NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,
11,3,1,2:17.995,0,,58.161,0,39.952,0,39.882,0,143.1,2:17.995,09:02:17.995,0:58.161,0:39.952,0:39.882,175.9,Joey ALDERS,0:00:20.118,LMP3,,Eurointernational,Ligier,
11,3,2,1:51.289,0,,35.960,0,37.848,0,37.481,0,187.4,4:09.284,09:04:09.284,0:35.960,0:37.848,0:37.481,252.3,Joey ALDERS,,LMP3,,Eurointernational,Ligier,
11,3,3,1:48.931,0,,34.961,0,37.176,0,36.794,0,191.4,5:58.215,09:05:58.215,0:34.961,0:37.176,0:36.794,266.0,Joey ALDERS,,LMP3,,Eurointernational,Ligier,
11,3,4,1:49.737,0,,35.468,0,37.445,0,36.824,0,190.0,7:47.952,09:07:47.952,0:35.468,0:37.445,0:36.824,271.4,Joey ALDERS,,LMP3,,Eurointernational,Ligier,
11,3,5,1:51.557,0,,37.224,0,36.551,0,37.782,0,186.9,9:39.509,09:09:39.509,0:37.224,0:36.551,0:37.782,273.4,Joey ALDERS,,LMP3,,Eurointernational,Ligier,
11,3,6,1:49.254,0,,34.768,0,37.876,0,36.610,0,190.9,11:28.763,09:11:28.763,0:34.768,0:37.876,0:36.610,272.0,Joey ALDERS,,LMP3,,Eurointernational,Ligier,
11,3,7,1:47.473,0,,34.802,0,36.457,0,36.214,0,194.0,13:16.236,09:13:16.236,0:34.802,0:36.457,0:36.214,272.7,Joey ALDERS,,LMP3,,Eurointernational,Ligier,
11,3,8,1:47.207,0,,34.814,0,36.196,0,36.197,0,194.5,15:03.443,09:15:03.443,0:34.814,0:36.196,0:36.197,274.1,Joey ALDERS,,LMP3,,Eurointernational,Ligier,
11,3,9,1:46.955,0,,34.689,0,36.090,0,36.176,0,195.0,16:50.398,09:16:50.398,0:34.689,0:36.090,0:36.176,273.4,Joey ALDERS,,LMP3,,Eurointernational,Ligier,
11,3,10,3:40.395,0,B,43.248,0,1:20.095,0,1:37.052,0,94.6,20:30.793,09:20:30.793,0:43.248,1:20.095,1:37.052,174.2,Joey ALDERS,,LMP3,,Eurointernational,Ligier,
11,3,11,7:58.014,0,,6:43.819,0,36.684,0,37.511,0,43.6,28:28.807,09:28:28.807,6:43.819,0:36.684,0:37.511,213.4,Joey ALDERS,0:06:14.399,LMP3,,Eurointernational,Ligier,
11,3,12,1:47.503,0,,34.763,0,36.233,0,36.507,0,194.0,30:16.310,09:30:16.310,0:34.763,0:36.233,0:36.507,272.0,Joey ALDERS,,LMP3,,Eurointernational,Ligier,
11,3,13,1:47.316,0,,34.811,0,36.321,0,36.184,0,194.3,32:03.626,09:32:03.626,0:34.811,0:36.321,0:36.184,270.7,Joey ALDERS,,LMP3,,Eurointernational,Ligier,
11,3,14,1:46.839,0,,34.289,0,36.274,0,36.276,0,195.2,33:50.465,09:33:50.465,0:34.289,0:36.274,0:36.276,277.6,Joey ALDERS,,LMP3,,Eurointernational,Ligier,
11,3,15,1:47.455,0,,34.820,0,36.339,0,36.296,0,194.1,35:37.920,09:35:37.920,0:34.820,0:36.339,0:36.296,233.8,Joey ALDERS,,LMP3,,Eurointernational,Ligier,
11,3,16,1:46.173,0,,34.277,0,35.863,0,36.033,0,196.4,37:24.093,09:37:24.093,0:34.277,0:35.863,0:36.033,274.8,Joey ALDERS,,LMP3,,Eurointernational,Ligier,
11,3,17,1:46.657,0,,34.351,0,35.916,0,36.390,0,195.5,39:10.750,09:39:10.750,0:34.351,0:35.916,0:36.390,274.1,Joey ALDERS,,LMP3,,Eurointernational,Ligier,
11,3,18,1:46.394,0,,34.531,0,35.953,0,35.910,0,196.0,40:57.144,09:40:57.144,0:34.531,0:35.953,0:35.910,272.0,Joey ALDERS,,LMP3,,Eurointernational,Ligier,
11,3,19,1:47.179,0,,34.338,0,36.143,0,36.698,0,194.6,42:44.323,09:42:44.323,0:34.338,0:36.143,0:36.698,274.1,Joey ALDERS,,LMP3,,Eurointernational,Ligier,
11,3,20,1:48.864,0,,34.362,0,37.729,0,36.773,0,191.6,44:33.187,09:44:33.187,0:34.362,0:37.729,0:36.773,274.8,Joey ALDERS,,LMP3,,Eurointernational,Ligier,
11,3,21,1:46.846,0,,34.431,0,36.274,0,36.141,0,195.2,46:20.033,09:46:20.033,0:34.431,0:36.274,0:36.141,274.8,Joey ALDERS,,LMP3,,Eurointernational,Ligier,
11,3,22,1:47.865,0,,34.458,0,36.111,0,37.296,0,193.3,48:07.898,09:48:07.898,0:34.458,0:36.111,0:37.296,275.5,Joey ALDERS,,LMP3,,Eurointernational,Ligier,
11,3,23,1:52.014,0,B,34.498,0,35.930,0,41.586,0,186.2,49:59.912,09:49:59.912,0:34.498,0:35.930,0:41.586,276.9,Joey ALDERS,,LMP3,,Eurointernational,Ligier,
11,3,24,3:48.112,0,,2:34.805,0,36.704,0,36.603,0,91.4,53:48.024,09:53:48.024,2:34.805,0:36.704,0:36.603,213.0,Joey ALDERS,0:02:05.687,LMP3,,Eurointernational,Ligier,
11,3,25,1:47.507,0,,34.303,0,36.950,0,36.254,0,194.0,55:35.531,09:55:35.531,0:34.303,0:36.950,0:36.254,276.9,Joey ALDERS,,LMP3,,Eurointernational,Ligier,
