NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,
12,3,1,3:52.252,0,,2:36.502,0,38.099,0,37.651,0,85.0,3:52.252,17:03:52.252,2:36.502,0:38.099,0:37.651,188.8,Tom CLOET,0:01:58.348,LMP3,,Racing Experience,Duqueine,
12,3,2,1:56.654,0,B,34.954,0,37.077,0,44.623,0,178.8,5:48.906,17:05:48.906,0:34.954,0:37.077,0:44.623,273.4,Tom CLOET,,LMP3,,Racing Experience,Duqueine,
12,3,3,6:33.138,0,,5:18.018,0,38.206,0,36.914,0,53.0,12:22.044,17:12:22.044,5:18.018,0:38.206,0:36.914,191.8,Tom CLOET,0:04:45.457,LMP3,,Racing Experience,Duqueine,
12,3,4,1:48.683,0,,34.768,0,36.989,0,36.926,0,191.9,14:10.727,17:14:10.727,0:34.768,0:36.989,0:36.926,274.8,Tom CLOET,,LMP3,,Racing Experience,Duqueine,
12,3,5,1:48.643,0,,34.569,0,37.176,0,36.898,0,192.0,15:59.370,17:15:59.370,0:34.569,0:37.176,0:36.898,276.9,Tom CLOET,,LMP3,,Racing Experience,Duqueine,
12,3,6,1:48.781,0,,34.686,0,36.860,0,37.235,0,191.7,17:48.151,17:17:48.151,0:34.686,0:36.860,0:37.235,276.2,Tom CLOET,,LMP3,,Racing Experience,Duqueine,
12,3,7,1:47.333,2,,34.213,2,36.583,2,36.537,2,194.3,19:35.484,17:19:35.484,0:34.213,0:36.583,0:36.537,276.2,Tom CLOET,,LMP3,,Racing Experience,Duqueine,
12,3,8,1:47.831,0,,34.370,0,36.876,0,36.585,0,193.4,21:23.315,17:21:23.315,0:34.370,0:36.876,0:36.585,276.9,Tom CLOET,,LMP3,,Racing Experience,Duqueine,
12,3,9,1:56.769,0,B,34.899,0,37.550,0,44.320,0,178.6,23:20.084,17:23:20.084,0:34.899,0:37.550,0:44.320,274.8,Tom CLOET,,LMP3,,Racing Experience,Duqueine,
12,3,10,3:21.733,0,,2:01.572,0,41.967,0,38.194,0,103.4,26:41.817,17:26:41.817,2:01.572,0:41.967,0:38.194,149.0,Tom CLOET,0:01:28.238,LMP3,,Racing Experience,Duqueine,
