POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,8,Toyota Racing,Sébastien BUEMI,Brendon HARTLEY,Ryo HIRAKAWA,,Toyota TR010 Hybrid,M,HYPERCAR,,,Classified,131,8:05'08.084,,,20,3'26.580,237.5,,
2,20,BMW M Team WRT,Robin FRIJNS,René RAST,Sheldon VAN DER LINDE,,BMW M Hybrid V8,M,HYPERCAR,,,Classified,131,8:07'31.797,2'23.713,2'23.713,91,3'27.466,236.4,,
3,12,Cadillac Hertz Team Jota,Louis DELÉTRAZ,Will STEVENS,Norman NATO,,Cadillac V-Series.R,M,HYPERCAR,,,Classified,131,8:07'33.923,2'25.839,2.126,124,3'26.550,237.5,,
4,38,Cadillac Hertz Team Jota,Sébastien BOURDAIS,Earl BAMBER,Jack AITKEN,,Cadillac V-Series.R,M,HYPERCAR,,,Classified,131,8:07'35.804,2'27.720,1.881,123,3'26.370,237.7,,
5,50,Ferrari AF Corse,Antonio FUOCO,Nicklas NIELSEN,Miguel MOLINA,,Ferrari 499P,M,HYPERCAR,,,Classified,131,8:08'16.427,3'08.343,40.623,76,3'27.323,236.6,,
6,101,Cadillac WTR,Ricky TAYLOR,Jordan TAYLOR,Filipe ALBUQUERQUE,,Cadillac V-Series.R,M,HYPERCAR,,,Classified,131,8:08'17.683,3'09.599,1.256,73,3'27.782,236.1,,
7,51,Ferrari AF Corse,Alessandro PIER GUIDI,James CALADO,Antonio GIOVINAZZI,,Ferrari 499P,M,HYPERCAR,,,Classified,131,8:08'19.029,3'10.945,1.346,94,3'27.359,236.6,,
8,7,Toyota Racing,Mike CONWAY,Kamui KOBAYASHI,Nyck DE VRIES,,Toyota TR010 Hybrid,M,HYPERCAR,,,Classified,131,8:08'21.014,3'12.930,1.985,55,3'26.694,237.3,,
9,83,AF Corse,Yifei YE,Robert KUBICA,Philip HANSON,,Ferrari 499P,M,HYPERCAR,,,Classified,131,8:08'23.428,3'15.344,2.414,60,3'27.477,236.4,,
10,19,Genesis Magma Racing,Mathieu JAMINET,Paul-Loup CHATIN,Daniel JUNCADELLA,,Genesis GMR-001-Hypercar,M,HYPERCAR,,,Classified,131,8:08'24.090,3'16.006,0.662,53,3'27.924,235.9,,
11,17,Genesis Magma Racing,André LOTTERER,Luis Felipe DERANI,Mathys JAUBERT,,Genesis GMR-001-Hypercar,M,HYPERCAR,,,Classified,131,8:10'07.831,4'59.747,1'43.741,95,3'27.915,235.9,,
12,007,Aston Martin Thor Team,Harry TINCKNELL,Tom GAMBLE,Ross GUNN,,Aston Martin Valkyrie,M,HYPERCAR,,,Classified,131,8:10'16.909,5'08.825,9.078,54,3'28.245,235.6,,
13,36,Alpine Endurance Team,Frédéric MAKOWIECKI,Jules GOUNON,Victor MARTINS,,Alpine A424,M,HYPERCAR,,,Classified,131,8:10'21.156,5'13.072,4.247,63,3'27.187,236.8,,
14,35,Alpine Endurance Team,António FÉLIX DA COSTA,Charles MILESI,Ferdinand HABSBURG,,Alpine A424,M,HYPERCAR,,,Classified,131,8:10'21.631,5'13.547,0.475,59,3'28.026,235.8,,
15,009,Aston Martin Thor Team,Alex RIBERAS,Marco SØRENSEN,Roman DE ANGELIS,,Aston Martin Valkyrie,M,HYPERCAR,,,Classified,130,8:08'20.304,1 Laps,1 Laps,45,3'28.574,235.2,,
16,94,Peugeot Totalenergies,Loïc DUVAL,Malthe JAKOBSEN,Théo POURCHAIRE,,Peugeot 9X8,M,HYPERCAR,,,Classified,130,8:08'25.271,1 Laps,4.967,109,3'29.153,234.5,,
