POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,7,Toyota Racing,Mike CONWAY,Kamui KOBAYASHI,Nyck DE VRIES,,Toyota TR010 Hybrid,M,HYPERCAR,,,Classified,364,23:02'37.659,,,303,3'25.155,239.1,,
2,8,Toyota Racing,Sébastien BUEMI,Brendon HARTLEY,Ryo HIRAKAWA,,Toyota TR010 Hybrid,M,HYPERCAR,,,Classified,364,23:02'56.889,19.230,19.230,306,3'25.041,239.2,,
3,20,BMW M Team WRT,Robin FRIJNS,René RAST,Sheldon VAN DER LINDE,,BMW M Hybrid V8,M,HYPERCAR,,,Classified,364,23:02'57.711,20.052,0.822,304,3'25.607,238.6,,
4,12,Cadillac Hertz Team Jota,Louis DELÉTRAZ,Will STEVENS,Norman NATO,,Cadillac V-Series.R,M,HYPERCAR,,,Classified,364,23:03'25.382,47.723,27.671,343,3'25.369,238.9,,
5,83,AF Corse,Yifei YE,Robert KUBICA,Philip HANSON,,Ferrari 499P,M,HYPERCAR,,,Classified,364,23:04'25.781,1'48.122,1'00.399,314,3'26.382,237.7,,
6,51,Ferrari AF Corse,Alessandro PIER GUIDI,James CALADO,Antonio GIOVINAZZI,,Ferrari 499P,M,HYPERCAR,,,Classified,364,23:04'41.957,2'04.298,16.176,303,3'26.154,237.9,,
7,35,Alpine Endurance Team,António FÉLIX DA COSTA,Charles MILESI,Ferdinand HABSBURG,,Alpine A424,M,HYPERCAR,,,Classified,364,23:05'04.333,2'26.674,22.376,313,3'26.243,237.8,,
8,007,Aston Martin Thor Team,Harry TINCKNELL,Tom GAMBLE,Ross GUNN,,Aston Martin Valkyrie,M,HYPERCAR,,,Classified,363,23:05'00.183,1 Laps,1 Laps,318,3'26.611,237.4,,
9,101,Cadillac WTR,Ricky TAYLOR,Jordan TAYLOR,Filipe ALBUQUERQUE,,Cadillac V-Series.R,M,HYPERCAR,,,Classified,362,23:03'11.069,2 Laps,1 Laps,286,3'26.368,237.7,,
10,36,Alpine Endurance Team,Frédéric MAKOWIECKI,Jules GOUNON,Victor MARTINS,,Alpine A424,M,HYPERCAR,,,Classified,362,23:04'29.198,2 Laps,1'18.129,300,3'26.399,237.7,,
11,94,Peugeot Totalenergies,Loïc DUVAL,Malthe JAKOBSEN,Théo POURCHAIRE,,Peugeot 9X8,M,HYPERCAR,,,Classified,360,23:03'08.734,4 Laps,2 Laps,340,3'28.688,235.1,,
12,93,Peugeot Totalenergies,Paul DI RESTA,Stoffel VANDOORNE,Nick CASSIDY,,Peugeot 9X8,M,HYPERCAR,,,Classified,359,23:04'01.102,5 Laps,1 Laps,299,3'28.268,235.5,,
13,009,Aston Martin Thor Team,Alex RIBERAS,Marco SØRENSEN,Roman DE ANGELIS,,Aston Martin Valkyrie,M,HYPERCAR,,,Classified,356,22:51'34.885,8 Laps,3 Laps,352,3'26.326,237.7,,
14,19,Genesis Magma Racing,Mathieu JAMINET,Paul-Loup CHATIN,Daniel JUNCADELLA,,Genesis GMR-001-Hypercar,M,HYPERCAR,,,Classified,355,23:03'19.543,9 Laps,1 Laps,297,3'27.645,236.2,,
15,43,Inter Europol Competition,Jakub SMIECHOWSKI,Tom DILLMANN,Nicholas YELLOLY,,Oreca 07 - Gibson,G,LMP2,,,Classified,345,23:05'48.741,19 Laps,10 Laps,248,3'36.312,226.8,,
16,29,Forestier Racing by Panis,Louis ROUSSET,Esteban MASSON,Oliver GRAY,,Oreca 07 - Gibson,G,LMP2,,,Classified,345,23:05'54.731,19 Laps,5.990,288,3'35.910,227.2,,
17,343,Inter Europol Competition,Bijoy GARG,Reshad DE GÉRUS,Nico MÜLLER,,Oreca 07 - Gibson,G,LMP2,,,Classified,345,23:05'58.078,19 Laps,3.347,287,3'36.780,226.3,,
18,26,Vector Sport,Ryan CULLEN,Vladislav LOMKO,Pietro FITTIPALDI,,Oreca 07 - Gibson,G,LMP2,,,Classified,344,23:03'12.870,20 Laps,1 Laps,289,3'36.503,226.6,,
19,37,CLX Motorsport,Adrien CLOSMENIL,Ian AGUILERA,Theodor JENSEN,,Oreca 07 - Gibson,G,LMP2,,,Classified,344,23:04'32.812,20 Laps,1'19.942,266,3'37.168,225.9,,
20,28,IDEC SPORT,Paul LAFARGUE,Valerio RINICELLA,Job VAN UITERT,,Oreca 07 - Gibson,G,LMP2,,,Classified,343,23:03'24.945,21 Laps,1 Laps,296,3'36.960,226.1,,
21,4,Crowdstrike Racing by APR,George KURTZ,Alexander QUINN,Laurin HEINRICH,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,343,23:06'01.854,21 Laps,2'36.909,286,3'36.567,226.5,,
