NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,S1_SECONDS,S2_SECONDS,S3_SECONDS,SCL2_time,SCL2_elapsed,Z4_time,Z4_elapsed,IP1_time,IP1_elapsed,Z12_time,Z12_elapsed,SCLC_time,SCLC_elapsed,A7-1_time,A7-1_elapsed,IP2_time,IP2_elapsed,A8-1_time,A8-1_elapsed,SCLB_time,SCLB_elapsed,PORIN_time,PORIN_elapsed,POROUT_time,POROUT_elapsed,SCL1_time,SCL1_elapsed,FORDOUT_time,FORDOUT_elapsed,FL_time,FL_elapsed,
17,1,4,3:26.116,2,,32.741,0,1:19.274,2,1:34.101,2,238.0,15:40.914,21:57:40.914,0:32.741,1:19.274,1:34.101,335.6,Andre Lotterer,,HYPERCAR,,Genesis Magma Racing,Genesis,FF,32.741,79.274,94.101,8.137,8.137,10.030,18.167,14.574,32.741,32.465,1:05.206,4.740,1:09.946,25.316,1:35.262,16.753,1:52.015,6.343,1:58.358,36.146,2:34.504,16.657,2:51.161,15.193,3:06.354,10.301,3:16.655,6.005,3:22.660,3.456,3:26.116,
19,2,1,3:51.367,0,B,47.542,0,1:21.303,0,1:42.522,0,209.8,3:51.367,21:45:51.367,0:47.542,1:21.303,1:42.522,322.6,Paul-Loup Chatin,0:00:12.243,HYPERCAR,,Genesis Magma Racing,Genesis,GF,47.542,81.303,102.522,17.418,17.418,13.429,30.847,16.695,47.542,33.842,1:21.384,4.757,1:26.141,25.729,1:51.870,16.975,2:08.845,6.616,2:15.461,36.956,2:52.417,16.826,3:09.243,15.487,3:24.730,10.485,3:35.215,,,,3:51.367,
19,2,2,4:50.951,0,,1:48.415,0,1:23.461,0,1:39.075,0,168.6,8:42.318,21:50:42.318,1:48.415,1:23.461,1:39.075,307.1,Paul-Loup Chatin,0:01:19.398,HYPERCAR,,Genesis Magma Racing,Genesis,GF,108.415,83.461,99.075,1:16.553,1:16.553,13.911,1:30.464,17.951,1:48.415,35.417,2:23.832,4.879,2:28.711,26.076,2:54.787,17.089,3:11.876,6.885,3:18.761,37.815,3:56.576,17.084,4:13.660,16.552,4:30.212,10.818,4:41.030,6.492,4:47.522,3.429,4:50.951,
19,2,3,3:24.051,0,,32.167,0,1:18.736,0,1:33.148,2,240.4,12:06.369,21:54:06.369,0:32.167,1:18.736,1:33.148,337.6,Paul-Loup Chatin,,HYPERCAR,,Genesis Magma Racing,Genesis,GF,32.167,78.736,93.148,8.042,8.042,9.795,17.837,14.330,32.167,32.446,1:04.613,4.716,1:09.329,24.999,1:34.328,16.575,1:50.903,6.369,1:57.272,35.904,2:33.176,16.616,2:49.792,14.679,3:04.471,10.095,3:14.566,5.931,3:20.497,3.554,3:24.051,
19,2,4,3:23.823,2,,32.160,2,1:18.371,2,1:33.292,0,240.7,15:30.192,21:57:30.192,0:32.160,1:18.371,1:33.292,338.7,Paul-Loup Chatin,,HYPERCAR,,Genesis Magma Racing,Genesis,FF,32.160,78.371,93.292,8.093,8.093,9.621,17.714,14.446,32.160,32.206,1:04.366,4.728,1:09.094,24.957,1:34.051,16.480,1:50.531,6.432,1:56.963,35.802,2:32.765,16.685,2:49.450,14.796,3:04.246,10.127,3:14.373,5.965,3:20.338,3.485,3:23.823,
20,1,1,3:42.022,0,,43.627,0,1:22.191,0,1:36.204,0,218.6,3:42.022,21:45:42.022,0:43.627,1:22.191,1:36.204,336.6,Robin Frijns,0:00:07.551,HYPERCAR,,BMW M Team WRT,BMW,GF,43.627,82.191,96.204,12.599,12.599,13.740,26.339,17.288,43.627,34.290,1:17.917,4.780,1:22.697,26.080,1:48.777,17.041,2:05.818,6.599,2:12.417,36.890,2:49.307,16.758,3:06.065,15.600,3:21.665,10.642,3:32.307,6.298,3:38.605,3.417,3:42.022,
20,1,2,3:23.915,0,,32.314,0,1:18.587,0,1:33.014,2,240.6,7:05.937,21:49:05.937,0:32.314,1:18.587,1:33.014,338.7,Robin Frijns,,HYPERCAR,,BMW M Team WRT,BMW,GF,32.314,78.587,93.014,8.003,8.003,9.884,17.887,14.427,32.314,32.414,1:04.728,4.693,1:09.421,25.001,1:34.422,16.479,1:50.901,6.307,1:57.208,35.648,2:32.856,16.514,2:49.370,14.903,3:04.273,10.094,3:14.367,5.972,3:20.339,3.576,3:23.915,
20,1,3,3:29.451,0,,33.178,0,1:20.359,0,1:35.914,0,234.2,10:35.388,21:52:35.388,0:33.178,1:20.359,1:35.914,336.6,Robin Frijns,,HYPERCAR,,BMW M Team WRT,BMW,GF,33.178,80.359,95.914,8.084,8.084,9.343,17.427,15.751,33.178,33.522,1:06.700,4.687,1:11.387,25.391,1:36.778,16.759,1:53.537,6.569,2:00.106,37.089,2:37.195,16.653,2:53.848,15.414,3:09.262,10.469,3:19.731,6.273,3:26.004,3.447,3:29.451,
20,1,4,3:23.764,2,,32.296,2,1:18.357,2,1:33.111,0,240.7,13:59.152,21:55:59.152,0:32.296,1:18.357,1:33.111,337.6,Robin Frijns,,HYPERCAR,,BMW M Team WRT,BMW,GF,32.296,78.357,93.111,8.006,8.006,9.852,17.858,14.438,32.296,32.310,1:04.606,4.699,1:09.305,24.923,1:34.228,16.425,1:50.653,6.346,1:56.999,35.822,2:32.821,16.507,2:49.328,14.846,3:04.174,10.069,3:14.243,5.970,3:20.213,3.551,3:23.764,
20,1,5,3:48.146,0,B,33.800,0,1:21.610,0,1:52.736,0,215.0,17:47.298,21:59:47.298,0:33.800,1:21.610,1:52.736,297.0,Robin Frijns,,HYPERCAR,,BMW M Team WRT,BMW,FF,33.800,81.610,112.736,8.051,8.051,10.029,18.080,15.720,33.800,34.068,1:07.868,4.725,1:12.593,25.565,1:38.158,17.252,1:55.410,6.678,2:02.088,40.471,2:42.559,19.828,3:02.387,16.700,3:19.087,11.968,3:31.055,,,,3:48.146,
35,1,1,3:59.510,0,,51.210,0,1:26.447,0,1:41.853,0,202.6,3:59.510,21:45:59.510,0:51.210,1:26.447,1:41.853,284.6,Antonio Felix da Costa,0:00:14.829,HYPERCAR,,Alpine Endurance Team,Alpine,GF,51.210,86.447,101.853,20.222,20.222,13.399,33.621,17.589,51.210,36.003,1:27.213,4.852,1:32.065,27.514,1:59.579,18.078,2:17.657,6.629,2:24.286,38.656,3:02.942,17.210,3:20.152,15.573,3:35.725,13.900,3:49.625,6.488,3:56.113,3.397,3:59.510,
35,1,2,3:25.083,0,,32.614,0,1:19.065,0,1:33.404,0,239.2,7:24.593,21:49:24.593,0:32.614,1:19.065,1:33.404,337.6,Antonio Felix da Costa,,HYPERCAR,,Alpine Endurance Team,Alpine,GF,32.614,79.065,93.404,7.989,7.989,9.999,17.988,14.626,32.614,32.663,1:05.277,4.761,1:10.038,25.081,1:35.119,16.560,1:51.679,6.269,1:57.948,35.981,2:33.929,16.542,2:50.471,14.981,3:05.452,10.358,3:15.810,5.837,3:21.647,3.436,3:25.083,
35,1,3,3:23.854,0,,32.185,0,1:18.555,0,1:33.114,0,240.6,10:48.447,21:52:48.447,0:32.185,1:18.555,1:33.114,339.7,Antonio Felix da Costa,,HYPERCAR,,Alpine Endurance Team,Alpine,GF,32.185,78.555,93.114,8.003,8.003,9.762,17.765,14.420,32.185,32.347,1:04.532,4.715,1:09.247,24.931,1:34.178,16.562,1:50.740,6.281,1:57.021,35.766,2:32.787,16.484,2:49.271,15.020,3:04.291,10.312,3:14.603,5.810,3:20.413,3.441,3:23.854,
35,1,4,3:23.620,2,,32.118,2,1:18.543,2,1:32.959,2,240.9,14:12.067,21:56:12.067,0:32.118,1:18.543,1:32.959,340.8,Antonio Felix da Costa,,HYPERCAR,,Alpine Endurance Team,Alpine,GF,32.118,78.543,92.959,7.984,7.984,9.720,17.704,14.414,32.118,32.220,1:04.338,4.741,1:09.079,25.014,1:34.093,16.568,1:50.661,6.286,1:56.947,35.741,2:32.688,16.459,2:49.147,14.839,3:03.986,10.143,3:14.129,5.913,3:20.042,3.578,3:23.620,
35,1,5,5:07.898,0,B,39.089,0,1:59.010,0,2:29.799,0,159.3,19:19.965,22:01:19.965,0:39.089,1:59.010,2:29.799,184.6,Antonio Felix da Costa,,HYPERCAR,,Alpine Endurance Team,Alpine,FF,39.089,119.010,149.799,8.968,8.968,12.231,21.199,17.890,39.089,46.459,1:25.548,6.423,1:31.971,40.247,2:12.218,25.881,2:38.099,7.899,2:45.998,55.118,3:41.116,24.472,4:05.588,25.744,4:31.332,17.813,4:49.145,,,,5:07.898,
38,3,1,3:35.439,0,B,34.180,0,1:19.752,0,1:41.507,0,225.3,3:35.439,21:45:35.439,0:34.180,1:19.752,1:41.507,332.5,Jack Aitken,0:00:03.745,HYPERCAR,,Cadillac Hertz Team Jota,Cadillac,GF,34.180,79.752,101.507,8.484,8.484,11.027,19.511,14.669,34.180,33.099,1:07.279,4.709,1:11.988,25.205,1:37.193,16.739,1:53.932,6.414,2:00.346,36.354,2:36.700,16.678,2:53.378,14.976,3:08.354,10.859,3:19.213,,,,3:35.439,
38,3,2,4:56.572,0,,1:54.678,0,1:23.448,0,1:38.446,0,165.4,8:32.011,21:50:32.011,1:54.678,1:23.448,1:38.446,286.9,Jack Aitken,0:01:26.339,HYPERCAR,,Cadillac Hertz Team Jota,Cadillac,GF,114.678,83.448,98.446,1:23.697,1:23.697,13.859,1:37.556,17.122,1:54.678,35.257,2:29.935,4.775,2:34.710,26.379,3:01.089,17.037,3:18.126,6.804,3:24.930,37.660,4:02.590,17.107,4:19.697,16.848,4:36.545,10.610,4:47.155,6.072,4:53.227,3.345,4:56.572,
38,3,3,3:26.865,2,,32.156,0,1:18.412,0,1:36.297,0,237.1,11:58.876,21:53:58.876,0:32.156,1:18.412,1:36.297,337.6,Jack Aitken,,HYPERCAR,,Cadillac Hertz Team Jota,Cadillac,GF,32.156,78.412,96.297,7.969,7.969,9.773,17.742,14.414,32.156,32.282,1:04.438,4.669,1:09.107,24.929,1:34.036,16.532,1:50.568,6.333,1:56.901,36.806,2:33.707,17.050,2:50.757,16.068,3:06.825,10.570,3:17.395,6.110,3:23.505,3.360,3:26.865,
38,3,4,3:22.559,0,,32.054,2,1:18.189,2,1:32.316,3,242.2,15:21.435,21:57:21.435,0:32.054,1:18.189,1:32.316,337.6,Jack Aitken,,HYPERCAR,,Cadillac Hertz Team Jota,Cadillac,FF,32.054,78.189,92.316,7.974,7.974,9.714,17.688,14.366,32.054,32.167,1:04.221,4.670,1:08.891,24.878,1:33.769,16.474,1:50.243,6.282,1:56.525,35.615,2:32.140,16.476,2:48.616,14.638,3:03.254,10.156,3:13.410,5.757,3:19.167,3.392,3:22.559,
51,2,1,3:47.438,0,,45.750,0,1:24.092,0,1:37.596,0,213.4,3:47.438,21:45:47.438,0:45.750,1:24.092,1:37.596,322.6,James Calado,0:00:08.835,HYPERCAR,,Ferrari AF Corse,Ferrari,GF,45.750,84.092,97.596,14.616,14.616,13.534,28.150,17.600,45.750,35.221,1:20.971,4.896,1:25.867,26.679,1:52.546,17.296,2:09.842,6.952,2:16.794,37.030,2:53.824,16.875,3:10.699,15.900,3:26.599,11.059,3:37.658,6.324,3:43.982,3.456,3:47.438,
51,2,2,3:25.210,0,,32.447,2,1:18.857,2,1:33.906,0,239.0,7:12.648,21:49:12.648,0:32.447,1:18.857,1:33.906,340.8,James Calado,,HYPERCAR,,Ferrari AF Corse,Ferrari,GF,32.447,78.857,93.906,8.060,8.060,9.910,17.970,14.477,32.447,32.584,1:05.031,4.707,1:09.738,24.964,1:34.702,16.602,1:51.304,6.414,1:57.718,35.900,2:33.618,16.600,2:50.218,15.061,3:05.279,10.295,3:15.574,6.144,3:21.718,3.492,3:25.210,
51,2,3,3:25.081,2,,32.554,0,1:18.858,0,1:33.669,2,239.2,10:37.729,21:52:37.729,0:32.554,1:18.858,1:33.669,337.6,James Calado,,HYPERCAR,,Ferrari AF Corse,Ferrari,GF,32.554,78.858,93.669,8.074,8.074,10.015,18.089,14.465,32.554,32.576,1:05.130,4.732,1:09.862,25.042,1:34.904,16.508,1:51.412,6.404,1:57.816,35.808,2:33.624,16.543,2:50.167,14.952,3:05.119,10.225,3:15.344,6.238,3:21.582,3.499,3:25.081,
51,2,4,4:10.774,0,B,36.911,0,1:41.939,0,1:51.924,0,195.6,14:48.503,21:56:48.503,0:36.911,1:41.939,1:51.924,252.3,James Calado,,HYPERCAR,,Ferrari AF Corse,Ferrari,GF,36.911,101.939,111.924,8.302,8.302,11.714,20.016,16.895,36.911,40.630,1:17.541,5.326,1:22.867,35.985,1:58.852,19.998,2:18.850,7.030,2:25.880,39.600,3:05.480,18.529,3:24.009,16.720,3:40.729,12.426,3:53.155,,,,4:10.774,
