NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,S1_SECONDS,S2_SECONDS,S3_SECONDS,SCL2_time,SCL2_elapsed,Z4_time,Z4_elapsed,IP1_time,IP1_elapsed,Z12_time,Z12_elapsed,SCLC_time,SCLC_elapsed,A7-1_time,A7-1_elapsed,IP2_time,IP2_elapsed,A8-1_time,A8-1_elapsed,SCLB_time,SCLB_elapsed,PORIN_time,PORIN_elapsed,POROUT_time,POROUT_elapsed,SCL1_time,SCL1_elapsed,FORDOUT_time,FORDOUT_elapsed,FL_time,FL_elapsed,
007,2,11,3:28.939,0,,33.099,0,1:20.050,2,1:35.790,1,234.8,1:01:53.458,00:06:53.458,0:33.099,1:20.050,1:35.790,334.5,Thomas Gamble,,HYPERCAR,,Aston Martin Thor Team,Aston Martin,FF,33.099,80.050,95.790,8.046,8.046,10.267,18.313,14.786,33.099,33.001,1:06.100,4.729,1:10.829,25.480,1:36.309,16.840,1:53.149,6.503,1:59.652,36.555,2:36.207,16.669,2:52.876,15.571,3:08.447,10.573,3:19.020,6.334,3:25.354,3.585,3:28.939,
009,1,1,19:28.045,0,B,16:20.676,0,1:23.304,0,1:44.065,0,41.5,19:28.045,23:24:28.045,16:20.676,1:23.304,1:44.065,317.9,Alexander Riberas,0:15:44.595,HYPERCAR,,Aston Martin Thor Team,Aston Martin,GF,980.676,83.304,104.065,15:50.400,15:50.400,13.000,16:03.400,17.276,16:20.676,35.188,16:55.864,4.812,17:00.676,26.151,17:26.827,17.153,17:43.980,6.687,17:50.667,37.289,18:27.956,16.956,18:44.912,15.958,19:00.870,10.656,19:11.526,,,,19:28.045,
009,1,2,9:10.262,0,,6:11.489,0,1:21.201,0,1:37.572,0,89.1,28:38.307,23:33:38.307,6:11.489,1:21.201,1:37.572,331.5,Alexander Riberas,0:05:47.280,HYPERCAR,,Aston Martin Thor Team,Aston Martin,GF,371.489,81.201,97.572,5:44.147,5:44.147,11.980,5:56.127,15.362,6:11.489,33.541,6:45.030,4.764,6:49.794,25.818,7:15.612,17.078,7:32.690,6.559,7:39.249,37.385,8:16.634,16.842,8:33.476,16.108,8:49.584,10.679,9:00.263,6.433,9:06.696,3.566,9:10.262,
009,1,3,3:31.169,0,,33.623,0,1:21.148,1,1:36.398,1,232.3,32:09.476,23:37:09.476,0:33.623,1:21.148,1:36.398,313.3,Alexander Riberas,,HYPERCAR,,Aston Martin Thor Team,Aston Martin,GF,33.623,81.148,96.398,8.107,8.107,10.426,18.533,15.090,33.623,33.420,1:07.043,4.763,1:11.806,25.828,1:37.634,17.137,1:54.771,6.473,2:01.244,36.955,2:38.199,16.900,2:55.099,15.569,3:10.668,10.598,3:21.266,6.375,3:27.641,3.528,3:31.169,
009,1,4,3:38.697,0,B,33.566,1,1:21.971,0,1:43.160,0,224.3,35:48.173,23:40:48.173,0:33.566,1:21.971,1:43.160,313.3,Alexander Riberas,,HYPERCAR,,Aston Martin Thor Team,Aston Martin,GF,33.566,81.971,103.160,8.094,8.094,10.471,18.565,15.001,33.566,33.252,1:06.818,4.749,1:11.567,26.860,1:38.427,17.110,1:55.537,6.481,2:02.018,36.970,2:38.988,16.997,2:55.985,15.718,3:11.703,10.566,3:22.269,,,,3:38.697,
009,2,5,5:19.256,0,,2:18.977,0,1:22.137,0,1:38.142,0,153.6,41:07.429,23:46:07.429,2:18.977,1:22.137,1:38.142,329.5,Marco Sorensen,0:01:49.972,HYPERCAR,,Aston Martin Thor Team,Aston Martin,GF,138.977,82.137,98.142,1:47.087,1:47.087,13.833,2:00.920,18.057,2:18.977,34.329,2:53.306,4.781,2:58.087,25.971,3:24.058,17.056,3:41.114,6.628,3:47.742,36.812,4:24.554,17.033,4:41.587,17.026,4:58.613,10.794,5:09.407,6.361,5:15.768,3.488,5:19.256,
009,2,6,3:31.914,0,,33.487,2,1:20.754,0,1:37.673,1,231.5,44:39.343,23:49:39.343,0:33.487,1:20.754,1:37.673,330.5,Marco Sorensen,,HYPERCAR,,Aston Martin Thor Team,Aston Martin,GF,33.487,80.754,97.673,8.102,8.102,10.521,18.623,14.864,33.487,33.267,1:06.754,4.813,1:11.567,25.670,1:37.237,17.004,1:54.241,6.607,2:00.848,36.774,2:37.622,16.889,2:54.511,16.068,3:10.579,11.248,3:21.827,6.564,3:28.391,3.523,3:31.914,
009,2,7,3:40.575,0,B,34.572,0,1:20.734,1,1:45.269,0,222.4,48:19.918,23:53:19.918,0:34.572,1:20.734,1:45.269,331.5,Marco Sorensen,,HYPERCAR,,Aston Martin Thor Team,Aston Martin,GF,34.572,80.734,105.269,8.120,8.120,10.551,18.671,15.901,34.572,33.217,1:07.789,4.772,1:12.561,25.727,1:38.288,17.018,1:55.306,6.597,2:01.903,37.234,2:39.137,17.017,2:56.154,17.008,3:13.162,11.082,3:24.244,,,,3:40.575,
009,3,8,4:45.489,0,,1:47.296,0,1:22.207,0,1:35.986,2,171.8,53:05.407,23:58:05.407,1:47.296,1:22.207,1:35.986,327.5,Roman de Angelis,0:01:20.750,HYPERCAR,,Aston Martin Thor Team,Aston Martin,GF,107.296,82.207,95.986,1:17.844,1:17.844,12.814,1:30.658,16.638,1:47.296,34.626,2:21.922,4.754,2:26.676,25.886,2:52.562,16.941,3:09.503,6.484,3:15.987,36.743,3:52.730,16.742,4:09.472,15.722,4:25.194,10.567,4:35.761,6.248,4:42.009,3.480,4:45.489,
009,3,9,3:30.283,2,,33.597,1,1:20.439,2,1:36.247,0,233.3,56:35.690,00:01:35.690,0:33.597,1:20.439,1:36.247,333.5,Roman de Angelis,,HYPERCAR,,Aston Martin Thor Team,Aston Martin,GF,33.597,80.439,96.247,8.051,8.051,10.190,18.241,15.356,33.597,33.191,1:06.788,4.780,1:11.568,25.617,1:37.185,16.851,1:54.036,6.485,2:00.521,37.222,2:37.743,16.858,2:54.601,15.427,3:10.028,10.546,3:20.574,6.178,3:26.752,3.531,3:30.283,
009,3,10,3:37.087,0,,34.898,0,1:21.473,0,1:40.716,0,226.0,1:00:12.777,00:05:12.777,0:34.898,1:21.473,1:40.716,311.5,Roman de Angelis,,HYPERCAR,,Aston Martin Thor Team,Aston Martin,FF,34.898,81.473,100.716,8.133,8.133,11.173,19.306,15.592,34.898,34.161,1:09.059,4.778,1:13.837,25.590,1:39.427,16.944,1:56.371,6.482,2:02.853,37.640,2:40.493,16.898,2:57.391,18.717,3:16.108,11.202,3:27.310,6.309,3:33.619,3.468,3:37.087,
10,3,1,4:18.787,0,,53.492,0,1:34.749,0,1:50.546,0,187.5,4:18.787,23:09:18.787,0:53.492,1:34.749,1:50.546,273.2,Marvin Kirchhofer,0:00:15.193,LMGT3,,Garage 59,McLaren,GF,53.492,94.749,110.546,20.804,20.804,14.036,34.840,18.652,53.492,39.813,1:33.305,5.589,1:38.894,29.736,2:08.630,19.611,2:28.241,6.951,2:35.192,41.822,3:17.014,19.849,3:36.863,18.317,3:55.180,12.508,4:07.688,7.265,4:14.953,3.834,4:18.787,
10,3,2,3:57.158,0,,37.342,0,1:31.712,0,1:48.104,0,206.8,8:15.945,23:13:15.945,0:37.342,1:31.712,1:48.104,284.6,Marvin Kirchhofer,,LMGT3,,Garage 59,McLaren,GF,37.342,91.712,108.104,9.545,9.545,11.079,20.624,16.718,37.342,37.489,1:14.831,5.485,1:20.316,29.260,1:49.576,19.478,2:09.054,6.824,2:15.878,41.430,2:57.308,19.723,3:17.031,17.943,3:34.974,12.000,3:46.974,6.290,3:53.264,3.894,3:57.158,
10,3,3,3:56.023,2,,36.986,2,1:31.320,1,1:47.717,2,207.8,12:11.968,23:17:11.968,0:36.986,1:31.320,1:47.717,286.9,Marvin Kirchhofer,,LMGT3,,Garage 59,McLaren,GF,36.986,91.320,107.717,9.569,9.569,10.879,20.448,16.538,36.986,37.588,1:14.574,5.460,1:20.034,28.745,1:48.779,19.527,2:08.306,6.848,2:15.154,41.264,2:56.418,19.700,3:16.118,17.812,3:33.930,11.988,3:45.918,6.275,3:52.193,3.830,3:56.023,
10,3,4,4:02.971,0,B,37.149,0,1:31.614,0,1:54.208,0,201.9,16:14.939,23:21:14.939,0:37.149,1:31.614,1:54.208,282.4,Marvin Kirchhofer,,LMGT3,,Garage 59,McLaren,GF,37.149,91.614,114.208,9.557,9.557,11.036,20.593,16.556,37.149,37.518,1:14.667,5.493,1:20.160,29.098,1:49.258,19.505,2:08.763,6.803,2:15.566,41.089,2:56.655,19.752,3:16.407,18.050,3:34.457,12.236,3:46.693,,,,4:02.971,
10,1,5,5:25.830,0,,2:00.448,0,1:33.234,0,1:52.148,0,150.5,21:40.769,23:26:40.769,2:00.448,1:33.234,1:52.148,283.1,Antares AU,0:01:32.714,LMGT3,,Garage 59,McLaren,GF,120.448,93.234,112.148,1:29.917,1:29.917,12.967,1:42.884,17.564,2:00.448,38.628,2:39.076,5.506,2:44.582,29.682,3:14.264,19.418,3:33.682,7.052,3:40.734,42.603,4:23.337,19.981,4:43.318,19.101,5:02.419,12.493,5:14.912,6.940,5:21.852,3.978,5:25.830,
10,1,6,4:02.940,0,,37.945,0,1:33.523,0,1:51.472,0,201.9,25:43.709,23:30:43.709,0:37.945,1:33.523,1:51.472,284.6,Antares AU,,LMGT3,,Garage 59,McLaren,GF,37.945,93.523,111.472,9.580,9.580,11.417,20.997,16.948,37.945,38.175,1:16.120,5.492,1:21.612,30.092,1:51.704,19.764,2:11.468,7.104,2:18.572,42.144,3:00.716,19.843,3:20.559,18.995,3:39.554,12.525,3:52.079,6.929,3:59.008,3.932,4:02.940,
10,1,7,4:03.198,0,,38.850,0,1:33.408,0,1:50.940,1,201.7,29:46.907,23:34:46.907,0:38.850,1:33.408,1:50.940,281.7,Antares AU,,LMGT3,,Garage 59,McLaren,GF,38.850,93.408,110.940,9.537,9.537,11.593,21.130,17.720,38.850,38.618,1:17.468,5.495,1:22.963,29.648,1:52.611,19.647,2:12.258,7.056,2:19.314,42.084,3:01.398,19.867,3:21.265,19.093,3:40.358,12.222,3:52.580,6.762,3:59.342,3.856,4:03.198,
10,1,8,4:03.578,0,,37.638,1,1:32.728,1,1:53.212,0,201.4,33:50.485,23:38:50.485,0:37.638,1:32.728,1:53.212,283.1,Antares AU,,LMGT3,,Garage 59,McLaren,GF,37.638,92.728,113.212,9.528,9.528,11.119,20.647,16.991,37.638,38.374,1:16.012,5.513,1:21.525,29.420,1:50.945,19.421,2:10.366,6.946,2:17.312,42.107,2:59.419,19.937,3:19.356,19.744,3:39.100,13.751,3:52.851,6.879,3:59.730,3.848,4:03.578,
10,1,9,4:08.690,0,B,37.888,0,1:33.192,0,1:57.610,0,197.2,37:59.175,23:42:59.175,0:37.888,1:33.192,1:57.610,284.6,Antares AU,,LMGT3,,Garage 59,McLaren,GF,37.888,93.192,117.610,9.533,9.533,11.310,20.843,17.045,37.888,38.495,1:16.383,5.561,1:21.944,29.626,1:51.570,19.510,2:11.080,7.031,2:18.111,42.760,3:00.871,20.002,3:20.873,18.833,3:39.706,12.292,3:51.998,,,,4:08.690,
10,2,10,5:52.318,0,,2:30.679,0,1:32.436,0,1:49.203,0,139.2,43:51.493,23:48:51.493,2:30.679,1:32.436,1:49.203,283.1,Thomas Fleming,0:02:04.504,LMGT3,,Garage 59,McLaren,GF,150.679,92.436,109.203,2:01.639,2:01.639,12.142,2:13.781,16.898,2:30.679,37.785,3:08.464,5.519,3:13.983,29.246,3:43.229,19.886,4:03.115,6.991,4:10.106,41.189,4:51.295,19.942,5:11.237,18.375,5:29.612,12.306,5:41.918,6.496,5:48.414,3.904,5:52.318,
10,2,11,3:59.958,0,,39.385,0,1:32.049,0,1:48.524,0,204.4,47:51.451,23:52:51.451,0:39.385,1:32.049,1:48.524,282.4,Thomas Fleming,,LMGT3,,Garage 59,McLaren,GF,39.385,92.049,108.524,9.639,9.639,12.955,22.594,16.791,39.385,37.765,1:17.150,5.505,1:22.655,29.217,1:51.872,19.562,2:11.434,6.900,2:18.334,41.338,2:59.672,19.850,3:19.522,17.982,3:37.504,12.105,3:49.609,6.519,3:56.128,3.830,3:59.958,
10,2,12,3:57.024,0,,37.252,0,1:31.566,0,1:48.206,1,207.0,51:48.475,23:56:48.475,0:37.252,1:31.566,1:48.206,284.6,Thomas Fleming,,LMGT3,,Garage 59,McLaren,GF,37.252,91.566,108.206,9.542,9.542,11.014,20.556,16.696,37.252,37.586,1:14.838,5.498,1:20.336,28.972,1:49.308,19.510,2:08.818,6.890,2:15.708,41.116,2:56.824,19.854,3:16.678,17.932,3:34.610,12.116,3:46.726,6.405,3:53.131,3.893,3:57.024,
10,2,13,4:02.079,0,B,37.120,1,1:31.136,2,1:53.823,0,202.6,55:50.554,00:00:50.554,0:37.120,1:31.136,1:53.823,285.4,Thomas Fleming,,LMGT3,,Garage 59,McLaren,GF,37.120,91.136,113.823,9.581,9.581,11.013,20.594,16.526,37.120,37.391,1:14.511,5.498,1:20.009,28.895,1:48.904,19.352,2:08.256,6.879,2:15.135,41.015,2:56.150,19.809,3:15.959,17.922,3:33.881,12.027,3:45.908,,,,4:02.079,
101,2,1,10:21.188,0,,7:16.825,0,1:26.309,0,1:38.054,0,78.1,10:21.188,23:15:21.188,7:16.825,1:26.309,1:38.054,269.8,Jordan Taylor,0:06:32.976,HYPERCAR,,Cadillac WTR,Cadillac,GF,436.825,86.309,98.054,6:38.566,6:38.566,16.802,6:55.368,21.457,7:16.825,37.237,7:54.062,4.918,7:58.980,26.944,8:25.924,17.210,8:43.134,6.867,8:50.001,37.359,9:27.360,16.858,9:44.218,16.486,10:00.704,10.762,10:11.466,6.296,10:17.762,3.426,10:21.188,
101,2,2,3:29.973,0,,33.650,0,1:20.202,0,1:36.121,0,233.6,13:51.161,23:18:51.161,0:33.650,1:20.202,1:36.121,324.5,Jordan Taylor,,HYPERCAR,,Cadillac WTR,Cadillac,GF,33.650,80.202,96.121,8.018,8.018,10.552,18.570,15.080,33.650,33.247,1:06.897,4.734,1:11.631,25.478,1:37.109,16.743,1:53.852,6.475,2:00.327,36.538,2:36.865,16.736,2:53.601,15.983,3:09.584,10.713,3:20.297,6.208,3:26.505,3.468,3:29.973,
101,2,3,3:28.610,0,,33.000,0,1:19.650,0,1:35.960,0,235.1,17:19.771,23:22:19.771,0:33.000,1:19.650,1:35.960,321.7,Jordan Taylor,,HYPERCAR,,Cadillac WTR,Cadillac,GF,33.000,79.650,95.960,8.031,8.031,10.171,18.202,14.798,33.000,32.886,1:05.886,4.716,1:10.602,25.316,1:35.918,16.732,1:52.650,6.438,1:59.088,36.604,2:35.692,16.745,2:52.437,15.747,3:08.184,10.532,3:18.716,6.326,3:25.042,3.568,3:28.610,
101,2,4,3:27.587,2,,33.116,0,1:19.485,0,1:34.986,2,236.3,20:47.358,23:25:47.358,0:33.116,1:19.485,1:34.986,324.5,Jordan Taylor,,HYPERCAR,,Cadillac WTR,Cadillac,GF,33.116,79.485,94.986,8.057,8.057,10.176,18.233,14.883,33.116,32.848,1:05.964,4.726,1:10.690,25.264,1:35.954,16.647,1:52.601,6.452,1:59.053,36.202,2:35.255,16.661,2:51.916,15.465,3:07.381,10.441,3:17.822,6.247,3:24.069,3.518,3:27.587,
101,2,5,3:33.629,0,B,32.867,2,1:19.471,1,1:41.291,0,229.6,24:20.987,23:29:20.987,0:32.867,1:19.471,1:41.291,327.5,Jordan Taylor,,HYPERCAR,,Cadillac WTR,Cadillac,GF,32.867,79.471,101.291,8.026,8.026,10.106,18.132,14.735,32.867,32.916,1:05.783,4.717,1:10.500,25.229,1:35.729,16.609,1:52.338,6.436,1:58.774,36.191,2:34.965,16.641,2:51.606,15.556,3:07.162,10.402,3:17.564,,,,3:33.629,
101,1,6,4:46.759,0,,1:48.993,0,1:20.932,0,1:36.834,0,171.1,29:07.746,23:34:07.746,1:48.993,1:20.932,1:36.834,320.7,Ricky Taylor,0:01:25.152,HYPERCAR,,Cadillac WTR,Cadillac,GF,108.993,80.932,96.834,1:21.660,1:21.660,11.767,1:33.427,15.566,1:48.993,33.470,2:22.463,4.774,2:27.237,25.771,2:53.008,16.917,3:09.925,6.509,3:16.434,36.756,3:53.190,17.000,4:10.190,15.978,4:26.168,10.467,4:36.635,6.550,4:43.185,3.574,4:46.759,
101,1,7,3:29.253,0,,33.308,0,1:20.325,0,1:35.620,0,234.4,32:36.999,23:37:36.999,0:33.308,1:20.325,1:35.620,319.8,Ricky Taylor,,HYPERCAR,,Cadillac WTR,Cadillac,GF,33.308,80.325,95.620,8.106,8.106,10.393,18.499,14.809,33.308,33.137,1:06.445,4.765,1:11.210,25.504,1:36.714,16.919,1:53.633,6.467,2:00.100,36.378,2:36.478,16.814,2:53.292,15.680,3:08.972,10.417,3:19.389,6.309,3:25.698,3.555,3:29.253,
101,1,8,3:27.846,0,,32.887,1,1:19.729,1,1:35.230,1,236.0,36:04.845,23:41:04.845,0:32.887,1:19.729,1:35.230,325.5,Ricky Taylor,,HYPERCAR,,Cadillac WTR,Cadillac,GF,32.887,79.729,95.230,8.084,8.084,10.112,18.196,14.691,32.887,32.780,1:05.667,4.765,1:10.432,25.354,1:35.786,16.830,1:52.616,6.421,1:59.037,36.268,2:35.305,16.841,2:52.146,15.488,3:07.634,10.388,3:18.022,6.081,3:24.103,3.743,3:27.846,
101,1,9,3:32.098,0,,33.328,0,1:20.400,0,1:38.370,0,231.3,39:36.943,23:44:36.943,0:33.328,1:20.400,1:38.370,330.5,Ricky Taylor,,HYPERCAR,,Cadillac WTR,Cadillac,GF,33.328,80.400,98.370,8.185,8.185,10.179,18.364,14.964,33.328,32.869,1:06.197,4.719,1:10.916,25.507,1:36.423,17.305,1:53.728,6.755,2:00.483,37.161,2:37.644,16.782,2:54.426,17.299,3:11.725,10.495,3:22.220,6.350,3:28.570,3.528,3:32.098,
101,1,10,3:41.082,0,B,35.492,0,1:20.074,0,1:45.516,0,221.9,43:18.025,23:48:18.025,0:35.492,1:20.074,1:45.516,317.9,Ricky Taylor,,HYPERCAR,,Cadillac WTR,Cadillac,GF,35.492,80.074,105.516,8.321,8.321,11.047,19.368,16.124,35.492,33.086,1:08.578,4.728,1:13.306,25.372,1:38.678,16.888,1:55.566,6.580,2:02.146,37.697,2:39.843,16.905,2:56.748,17.415,3:14.163,10.681,3:24.844,,,,3:41.082,
101,3,11,4:36.576,0,,1:38.975,0,1:20.868,0,1:36.733,0,177.4,47:54.601,23:52:54.601,1:38.975,1:20.868,1:36.733,324.5,Filipe Albuquerque,0:01:14.528,HYPERCAR,,Cadillac WTR,Cadillac,GF,98.975,80.868,96.733,1:11.007,1:11.007,12.288,1:23.295,15.680,1:38.975,33.572,2:12.547,4.754,2:17.301,25.710,2:43.011,16.832,2:59.843,6.466,3:06.309,36.599,3:42.908,16.698,3:59.606,16.262,4:15.868,10.741,4:26.609,6.415,4:33.024,3.552,4:36.576,
101,3,12,3:32.406,0,,33.851,0,1:21.666,0,1:36.889,0,230.9,51:27.007,23:56:27.007,0:33.851,1:21.666,1:36.889,320.7,Filipe Albuquerque,,HYPERCAR,,Cadillac WTR,Cadillac,GF,33.851,81.666,96.889,8.059,8.059,10.433,18.492,15.359,33.851,34.290,1:08.141,4.682,1:12.823,25.892,1:38.715,16.802,1:55.517,6.549,2:02.066,36.996,2:39.062,16.617,2:55.679,16.259,3:11.938,10.638,3:22.576,6.292,3:28.868,3.538,3:32.406,
101,3,13,3:30.713,0,,33.728,0,1:20.173,0,1:36.812,0,232.8,54:57.720,23:59:57.720,0:33.728,1:20.173,1:36.812,332.5,Filipe Albuquerque,,HYPERCAR,,Cadillac WTR,Cadillac,GF,33.728,80.173,96.812,8.029,8.029,10.363,18.392,15.336,33.728,33.027,1:06.755,4.759,1:11.514,25.665,1:37.179,16.722,1:53.901,6.487,2:00.388,37.090,2:37.478,16.643,2:54.121,16.192,3:10.313,10.614,3:20.927,6.196,3:27.123,3.590,3:30.713,
101,3,14,3:28.546,0,,33.095,1,1:19.616,0,1:35.835,0,235.2,58:26.266,00:03:26.266,0:33.095,1:19.616,1:35.835,324.5,Filipe Albuquerque,,HYPERCAR,,Cadillac WTR,Cadillac,GF,33.095,79.616,95.835,8.069,8.069,10.269,18.338,14.757,33.095,32.928,1:06.023,4.751,1:10.774,25.295,1:36.069,16.642,1:52.711,6.423,1:59.134,36.401,2:35.535,16.647,2:52.182,16.012,3:08.194,10.552,3:18.746,6.256,3:25.002,3.544,3:28.546,
101,3,15,3:27.962,0,,33.201,0,1:19.346,2,1:35.415,1,235.9,1:01:54.228,00:06:54.228,0:33.201,1:19.346,1:35.415,327.5,Filipe Albuquerque,,HYPERCAR,,Cadillac WTR,Cadillac,FF,33.201,79.346,95.415,8.029,8.029,10.369,18.398,14.803,33.201,32.838,1:06.039,4.743,1:10.782,25.249,1:36.031,16.516,1:52.547,6.466,1:59.013,36.236,2:35.249,16.556,2:51.805,15.983,3:07.788,10.377,3:18.165,6.237,3:24.402,3.560,3:27.962,
