POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
11,50,10,3:27.352,+1.256,+0.014,236.6,31,Ferrari AF Corse,HYPERCAR,,,Ferrari 499P,M,107134,7456,,6192,3,,,,FERRARI AF CORSE,,Antonio,Fuoco,P,,ITA,,10091,,,00:45:00,None,Nicklas,Nielsen,P,,DEN,,9432,,,00:45:00,None,Miguel,Molina,P,,ESP,,8526,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
12,009,9,3:27.466,+1.370,+0.114,236.4,30,Aston Martin Thor Team,HYPERCAR,,,Aston Martin Valkyrie,M,107125,6427,,6273,260,,,,ASTON MARTIN,,Alexander,Riberas,G,,ESP,,10376,,,00:45:00,None,Marco,Sorensen,P,,DEN,,7812,,,00:45:00,None,Roman,de Angelis,G,,CAN,DAN,44006,,,,,,,,,,,,,,,,,,,,,,,
13,35,21,3:27.545,+1.449,+0.079,236.3,28,Alpine Endurance Team,HYPERCAR,,,Alpine A424,M,107126,7452,,6237,21,,,,ALPINE,,Antonio,Felix da Costa,P,,POR,FDC,9024,,,00:45:00,None,Charles,Milesi,P,,FRA,,9594,,,00:45:00,None,Ferdinand,Habsburg,G,,AUT,,10000,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
14,38,15,3:27.709,+1.613,+0.164,236.2,25,Cadillac Hertz Team Jota,HYPERCAR,,,Cadillac V-Series.R,M,107124,6429,,6203,4097,,,,CADILLAC HTJ,,Sebastien,Bourdais,P,,FRA,,98,,,00:45:00,None,Earl,Bamber,P,,NZL,,1290,,,00:45:00,None,Jack,Aitken,P,,GBR,,10508,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
15,93,29,3:27.831,+1.735,+0.122,236.0,30,Peugeot Totalenergies,HYPERCAR,,,Peugeot 9X8,M,107176,6151,,6112,4014,,,,PEUGEOT TE,,Paul,di Resta,P,,GBR,DIR,9293,,,00:45:00,None,Stoffel,Vandoorne,P,,BEL,,9520,,,00:45:00,None,Nicholas,Cassidy,P,,NZL,CAY,9714,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
16,51,30,3:27.903,+1.807,+0.072,235.9,30,Ferrari AF Corse,HYPERCAR,,,Ferrari 499P,M,107131,6293,,6192,3,,,,FERRARI AF CORSE,,Alessandro,Pier Guidi,P,,ITA,PGU,340,,,00:45:00,None,James,Calado,P,,GBR,,300,,,00:45:00,None,Antonio,Giovinazzi,P,,ITA,,1976,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
17,17,26,3:28.072,+1.976,+0.169,235.7,28,Genesis Magma Racing,HYPERCAR,,,Genesis GMR-001-Hypercar,M,107130,7119,,6291,4452,,,,GENESIS MAGMA,,Andre,Lotterer,P,,GER,,7,,,00:45:00,None,Luis,Felipe Derani,P,,BRA,,524,,,00:45:00,None,Mathys,Jaubert,S,,FRA,,10748,,,01:45:00,None,,,,,,,,,,,,,,,,,,,
18,94,5,3:28.473,+2.377,+0.401,235.3,30,Peugeot Totalenergies,HYPERCAR,,,Peugeot 9X8,M,107175,6151,,6112,4014,,,,PEUGEOT TE,,Loic,Duval,P,,FRA,,14,,,00:45:00,None,Malthe,Jakobsen,G,,DEN,,9610,,,00:45:00,None,Theo,Pourchaire,P,,FRA,,11672,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
19,29,6,3:33.645,+7.549,+5.172,229.6,28,Forestier Racing by Panis,LMP2,,,Oreca 07 - Gibson,G,107164,7466,,5626,256,,,,FORESTIERRACING,,Louis,Rousset,S,,FRA,,10417,,,,,Esteban,Masson,G,,FRA,,11272,,,,,Oliver,Gray,G,,GBR,,11468,,,,,,,,,,,,,,,,,,,,,,,
20,4,9,3:34.965,+8.869,+1.320,228.2,30,Crowdstrike Racing by APR,LMP2,P/A,,Oreca 07 - Gibson,G,107160,6347,,5626,256,,,,CROWDSTRIKE APR,,George,Kurtz,B,,USA,,11041,,,,,Alexander,Quinn,G,,GBR,,11463,,,,,Laurin,Heinrich,G,,GER,HEN,11381,,,,,,,,,,,,,,,,,,,,,,,
21,183,29,3:35.765,+9.669,+0.800,227.3,29,AF Corse,LMP2,P/A,,Oreca 07 - Gibson,G,107181,16,,5626,256,,,,AF CORSE,,Francois,Perrodo,B,,FRA,,260,,,,,Matthieu,Vaxiviere,G,,FRA,,7798,,,,,Benjamin,Barnicoat,P,,GBR,BAN,9429,,,,,,,,,,,,,,,,,,,,,,,
22,43,19,3:36.111,+10.015,+0.346,227.0,25,Inter Europol Competition,LMP2,,,Oreca 07 - Gibson,G,107166,402,,5626,256,,,,INTER EUROPOL,,Jakub,Smiechowski,S,,POL,,1670,,,,,Thomas,Dillmann,G,,FRA,,1352,,,,,Nicholas,Yelloly,P,,GBR,,8790,,,,,,,,,,,,,,,,,,,,,,,
23,9,22,3:36.272,+10.176,+0.161,226.8,27,Proton Competition,LMP2,,,Oreca 07 - Gibson,G,107169,45,,5626,256,,,,PROTON,,Jonas,Ried,S,,GER,,10879,,,,,Kakunoshin,Ohta,G,,JPN,,44204,,,,,Harry,King,G,,GBR,,44150,,,,,,,,,,,,,,,,,,,,,,,
24,28,18,3:36.316,+10.220,+0.044,226.8,27,IDEC SPORT,LMP2,,,Oreca 07 - Gibson,G,107168,522,,5626,256,,,,IDEC SPORT,,Paul,Lafargue,S,,FRA,,1552,,,,,Valerio,Rinicella,S,,ITA,,11664,,,,,Job,van Uitert,G,,NED,VUI,8984,,,,,,,,,,,,,,,,,,,,,,,
25,14,16,3:36.357,+10.261,+0.041,226.7,29,TDS Racing,LMP2,P/A,,Oreca 07 - Gibson,G,107163,6350,,5626,256,,,,TDS RACING,,Tobias,Lutke,B,,CAN,,12087,,,,,Mathias,Beche,G,,SUI,,151,,,,,Kevin,Estre,P,,FRA,,1292,,,,,,,,,,,,,,,,,,,,,,,
26,30,25,3:36.641,+10.545,+0.284,226.4,25,Duqueine Team,LMP2,,,Oreca 07 - Gibson,G,107161,5981,,5626,256,,,,DUQUEINE TEAM,,Doriane,PIN,S,,FRA,,10112,,,,,Julien,Andlauer,G,,FRA,,9192,,,,,Richard,Verschoor,G,,NED,,43064,,,,,,,,,,,,,,,,,,,,,,,
27,37,6,3:36.698,+10.602,+0.057,226.4,27,CLX Motorsport,LMP2,,,Oreca 07 - Gibson,G,107165,7467,,5626,256,,,,CLX MOTORSPORT,,Adrien,Closmenil,S,,FRA,,11356,,,,,Ian,Aguilera,S,,MEX,,11035,,,,,Theodor,Jensen,S,,DEN,TJE,11626,,,,,,,,,,,,,,,,,,,,,,,
28,24,21,3:36.962,+10.866,+0.264,226.1,28,Nielsen Racing,LMP2,,,Oreca 07 - Gibson,G,107172,5670,,5626,256,,,,NIELSEN RACING,,David,Heinemeier Hansson,S,,DEN,,11046,,,,,Edward,Pearson,S,,GBR,,43075,,,,,Jack,Doohan,P,,AUS,,43828,,,,,,,,,,,,,,,,,,,,,,,
29,222,24,3:37.257,+11.161,+0.295,225.8,26,United Autosports,LMP2,P/A,,Oreca 07 - Gibson,G,107182,532,,5626,256,,,,UNITED,,Daniel,Schneider,B,,BRA,,9601,,,,,Benjamin,Hanley,G,,GBR,HLY,1972,,,,,Oliver,Jarvis,P,,GBR,,93,,,,,,,,,,,,,,,,,,,,,,,
30,99,24,3:37.290,+11.194,+0.033,225.7,27,AO by TF,LMP2,P/A,,Oreca 07 - Gibson,G,107184,6369,,5626,256,,,,AO BY TF,,PJ,Hyett,B,,USA,HYE,10826,,,,,James,Allen,G,,AUS,,8384,,,,,Dane,Cameron,P,,USA,,10328,,,,,,,,,,,,,,,,,,,,,,,
31,25,15,3:37.477,+11.381,+0.187,225.6,29,Algarve Pro Racing,LMP2,P/A,,Oreca 07 - Gibson,G,107162,92,,5626,256,,,,APR,,Michael,Jensen,B,,DEN,,9543,,,,,Enzo,Trulli,S,,ITA,,12126,,,,,Jake,Hughes,G,,GBR,,44140,,,,,,,,,,,,,,,,,,,,,,,
32,343,27,3:37.512,+11.416,+0.035,225.5,27,Inter Europol Competition,LMP2,,,Oreca 07 - Gibson,G,107183,402,,5626,256,,,,INTER EUROPOL,,Bijoy,Garg,S,,USA,,10912,,,,,Reshad,de Gerus,G,,FRA,DGE,10416,,,,,Nicolas,Muller,P,,SUI,,11039,,,,,,,,,,,,,,,,,,,,,,,
33,3,6,3:38.243,+12.147,+0.731,224.8,25,DKR Engineering,LMP2,P/A,,Oreca 07 - Gibson,G,107171,49,,5626,256,,,,DKR ENGINEERING,,John,Farano,B,,CAN,,8360,,,,,Sebastian,Alvarez,S,,MEX,,10425,,,,,Renger,van der Zande,P,,NED,VDZ,1920,,,,,,,,,,,,,,,,,,,,,,,
34,48,14,3:38.523,+12.427,+0.280,224.5,29,RD Limited,LMP2,P/A,,Oreca 07 - Gibson,G,107159,7465,,5626,256,,,,RD LIMITED,,Fred,Poordad,B,,USA,,10335,,,,,Tristan,Vautier,G,,FRA,,44136,,,,,Romain,Dumas,P,,FRA,,44135,,,,,,,,,,,,,,,,,,,,,,,
35,44,27,3:38.971,+12.875,+0.448,224.0,27,Proton Competition,LMP2,P/A,,Oreca 07 - Gibson,G,107170,45,,5626,256,,,,PROTON,,Horst,Jr Felbermayr,B,,AUT,JFE,620,,,,,Horst,Felix Felbermayr,S,,AUT,FFE,10568,,,,,Lorenzo,Fluxa,G,,ESP,,11246,,,,,,,,,,,,,,,,,,,,,,,
36,26,12,3:39.366,+13.270,+0.395,223.6,29,Vector Sport,LMP2,,,Oreca 07 - Gibson,G,107158,6154,,5626,256,,,,VECTOR SPORT,,Ryan,Cullen,S,,IRL,,492,,,,,Vladislav,Lomko,G,,GRN,,10868,,,,,Pietro,Fittipaldi,P,,BRA,,9171,,,,,,,,,,,,,,,,,,,,,,,
37,22,10,3:42.421,+16.325,+3.055,220.5,10,United Autosports,LMP2,,,Oreca 07 - Gibson,G,107167,532,,5626,256,,,,UNITED,,Rasmus,Lindh,S,,SWE,,11623,,,,,Gregoire,Saucy,G,,SUI,,11255,,,,,Mikkel,Jensen,P,,DEN,JSN,8276,,,,,,,,,,,,,,,,,,,,,,,
38,32,6,3:55.132,+29.036,+12.711,208.6,27,Team WRT,LMGT3,,,BMW M4 LMGT3 Evo,G,107155,5518,,6290,4354,,,,TEAM WRT,,Darren,Leung,B,,GBR,,11277,,,01:45:00,None,Sean,Galael,S,,INA,,1968,,,01:45:00,None,Augusto,Farfus,P,,BRA,FAF,9022,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
39,61,8,3:55.488,+29.392,+0.356,208.3,24,Iron Lynx,LMGT3,,,Mercedes-AMG LMGT3,G,107141,7459,,6272,4314,,,,IRON LYNX,,Martin,Berry,B,,AUS,,10878,,,01:45:00,None,Rui,Andrade,S,,ANG,ANR,9873,,,01:45:00,None,Maxime,Martin,P,,BEL,MTN,157,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
40,92,11,3:55.532,+29.436,+0.044,208.3,25,The Bend Manthey,LMGT3,,,Porsche 911 GT3 R LMGT3,G,107173,7241,,6250,4368,,,,THEBEND MANTHEY,,Yasser,Shahin,B,,AUS,,43994,,,01:45:00,None,Riccardo,Pera,S,,ITA,ERA,43995,,,01:45:00,None,Richard,Lietz,P,,AUT,,66,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
41,10,3,3:55.571,+29.475,+0.039,208.2,22,Garage 59,LMGT3,,,McLaren 720S LMGT3 Evo,G,107149,5770,,6249,60,,,,GARAGE 59,,Antares,AU,B,,HKG,AU,44076,,,01:45:00,None,Thomas,Fleming,S,,GBR,,44077,,,01:45:00,None,Marvin,Kirchhofer,P,,GER,,10411,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
42,21,14,3:55.583,+29.487,+0.012,208.2,27,Vista AF Corse,LMGT3,,,Ferrari 296 LMGT3 Evo,G,107152,7464,,6289,3,,,,VISTA AF CORSE,,Francois,Heriau,B,,FRA,,1630,,,01:45:00,None,Simon,Mann,S,,USA,,10161,,,01:45:00,None,Alessio,Rovera,P,,ITA,,9837,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
43,23,25,3:55.729,+29.633,+0.146,208.1,28,Heart of Racing Team,LMGT3,,,Aston Martin Vantage AMR LMGT3,G,107143,6366,,6242,260,,,,HEART OF RACING,,Gray,Newell,B,,USA,,11466,,,01:45:00,None,Eduardo,Barrichello,S,,BRA,,11849,,,01:45:00,None,Jonny,Adam,P,,GBR,,194,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
44,91,25,3:55.777,+29.681,+0.048,208.0,25,Manthey DK Engineering,LMGT3,,,Porsche 911 GT3 R LMGT3,G,107180,7240,,6250,4368,,,,MANTHEY DK ENG,,James,Cottingham,B,,GBR,,8246,,,01:45:00,None,Timur,Boguslavskiy,S,,,,8872,,,01:45:00,None,Ayhancan,Guven,P,,TUR,,10900,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
45,54,22,3:55.815,+29.719,+0.038,208.0,27,Vista AF Corse,LMGT3,,,Ferrari 296 LMGT3 Evo,G,107151,7463,,6289,3,,,,VISTA AF CORSE,,Thomas,Flohr,B,,SUI,,454,,,01:45:00,None,Francesco,Castellacci,S,,MON,,456,,,01:45:00,None,Davide,Rigon,P,,ITA,,266,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
46,79,16,3:55.838,+29.742,+0.023,208.0,25,Iron Lynx,LMGT3,,,Mercedes-AMG LMGT3,G,107142,7460,,6272,4314,,,,IRON LYNX,,Johannes,Zelger,B,,ITA,,11597,,,01:45:00,None,Matteo,Cressoni,S,,ITA,,338,,,01:45:00,None,Lin,Hodenius,S,,NED,,11868,,,01:45:00,None,,,,,,,,,,,,,,,,,,,
47,78,14,3:55.973,+29.877,+0.135,207.9,23,Akkodis ASP Team,LMGT3,,,Lexus RC F LMGT3,G,107154,6361,,6248,4443,,,,AKKODIS ASP,,Thomas,van Rompuy,B,,BEL,VRO,10426,,,01:45:00,None,Hadrien,David,S,,FRA,,11284,,,01:45:00,None,Jack,Hawksworth,G,,GBR,,10867,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
48,33,11,3:56.196,+30.100,+0.223,207.7,26,TF Sport,LMGT3,,,Corvette Z06 LMGT3.R,G,107147,364,,6244,4230,,,,TF SPORT,,Benjamin,Keating,B,,USA,,1312,,,01:45:00,None,Jonny,Edgar,S,,GBR,,11280,,,01:45:00,None,Nicky,Catsburg,P,,NED,,9020,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
49,57,14,3:56.325,+30.229,+0.129,207.6,25,Kessel Racing,LMGT3,,,Ferrari 296 LMGT3 Evo,G,107139,120,,6289,3,,,,KESSEL RACING,,Takeshi,Kimura,B,,JPN,,9416,,,,,Conrad,Laursen,S,,DEN,,10866,,,,,Daniel,Serra,P,,BRA,,500,,,,,,,,,,,,,,,,,,,,,,,
50,59,19,3:56.381,+30.285,+0.056,207.5,27,Racing Spirit Of Leman,LMGT3,,,Aston Martin Vantage AMR LMGT3,G,107157,6194,,6242,260,,,,RSL,,Clement,Mateu,B,,FRA,,9175,,,,,Marius,Fossard,S,,FRA,,11250,,,,,Valentin,Hasse Clot,G,,FRA,HCL,10308,,,,,,,,,,,,,,,,,,,,,,,
51,34,24,3:56.457,+30.361,+0.076,207.4,24,Racing Team Turkey by TF,LMGT3,,,Corvette Z06 LMGT3.R,G,107138,7458,,6244,4230,,,,RTT BY TF,,Peter,Dempsey,B,,IRL,,43215,,,01:45:00,None,Salih,Yoluc,S,,TUR,,1346,,,01:45:00,None,Charles,Eastwood,G,,IRL,,9016,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
52,27,22,3:56.487,+30.391,+0.030,207.4,27,Heart of Racing Team,LMGT3,,,Aston Martin Vantage AMR LMGT3,G,107144,6366,,6242,260,,,,HEART OF RACING,,Ian,James,B,,USA,,6531,,,01:45:00,None,Zacharie,Robichon,S,,CAN,,10636,,,01:45:00,None,Mattia,Drudi,P,,ITA,,9323,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
53,69,15,3:56.592,+30.496,+0.105,207.3,27,Team WRT,LMGT3,,,BMW M4 LMGT3 Evo,G,107156,5518,,6290,4354,,,,TEAM WRT,,Anthony,McIntosh,B,,USA,MCI,11538,,,01:45:00,None,Parker,Thompson,S,,CAN,,11770,,,01:45:00,None,Daniel,Harper,P,,GBR,HAP,44122,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
54,150,22,3:56.608,+30.512,+0.016,207.3,27,Richard Mille AF Corse,LMGT3,,,Ferrari 296 LMGT3 Evo,G,107177,6297,,6289,3,,,,RICHARDMILLE AF,,Custodio,Toledo,B,,BRA,,11256,,,,,Lilou,Wadoux,S,,FRA,,10297,,,,,Riccardo,Agostini,G,,ITA,,11366,,,,,,,,,,,,,,,,,,,,,,,
55,74,18,3:56.761,+30.665,+0.153,207.2,27,Kessel Racing,LMGT3,,,Ferrari 296 LMGT3 Evo,G,107140,120,,6289,3,,,,KESSEL RACING,,Dustin,Blattner,B,,USA,,11628,,,,,Lorenzo,Patrese,S,,ITA,,11261,,,,,Dennis,Marschall,P,,GER,MSL,11288,,,,,,,,,,,,,,,,,,,,,,,
56,87,24,3:56.766,+30.670,+0.005,207.2,24,Akkodis ASP Team,LMGT3,,,Lexus RC F LMGT3,G,107179,6361,,6248,4443,,,,AKKODIS ASP,,Petru,Umbrarescu,B,,ROU,,11848,,,01:45:00,None,Clemens,Schmid,S,,AUT,SCM,11594,,,01:45:00,None,Jose,Maria Lopez,P,,ARG,,8418,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
57,13,23,3:56.767,+30.671,+0.001,207.2,25,13 Autosport,LMGT3,,,Corvette Z06 LMGT3.R,G,107148,7462,,6244,4230,,,,13 AUTOSPORT,,Orey,Fidani,B,,CAN,,11536,,,,,Lars,Kern,S,,GER,,10529,,,,,Matthew,Bell,G,,GBR,,204,,,,,,,,,,,,,,,,,,,,,,,
58,88,18,3:57.408,+31.312,+0.641,206.6,25,Proton Competition,LMGT3,,,Ford Mustang LMGT3,G,107178,45,,6246,268,,,,PROTON,,Stefano,Gattuso,B,,ITA,,11678,,,01:45:00,None,Giammarco,Levorato,S,,ITA,,11147,,,01:45:00,None,Logan,Sargeant,P,,USA,,10110,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
59,77,25,3:57.556,+31.460,+0.148,206.5,27,Proton Competition,LMGT3,,,Ford Mustang LMGT3,G,107153,45,,6246,268,,,,PROTON,,Eric,Powell,B,,USA,,44100,,,01:45:00,None,Benjamin,Tuck,S,,GBR,,10972,,,01:45:00,None,Sebastian,Priaulx,G,,GBR,,10539,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
60,2,13,3:57.854,+31.758,+0.298,206.2,26,TF Sport,LMGT3,,,Corvette Z06 LMGT3.R,G,107146,364,,6244,4230,,,,TF SPORT,,Prince,Jefri Ibrahim,B,,MAS,,11218,,,,,Lorcan,Hanafin,S,,GBR,,10851,,,,,Benjamin,Green,P,,GBR,,44069,,,,,,,,,,,,,,,,,,,,,,,
61,62,22,3:57.917,+31.821,+0.063,206.2,23,Team Qatar by Iron Lynx,LMGT3,,,Mercedes-AMG LMGT3,G,107145,7461,,6272,4314,,,,TEAM QATAR IL,,Abdulla,AL-Khelaifi,B,,QAT,ALK,11855,,,,,Julian,Hanses,S,,GER,,44065,,,,,Giuliano,Alesi,G,,FRA,,44066,,,,,,,,,,,,,,,,,,,,,,,
