NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,S1_SECONDS,S2_SECONDS,S3_SECONDS,SCL2_time,SCL2_elapsed,Z4_time,Z4_elapsed,IP1_time,IP1_elapsed,Z12_time,Z12_elapsed,SCLC_time,SCLC_elapsed,A7-1_time,A7-1_elapsed,IP2_time,IP2_elapsed,A8-1_time,A8-1_elapsed,SCLB_time,SCLB_elapsed,PORIN_time,PORIN_elapsed,POROUT_time,POROUT_elapsed,SCL1_time,SCL1_elapsed,FORDOUT_time,FORDOUT_elapsed,FL_time,FL_elapsed,
13,1,3,4:00.258,2,,37.649,2,1:32.145,0,1:50.464,0,204.2,13:22.326,18:58:22.326,0:37.649,1:32.145,1:50.464,290.7,Orey Fidani,,LMGT3,,13 Autosport,Corvette,GF,37.649,92.145,110.464,9.594,9.594,11.045,20.639,17.010,37.649,37.761,1:15.410,5.591,1:21.001,29.342,1:50.343,19.451,2:09.794,6.995,2:16.789,41.538,2:58.327,19.896,3:18.223,18.965,3:37.188,12.274,3:49.462,6.793,3:56.255,4.003,4:00.258,
13,1,4,4:01.022,0,,38.104,0,1:32.410,0,1:50.508,0,203.5,17:23.348,19:02:23.348,0:38.104,1:32.410,1:50.508,290.7,Orey Fidani,,LMGT3,,13 Autosport,Corvette,GF,38.104,92.410,110.508,9.606,9.606,11.148,20.754,17.350,38.104,38.095,1:16.199,5.549,1:21.748,29.306,1:51.054,19.460,2:10.514,7.040,2:17.554,41.463,2:59.017,19.873,3:18.890,18.918,3:37.808,12.462,3:50.270,6.759,3:57.029,3.993,4:01.022,
13,1,5,4:01.210,0,,38.045,0,1:32.574,0,1:50.591,0,203.4,21:24.558,19:06:24.558,0:38.045,1:32.574,1:50.591,293.8,Orey Fidani,,LMGT3,,13 Autosport,Corvette,GF,38.045,92.574,110.591,9.616,9.616,11.129,20.745,17.300,38.045,37.790,1:15.835,5.521,1:21.356,29.527,1:50.883,19.736,2:10.619,7.250,2:17.869,41.408,2:59.277,19.948,3:19.225,18.837,3:38.062,12.445,3:50.507,6.719,3:57.226,3.984,4:01.210,
13,1,6,4:02.293,0,,38.268,0,1:32.347,0,1:51.678,0,202.5,25:26.851,19:10:26.851,0:38.268,1:32.347,1:51.678,289.1,Orey Fidani,,LMGT3,,13 Autosport,Corvette,GF,38.268,92.347,111.678,9.633,9.633,11.461,21.094,17.174,38.268,37.888,1:16.156,5.584,1:21.740,29.492,1:51.232,19.383,2:10.615,7.127,2:17.742,42.358,3:00.100,19.863,3:19.963,19.037,3:39.000,12.420,3:51.420,6.923,3:58.343,3.950,4:02.293,
13,1,7,4:00.555,0,,37.916,0,1:31.930,2,1:50.709,0,203.9,29:27.406,19:14:27.406,0:37.916,1:31.930,1:50.709,291.5,Orey Fidani,,LMGT3,,13 Autosport,Corvette,GF,37.916,91.930,110.709,9.557,9.557,11.229,20.786,17.130,37.916,37.782,1:15.698,5.522,1:21.220,29.299,1:50.519,19.327,2:09.846,7.218,2:17.064,41.538,2:58.602,20.005,3:18.607,18.827,3:37.434,12.340,3:49.774,6.833,3:56.607,3.948,4:00.555,
13,1,8,4:01.533,0,,38.430,0,1:32.756,0,1:50.347,2,203.1,33:28.939,19:18:28.939,0:38.430,1:32.756,1:50.347,286.1,Orey Fidani,,LMGT3,,13 Autosport,Corvette,FF,38.430,92.756,110.347,9.576,9.576,11.426,21.002,17.428,38.430,38.822,1:17.252,5.528,1:22.780,28.953,1:51.733,19.453,2:11.186,7.300,2:18.486,41.381,2:59.867,19.785,3:19.652,18.979,3:38.631,12.240,3:50.871,6.709,3:57.580,3.953,4:01.533,
14,1,1,4:59.394,0,,1:31.287,0,1:37.775,0,1:50.332,0,162.1,4:59.394,18:49:59.394,1:31.287,1:37.775,1:50.332,228.4,Tobias Lutke,0:00:48.090,LMP2,P/A,TDS Racing,Oreca,GF,91.287,97.775,110.332,54.572,54.572,15.771,1:10.343,20.944,1:31.287,43.710,2:14.997,5.676,2:20.673,29.389,2:50.062,19.000,3:09.062,7.618,3:16.680,41.146,3:57.826,19.176,4:17.002,17.892,4:34.894,12.893,4:47.787,7.768,4:55.555,3.839,4:59.394,
14,1,2,3:45.308,0,,35.625,0,1:25.349,0,1:44.334,0,217.7,8:44.702,18:53:44.702,0:35.625,1:25.349,1:44.334,317.0,Tobias Lutke,,LMP2,P/A,TDS Racing,Oreca,GF,35.625,85.349,104.334,8.883,8.883,11.092,19.975,15.650,35.625,34.983,1:10.608,5.079,1:15.687,27.018,1:42.705,18.269,2:00.974,6.817,2:07.791,38.883,2:46.674,18.171,3:04.845,17.270,3:22.115,12.491,3:34.606,6.772,3:41.378,3.930,3:45.308,
14,1,3,3:47.640,0,,37.083,0,1:26.604,0,1:43.953,0,215.5,12:32.342,18:57:32.342,0:37.083,1:26.604,1:43.953,296.2,Tobias Lutke,,LMP2,P/A,TDS Racing,Oreca,GF,37.083,86.604,103.953,8.898,8.898,11.741,20.639,16.444,37.083,35.525,1:12.608,5.147,1:17.755,27.692,1:45.447,18.240,2:03.687,6.921,2:10.608,38.760,2:49.368,18.134,3:07.502,16.856,3:24.358,11.660,3:36.018,7.454,3:43.472,4.168,3:47.640,
14,1,4,3:40.264,2,,34.859,0,1:24.723,2,1:40.682,0,222.7,16:12.606,19:01:12.606,0:34.859,1:24.723,1:40.682,321.7,Tobias Lutke,,LMP2,P/A,TDS Racing,Oreca,GF,34.859,84.723,100.682,8.963,8.963,10.413,19.376,15.483,34.859,34.712,1:09.571,5.144,1:14.715,26.829,1:41.544,18.038,1:59.582,6.751,2:06.333,39.007,2:45.340,18.042,3:03.382,15.820,3:19.202,11.113,3:30.315,6.312,3:36.627,3.637,3:40.264,
14,1,5,3:38.613,0,,34.454,2,1:24.015,0,1:40.144,2,224.4,19:51.219,19:04:51.219,0:34.454,1:24.015,1:40.144,317.0,Tobias Lutke,,LMP2,P/A,TDS Racing,Oreca,GF,34.454,84.015,100.144,8.806,8.806,10.344,19.150,15.304,34.454,34.204,1:08.658,5.073,1:13.731,26.713,1:40.444,18.025,1:58.469,6.733,2:05.202,38.544,2:43.746,18.118,3:01.864,15.660,3:17.524,11.002,3:28.526,6.371,3:34.897,3.716,3:38.613,
14,1,6,3:52.167,0,,34.640,0,1:27.456,0,1:50.071,0,211.3,23:43.386,19:08:43.386,0:34.640,1:27.456,1:50.071,317.0,Tobias Lutke,,LMP2,P/A,TDS Racing,Oreca,GF,34.640,87.456,110.071,8.849,8.849,10.416,19.265,15.375,34.640,36.269,1:10.909,5.679,1:16.588,27.536,1:44.124,17.972,2:02.096,6.733,2:08.829,40.527,2:49.356,21.269,3:10.625,19.311,3:29.936,11.757,3:41.693,6.693,3:48.386,3.781,3:52.167,
14,1,7,3:48.864,0,B,35.433,0,1:25.020,0,1:48.411,0,214.3,27:32.250,19:12:32.250,0:35.433,1:25.020,1:48.411,315.1,Tobias Lutke,,LMP2,P/A,TDS Racing,Oreca,GF,35.433,85.020,108.411,8.861,8.861,10.747,19.608,15.825,35.433,35.025,1:10.458,5.082,1:15.540,27.035,1:42.575,17.878,2:00.453,6.722,2:07.175,38.944,2:46.119,18.232,3:04.351,16.596,3:20.947,11.191,3:32.138,,,,3:48.864,
150,1,1,5:34.265,0,,1:48.204,0,1:39.305,0,2:06.756,0,145.2,5:34.265,18:50:34.265,1:48.204,1:39.305,2:06.756,278.8,Custodio Toledo,0:01:03.051,LMGT3,,Richard Mille AF Corse,Ferrari,GF,108.204,99.305,126.756,1:09.620,1:09.620,16.687,1:26.307,21.897,1:48.204,41.853,2:30.057,5.643,2:35.700,31.466,3:07.166,20.343,3:27.509,7.632,3:35.141,43.441,4:18.582,25.638,4:44.220,25.861,5:10.081,13.154,5:23.235,7.119,5:30.354,3.911,5:34.265,
150,1,2,3:58.705,0,,37.406,0,1:32.206,0,1:49.093,0,205.5,9:32.970,18:54:32.970,0:37.406,1:32.206,1:49.093,284.6,Custodio Toledo,,LMGT3,,Richard Mille AF Corse,Ferrari,GF,37.406,92.206,109.093,9.577,9.577,11.075,20.652,16.754,37.406,37.863,1:15.269,5.528,1:20.797,29.307,1:50.104,19.508,2:09.612,6.861,2:16.473,41.336,2:57.809,19.608,3:17.417,18.542,3:35.959,12.209,3:48.168,6.698,3:54.866,3.839,3:58.705,
150,1,3,3:58.485,0,,37.238,0,1:31.894,0,1:49.353,0,205.7,13:31.455,18:58:31.455,0:37.238,1:31.894,1:49.353,283.9,Custodio Toledo,,LMGT3,,Richard Mille AF Corse,Ferrari,GF,37.238,91.894,109.353,9.544,9.544,10.948,20.492,16.746,37.238,37.641,1:14.879,5.525,1:20.404,29.275,1:49.679,19.453,2:09.132,6.877,2:16.009,41.257,2:57.266,19.704,3:16.970,18.746,3:35.716,12.259,3:47.975,6.658,3:54.633,3.852,3:58.485,
150,1,4,4:07.482,0,B,37.275,0,1:31.979,0,1:58.228,0,198.2,17:38.937,19:02:38.937,0:37.275,1:31.979,1:58.228,281.7,Custodio Toledo,,LMGT3,,Richard Mille AF Corse,Ferrari,GF,37.275,91.979,118.228,9.554,9.554,10.938,20.492,16.783,37.275,37.818,1:15.093,5.560,1:20.653,29.138,1:49.791,19.463,2:09.254,6.875,2:16.129,41.240,2:57.369,19.724,3:17.093,20.216,3:37.309,12.701,3:50.010,,,,4:07.482,
150,1,5,5:26.352,0,,1:45.569,0,1:39.171,0,2:01.612,0,150.3,23:05.289,19:08:05.289,1:45.569,1:39.171,2:01.612,280.9,Custodio Toledo,0:01:10.328,LMGT3,,Richard Mille AF Corse,Ferrari,GF,105.569,99.171,121.612,1:08.613,1:08.613,15.769,1:24.382,21.187,1:45.569,40.903,2:26.472,5.595,2:32.067,32.895,3:04.962,19.778,3:24.740,7.865,3:32.605,47.600,4:20.205,20.350,4:40.555,20.854,5:01.409,14.069,5:15.478,7.005,5:22.483,3.869,5:26.352,
150,1,6,3:57.991,2,,37.294,0,1:31.613,2,1:49.084,2,206.1,27:03.280,19:12:03.280,0:37.294,1:31.613,1:49.084,286.1,Custodio Toledo,,LMGT3,,Richard Mille AF Corse,Ferrari,GF,37.294,91.613,109.084,9.566,9.566,10.929,20.495,16.799,37.294,37.444,1:14.738,5.496,1:20.234,29.141,1:49.375,19.532,2:08.907,6.815,2:15.722,41.114,2:56.836,19.660,3:16.496,18.668,3:35.164,12.320,3:47.484,6.561,3:54.045,3.946,3:57.991,
150,1,7,4:18.508,0,B,37.200,2,1:33.600,0,2:07.708,0,189.8,31:21.788,19:16:21.788,0:37.200,1:33.600,2:07.708,284.6,Custodio Toledo,,LMGT3,,Richard Mille AF Corse,Ferrari,FF,37.200,93.600,127.708,9.595,9.595,10.927,20.522,16.678,37.200,37.971,1:15.171,5.492,1:20.663,30.334,1:50.997,19.803,2:10.800,7.230,2:18.030,48.483,3:06.513,20.105,3:26.618,20.603,3:47.221,13.598,4:00.819,,,,4:18.508,
183,1,1,4:17.600,0,,57.690,0,1:33.923,0,1:45.987,0,188.4,4:17.600,18:49:17.600,0:57.690,1:33.923,1:45.987,265.8,Francois Perrodo,0:00:14.293,LMP2,P/A,AF Corse,Oreca,GF,57.690,93.923,105.987,20.441,20.441,16.068,36.509,21.181,57.690,39.567,1:37.257,5.692,1:42.949,29.537,2:12.486,19.127,2:31.613,7.233,2:38.846,40.584,3:19.430,18.374,3:37.804,16.887,3:54.691,11.851,4:06.542,7.216,4:13.758,3.842,4:17.600,
183,1,2,3:43.627,0,,36.065,0,1:25.172,0,1:42.390,0,219.3,8:01.227,18:53:01.227,0:36.065,1:25.172,1:42.390,318.8,Francois Perrodo,,LMP2,P/A,AF Corse,Oreca,GF,36.065,85.172,102.390,8.899,8.899,11.125,20.024,16.041,36.065,34.838,1:10.903,5.152,1:16.055,27.074,1:43.129,18.108,2:01.237,6.675,2:07.912,39.291,2:47.203,18.254,3:05.457,16.501,3:21.958,11.334,3:33.292,6.539,3:39.831,3.796,3:43.627,
183,1,3,3:41.403,0,,35.458,0,1:24.979,0,1:40.966,0,221.6,11:42.630,18:56:42.630,0:35.458,1:24.979,1:40.966,319.8,Francois Perrodo,,LMP2,P/A,AF Corse,Oreca,GF,35.458,84.979,100.966,8.855,8.855,10.786,19.641,15.817,35.458,34.823,1:10.281,5.150,1:15.431,26.868,1:42.299,18.138,2:00.437,6.658,2:07.095,38.678,2:45.773,18.085,3:03.858,16.159,3:20.017,11.188,3:31.205,6.427,3:37.632,3.771,3:41.403,
183,1,4,3:40.397,0,,35.182,0,1:24.266,0,1:40.949,0,222.6,15:23.027,19:00:23.027,0:35.182,1:24.266,1:40.949,319.8,Francois Perrodo,,LMP2,P/A,AF Corse,Oreca,GF,35.182,84.266,100.949,8.827,8.827,10.677,19.504,15.678,35.182,34.417,1:09.599,5.131,1:14.730,26.743,1:41.473,17.975,1:59.448,6.578,2:06.026,38.637,2:44.663,18.074,3:02.737,16.240,3:18.977,11.092,3:30.069,6.530,3:36.599,3.798,3:40.397,
183,1,5,3:40.559,0,,35.146,0,1:24.502,0,1:40.911,0,222.4,19:03.586,19:04:03.586,0:35.146,1:24.502,1:40.911,317.9,Francois Perrodo,,LMP2,P/A,AF Corse,Oreca,GF,35.146,84.502,100.911,8.864,8.864,10.605,19.469,15.677,35.146,34.595,1:09.741,5.117,1:14.858,26.745,1:41.603,18.045,1:59.648,6.608,2:06.256,38.676,2:44.932,18.086,3:03.018,16.097,3:19.115,11.211,3:30.326,6.462,3:36.788,3.771,3:40.559,
183,1,6,3:39.985,2,,35.145,0,1:24.034,2,1:40.806,2,223.0,22:43.571,19:07:43.571,0:35.145,1:24.034,1:40.806,319.8,Francois Perrodo,,LMP2,P/A,AF Corse,Oreca,GF,35.145,84.034,100.806,8.856,8.856,10.540,19.396,15.749,35.145,34.298,1:09.443,5.121,1:14.564,26.781,1:41.345,17.834,1:59.179,6.733,2:05.912,38.578,2:44.490,18.127,3:02.617,16.196,3:18.813,11.012,3:29.825,6.397,3:36.222,3.763,3:39.985,
183,1,7,3:47.876,0,B,35.132,2,1:24.094,0,1:48.650,0,215.3,26:31.447,19:11:31.447,0:35.132,1:24.094,1:48.650,322.6,Francois Perrodo,,LMP2,P/A,AF Corse,Oreca,GF,35.132,84.094,108.650,8.847,8.847,10.500,19.347,15.785,35.132,34.261,1:09.393,5.153,1:14.546,26.797,1:41.343,17.883,1:59.226,6.642,2:05.868,38.340,2:44.208,18.192,3:02.400,16.897,3:19.297,11.694,3:30.991,,,,3:47.876,
2,1,1,4:32.346,0,,1:00.345,0,1:38.736,0,1:53.265,0,178.2,4:32.346,18:49:32.346,1:00.345,1:38.736,1:53.265,255.8,Prince Jefri Ibrahim,0:00:17.590,LMGT3,,TF Sport,Corvette,GF,60.345,98.736,113.265,23.489,23.489,15.939,39.428,20.917,1:00.345,42.797,1:43.142,5.937,1:49.079,30.179,2:19.258,19.823,2:39.081,7.405,2:46.486,42.240,3:28.726,20.288,3:49.014,19.689,4:08.703,12.552,4:21.255,7.128,4:28.383,3.963,4:32.346,
2,1,2,4:03.304,0,,37.930,0,1:32.813,0,1:52.561,0,201.6,8:35.650,18:53:35.650,0:37.930,1:32.813,1:52.561,289.9,Prince Jefri Ibrahim,,LMGT3,,TF Sport,Corvette,GF,37.930,92.813,112.561,9.599,9.599,11.168,20.767,17.163,37.930,38.420,1:16.350,5.538,1:21.888,29.302,1:51.190,19.553,2:10.743,7.067,2:17.810,41.926,2:59.736,20.332,3:20.068,19.837,3:39.905,12.410,3:52.315,6.983,3:59.298,4.006,4:03.304,
2,1,3,4:07.595,0,,37.775,0,1:37.162,0,1:52.658,0,198.1,12:43.245,18:57:43.245,0:37.775,1:37.162,1:52.658,262.0,Prince Jefri Ibrahim,,LMGT3,,TF Sport,Corvette,GF,37.775,97.162,112.658,9.628,9.628,11.043,20.671,17.104,37.775,42.450,1:20.225,5.581,1:25.806,29.754,1:55.560,19.377,2:14.937,7.095,2:22.032,41.700,3:03.732,20.019,3:23.751,20.670,3:44.421,12.453,3:56.874,6.813,4:03.687,3.908,4:07.595,
2,1,4,4:00.862,0,,37.858,0,1:32.689,0,1:50.315,0,203.7,16:44.107,19:01:44.107,0:37.858,1:32.689,1:50.315,286.9,Prince Jefri Ibrahim,,LMGT3,,TF Sport,Corvette,GF,37.858,92.689,110.315,9.597,9.597,11.154,20.751,17.107,37.858,38.263,1:16.121,5.546,1:21.667,29.356,1:51.023,19.524,2:10.547,7.004,2:17.551,41.533,2:59.084,19.923,3:19.007,18.802,3:37.809,12.342,3:50.151,6.710,3:56.861,4.001,4:00.862,
2,1,5,4:00.191,0,,37.539,0,1:32.475,0,1:50.177,0,204.2,20:44.298,19:05:44.298,0:37.539,1:32.475,1:50.177,286.1,Prince Jefri Ibrahim,,LMGT3,,TF Sport,Corvette,GF,37.539,92.475,110.177,9.706,9.706,10.946,20.652,16.887,37.539,37.961,1:15.500,5.555,1:21.055,29.357,1:50.412,19.602,2:10.014,7.034,2:17.048,41.576,2:58.624,19.973,3:18.597,18.799,3:37.396,12.310,3:49.706,6.595,3:56.301,3.890,4:00.191,
2,1,6,4:00.148,0,,37.383,0,1:32.428,0,1:50.337,0,204.3,24:44.446,19:09:44.446,0:37.383,1:32.428,1:50.337,285.4,Prince Jefri Ibrahim,,LMGT3,,TF Sport,Corvette,GF,37.383,92.428,110.337,9.734,9.734,10.770,20.504,16.879,37.383,37.990,1:15.373,5.608,1:20.981,29.258,1:50.239,19.572,2:09.811,6.988,2:16.799,41.748,2:58.547,20.039,3:18.586,18.503,3:37.089,12.215,3:49.304,6.721,3:56.025,4.123,4:00.148,
2,1,7,4:00.516,0,,37.684,0,1:32.885,0,1:49.947,2,203.9,28:44.962,19:13:44.962,0:37.684,1:32.885,1:49.947,284.6,Prince Jefri Ibrahim,,LMGT3,,TF Sport,Corvette,GF,37.684,92.885,109.947,9.711,9.711,11.060,20.771,16.913,37.684,38.277,1:15.961,5.604,1:21.565,29.383,1:50.948,19.621,2:10.569,7.009,2:17.578,41.670,2:59.248,19.940,3:19.188,18.501,3:37.689,12.266,3:49.955,6.598,3:56.553,3.963,4:00.516,
2,1,8,3:59.592,2,,37.317,2,1:32.305,2,1:49.970,0,204.7,32:44.554,19:17:44.554,0:37.317,1:32.305,1:49.970,283.9,Prince Jefri Ibrahim,,LMGT3,,TF Sport,Corvette,FF,37.317,92.305,109.970,9.640,9.640,10.778,20.418,16.899,37.317,37.948,1:15.265,5.573,1:20.838,29.266,1:50.104,19.518,2:09.622,7.155,2:16.777,41.497,2:58.274,19.850,3:18.124,18.447,3:36.571,12.249,3:48.820,6.761,3:55.581,4.011,3:59.592,
21,1,1,4:27.142,0,,58.071,0,1:35.979,0,1:53.092,0,181.7,4:27.142,18:49:27.142,0:58.071,1:35.979,1:53.092,280.9,Francois Heriau,0:00:15.513,LMGT3,,Vista AF Corse,Ferrari,GF,58.071,95.979,113.092,21.637,21.637,15.269,36.906,21.165,58.071,40.060,1:38.131,5.610,1:43.741,30.060,2:13.801,20.249,2:34.050,7.263,2:41.313,43.371,3:24.684,19.812,3:44.496,19.197,4:03.693,12.486,4:16.179,7.175,4:23.354,3.788,4:27.142,
21,1,2,3:59.335,0,,37.734,0,1:31.858,0,1:49.743,0,205.0,8:26.477,18:53:26.477,0:37.734,1:31.858,1:49.743,288.4,Francois Heriau,,LMGT3,,Vista AF Corse,Ferrari,GF,37.734,91.858,109.743,9.516,9.516,11.251,20.767,16.967,37.734,37.488,1:15.222,5.487,1:20.709,29.253,1:49.962,19.630,2:09.592,6.991,2:16.583,41.778,2:58.361,19.687,3:18.048,18.596,3:36.644,12.223,3:48.867,6.641,3:55.508,3.827,3:59.335,
21,1,3,3:57.881,0,,37.078,0,1:31.098,2,1:49.705,0,206.2,12:24.358,18:57:24.358,0:37.078,1:31.098,1:49.705,289.1,Francois Heriau,,LMGT3,,Vista AF Corse,Ferrari,GF,37.078,91.098,109.705,9.496,9.496,10.906,20.402,16.676,37.078,37.316,1:14.394,5.466,1:19.860,28.978,1:48.838,19.338,2:08.176,6.874,2:15.050,41.053,2:56.103,19.783,3:15.886,19.208,3:35.094,12.252,3:47.346,6.717,3:54.063,3.818,3:57.881,
21,1,4,4:04.857,0,B,37.110,0,1:31.815,0,1:55.932,0,200.3,16:29.215,19:01:29.215,0:37.110,1:31.815,1:55.932,286.9,Francois Heriau,,LMGT3,,Vista AF Corse,Ferrari,GF,37.110,91.815,115.932,9.500,9.500,10.943,20.443,16.667,37.110,37.471,1:14.581,5.493,1:20.074,29.146,1:49.220,19.705,2:08.925,7.017,2:15.942,41.111,2:57.053,19.774,3:16.827,18.914,3:35.741,12.309,3:48.050,,,,4:04.857,
21,1,5,4:45.409,0,,1:19.636,0,1:35.068,0,1:50.705,0,171.9,21:14.624,19:06:14.624,1:19.636,1:35.068,1:50.705,280.9,Francois Heriau,0:00:48.383,LMGT3,,Vista AF Corse,Ferrari,GF,79.636,95.068,110.705,45.998,45.998,14.521,1:00.519,19.117,1:19.636,39.606,1:59.242,5.573,2:04.815,30.205,2:35.020,19.684,2:54.704,6.972,3:01.676,42.002,3:43.678,19.874,4:03.552,18.745,4:22.297,12.382,4:34.679,6.903,4:41.582,3.827,4:45.409,
