NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,S1_SECONDS,S2_SECONDS,S3_SECONDS,SCL2_time,SCL2_elapsed,Z4_time,Z4_elapsed,IP1_time,IP1_elapsed,Z12_time,Z12_elapsed,SCLC_time,SCLC_elapsed,A7-1_time,A7-1_elapsed,IP2_time,IP2_elapsed,A8-1_time,A8-1_elapsed,SCLB_time,SCLB_elapsed,PORIN_time,PORIN_elapsed,POROUT_time,POROUT_elapsed,SCL1_time,SCL1_elapsed,FORDOUT_time,FORDOUT_elapsed,FL_time,FL_elapsed,
183,3,6,3:34.789,2,,33.882,0,1:22.807,2,1:38.100,0,228.4,22:16.246,20:22:16.246,0:33.882,1:22.807,1:38.100,318.8,Benjamin Barnicoat,,LMP2,P/A,AF Corse,Oreca,FF,33.882,82.807,98.100,8.779,8.779,10.139,18.918,14.964,33.882,33.733,1:07.615,5.053,1:12.668,26.327,1:38.995,17.694,1:56.689,6.472,2:03.161,37.906,2:41.067,17.934,2:59.001,15.366,3:14.367,10.655,3:25.022,6.058,3:31.080,3.709,3:34.789,
21,2,1,4:37.190,0,,1:01.632,0,1:42.196,0,1:53.362,0,175.1,4:37.190,20:04:37.190,1:01.632,1:42.196,1:53.362,246.5,Simon Mann,0:00:14.860,LMGT3,,Vista AF Corse,Ferrari,GF,61.632,102.196,113.362,21.497,21.497,16.097,37.594,24.038,1:01.632,46.622,1:48.254,5.615,1:53.869,30.250,2:24.119,19.709,2:43.828,7.199,2:51.027,43.193,3:34.220,20.712,3:54.932,18.857,4:13.789,12.620,4:26.409,7.011,4:33.420,3.770,4:37.190,
21,2,2,3:54.800,0,,36.707,0,1:30.804,2,1:47.289,0,208.9,8:31.990,20:08:31.990,0:36.707,1:30.804,1:47.289,287.6,Simon Mann,,LMGT3,,Vista AF Corse,Ferrari,GF,36.707,90.804,107.289,9.464,9.464,10.821,20.285,16.422,36.707,37.121,1:13.828,5.463,1:19.291,28.946,1:48.237,19.274,2:07.511,6.890,2:14.401,40.679,2:55.080,19.566,3:14.646,17.809,3:32.455,12.048,3:44.503,6.425,3:50.928,3.872,3:54.800,
21,2,3,3:54.652,2,,36.650,2,1:30.935,0,1:47.067,2,209.0,12:26.642,20:12:26.642,0:36.650,1:30.935,1:47.067,287.6,Simon Mann,,LMGT3,,Vista AF Corse,Ferrari,GF,36.650,90.935,107.067,9.501,9.501,10.668,20.169,16.481,36.650,37.206,1:13.856,5.516,1:19.372,28.918,1:48.290,19.295,2:07.585,6.750,2:14.335,40.764,2:55.099,19.612,3:14.711,17.793,3:32.504,11.907,3:44.411,6.388,3:50.799,3.853,3:54.652,
21,2,4,3:57.591,0,,37.004,0,1:31.797,0,1:48.790,0,206.5,16:24.233,20:16:24.233,0:37.004,1:31.797,1:48.790,286.1,Simon Mann,,LMGT3,,Vista AF Corse,Ferrari,GF,37.004,91.797,108.790,9.495,9.495,10.786,20.281,16.723,37.004,37.979,1:14.983,5.491,1:20.474,28.983,1:49.457,19.344,2:08.801,6.818,2:15.619,40.873,2:56.492,19.738,3:16.230,18.251,3:34.481,12.345,3:46.826,6.956,3:53.782,3.809,3:57.591,
21,2,5,3:54.837,0,,36.654,0,1:31.015,0,1:47.168,0,208.9,20:19.070,20:20:19.070,0:36.654,1:31.015,1:47.168,286.9,Simon Mann,,LMGT3,,Vista AF Corse,Ferrari,FF,36.654,91.015,107.168,9.495,9.495,10.708,20.203,16.451,36.654,37.259,1:13.913,5.472,1:19.385,28.931,1:48.316,19.353,2:07.669,6.779,2:14.448,40.639,2:55.087,19.576,3:14.663,17.886,3:32.549,12.037,3:44.586,6.440,3:51.026,3.811,3:54.837,
22,2,1,4:38.403,0,,1:22.128,0,1:31.750,0,1:44.525,0,174.3,4:38.403,20:04:38.403,1:22.128,1:31.750,1:44.525,294.6,Gregoire Saucy,0:00:42.458,LMP2,,United Autosports,Oreca,GF,82.128,91.750,104.525,48.221,48.221,14.615,1:02.836,19.292,1:22.128,39.332,2:01.460,5.298,2:06.758,28.429,2:35.187,18.691,2:53.878,6.859,3:00.737,39.373,3:40.110,18.477,3:58.587,17.677,4:16.264,11.524,4:27.788,6.882,4:34.670,3.733,4:38.403,
22,2,2,3:40.316,0,,35.718,0,1:24.868,0,1:39.730,0,222.6,8:18.719,20:08:18.719,0:35.718,1:24.868,1:39.730,314.2,Gregoire Saucy,,LMP2,,United Autosports,Oreca,GF,35.718,84.868,99.730,8.817,8.817,10.828,19.645,16.073,35.718,35.117,1:10.835,5.080,1:15.915,26.746,1:42.661,17.925,2:00.586,6.632,2:07.218,38.367,2:45.585,18.122,3:03.707,15.552,3:19.259,11.141,3:30.400,6.323,3:36.723,3.593,3:40.316,
22,2,3,3:37.223,0,,34.192,0,1:24.396,0,1:38.635,0,225.8,11:55.942,20:11:55.942,0:34.192,1:24.396,1:38.635,312.4,Gregoire Saucy,,LMP2,,United Autosports,Oreca,GF,34.192,84.396,98.635,8.768,8.768,10.154,18.922,15.270,34.192,34.859,1:09.051,5.072,1:14.123,26.604,1:40.727,17.861,1:58.588,6.554,2:05.142,38.172,2:43.314,18.068,3:01.382,15.429,3:16.811,10.742,3:27.553,6.038,3:33.591,3.632,3:37.223,
22,2,4,3:35.602,0,,33.931,2,1:23.464,0,1:38.207,2,227.5,15:31.544,20:15:31.544,0:33.931,1:23.464,1:38.207,313.3,Gregoire Saucy,,LMP2,,United Autosports,Oreca,GF,33.931,83.464,98.207,8.798,8.798,10.193,18.991,14.940,33.931,33.869,1:07.800,5.043,1:12.843,26.676,1:39.519,17.876,1:57.395,6.467,2:03.862,37.935,2:41.797,18.019,2:59.816,15.405,3:15.221,10.719,3:25.940,5.969,3:31.909,3.693,3:35.602,
22,2,5,3:35.510,2,,33.975,0,1:23.323,2,1:38.212,0,227.6,19:07.054,20:19:07.054,0:33.975,1:23.323,1:38.212,313.3,Gregoire Saucy,,LMP2,,United Autosports,Oreca,GF,33.975,83.323,98.212,8.807,8.807,10.284,19.091,14.884,33.975,34.055,1:08.030,5.066,1:13.096,26.452,1:39.548,17.750,1:57.298,6.401,2:03.699,37.830,2:41.529,17.976,2:59.505,15.305,3:14.810,10.720,3:25.530,6.225,3:31.755,3.755,3:35.510,
22,2,6,3:58.933,0,B,34.528,0,1:33.151,0,1:51.254,0,205.3,23:05.987,20:23:05.987,0:34.528,1:33.151,1:51.254,238.4,Gregoire Saucy,,LMP2,,United Autosports,Oreca,FF,34.528,93.151,111.254,8.811,8.811,10.479,19.290,15.238,34.528,39.309,1:13.837,5.504,1:19.341,29.438,1:48.779,18.900,2:07.679,6.790,2:14.469,40.196,2:54.665,18.421,3:13.086,17.102,3:30.188,11.865,3:42.053,,,,3:58.933,
222,3,1,4:17.667,0,,1:04.806,0,1:30.538,0,1:42.323,0,188.3,4:17.667,20:04:17.667,1:04.806,1:30.538,1:42.323,279.5,Oliver Jarvis,0:00:25.331,LMP2,P/A,United Autosports,Oreca,GF,64.806,90.538,102.323,31.141,31.141,14.356,45.497,19.309,1:04.806,39.155,1:43.961,5.185,1:49.146,27.772,2:16.918,18.426,2:35.344,6.791,2:42.135,39.139,3:21.274,18.194,3:39.468,16.809,3:56.277,11.126,4:07.403,6.410,4:13.813,3.854,4:17.667,
222,3,2,3:48.911,0,,34.809,0,1:24.402,0,1:49.700,0,214.3,8:06.578,20:08:06.578,0:34.809,1:24.402,1:49.700,317.0,Oliver Jarvis,,LMP2,P/A,United Autosports,Oreca,GF,34.809,84.402,109.700,8.882,8.882,10.457,19.339,15.470,34.809,34.567,1:09.376,5.121,1:14.497,26.779,1:41.276,17.935,1:59.211,6.644,2:05.855,44.173,2:50.028,18.385,3:08.413,15.795,3:24.208,12.618,3:36.826,8.482,3:45.308,3.603,3:48.911,
222,3,3,3:36.300,0,,34.161,0,1:23.868,0,1:38.271,0,226.8,11:42.878,20:11:42.878,0:34.161,1:23.868,1:38.271,315.1,Oliver Jarvis,,LMP2,P/A,United Autosports,Oreca,GF,34.161,83.868,98.271,8.772,8.772,10.230,19.002,15.159,34.161,34.194,1:08.355,5.111,1:13.466,26.694,1:40.160,17.869,1:58.029,6.491,2:04.520,38.129,2:42.649,18.056,3:00.705,15.265,3:15.970,10.609,3:26.579,6.022,3:32.601,3.699,3:36.300,
222,3,4,3:35.688,2,,34.118,0,1:23.561,0,1:38.009,2,227.4,15:18.566,20:15:18.566,0:34.118,1:23.561,1:38.009,316.0,Oliver Jarvis,,LMP2,P/A,United Autosports,Oreca,GF,34.118,83.561,98.009,8.829,8.829,10.169,18.998,15.120,34.118,33.953,1:08.071,5.104,1:13.175,26.643,1:39.818,17.861,1:57.679,6.431,2:04.110,37.876,2:41.986,18.022,3:00.008,15.347,3:15.355,10.587,3:25.942,6.065,3:32.007,3.681,3:35.688,
222,3,5,3:35.750,0,,34.048,2,1:23.430,2,1:38.272,0,227.4,18:54.316,20:18:54.316,0:34.048,1:23.430,1:38.272,317.0,Oliver Jarvis,,LMP2,P/A,United Autosports,Oreca,GF,34.048,83.430,98.272,8.798,8.798,10.184,18.982,15.066,34.048,34.045,1:08.093,5.113,1:13.206,26.498,1:39.704,17.774,1:57.478,6.433,2:03.911,37.876,2:41.787,18.040,2:59.827,15.363,3:15.190,10.659,3:25.849,6.108,3:31.957,3.793,3:35.750,
222,3,6,3:50.125,0,B,35.874,0,1:24.997,0,1:49.254,0,213.2,22:44.441,20:22:44.441,0:35.874,1:24.997,1:49.254,314.2,Oliver Jarvis,,LMP2,P/A,United Autosports,Oreca,FF,35.874,84.997,109.254,8.851,8.851,10.729,19.580,16.294,35.874,34.886,1:10.760,5.127,1:15.887,26.880,1:42.767,18.104,2:00.871,6.736,2:07.607,39.189,2:46.796,18.204,3:05.000,15.920,3:20.920,11.917,3:32.837,,,,3:50.125,
23,2,1,5:02.528,0,,1:29.686,0,1:37.261,0,1:55.581,0,160.4,5:02.528,20:05:02.528,1:29.686,1:37.261,1:55.581,238.4,Eduardo Barrichello,0:00:48.636,LMGT3,,Heart of Racing Team,Aston Martin,GF,89.686,97.261,115.581,55.538,55.538,14.669,1:10.207,19.479,1:29.686,41.280,2:10.966,5.648,2:16.614,30.216,2:46.830,20.117,3:06.947,7.277,3:14.224,42.470,3:56.694,21.244,4:17.938,18.376,4:36.314,14.601,4:50.915,7.816,4:58.731,3.797,5:02.528,
23,2,2,3:54.514,0,,36.831,0,1:30.613,0,1:47.070,0,209.2,8:57.042,20:08:57.042,0:36.831,1:30.613,1:47.070,287.6,Eduardo Barrichello,,LMGT3,,Heart of Racing Team,Aston Martin,GF,36.831,90.613,107.070,9.477,9.477,10.844,20.321,16.510,36.831,37.032,1:13.863,5.487,1:19.350,28.819,1:48.169,19.275,2:07.444,6.793,2:14.237,40.852,2:55.089,19.625,3:14.714,17.788,3:32.502,11.837,3:44.339,6.397,3:50.736,3.778,3:54.514,
23,2,3,3:53.780,0,,36.134,2,1:30.423,0,1:47.223,0,209.8,12:50.822,20:12:50.822,0:36.134,1:30.423,1:47.223,287.6,Eduardo Barrichello,,LMGT3,,Heart of Racing Team,Aston Martin,GF,36.134,90.423,107.223,9.454,9.454,10.430,19.884,16.250,36.134,36.910,1:13.044,5.478,1:18.522,28.743,1:47.265,19.292,2:06.557,6.763,2:13.320,40.802,2:54.122,19.644,3:13.766,17.786,3:31.552,11.946,3:43.498,6.489,3:49.987,3.793,3:53.780,
23,2,4,3:53.723,2,,36.389,0,1:30.426,2,1:46.908,2,209.9,16:44.545,20:16:44.545,0:36.389,1:30.426,1:46.908,288.4,Eduardo Barrichello,,LMGT3,,Heart of Racing Team,Aston Martin,GF,36.389,90.426,106.908,9.495,9.495,10.486,19.981,16.408,36.389,36.976,1:13.365,5.474,1:18.839,28.684,1:47.523,19.292,2:06.815,6.834,2:13.649,40.833,2:54.482,19.605,3:14.087,17.622,3:31.709,11.869,3:43.578,6.306,3:49.884,3.839,3:53.723,
23,2,5,4:51.508,0,B,41.503,0,1:51.673,0,2:18.332,0,168.3,21:36.053,20:21:36.053,0:41.503,1:51.673,2:18.332,210.3,Eduardo Barrichello,,LMGT3,,Heart of Racing Team,Aston Martin,FF,41.503,111.673,138.332,9.501,9.501,11.349,20.850,20.653,41.503,45.718,1:27.221,6.562,1:33.783,35.577,2:09.360,23.816,2:33.176,7.682,2:40.858,51.441,3:32.299,24.220,3:56.519,19.867,4:16.386,16.730,4:33.116,,,,4:51.508,
24,2,1,4:18.254,0,,1:06.167,0,1:29.798,0,1:42.289,0,187.9,4:18.254,20:04:18.254,1:06.167,1:29.798,1:42.289,254.0,Edward Pearson,0:00:27.129,LMP2,,Nielsen Racing,Oreca,GF,66.167,89.798,102.289,33.092,33.092,14.507,47.599,18.568,1:06.167,38.110,1:44.277,5.171,1:49.448,28.234,2:17.682,18.283,2:35.965,6.800,2:42.765,39.446,3:22.211,18.262,3:40.473,16.101,3:56.574,11.292,4:07.866,6.590,4:14.456,3.798,4:18.254,
24,2,2,3:42.114,0,,35.050,0,1:24.921,0,1:42.143,0,220.8,8:00.368,20:08:00.368,0:35.050,1:24.921,1:42.143,315.1,Edward Pearson,,LMP2,,Nielsen Racing,Oreca,GF,35.050,84.921,102.143,8.856,8.856,10.534,19.390,15.660,35.050,34.250,1:09.300,5.096,1:14.396,27.268,1:41.664,18.307,1:59.971,6.812,2:06.783,39.849,2:46.632,18.610,3:05.242,15.548,3:20.790,11.493,3:32.283,6.224,3:38.507,3.607,3:42.114,
24,2,3,3:35.310,0,,34.139,0,1:23.472,0,1:37.699,0,227.8,11:35.678,20:11:35.678,0:34.139,1:23.472,1:37.699,316.0,Edward Pearson,,LMP2,,Nielsen Racing,Oreca,GF,34.139,83.472,97.699,8.760,8.760,10.300,19.060,15.079,34.139,33.942,1:08.081,5.063,1:13.144,26.559,1:39.703,17.908,1:57.611,6.398,2:04.009,37.863,2:41.872,18.014,2:59.886,15.166,3:15.052,10.616,3:25.668,6.042,3:31.710,3.600,3:35.310,
24,2,4,3:39.107,0,,33.909,2,1:25.114,0,1:40.084,0,223.9,15:14.785,20:15:14.785,0:33.909,1:25.114,1:40.084,317.0,Edward Pearson,,LMP2,,Nielsen Racing,Oreca,GF,33.909,85.114,100.084,8.746,8.746,9.946,18.692,15.217,33.909,33.824,1:07.733,5.048,1:12.781,27.098,1:39.879,19.144,1:59.023,6.770,2:05.793,38.479,2:44.272,18.134,3:02.406,15.795,3:18.201,10.881,3:29.082,6.263,3:35.345,3.762,3:39.107,
24,2,5,3:36.270,0,,34.167,0,1:23.505,0,1:38.598,0,226.8,18:51.055,20:18:51.055,0:34.167,1:23.505,1:38.598,314.2,Edward Pearson,,LMP2,,Nielsen Racing,Oreca,GF,34.167,83.505,98.598,8.818,8.818,10.238,19.056,15.111,34.167,33.937,1:08.104,5.074,1:13.178,26.635,1:39.813,17.859,1:57.672,6.467,2:04.139,37.829,2:41.968,17.980,2:59.948,15.169,3:15.117,10.586,3:25.703,6.821,3:32.524,3.746,3:36.270,
24,2,6,3:35.140,2,,34.058,0,1:23.451,2,1:37.631,2,228.0,22:26.195,20:22:26.195,0:34.058,1:23.451,1:37.631,317.0,Edward Pearson,,LMP2,,Nielsen Racing,Oreca,FF,34.058,83.451,97.631,8.794,8.794,10.239,19.033,15.025,34.058,33.983,1:08.041,5.056,1:13.097,26.589,1:39.686,17.823,1:57.509,6.409,2:03.918,37.743,2:41.661,17.907,2:59.568,15.135,3:14.703,10.535,3:25.238,6.177,3:31.415,3.725,3:35.140,
26,2,1,4:16.531,0,,1:01.935,0,1:29.912,0,1:44.684,0,189.2,4:16.531,20:04:16.531,1:01.935,1:29.912,1:44.684,298.7,Vladislav Lomko,0:00:21.454,LMP2,,Vector Sport,Oreca,GF,61.935,89.912,104.684,27.252,27.252,14.355,41.607,20.328,1:01.935,38.452,1:40.387,5.331,1:45.718,27.793,2:13.511,18.336,2:31.847,6.932,2:38.779,39.855,3:18.634,18.425,3:37.059,17.387,3:54.446,11.702,4:06.148,6.678,4:12.826,3.705,4:16.531,
26,2,2,3:39.659,0,,35.386,0,1:24.614,0,1:39.659,0,223.3,7:56.190,20:07:56.190,0:35.386,1:24.614,1:39.659,315.1,Vladislav Lomko,,LMP2,,Vector Sport,Oreca,GF,35.386,84.614,99.659,8.830,8.830,10.860,19.690,15.696,35.386,34.712,1:10.098,5.100,1:15.198,26.876,1:42.074,17.926,2:00.000,6.559,2:06.559,38.425,2:44.984,18.061,3:03.045,15.988,3:19.033,10.859,3:29.892,6.164,3:36.056,3.603,3:39.659,
26,2,3,3:36.856,0,,34.148,0,1:23.985,0,1:38.723,0,226.2,11:33.046,20:11:33.046,0:34.148,1:23.985,1:38.723,315.1,Vladislav Lomko,,LMP2,,Vector Sport,Oreca,GF,34.148,83.985,98.723,8.750,8.750,10.223,18.973,15.175,34.148,34.440,1:08.588,5.085,1:13.673,26.632,1:40.305,17.828,1:58.133,6.496,2:04.629,38.077,2:42.706,18.034,3:00.740,15.563,3:16.303,10.876,3:27.179,6.084,3:33.263,3.593,3:36.856,
26,2,4,3:36.416,0,,34.009,0,1:24.014,0,1:38.393,2,226.7,15:09.462,20:15:09.462,0:34.009,1:24.014,1:38.393,316.0,Vladislav Lomko,,LMP2,,Vector Sport,Oreca,GF,34.009,84.014,98.393,8.750,8.750,10.166,18.916,15.093,34.009,34.059,1:08.068,5.096,1:13.164,27.018,1:40.182,17.841,1:58.023,6.477,2:04.500,38.050,2:42.550,18.013,3:00.563,15.504,3:16.067,10.718,3:26.785,6.071,3:32.856,3.560,3:36.416,
26,2,5,3:37.244,0,,33.841,2,1:23.578,0,1:39.825,0,225.8,18:46.706,20:18:46.706,0:33.841,1:23.578,1:39.825,316.0,Vladislav Lomko,,LMP2,,Vector Sport,Oreca,GF,33.841,83.578,99.825,8.730,8.730,10.071,18.801,15.040,33.841,34.229,1:08.070,5.078,1:13.148,26.539,1:39.687,17.732,1:57.419,6.869,2:04.288,38.071,2:42.359,17.955,3:00.314,15.467,3:15.781,11.541,3:27.322,6.265,3:33.587,3.657,3:37.244,
26,2,6,3:35.982,2,,34.100,0,1:23.439,2,1:38.443,0,227.1,22:22.688,20:22:22.688,0:34.100,1:23.439,1:38.443,316.0,Vladislav Lomko,,LMP2,,Vector Sport,Oreca,FF,34.100,83.439,98.443,8.772,8.772,10.151,18.923,15.177,34.100,34.165,1:08.265,5.069,1:13.334,26.458,1:39.792,17.747,1:57.539,6.532,2:04.071,37.840,2:41.911,17.931,2:59.842,15.655,3:15.497,10.838,3:26.335,6.068,3:32.403,3.579,3:35.982,
27,2,1,4:59.042,0,,1:27.046,0,1:37.579,0,1:54.417,0,162.3,4:59.042,20:04:59.042,1:27.046,1:37.579,1:54.417,214.9,Zacharie Robichon,0:00:45.807,LMGT3,,Heart of Racing Team,Aston Martin,GF,87.046,97.579,114.417,51.859,51.859,15.212,1:07.071,19.975,1:27.046,41.550,2:08.596,5.590,2:14.186,30.398,2:44.584,20.041,3:04.625,7.313,3:11.938,43.051,3:54.989,20.244,4:15.233,19.145,4:34.378,13.994,4:48.372,6.866,4:55.238,3.804,4:59.042,
27,2,2,3:53.623,0,,36.552,0,1:30.366,0,1:46.705,0,210.0,8:52.665,20:08:52.665,0:36.552,1:30.366,1:46.705,286.1,Zacharie Robichon,,LMGT3,,Heart of Racing Team,Aston Martin,GF,36.552,90.366,106.705,9.493,9.493,10.581,20.074,16.478,36.552,36.906,1:13.458,5.527,1:18.985,28.743,1:47.728,19.190,2:06.918,6.802,2:13.720,40.599,2:54.319,19.553,3:13.872,17.616,3:31.488,11.908,3:43.396,6.373,3:49.769,3.854,3:53.623,
27,2,3,3:53.166,2,,36.476,2,1:30.089,2,1:46.601,2,210.4,12:45.831,20:12:45.831,0:36.476,1:30.089,1:46.601,287.6,Zacharie Robichon,,LMGT3,,Heart of Racing Team,Aston Martin,GF,36.476,90.089,106.601,9.494,9.494,10.518,20.012,16.464,36.476,36.770,1:13.246,5.486,1:18.732,28.662,1:47.394,19.171,2:06.565,6.813,2:13.378,40.576,2:53.954,19.572,3:13.526,17.609,3:31.135,11.886,3:43.021,6.251,3:49.272,3.894,3:53.166,
27,2,4,4:18.489,0,B,38.368,0,1:35.291,0,2:04.830,0,189.8,17:04.320,20:17:04.320,0:38.368,1:35.291,2:04.830,280.2,Zacharie Robichon,,LMGT3,,Heart of Racing Team,Aston Martin,GF,38.368,95.291,124.830,9.540,9.540,10.813,20.353,18.015,38.368,38.923,1:17.291,5.699,1:22.990,31.273,1:54.263,19.396,2:13.659,7.098,2:20.757,43.074,3:03.831,22.382,3:26.213,20.153,3:46.366,14.103,4:00.469,,,,4:18.489,
