NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,S1_SECONDS,S2_SECONDS,S3_SECONDS,SCL2_time,SCL2_elapsed,Z4_time,Z4_elapsed,IP1_time,IP1_elapsed,Z12_time,Z12_elapsed,SCLC_time,SCLC_elapsed,A7-1_time,A7-1_elapsed,IP2_time,IP2_elapsed,A8-1_time,A8-1_elapsed,SCLB_time,SCLB_elapsed,PORIN_time,PORIN_elapsed,POROUT_time,POROUT_elapsed,SCL1_time,SCL1_elapsed,FORDOUT_time,FORDOUT_elapsed,FL_time,FL_elapsed,
4,2,5,3:33.672,0,,33.602,0,1:23.002,2,1:37.068,0,229.6,18:19.130,20:53:19.130,0:33.602,1:23.002,1:37.068,316.0,Alexander Quinn,,LMP2,P/A,Crowdstrike Racing by APR,Oreca,FF,33.602,83.002,97.068,8.767,8.767,9.920,18.687,14.915,33.602,33.862,1:07.464,5.064,1:12.528,26.359,1:38.887,17.717,1:56.604,6.420,2:03.024,37.826,2:40.850,17.955,2:58.805,14.963,3:13.768,10.446,3:24.214,5.765,3:29.979,3.693,3:33.672,
43,3,1,4:21.167,0,,1:02.836,0,1:29.099,0,1:49.232,0,185.8,4:21.167,20:39:21.167,1:02.836,1:29.099,1:49.232,301.2,Nicholas Yelloly,0:00:23.504,LMP2,,Inter Europol Competition,Oreca,GF,62.836,89.099,109.232,29.474,29.474,14.677,44.151,18.685,1:02.836,37.494,1:40.330,5.206,1:45.536,27.692,2:13.228,18.707,2:31.935,7.024,2:38.959,39.279,3:18.238,18.289,3:36.527,16.718,3:53.245,12.498,4:05.743,11.520,4:17.263,3.904,4:21.167,
43,3,2,3:53.458,0,,35.549,0,1:25.936,0,1:51.973,0,210.1,8:14.625,20:43:14.625,0:35.549,1:25.936,1:51.973,312.4,Nicholas Yelloly,,LMP2,,Inter Europol Competition,Oreca,GF,35.549,85.936,111.973,8.901,8.901,10.991,19.892,15.657,35.549,35.778,1:11.327,5.118,1:16.445,27.025,1:43.470,18.015,2:01.485,6.702,2:08.187,41.969,2:50.156,21.969,3:12.125,17.587,3:29.712,12.628,3:42.340,7.467,3:49.807,3.651,3:53.458,
43,3,3,3:34.080,0,,33.987,0,1:22.840,0,1:37.253,0,229.1,11:48.705,20:46:48.705,0:33.987,1:22.840,1:37.253,315.1,Nicholas Yelloly,,LMP2,,Inter Europol Competition,Oreca,GF,33.987,82.840,97.253,8.751,8.751,10.297,19.048,14.939,33.987,33.702,1:07.689,5.063,1:12.752,26.410,1:39.162,17.665,1:56.827,6.413,2:03.240,37.837,2:41.077,17.997,2:59.074,15.069,3:14.143,10.523,3:24.666,5.804,3:30.470,3.610,3:34.080,
43,3,4,3:33.578,2,,33.797,2,1:22.630,2,1:37.151,2,229.7,15:22.283,20:50:22.283,0:33.797,1:22.630,1:37.151,317.9,Nicholas Yelloly,,LMP2,,Inter Europol Competition,Oreca,FF,33.797,82.630,97.151,8.734,8.734,10.156,18.890,14.907,33.797,33.509,1:07.306,5.067,1:12.373,26.311,1:38.684,17.743,1:56.427,6.358,2:02.785,37.785,2:40.570,17.965,2:58.535,14.919,3:13.454,10.592,3:24.046,5.849,3:29.895,3.683,3:33.578,
69,2,1,4:28.304,0,,55.555,0,1:36.924,0,1:55.825,0,180.9,4:28.304,20:39:28.304,0:55.555,1:36.924,1:55.825,268.4,Parker Thompson,0:00:07.176,LMGT3,,Team WRT,BMW,GF,55.555,96.924,115.825,14.327,14.327,18.753,33.080,22.475,55.555,40.989,1:36.544,5.565,1:42.109,30.084,2:12.193,20.286,2:32.479,7.019,2:39.498,41.865,3:21.363,24.037,3:45.400,18.753,4:04.153,12.146,4:16.299,8.240,4:24.539,3.765,4:28.304,
69,2,2,3:54.655,2,,36.633,0,1:30.827,2,1:47.195,2,209.0,8:22.959,20:43:22.959,0:36.633,1:30.827,1:47.195,287.6,Parker Thompson,,LMGT3,,Team WRT,BMW,GF,36.633,90.827,107.195,9.477,9.477,10.542,20.019,16.614,36.633,37.004,1:13.637,5.515,1:19.152,28.904,1:48.056,19.404,2:07.460,6.767,2:14.227,40.870,2:55.097,19.708,3:14.805,17.926,3:32.731,11.875,3:44.606,6.161,3:50.767,3.888,3:54.655,
69,2,3,3:57.189,0,,36.561,2,1:31.128,0,1:49.500,0,206.8,12:20.148,20:47:20.148,0:36.561,1:31.128,1:49.500,286.9,Parker Thompson,,LMGT3,,Team WRT,BMW,GF,36.561,91.128,109.500,9.524,9.524,10.560,20.084,16.477,36.561,36.889,1:13.450,5.525,1:18.975,28.804,1:47.779,19.910,2:07.689,7.195,2:14.884,41.769,2:56.653,19.893,3:16.546,18.417,3:34.963,12.088,3:47.051,6.331,3:53.382,3.807,3:57.189,
69,2,4,3:55.354,0,,36.897,0,1:31.030,0,1:47.427,0,208.4,16:15.502,20:51:15.502,0:36.897,1:31.030,1:47.427,282.4,Parker Thompson,,LMGT3,,Team WRT,BMW,FF,36.897,91.030,107.427,9.525,9.525,10.761,20.286,16.611,36.897,37.107,1:14.004,5.495,1:19.499,28.945,1:48.444,19.483,2:07.927,6.781,2:14.708,40.990,2:55.698,19.811,3:15.509,17.836,3:33.345,11.904,3:45.249,6.198,3:51.447,3.907,3:55.354,
74,3,1,4:44.040,0,,1:10.477,0,1:36.496,0,1:57.067,0,170.9,4:44.040,20:39:44.040,1:10.477,1:36.496,1:57.067,269.1,Dennis Marschall,0:00:31.714,LMGT3,,Kessel Racing,Ferrari,GF,70.477,96.496,117.067,37.575,37.575,14.177,51.752,18.725,1:10.477,40.000,1:50.477,5.839,1:56.316,30.793,2:27.109,19.864,2:46.973,7.015,2:53.988,42.572,3:36.560,22.831,3:59.391,20.357,4:19.748,13.679,4:33.427,6.864,4:40.291,3.749,4:44.040,
74,3,2,3:54.382,0,,36.293,2,1:30.630,2,1:47.459,0,209.3,8:38.422,20:43:38.422,0:36.293,1:30.630,1:47.459,288.4,Dennis Marschall,,LMGT3,,Kessel Racing,Ferrari,GF,36.293,90.630,107.459,9.425,9.425,10.454,19.879,16.414,36.293,37.179,1:13.472,5.411,1:18.883,28.763,1:47.646,19.277,2:06.923,6.866,2:13.789,40.799,2:54.588,19.505,3:14.093,18.249,3:32.342,12.027,3:44.369,6.275,3:50.644,3.738,3:54.382,
74,3,3,3:56.192,0,,36.897,0,1:31.791,0,1:47.504,0,207.7,12:34.614,20:47:34.614,0:36.897,1:31.791,1:47.504,288.4,Dennis Marschall,,LMGT3,,Kessel Racing,Ferrari,GF,36.897,91.791,107.504,9.404,9.404,10.776,20.180,16.717,36.897,37.094,1:13.991,5.498,1:19.489,29.964,1:49.453,19.235,2:08.688,6.789,2:15.477,40.800,2:56.277,19.615,3:15.892,18.031,3:33.923,11.999,3:45.922,6.462,3:52.384,3.808,3:56.192,
74,3,4,3:54.677,2,,36.546,0,1:30.733,0,1:47.398,2,209.0,16:29.291,20:51:29.291,0:36.546,1:30.733,1:47.398,286.1,Dennis Marschall,,LMGT3,,Kessel Racing,Ferrari,FF,36.546,90.733,107.398,9.463,9.463,10.573,20.036,16.510,36.546,37.128,1:13.674,5.493,1:19.167,28.798,1:47.965,19.314,2:07.279,6.745,2:14.024,40.732,2:54.756,19.711,3:14.467,17.909,3:32.376,11.942,3:44.318,6.481,3:50.799,3.878,3:54.677,
77,2,1,4:33.101,0,,1:03.583,0,1:34.716,0,1:54.802,0,177.7,4:33.101,20:39:33.101,1:03.583,1:34.716,1:54.802,279.5,Benjamin Tuck,0:00:25.100,LMGT3,,Proton Competition,Ford,GF,63.583,94.716,114.802,30.742,30.742,13.916,44.658,18.925,1:03.583,39.566,1:43.149,5.557,1:48.706,29.992,2:18.698,19.601,2:38.299,7.091,2:45.390,41.884,3:27.274,20.473,3:47.747,18.912,4:06.659,13.082,4:19.741,9.563,4:29.304,3.797,4:33.101,
77,2,2,3:57.122,0,,36.932,2,1:30.767,2,1:49.423,0,206.9,8:30.223,20:43:30.223,0:36.932,1:30.767,1:49.423,287.6,Benjamin Tuck,,LMGT3,,Proton Competition,Ford,GF,36.932,90.767,109.423,9.492,9.492,10.783,20.275,16.657,36.932,37.046,1:13.978,5.545,1:19.523,28.910,1:48.433,19.266,2:07.699,6.796,2:14.495,40.980,2:55.475,19.664,3:15.139,18.190,3:33.329,12.919,3:46.248,7.104,3:53.352,3.770,3:57.122,
77,2,3,3:58.482,0,,37.569,0,1:33.060,0,1:47.853,0,205.7,12:28.705,20:47:28.705,0:37.569,1:33.060,1:47.853,282.4,Benjamin Tuck,,LMGT3,,Proton Competition,Ford,GF,37.569,93.060,107.853,9.494,9.494,10.924,20.418,17.151,37.569,38.400,1:15.969,5.476,1:21.445,29.086,1:50.531,20.098,2:10.629,6.919,2:17.548,40.972,2:58.520,19.639,3:18.159,18.038,3:36.197,11.964,3:48.161,6.475,3:54.636,3.846,3:58.482,
77,2,4,3:55.666,2,,36.968,0,1:30.987,0,1:47.711,2,208.1,16:24.371,20:51:24.371,0:36.968,1:30.987,1:47.711,285.4,Benjamin Tuck,,LMGT3,,Proton Competition,Ford,FF,36.968,90.987,107.711,9.528,9.528,10.764,20.292,16.676,36.968,37.296,1:14.264,5.477,1:19.741,28.900,1:48.641,19.314,2:07.955,6.828,2:14.783,40.960,2:55.743,19.688,3:15.431,17.863,3:33.294,12.013,3:45.307,6.443,3:51.750,3.916,3:55.666,
78,3,1,6:55.799,0,,3:22.133,0,1:43.723,0,1:49.943,0,116.7,6:55.799,20:41:55.799,3:22.133,1:43.723,1:49.943,278.8,Jack Hawksworth,0:02:43.801,LMGT3,,Akkodis ASP Team,Lexus,GF,202.133,103.723,109.943,2:50.055,2:50.055,13.780,3:03.835,18.298,3:22.133,39.450,4:01.583,5.691,4:07.274,35.115,4:42.389,23.467,5:05.856,7.379,5:13.235,41.815,5:55.050,19.895,6:14.945,18.560,6:33.505,12.046,6:45.551,6.477,6:52.028,3.771,6:55.799,
78,3,2,3:54.112,0,,36.355,2,1:30.788,0,1:46.969,0,209.5,10:49.911,20:45:49.911,0:36.355,1:30.788,1:46.969,283.1,Jack Hawksworth,,LMGT3,,Akkodis ASP Team,Lexus,GF,36.355,90.788,106.969,9.505,9.505,10.561,20.066,16.289,36.355,36.982,1:13.337,5.485,1:18.822,28.825,1:47.647,19.496,2:07.143,6.734,2:13.877,40.906,2:54.783,19.695,3:14.478,17.634,3:32.112,11.880,3:43.992,6.223,3:50.215,3.897,3:54.112,
78,3,3,3:57.225,0,,36.478,0,1:30.710,0,1:50.037,0,206.8,14:47.136,20:49:47.136,0:36.478,1:30.710,1:50.037,283.9,Jack Hawksworth,,LMGT3,,Akkodis ASP Team,Lexus,GF,36.478,90.710,110.037,9.589,9.589,10.496,20.085,16.393,36.478,36.884,1:13.362,5.500,1:18.862,28.821,1:47.683,19.505,2:07.188,6.794,2:13.982,41.895,2:55.877,20.685,3:16.562,18.346,3:34.908,12.113,3:47.021,6.380,3:53.401,3.824,3:57.225,
78,3,4,3:53.869,2,,36.541,0,1:30.535,2,1:46.793,2,209.7,18:41.005,20:53:41.005,0:36.541,1:30.535,1:46.793,285.4,Jack Hawksworth,,LMGT3,,Akkodis ASP Team,Lexus,FF,36.541,90.535,106.793,9.501,9.501,10.548,20.049,16.492,36.541,36.818,1:13.359,5.508,1:18.867,28.825,1:47.692,19.384,2:07.076,6.795,2:13.871,40.658,2:54.529,19.628,3:14.157,17.626,3:31.783,11.923,3:43.706,6.276,3:49.982,3.887,3:53.869,
87,3,1,4:45.059,0,,1:13.273,0,1:36.002,0,1:55.784,0,170.2,4:45.059,20:39:45.059,1:13.273,1:36.002,1:55.784,275.2,Jose Maria Lopez,0:00:35.100,LMGT3,,Akkodis ASP Team,Lexus,GF,73.273,96.002,115.784,41.712,41.712,13.516,55.228,18.045,1:13.273,39.220,1:52.493,5.632,1:58.125,31.468,2:29.593,19.682,2:49.275,7.103,2:56.378,41.996,3:38.374,22.231,4:00.605,20.313,4:20.918,13.476,4:34.394,6.875,4:41.269,3.790,4:45.059,
87,3,2,3:55.135,0,,37.733,0,1:30.369,0,1:47.033,2,208.6,8:40.194,20:43:40.194,0:37.733,1:30.369,1:47.033,289.1,Jose Maria Lopez,,LMGT3,,Akkodis ASP Team,Lexus,GF,37.733,90.369,107.033,9.412,9.412,11.634,21.046,16.687,37.733,36.876,1:14.609,5.485,1:20.094,28.777,1:48.871,19.231,2:08.102,6.861,2:14.963,40.851,2:55.814,19.654,3:15.468,17.645,3:33.113,11.892,3:45.005,6.321,3:51.326,3.809,3:55.135,
87,3,3,3:53.614,2,,36.305,0,1:30.098,2,1:47.211,0,210.0,12:33.808,20:47:33.808,0:36.305,1:30.098,1:47.211,290.7,Jose Maria Lopez,,LMGT3,,Akkodis ASP Team,Lexus,GF,36.305,90.098,107.211,9.434,9.434,10.526,19.960,16.345,36.305,36.937,1:13.242,5.493,1:18.735,28.517,1:47.252,19.151,2:06.403,6.895,2:13.298,40.816,2:54.114,19.566,3:13.680,17.611,3:31.291,11.989,3:43.280,6.328,3:49.608,4.006,3:53.614,
87,3,4,4:29.153,0,B,36.288,2,1:37.195,0,2:15.670,0,182.2,17:02.961,20:52:02.961,0:36.288,1:37.195,2:15.670,229.9,Jose Maria Lopez,,LMGT3,,Akkodis ASP Team,Lexus,FF,36.288,97.195,135.670,9.543,9.543,10.526,20.069,16.219,36.288,42.506,1:18.794,5.808,1:24.602,29.538,1:54.140,19.343,2:13.483,7.297,2:20.780,48.308,3:09.088,21.940,3:31.028,24.120,3:55.148,14.810,4:09.958,,,,4:29.153,
91,2,1,4:31.892,0,,57.062,0,1:37.119,0,1:57.711,0,178.5,4:31.892,20:39:31.892,0:57.062,1:37.119,1:57.711,281.7,Timur Boguslavskiy,0:00:17.572,LMGT3,,Manthey DK Engineering,Porsche,GF,57.062,97.119,117.711,23.551,23.551,13.861,37.412,19.650,57.062,41.440,1:38.502,5.613,1:44.115,29.983,2:14.098,20.083,2:34.181,7.038,2:41.219,42.296,3:23.515,23.479,3:46.994,18.697,4:05.691,13.007,4:18.698,9.400,4:28.098,3.794,4:31.892,
91,2,2,3:56.672,0,,36.963,0,1:31.414,0,1:48.295,0,207.3,8:28.564,20:43:28.564,0:36.963,1:31.414,1:48.295,284.6,Timur Boguslavskiy,,LMGT3,,Manthey DK Engineering,Porsche,GF,36.963,91.414,108.295,9.564,9.564,10.779,20.343,16.620,36.963,37.205,1:14.168,5.546,1:19.714,29.183,1:48.897,19.480,2:08.377,6.777,2:15.154,40.899,2:56.053,19.873,3:15.926,18.302,3:34.228,12.124,3:46.352,6.483,3:52.835,3.837,3:56.672,
91,2,3,3:55.847,0,,36.628,2,1:31.135,0,1:48.084,0,208.0,12:24.411,20:47:24.411,0:36.628,1:31.135,1:48.084,283.9,Timur Boguslavskiy,,LMGT3,,Manthey DK Engineering,Porsche,GF,36.628,91.135,108.084,9.583,9.583,10.494,20.077,16.551,36.628,37.191,1:13.819,5.531,1:19.350,28.993,1:48.343,19.420,2:07.763,6.752,2:14.515,40.802,2:55.317,19.760,3:15.077,18.238,3:33.315,12.088,3:45.403,6.408,3:51.811,4.036,3:55.847,
91,2,4,3:55.610,2,,36.639,0,1:30.955,2,1:48.016,2,208.2,16:20.021,20:51:20.021,0:36.639,1:30.955,1:48.016,286.1,Timur Boguslavskiy,,LMGT3,,Manthey DK Engineering,Porsche,FF,36.639,90.955,108.016,9.662,9.662,10.452,20.114,16.525,36.639,37.032,1:13.671,5.531,1:19.202,29.001,1:48.203,19.391,2:07.594,6.767,2:14.361,41.001,2:55.362,19.767,3:15.129,18.088,3:33.217,12.053,3:45.270,6.321,3:51.591,4.019,3:55.610,
99,3,1,4:10.426,0,,52.789,0,1:28.380,0,1:49.257,0,193.8,4:10.426,20:39:10.426,0:52.789,1:28.380,1:49.257,280.9,Dane Cameron,0:00:12.959,LMP2,P/A,AO by TF,Oreca,GF,52.789,88.380,109.257,18.767,18.767,14.885,33.652,19.137,52.789,37.351,1:30.140,5.186,1:35.326,27.600,2:02.926,18.243,2:21.169,6.991,2:28.160,39.962,3:08.122,20.034,3:28.156,17.272,3:45.428,14.457,3:59.885,6.874,4:06.759,3.667,4:10.426,
99,3,2,3:37.299,0,,34.487,0,1:23.637,0,1:39.175,0,225.7,7:47.725,20:42:47.725,0:34.487,1:23.637,1:39.175,316.0,Dane Cameron,,LMP2,P/A,AO by TF,Oreca,GF,34.487,83.637,99.175,8.777,8.777,10.416,19.193,15.294,34.487,34.166,1:08.653,5.092,1:13.745,26.608,1:40.353,17.771,1:58.124,6.835,2:04.959,38.218,2:43.177,18.054,3:01.231,15.540,3:16.771,10.682,3:27.453,6.209,3:33.662,3.637,3:37.299,
99,3,3,3:34.100,0,,33.849,0,1:22.887,2,1:37.364,0,229.1,11:21.825,20:46:21.825,0:33.849,1:22.887,1:37.364,317.9,Dane Cameron,,LMP2,P/A,AO by TF,Oreca,GF,33.849,82.887,97.364,8.757,8.757,10.068,18.825,15.024,33.849,33.624,1:07.473,5.053,1:12.526,26.439,1:38.965,17.771,1:56.736,6.469,2:03.205,37.799,2:41.004,17.907,2:58.911,15.126,3:14.037,10.530,3:24.567,5.909,3:30.476,3.624,3:34.100,
99,3,4,3:34.280,2,,33.622,2,1:22.925,0,1:37.733,2,228.9,14:56.105,20:49:56.105,0:33.622,1:22.925,1:37.733,317.0,Dane Cameron,,LMP2,P/A,AO by TF,Oreca,GF,33.622,82.925,97.733,8.735,8.735,9.910,18.645,14.977,33.622,33.785,1:07.407,5.049,1:12.456,26.395,1:38.851,17.696,1:56.547,6.454,2:03.001,37.756,2:40.757,17.917,2:58.674,15.436,3:14.110,10.561,3:24.671,5.957,3:30.628,3.652,3:34.280,
99,3,5,3:34.867,0,,33.817,0,1:22.908,0,1:38.142,0,228.3,18:30.972,20:53:30.972,0:33.817,1:22.908,1:38.142,316.0,Dane Cameron,,LMP2,P/A,AO by TF,Oreca,FF,33.817,82.908,98.142,8.747,8.747,10.099,18.846,14.971,33.817,33.616,1:07.433,5.083,1:12.516,26.478,1:38.994,17.731,1:56.725,6.447,2:03.172,37.986,2:41.158,17.970,2:59.128,15.185,3:14.313,10.645,3:24.958,6.235,3:31.193,3.674,3:34.867,
