NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,S1_SECONDS,S2_SECONDS,S3_SECONDS,SCL2_time,SCL2_elapsed,Z4_time,Z4_elapsed,IP1_time,IP1_elapsed,Z12_time,Z12_elapsed,SCLC_time,SCLC_elapsed,A7-1_time,A7-1_elapsed,IP2_time,IP2_elapsed,A8-1_time,A8-1_elapsed,SCLB_time,SCLB_elapsed,PORIN_time,PORIN_elapsed,POROUT_time,POROUT_elapsed,SCL1_time,SCL1_elapsed,FORDOUT_time,FORDOUT_elapsed,FL_time,FL_elapsed,
7,2,3,3:24.268,2,,32.182,0,1:18.523,2,1:33.563,0,240.1,10:36.421,21:15:36.421,0:32.182,1:18.523,1:33.563,338.7,Kamui Kobayashi,,HYPERCAR,,Toyota Racing,Toyota,GF,32.182,78.523,93.563,8.068,8.068,9.779,17.847,14.335,32.182,32.288,1:04.470,4.742,1:09.212,25.010,1:34.222,16.483,1:50.705,6.426,1:57.131,35.907,2:33.038,16.635,2:49.673,14.990,3:04.663,10.171,3:14.834,5.945,3:20.779,3.489,3:24.268,
7,2,4,3:33.148,0,B,32.294,0,1:19.068,0,1:41.786,0,230.1,14:09.569,21:19:09.569,0:32.294,1:19.068,1:41.786,336.6,Kamui Kobayashi,,HYPERCAR,,Toyota Racing,Toyota,GF,32.294,79.068,101.786,8.057,8.057,9.791,17.848,14.446,32.294,32.655,1:04.949,4.736,1:09.685,25.082,1:34.767,16.595,1:51.362,6.439,1:57.801,36.428,2:34.229,16.764,2:50.993,15.257,3:06.250,10.477,3:16.727,,,,3:33.148,
7,2,5,4:21.351,0,,1:22.341,0,1:21.896,0,1:37.114,0,187.7,18:30.920,21:23:30.920,1:22.341,1:21.896,1:37.114,333.5,Kamui Kobayashi,0:00:54.827,HYPERCAR,,Toyota Racing,Toyota,GF,82.341,81.896,97.114,51.973,51.973,13.334,1:05.307,17.034,1:22.341,34.658,1:56.999,4.757,2:01.756,25.648,2:27.404,16.833,2:44.237,6.711,2:50.948,38.209,3:29.157,16.707,3:45.864,15.465,4:01.329,10.483,4:11.812,6.201,4:18.013,3.338,4:21.351,
7,2,6,3:23.562,0,,31.988,2,1:18.407,0,1:33.167,2,241.0,21:54.482,21:26:54.482,0:31.988,1:18.407,1:33.167,339.7,Kamui Kobayashi,,HYPERCAR,,Toyota Racing,Toyota,FF,31.988,78.407,93.167,7.979,7.979,9.768,17.747,14.241,31.988,32.252,1:04.240,4.719,1:08.959,24.966,1:33.925,16.470,1:50.395,6.379,1:56.774,35.783,2:32.557,16.576,2:49.133,14.824,3:03.957,10.160,3:14.117,5.973,3:20.090,3.472,3:23.562,
8,3,1,3:52.139,0,,48.079,0,1:23.899,0,1:40.161,0,209.1,3:52.139,21:08:52.139,0:48.079,1:23.899,1:40.161,262.0,Ryo Hirakawa,0:00:10.822,HYPERCAR,,Toyota Racing,Toyota,GF,48.079,83.899,100.161,16.443,16.443,14.078,30.521,17.558,48.079,35.229,1:23.308,4.785,1:28.093,26.897,1:54.990,16.988,2:11.978,6.612,2:18.590,37.862,2:56.452,18.426,3:14.878,15.694,3:30.572,11.239,3:41.811,6.921,3:48.732,3.407,3:52.139,
8,3,2,3:24.578,2,,32.201,2,1:18.766,0,1:33.611,2,239.8,7:16.717,21:12:16.717,0:32.201,1:18.766,1:33.611,337.6,Ryo Hirakawa,,HYPERCAR,,Toyota Racing,Toyota,GF,32.201,78.766,93.611,8.021,8.021,9.820,17.841,14.360,32.201,32.315,1:04.516,4.719,1:09.235,25.168,1:34.403,16.564,1:50.967,6.360,1:57.327,35.965,2:33.292,16.637,2:49.929,15.002,3:04.931,10.206,3:15.137,5.976,3:21.113,3.465,3:24.578,
8,3,3,3:43.745,0,B,32.476,0,1:19.248,0,1:52.021,0,219.2,11:00.462,21:16:00.462,0:32.476,1:19.248,1:52.021,337.6,Ryo Hirakawa,,HYPERCAR,,Toyota Racing,Toyota,GF,32.476,79.248,112.021,8.053,8.053,9.911,17.964,14.512,32.476,32.458,1:04.934,4.717,1:09.651,25.413,1:35.064,16.660,1:51.724,6.432,1:58.156,45.060,2:43.216,17.563,3:00.779,15.781,3:16.560,10.845,3:27.405,,,,3:43.745,
8,3,4,4:35.788,0,,1:33.989,0,1:22.265,0,1:39.534,0,177.9,15:36.250,21:20:36.250,1:33.989,1:22.265,1:39.534,319.8,Ryo Hirakawa,0:01:06.857,HYPERCAR,,Toyota Racing,Toyota,GF,93.989,82.265,99.534,1:03.746,1:03.746,13.247,1:16.993,16.996,1:33.989,34.542,2:08.531,4.792,2:13.323,25.951,2:39.274,16.980,2:56.254,6.631,3:02.885,37.474,3:40.359,17.889,3:58.248,15.526,4:13.774,11.473,4:25.247,7.116,4:32.363,3.425,4:35.788,
8,3,5,3:25.066,0,,32.396,0,1:18.195,2,1:34.475,0,239.2,19:01.316,21:24:01.316,0:32.396,1:18.195,1:34.475,340.8,Ryo Hirakawa,,HYPERCAR,,Toyota Racing,Toyota,GF,32.396,78.195,94.475,8.035,8.035,9.932,17.967,14.429,32.396,32.191,1:04.587,4.693,1:09.280,24.912,1:34.192,16.399,1:50.591,6.392,1:56.983,35.870,2:32.853,16.514,2:49.367,15.996,3:05.363,10.174,3:15.537,6.022,3:21.559,3.507,3:25.066,
8,3,6,4:13.482,0,B,33.406,0,1:42.623,0,1:57.453,0,193.5,23:14.798,21:28:14.798,0:33.406,1:42.623,1:57.453,231.3,Ryo Hirakawa,,HYPERCAR,,Toyota Racing,Toyota,FF,33.406,102.623,117.453,8.012,8.012,10.207,18.219,15.187,33.406,52.030,1:25.436,4.791,1:30.227,26.101,1:56.328,19.701,2:16.029,7.018,2:23.047,39.939,3:02.986,19.516,3:22.502,18.940,3:41.442,14.157,3:55.599,,,,4:13.482,
