POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
11,8,8,3:28.431,+1.588,+0.273,235.3,14,Toyota Racing,HYPERCAR,,,Toyota TR010 Hybrid,M,107132,7454,,6206,2,,,,TOYOTA RACING,,Sebastien,Buemi,P,,SUI,,138,,,00:45:00,None,Brendon,Hartley,P,,NZL,,152,,,00:45:00,None,Ryo,Hirakawa,P,,JPN,,8166,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
12,36,9,3:28.462,+1.619,+0.031,235.3,14,Alpine Endurance Team,HYPERCAR,,,Alpine A424,M,107127,7453,,6237,21,,,,ALPINE,,Frederic,Makowiecki,P,,FRA,,61,,,00:45:00,None,Jules,Gounon,P,,FRA,,9500,,,00:45:00,None,Victor,Martins,G,,FRA,MRS,11671,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
13,17,6,3:28.874,+2.031,+0.412,234.8,14,Genesis Magma Racing,HYPERCAR,,,Genesis GMR-001-Hypercar,M,107130,7119,,6291,4452,,,,GENESIS MAGMA,,Andre,Lotterer,P,,GER,,7,,,00:45:00,None,Luis,Felipe Derani,P,,BRA,,524,,,00:45:00,None,Mathys,Jaubert,S,,FRA,,10748,,,01:45:00,None,,,,,,,,,,,,,,,,,,,
14,007,7,3:28.925,+2.082,+0.051,234.8,11,Aston Martin Thor Team,HYPERCAR,,,Aston Martin Valkyrie,M,107137,6427,,6273,260,,,,ASTON MARTIN,,Harry,Tincknell,P,,GBR,,303,,,00:45:00,None,Thomas,Gamble,G,,GBR,,9549,,,00:45:00,None,Ross,Gunn,P,,GBR,,8402,,,,,,,,,,,,,,,,,,,,,,,
15,15,9,3:29.565,+2.722,+0.640,234.1,10,BMW M Team WRT,HYPERCAR,,,BMW M Hybrid V8,M,107128,6359,,6276,4354,,,,BMW M TEAM WRT,,Kevin,Magnussen,P,,DEN,,10211,,,00:45:00,None,Raffaele,Marciello,P,,SUI,,44013,,,00:45:00,None,Dries,Vanthoor,P,,BEL,VAT,8292,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
16,19,6,3:29.959,+3.116,+0.394,233.6,7,Genesis Magma Racing,HYPERCAR,,,Genesis GMR-001-Hypercar,M,107136,7119,,6291,4452,,,,GENESIS MAGMA,,Mathieu,Jaminet,P,,FRA,JMT,9415,,,00:45:00,None,Paul-Loup,Chatin,G,,FRA,,313,,,00:45:00,None,Daniel,Juncadella,P,,ESP,,11275,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
17,50,5,3:30.027,+3.184,+0.068,233.6,8,Ferrari AF Corse,HYPERCAR,,,Ferrari 499P,M,107134,7456,,6192,3,,,,FERRARI AF CORSE,,Antonio,Fuoco,P,,ITA,,10091,,,00:45:00,None,Nicklas,Nielsen,P,,DEN,,9432,,,00:45:00,None,Miguel,Molina,P,,ESP,,8526,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
18,009,9,3:30.283,+3.440,+0.256,233.3,10,Aston Martin Thor Team,HYPERCAR,,,Aston Martin Valkyrie,M,107125,6427,,6273,260,,,,ASTON MARTIN,,Alexander,Riberas,G,,ESP,,10376,,,00:45:00,None,Marco,Sorensen,P,,DEN,,7812,,,00:45:00,None,Roman,de Angelis,G,,CAN,DAN,44006,,,,,,,,,,,,,,,,,,,,,,,
19,183,13,3:36.111,+9.268,+5.828,227.0,14,AF Corse,LMP2,P/A,,Oreca 07 - Gibson,G,107181,16,,5626,256,,,,AF CORSE,,Francois,Perrodo,B,,FRA,,260,,,,,Matthieu,Vaxiviere,G,,FRA,,7798,,,,,Benjamin,Barnicoat,P,,GBR,BAN,9429,,,,,,,,,,,,,,,,,,,,,,,
20,30,7,3:36.801,+9.958,+0.690,226.3,12,Duqueine Team,LMP2,,,Oreca 07 - Gibson,G,107161,5981,,5626,256,,,,DUQUEINE TEAM,,Doriane,PIN,S,,FRA,,10112,,,,,Julien,Andlauer,G,,FRA,,9192,,,,,Richard,Verschoor,G,,NED,,43064,,,,,,,,,,,,,,,,,,,,,,,
21,37,12,3:37.146,+10.303,+0.345,225.9,13,CLX Motorsport,LMP2,,,Oreca 07 - Gibson,G,107165,7467,,5626,256,,,,CLX MOTORSPORT,,Adrien,Closmenil,S,,FRA,,11356,,,,,Ian,Aguilera,S,,MEX,,11035,,,,,Theodor,Jensen,S,,DEN,TJE,11626,,,,,,,,,,,,,,,,,,,,,,,
22,28,6,3:37.209,+10.366,+0.063,225.8,12,IDEC SPORT,LMP2,,,Oreca 07 - Gibson,G,107168,522,,5626,256,,,,IDEC SPORT,,Paul,Lafargue,S,,FRA,,1552,,,,,Valerio,Rinicella,S,,ITA,,11664,,,,,Job,van Uitert,G,,NED,VUI,8984,,,,,,,,,,,,,,,,,,,,,,,
23,43,8,3:37.287,+10.444,+0.078,225.7,9,Inter Europol Competition,LMP2,,,Oreca 07 - Gibson,G,107166,402,,5626,256,,,,INTER EUROPOL,,Jakub,Smiechowski,S,,POL,,1670,,,,,Thomas,Dillmann,G,,FRA,,1352,,,,,Nicholas,Yelloly,P,,GBR,,8790,,,,,,,,,,,,,,,,,,,,,,,
24,14,7,3:37.880,+11.037,+0.593,225.1,13,TDS Racing,LMP2,P/A,,Oreca 07 - Gibson,G,107163,6350,,5626,256,,,,TDS RACING,,Tobias,Lutke,B,,CAN,,12087,,,,,Mathias,Beche,G,,SUI,,151,,,,,Kevin,Estre,P,,FRA,,1292,,,,,,,,,,,,,,,,,,,,,,,
25,25,4,3:38.014,+11.171,+0.134,225.0,16,Algarve Pro Racing,LMP2,P/A,,Oreca 07 - Gibson,G,107162,92,,5626,256,,,,APR,,Michael,Jensen,B,,DEN,,9543,,,,,Enzo,Trulli,S,,ITA,,12126,,,,,Jake,Hughes,G,,GBR,,44140,,,,,,,,,,,,,,,,,,,,,,,
26,22,9,3:38.872,+12.029,+0.858,224.1,11,United Autosports,LMP2,,,Oreca 07 - Gibson,G,107167,532,,5626,256,,,,UNITED,,Rasmus,Lindh,S,,SWE,,11623,,,,,Gregoire,Saucy,G,,SUI,,11255,,,,,Mikkel,Jensen,P,,DEN,JSN,8276,,,,,,,,,,,,,,,,,,,,,,,
27,4,3,3:38.929,+12.086,+0.057,224.1,10,Crowdstrike Racing by APR,LMP2,P/A,,Oreca 07 - Gibson,G,107160,6347,,5626,256,,,,CROWDSTRIKE APR,,George,Kurtz,B,,USA,,11041,,,,,Alexander,Quinn,G,,GBR,,11463,,,,,Laurin,Heinrich,G,,GER,HEN,11381,,,,,,,,,,,,,,,,,,,,,,,
28,3,7,3:39.263,+12.420,+0.334,223.7,13,DKR Engineering,LMP2,P/A,,Oreca 07 - Gibson,G,107171,49,,5626,256,,,,DKR ENGINEERING,,John,Farano,B,,CAN,,8360,,,,,Sebastian,Alvarez,S,,MEX,,10425,,,,,Renger,van der Zande,P,,NED,VDZ,1920,,,,,,,,,,,,,,,,,,,,,,,
29,9,4,3:39.324,+12.481,+0.061,223.7,11,Proton Competition,LMP2,,,Oreca 07 - Gibson,G,107169,45,,5626,256,,,,PROTON,,Jonas,Ried,S,,GER,,10879,,,,,Kakunoshin,Ohta,G,,JPN,,44204,,,,,Harry,King,G,,GBR,,44150,,,,,,,,,,,,,,,,,,,,,,,
30,26,5,3:39.474,+12.631,+0.150,223.5,13,Vector Sport,LMP2,,,Oreca 07 - Gibson,G,107158,6154,,5626,256,,,,VECTOR SPORT,,Ryan,Cullen,S,,IRL,,492,,,,,Vladislav,Lomko,G,,GRN,,10868,,,,,Pietro,Fittipaldi,P,,BRA,,9171,,,,,,,,,,,,,,,,,,,,,,,
31,29,3,3:39.528,+12.685,+0.054,223.4,15,Forestier Racing by Panis,LMP2,,,Oreca 07 - Gibson,G,107164,7466,,5626,256,,,,FORESTIERRACING,,Louis,Rousset,S,,FRA,,10417,,,,,Esteban,Masson,G,,FRA,,11272,,,,,Oliver,Gray,G,,GBR,,11468,,,,,,,,,,,,,,,,,,,,,,,
32,48,12,3:39.877,+13.034,+0.349,223.1,13,RD Limited,LMP2,P/A,,Oreca 07 - Gibson,G,107159,7465,,5626,256,,,,RD LIMITED,,Fred,Poordad,B,,USA,,10335,,,,,Tristan,Vautier,G,,FRA,,44136,,,,,Romain,Dumas,P,,FRA,,44135,,,,,,,,,,,,,,,,,,,,,,,
33,24,5,3:40.030,+13.187,+0.153,222.9,11,Nielsen Racing,LMP2,,,Oreca 07 - Gibson,G,107172,5670,,5626,256,,,,NIELSEN RACING,,David,Heinemeier Hansson,S,,DEN,,11046,,,,,Edward,Pearson,S,,GBR,,43075,,,,,Jack,Doohan,P,,AUS,,43828,,,,,,,,,,,,,,,,,,,,,,,
34,44,6,3:40.244,+13.401,+0.214,222.7,15,Proton Competition,LMP2,P/A,,Oreca 07 - Gibson,G,107170,45,,5626,256,,,,PROTON,,Horst,Jr Felbermayr,B,,AUT,JFE,620,,,,,Horst,Felix Felbermayr,S,,AUT,FFE,10568,,,,,Lorenzo,Fluxa,G,,ESP,,11246,,,,,,,,,,,,,,,,,,,,,,,
35,222,7,3:40.272,+13.429,+0.028,222.7,12,United Autosports,LMP2,P/A,,Oreca 07 - Gibson,G,107182,532,,5626,256,,,,UNITED,,Daniel,Schneider,B,,BRA,,9601,,,,,Benjamin,Hanley,G,,GBR,HLY,1972,,,,,Oliver,Jarvis,P,,GBR,,93,,,,,,,,,,,,,,,,,,,,,,,
36,343,4,3:41.525,+14.682,+1.253,221.4,10,Inter Europol Competition,LMP2,,,Oreca 07 - Gibson,G,107183,402,,5626,256,,,,INTER EUROPOL,,Bijoy,Garg,S,,USA,,10912,,,,,Reshad,de Gerus,G,,FRA,DGE,10416,,,,,Nicolas,Muller,P,,SUI,,11039,,,,,,,,,,,,,,,,,,,,,,,
37,99,12,3:43.450,+16.607,+1.925,219.5,14,AO by TF,LMP2,P/A,,Oreca 07 - Gibson,G,107184,6369,,5626,256,,,,AO BY TF,,PJ,Hyett,B,,USA,HYE,10826,,,,,James,Allen,G,,AUS,,8384,,,,,Dane,Cameron,P,,USA,,10328,,,,,,,,,,,,,,,,,,,,,,,
38,33,6,3:55.262,+28.419,+11.812,208.5,15,TF Sport,LMGT3,,,Corvette Z06 LMGT3.R,G,107147,364,,6244,4230,,,,TF SPORT,,Benjamin,Keating,B,,USA,,1312,,,01:45:00,None,Jonny,Edgar,S,,GBR,,11280,,,01:45:00,None,Nicky,Catsburg,P,,NED,,9020,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
39,34,6,3:55.576,+28.733,+0.314,208.2,14,Racing Team Turkey by TF,LMGT3,,,Corvette Z06 LMGT3.R,G,107138,7458,,6244,4230,,,,RTT BY TF,,Peter,Dempsey,B,,IRL,,43215,,,01:45:00,None,Salih,Yoluc,S,,TUR,,1346,,,01:45:00,None,Charles,Eastwood,G,,IRL,,9016,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
40,23,9,3:55.621,+28.778,+0.045,208.2,10,Heart of Racing Team,LMGT3,,,Aston Martin Vantage AMR LMGT3,G,107143,6366,,6242,260,,,,HEART OF RACING,,Gray,Newell,B,,USA,,11466,,,01:45:00,None,Eduardo,Barrichello,S,,BRA,,11849,,,01:45:00,None,Jonny,Adam,P,,GBR,,194,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
41,13,4,3:55.974,+29.131,+0.353,207.9,15,13 Autosport,LMGT3,,,Corvette Z06 LMGT3.R,G,107148,7462,,6244,4230,,,,13 AUTOSPORT,,Orey,Fidani,B,,CAN,,11536,,,,,Lars,Kern,S,,GER,,10529,,,,,Matthew,Bell,G,,GBR,,204,,,,,,,,,,,,,,,,,,,,,,,
42,10,3,3:56.023,+29.180,+0.049,207.8,13,Garage 59,LMGT3,,,McLaren 720S LMGT3 Evo,G,107149,5770,,6249,60,,,,GARAGE 59,,Antares,AU,B,,HKG,AU,44076,,,01:45:00,None,Thomas,Fleming,S,,GBR,,44077,,,01:45:00,None,Marvin,Kirchhofer,P,,GER,,10411,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
43,61,6,3:56.317,+29.474,+0.294,207.6,9,Iron Lynx,LMGT3,,,Mercedes-AMG LMGT3,G,107141,7459,,6272,4314,,,,IRON LYNX,,Martin,Berry,B,,AUS,,10878,,,01:45:00,None,Rui,Andrade,S,,ANG,ANR,9873,,,01:45:00,None,Maxime,Martin,P,,BEL,MTN,157,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
44,21,8,3:56.563,+29.720,+0.246,207.4,8,Vista AF Corse,LMGT3,,,Ferrari 296 LMGT3 Evo,G,107152,7464,,6289,3,,,,VISTA AF CORSE,,Francois,Heriau,B,,FRA,,1630,,,01:45:00,None,Simon,Mann,S,,USA,,10161,,,01:45:00,None,Alessio,Rovera,P,,ITA,,9837,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
45,54,3,3:56.632,+29.789,+0.069,207.3,13,Vista AF Corse,LMGT3,,,Ferrari 296 LMGT3 Evo,G,107151,7463,,6289,3,,,,VISTA AF CORSE,,Thomas,Flohr,B,,SUI,,454,,,01:45:00,None,Francesco,Castellacci,S,,MON,,456,,,01:45:00,None,Davide,Rigon,P,,ITA,,266,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
46,74,8,3:56.634,+29.791,+0.002,207.3,13,Kessel Racing,LMGT3,,,Ferrari 296 LMGT3 Evo,G,107140,120,,6289,3,,,,KESSEL RACING,,Dustin,Blattner,B,,USA,,11628,,,,,Lorenzo,Patrese,S,,ITA,,11261,,,,,Dennis,Marschall,P,,GER,MSL,11288,,,,,,,,,,,,,,,,,,,,,,,
47,79,5,3:56.737,+29.894,+0.103,207.2,13,Iron Lynx,LMGT3,,,Mercedes-AMG LMGT3,G,107142,7460,,6272,4314,,,,IRON LYNX,,Johannes,Zelger,B,,ITA,,11597,,,01:45:00,None,Matteo,Cressoni,S,,ITA,,338,,,01:45:00,None,Lin,Hodenius,S,,NED,,11868,,,01:45:00,None,,,,,,,,,,,,,,,,,,,
48,150,5,3:56.790,+29.947,+0.053,207.2,13,Richard Mille AF Corse,LMGT3,,,Ferrari 296 LMGT3 Evo,G,107177,6297,,6289,3,,,,RICHARDMILLE AF,,Custodio,Toledo,B,,BRA,,11256,,,,,Lilou,Wadoux,S,,FRA,,10297,,,,,Riccardo,Agostini,G,,ITA,,11366,,,,,,,,,,,,,,,,,,,,,,,
49,2,12,3:56.897,+30.054,+0.107,207.1,15,TF Sport,LMGT3,,,Corvette Z06 LMGT3.R,G,107146,364,,6244,4230,,,,TF SPORT,,Prince,Jefri Ibrahim,B,,MAS,,11218,,,,,Lorcan,Hanafin,S,,GBR,,10851,,,,,Benjamin,Green,P,,GBR,,44069,,,,,,,,,,,,,,,,,,,,,,,
50,78,4,3:56.915,+30.072,+0.018,207.0,11,Akkodis ASP Team,LMGT3,,,Lexus RC F LMGT3,G,107154,6361,,6248,4443,,,,AKKODIS ASP,,Thomas,van Rompuy,B,,BEL,VRO,10426,,,01:45:00,None,Hadrien,David,S,,FRA,,11284,,,01:45:00,None,Jack,Hawksworth,G,,GBR,,10867,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
51,91,3,3:56.927,+30.084,+0.012,207.0,11,Manthey DK Engineering,LMGT3,,,Porsche 911 GT3 R LMGT3,G,107180,7240,,6250,4368,,,,MANTHEY DK ENG,,James,Cottingham,B,,GBR,,8246,,,01:45:00,None,Timur,Boguslavskiy,S,,,,8872,,,01:45:00,None,Ayhancan,Guven,P,,TUR,,10900,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
52,57,13,3:57.218,+30.375,+0.291,206.8,13,Kessel Racing,LMGT3,,,Ferrari 296 LMGT3 Evo,G,107139,120,,6289,3,,,,KESSEL RACING,,Takeshi,Kimura,B,,JPN,,9416,,,,,Conrad,Laursen,S,,DEN,,10866,,,,,Daniel,Serra,P,,BRA,,500,,,,,,,,,,,,,,,,,,,,,,,
53,59,13,3:57.231,+30.388,+0.013,206.8,14,Racing Spirit Of Leman,LMGT3,,,Aston Martin Vantage AMR LMGT3,G,107157,6194,,6242,260,,,,RSL,,Clement,Mateu,B,,FRA,,9175,,,,,Marius,Fossard,S,,FRA,,11250,,,,,Valentin,Hasse Clot,G,,FRA,HCL,10308,,,,,,,,,,,,,,,,,,,,,,,
54,92,8,3:57.519,+30.676,+0.288,206.5,13,The Bend Manthey,LMGT3,,,Porsche 911 GT3 R LMGT3,G,107173,7241,,6250,4368,,,,THEBEND MANTHEY,,Yasser,Shahin,B,,AUS,,43994,,,01:45:00,None,Riccardo,Pera,S,,ITA,ERA,43995,,,01:45:00,None,Richard,Lietz,P,,AUT,,66,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
55,87,4,3:57.781,+30.938,+0.262,206.3,11,Akkodis ASP Team,LMGT3,,,Lexus RC F LMGT3,G,107179,6361,,6248,4443,,,,AKKODIS ASP,,Petru,Umbrarescu,B,,ROU,,11848,,,01:45:00,None,Clemens,Schmid,S,,AUT,SCM,11594,,,01:45:00,None,Jose,Maria Lopez,P,,ARG,,8418,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
56,58,5,3:57.782,+30.939,+0.001,206.3,15,Garage 59,LMGT3,,,McLaren 720S LMGT3 Evo,G,107150,5770,,6249,60,,,,GARAGE 59,,Alexander,West,B,,SWE,,8800,,,01:45:00,None,Finn,Gehrsitz,S,,GER,,10113,,,01:45:00,None,Benjamin,Goethe,G,,DEN,,10156,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
57,62,6,3:57.866,+31.023,+0.084,206.2,12,Team Qatar by Iron Lynx,LMGT3,,,Mercedes-AMG LMGT3,G,107145,7461,,6272,4314,,,,TEAM QATAR IL,,Abdulla,AL-Khelaifi,B,,QAT,ALK,11855,,,,,Julian,Hanses,S,,GER,,44065,,,,,Giuliano,Alesi,G,,FRA,,44066,,,,,,,,,,,,,,,,,,,,,,,
58,69,5,3:57.983,+31.140,+0.117,206.1,12,Team WRT,LMGT3,,,BMW M4 LMGT3 Evo,G,107156,5518,,6290,4354,,,,TEAM WRT,,Anthony,McIntosh,B,,USA,MCI,11538,,,01:45:00,None,Parker,Thompson,S,,CAN,,11770,,,01:45:00,None,Daniel,Harper,P,,GBR,HAP,44122,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
59,77,3,3:59.584,+32.741,+1.601,204.7,8,Proton Competition,LMGT3,,,Ford Mustang LMGT3,G,107153,45,,6246,268,,,,PROTON,,Eric,Powell,B,,USA,,44100,,,01:45:00,None,Benjamin,Tuck,S,,GBR,,10972,,,01:45:00,None,Sebastian,Priaulx,G,,GBR,,10539,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
60,88,2,4:00.168,+33.325,+0.584,204.2,7,Proton Competition,LMGT3,,,Ford Mustang LMGT3,G,107178,45,,6246,268,,,,PROTON,,Stefano,Gattuso,B,,ITA,,11678,,,01:45:00,None,Giammarco,Levorato,S,,ITA,,11147,,,01:45:00,None,Logan,Sargeant,P,,USA,,10110,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
61,32,10,4:00.244,+33.401,+0.076,204.2,12,Team WRT,LMGT3,,,BMW M4 LMGT3 Evo,G,107155,5518,,6290,4354,,,,TEAM WRT,,Darren,Leung,B,,GBR,,11277,,,01:45:00,None,Sean,Galael,S,,INA,,1968,,,01:45:00,None,Augusto,Farfus,P,,BRA,FAF,9022,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
