NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,S1_SECONDS,S2_SECONDS,S3_SECONDS,SCL2_time,SCL2_elapsed,Z4_time,Z4_elapsed,IP1_time,IP1_elapsed,Z12_time,Z12_elapsed,SCLC_time,SCLC_elapsed,A7-1_time,A7-1_elapsed,IP2_time,IP2_elapsed,A8-1_time,A8-1_elapsed,SCLB_time,SCLB_elapsed,PORIN_time,PORIN_elapsed,POROUT_time,POROUT_elapsed,SCL1_time,SCL1_elapsed,FORDOUT_time,FORDOUT_elapsed,FL_time,FL_elapsed,
101,2,8,3:24.962,0,,32.214,0,1:19.004,0,1:33.744,0,239.3,29:58.723,19:59:58.723,0:32.214,1:19.004,1:33.744,343.0,Jordan Taylor,,HYPERCAR,,Cadillac WTR,Cadillac,GF,32.214,79.004,93.744,8.055,8.055,9.657,17.712,14.502,32.214,32.353,1:04.567,4.693,1:09.260,25.325,1:34.585,16.633,1:51.218,6.352,1:57.570,35.950,2:33.520,16.571,2:50.091,15.143,3:05.234,10.293,3:15.527,5.958,3:21.485,3.477,3:24.962,
101,2,9,3:34.001,0,B,32.117,2,1:18.223,0,1:43.661,0,229.2,33:32.724,20:03:32.724,0:32.117,1:18.223,1:43.661,343.0,Jordan Taylor,,HYPERCAR,,Cadillac WTR,Cadillac,FF,32.117,78.223,103.661,8.036,8.036,9.659,17.695,14.422,32.117,32.179,1:04.296,4.710,1:09.006,24.909,1:33.915,16.425,1:50.340,6.342,1:56.682,35.819,2:32.501,16.613,2:49.114,17.155,3:06.269,11.353,3:17.622,,,,3:34.001,
12,1,1,4:03.835,0,,54.591,0,1:27.665,0,1:41.579,0,199.0,4:03.835,19:34:03.835,0:54.591,1:27.665,1:41.579,302.0,Louis Deletraz,0:00:14.000,HYPERCAR,,Cadillac Hertz Team Jota,Cadillac,GF,54.591,87.665,101.579,20.887,20.887,14.748,35.635,18.956,54.591,38.399,1:32.990,4.855,1:37.845,26.953,2:04.798,17.458,2:22.256,7.012,2:29.268,38.091,3:07.359,17.070,3:24.429,16.130,3:40.559,11.838,3:52.397,8.003,4:00.400,3.435,4:03.835,
12,1,2,3:24.794,0,,32.442,0,1:18.482,0,1:33.870,0,239.5,7:28.629,19:37:28.629,0:32.442,1:18.482,1:33.870,339.7,Louis Deletraz,,HYPERCAR,,Cadillac Hertz Team Jota,Cadillac,GF,32.442,78.482,93.870,8.046,8.046,9.967,18.013,14.429,32.442,32.504,1:04.946,4.675,1:09.621,24.909,1:34.530,16.394,1:50.924,6.363,1:57.287,36.075,2:33.362,16.624,2:49.986,15.130,3:05.116,10.349,3:15.465,5.915,3:21.380,3.414,3:24.794,
12,1,3,3:24.240,0,,32.414,0,1:18.176,2,1:33.650,0,240.2,10:52.869,19:40:52.869,0:32.414,1:18.176,1:33.650,341.9,Louis Deletraz,,HYPERCAR,,Cadillac Hertz Team Jota,Cadillac,GF,32.414,78.176,93.650,8.021,8.021,9.835,17.856,14.558,32.414,32.114,1:04.528,4.703,1:09.231,24.974,1:34.205,16.385,1:50.590,6.314,1:56.904,36.092,2:32.996,16.710,2:49.706,15.012,3:04.718,10.187,3:14.905,5.900,3:20.805,3.435,3:24.240,
12,1,4,3:36.258,0,B,34.545,0,1:19.395,0,1:42.318,0,226.8,14:29.127,19:44:29.127,0:34.545,1:19.395,1:42.318,319.8,Louis Deletraz,,HYPERCAR,,Cadillac Hertz Team Jota,Cadillac,GF,34.545,79.395,102.318,8.035,8.035,10.498,18.533,16.012,34.545,33.246,1:07.791,4.677,1:12.468,24.944,1:37.412,16.528,1:53.940,6.372,2:00.312,36.463,2:36.775,16.867,2:53.642,15.779,3:09.421,10.642,3:20.063,,,,3:36.258,
12,1,5,5:04.884,0,,2:01.698,0,1:25.064,0,1:38.122,0,160.9,19:34.011,19:49:34.011,2:01.698,1:25.064,1:38.122,311.5,Louis Deletraz,0:01:31.686,HYPERCAR,,Cadillac Hertz Team Jota,Cadillac,GF,121.698,85.064,98.122,1:28.940,1:28.940,14.348,1:43.288,18.410,2:01.698,36.221,2:37.919,4.810,2:42.729,26.666,3:09.395,17.367,3:26.762,6.720,3:33.482,37.624,4:11.106,16.997,4:28.103,15.992,4:44.095,10.908,4:55.003,6.522,5:01.525,3.359,5:04.884,
12,1,6,3:23.834,0,,32.299,0,1:18.377,0,1:33.158,0,240.6,22:57.845,19:52:57.845,0:32.299,1:18.377,1:33.158,338.7,Louis Deletraz,,HYPERCAR,,Cadillac Hertz Team Jota,Cadillac,GF,32.299,78.377,93.158,7.997,7.997,9.851,17.848,14.451,32.299,32.251,1:04.550,4.679,1:09.229,25.034,1:34.263,16.413,1:50.676,6.322,1:56.998,35.906,2:32.904,16.541,2:49.445,14.976,3:04.421,10.209,3:14.630,5.831,3:20.461,3.373,3:23.834,
12,1,7,3:26.203,0,,32.042,0,1:18.835,0,1:35.326,0,237.9,26:24.048,19:56:24.048,0:32.042,1:18.835,1:35.326,341.9,Louis Deletraz,,HYPERCAR,,Cadillac Hertz Team Jota,Cadillac,GF,32.042,78.835,95.326,7.986,7.986,9.749,17.735,14.307,32.042,31.870,1:03.912,4.696,1:08.608,25.369,1:33.977,16.900,1:50.877,6.512,1:57.389,35.927,2:33.316,16.790,2:50.106,16.070,3:06.176,10.482,3:16.658,6.206,3:22.864,3.339,3:26.203,
12,1,8,3:23.148,2,,32.009,2,1:18.202,0,1:32.937,2,241.5,29:47.196,19:59:47.196,0:32.009,1:18.202,1:32.937,339.7,Louis Deletraz,,HYPERCAR,,Cadillac Hertz Team Jota,Cadillac,GF,32.009,78.202,92.937,7.974,7.974,9.643,17.617,14.392,32.009,32.182,1:04.191,4.680,1:08.871,24.897,1:33.768,16.443,1:50.211,6.325,1:56.536,35.707,2:32.243,16.532,2:48.775,14.957,3:03.732,10.216,3:13.948,5.815,3:19.763,3.385,3:23.148,
12,1,9,4:14.119,0,B,40.986,0,1:34.035,0,1:59.098,0,193.0,34:01.315,20:04:01.315,0:40.986,1:34.035,1:59.098,252.8,Louis Deletraz,,HYPERCAR,,Cadillac Hertz Team Jota,Cadillac,FF,40.986,94.035,119.098,8.263,8.263,12.572,20.835,20.151,40.986,38.735,1:19.721,5.319,1:25.040,29.987,1:55.027,19.994,2:15.021,7.010,2:22.031,43.487,3:05.518,19.694,3:25.212,18.293,3:43.505,13.633,3:57.138,,,,4:14.119,
15,1,1,3:56.851,0,,49.432,0,1:25.897,0,1:41.522,0,204.9,3:56.851,19:33:56.851,0:49.432,1:25.897,1:41.522,301.2,Kevin Magnussen,0:00:10.898,HYPERCAR,,BMW M Team WRT,BMW,GF,49.432,85.897,101.522,16.437,16.437,14.111,30.548,18.884,49.432,36.124,1:25.556,4.858,1:30.414,27.056,1:57.470,17.859,2:15.329,6.819,2:22.148,37.092,2:59.240,18.642,3:17.882,15.769,3:33.651,10.790,3:44.441,8.931,3:53.372,3.479,3:56.851,
15,1,2,3:25.541,0,,32.801,0,1:18.608,0,1:34.132,0,238.7,7:22.392,19:37:22.392,0:32.801,1:18.608,1:34.132,339.7,Kevin Magnussen,,HYPERCAR,,BMW M Team WRT,BMW,GF,32.801,78.608,94.132,8.082,8.082,10.023,18.105,14.696,32.801,32.424,1:05.225,4.731,1:09.956,25.002,1:34.958,16.451,1:51.409,6.396,1:57.805,36.028,2:33.833,16.642,2:50.475,15.177,3:05.652,10.310,3:15.962,6.059,3:22.021,3.520,3:25.541,
15,1,3,3:53.238,0,,39.519,0,1:36.299,0,1:37.420,0,210.3,11:15.630,19:41:15.630,0:39.519,1:36.299,1:37.420,147.9,Kevin Magnussen,,HYPERCAR,,BMW M Team WRT,BMW,GF,39.519,96.299,97.420,8.353,8.353,12.511,20.864,18.655,39.519,40.912,1:20.431,4.750,1:25.181,33.706,1:58.887,16.931,2:15.818,6.955,2:22.773,37.805,3:00.578,16.991,3:17.569,15.911,3:33.480,10.231,3:43.711,6.048,3:49.759,3.479,3:53.238,
15,1,4,3:24.319,0,,32.551,0,1:18.326,0,1:33.442,0,240.1,14:39.949,19:44:39.949,0:32.551,1:18.326,1:33.442,340.8,Kevin Magnussen,,HYPERCAR,,BMW M Team WRT,BMW,GF,32.551,78.326,93.442,8.073,8.073,9.901,17.974,14.577,32.551,32.246,1:04.797,4.694,1:09.491,24.971,1:34.462,16.415,1:50.877,6.341,1:57.218,35.861,2:33.079,16.543,2:49.622,15.078,3:04.700,10.132,3:14.832,6.038,3:20.870,3.449,3:24.319,
15,1,5,3:38.682,0,B,32.646,0,1:22.763,0,1:43.273,0,224.3,18:18.631,19:48:18.631,0:32.646,1:22.763,1:43.273,338.7,Kevin Magnussen,,HYPERCAR,,BMW M Team WRT,BMW,GF,32.646,82.763,103.273,8.066,8.066,9.953,18.019,14.627,32.646,34.046,1:06.692,5.153,1:11.845,26.473,1:38.318,17.091,1:55.409,6.700,2:02.109,37.680,2:39.789,16.833,2:56.622,15.573,3:12.195,10.436,3:22.631,,,,3:38.682,
15,1,6,4:33.953,0,,1:33.216,0,1:23.481,0,1:37.256,0,179.1,22:52.584,19:52:52.584,1:33.216,1:23.481,1:37.256,327.5,Kevin Magnussen,0:01:02.937,HYPERCAR,,BMW M Team WRT,BMW,GF,93.216,83.481,97.256,1:00.283,1:00.283,14.537,1:14.820,18.396,1:33.216,35.381,2:08.597,4.847,2:13.444,26.116,2:39.560,17.137,2:56.697,6.643,3:03.340,36.867,3:40.207,16.847,3:57.054,15.562,4:12.616,10.585,4:23.201,7.345,4:30.546,3.407,4:33.953,
15,1,7,3:23.625,2,,32.444,2,1:18.156,2,1:33.025,2,240.9,26:16.209,19:56:16.209,0:32.444,1:18.156,1:33.025,338.7,Kevin Magnussen,,HYPERCAR,,BMW M Team WRT,BMW,GF,32.444,78.156,93.025,8.038,8.038,9.879,17.917,14.527,32.444,32.099,1:04.543,4.682,1:09.225,24.963,1:34.188,16.412,1:50.600,6.397,1:56.997,35.730,2:32.727,16.500,2:49.227,14.745,3:03.972,10.095,3:14.067,6.022,3:20.089,3.536,3:23.625,
15,1,8,4:12.875,0,B,32.584,0,1:49.303,0,1:50.988,0,194.0,30:29.084,20:00:29.084,0:32.584,1:49.303,1:50.988,225.1,Kevin Magnussen,,HYPERCAR,,BMW M Team WRT,BMW,FF,32.584,109.303,110.988,8.077,8.077,9.919,17.996,14.588,32.584,42.498,1:15.082,4.931,1:20.013,35.213,1:55.226,26.661,2:21.887,7.183,2:29.070,37.257,3:06.327,17.883,3:24.210,19.122,3:43.332,11.549,3:54.881,,,,4:12.875,
17,2,1,4:29.207,0,,1:02.530,0,1:29.113,0,1:57.564,0,180.3,4:29.207,19:34:29.207,1:02.530,1:29.113,1:57.564,233.8,Luis Felipe Derani,0:00:19.493,HYPERCAR,,Genesis Magma Racing,Genesis,GF,62.530,89.113,117.564,25.766,25.766,16.458,42.224,20.306,1:02.530,37.742,1:40.272,4.989,1:45.261,28.666,2:13.927,17.716,2:31.643,7.115,2:38.758,40.172,3:18.930,17.557,3:36.487,19.686,3:56.173,14.910,4:11.083,14.640,4:25.723,3.484,4:29.207,
17,2,2,3:25.906,0,,32.933,0,1:18.983,0,1:33.990,0,238.2,7:55.113,19:37:55.113,0:32.933,1:18.983,1:33.990,338.7,Luis Felipe Derani,,HYPERCAR,,Genesis Magma Racing,Genesis,GF,32.933,78.983,93.990,8.164,8.164,10.066,18.230,14.703,32.933,32.491,1:05.424,4.756,1:10.180,25.041,1:35.221,16.695,1:51.916,6.389,1:58.305,36.205,2:34.510,16.795,2:51.305,14.884,3:06.189,10.251,3:16.440,5.951,3:22.391,3.515,3:25.906,
17,2,3,3:24.977,0,,32.607,0,1:18.487,2,1:33.883,0,239.3,11:20.090,19:41:20.090,0:32.607,1:18.487,1:33.883,341.9,Luis Felipe Derani,,HYPERCAR,,Genesis Magma Racing,Genesis,GF,32.607,78.487,93.883,8.115,8.115,9.865,17.980,14.627,32.607,32.286,1:04.893,4.746,1:09.639,24.926,1:34.565,16.529,1:51.094,6.559,1:57.653,36.073,2:33.726,16.667,2:50.393,14.780,3:05.173,10.241,3:15.414,5.991,3:21.405,3.572,3:24.977,
17,2,4,3:39.073,0,B,33.169,0,1:20.248,0,1:45.656,0,223.9,14:59.163,19:44:59.163,0:33.169,1:20.248,1:45.656,338.7,Luis Felipe Derani,,HYPERCAR,,Genesis Magma Racing,Genesis,GF,33.169,80.248,105.656,8.143,8.143,10.108,18.251,14.918,33.169,32.836,1:06.005,4.736,1:10.741,25.732,1:36.473,16.944,1:53.417,6.870,2:00.287,37.090,2:37.377,17.019,2:54.396,16.770,3:11.166,11.108,3:22.274,,,,3:39.073,
17,2,5,6:13.727,0,,3:03.862,0,1:27.959,0,1:41.906,0,131.3,21:12.890,19:51:12.890,3:03.862,1:27.959,1:41.906,269.8,Luis Felipe Derani,0:02:30.786,HYPERCAR,,Genesis Magma Racing,Genesis,GF,183.862,87.959,101.906,2:28.347,2:28.347,15.293,2:43.640,20.222,3:03.862,38.350,3:42.212,4.972,3:47.184,27.186,4:14.370,17.451,4:31.821,6.931,4:38.752,38.500,5:17.252,18.190,5:35.442,17.414,5:52.856,10.987,6:03.843,6.390,6:10.233,3.494,6:13.727,
17,2,6,3:24.627,0,,32.561,0,1:18.792,0,1:33.274,0,239.7,24:37.517,19:54:37.517,0:32.561,1:18.792,1:33.274,336.6,Luis Felipe Derani,,HYPERCAR,,Genesis Magma Racing,Genesis,GF,32.561,78.792,93.274,8.164,8.164,9.826,17.990,14.571,32.561,32.273,1:04.834,4.748,1:09.582,25.042,1:34.624,16.729,1:51.353,6.392,1:57.745,35.967,2:33.712,16.714,2:50.426,14.641,3:05.067,10.237,3:15.304,5.795,3:21.099,3.528,3:24.627,
17,2,7,3:24.424,2,,32.448,2,1:18.729,0,1:33.247,2,240.0,28:01.941,19:58:01.941,0:32.448,1:18.729,1:33.247,337.6,Luis Felipe Derani,,HYPERCAR,,Genesis Magma Racing,Genesis,GF,32.448,78.729,93.247,8.149,8.149,9.742,17.891,14.557,32.448,32.247,1:04.695,4.785,1:09.480,25.078,1:34.558,16.619,1:51.177,6.387,1:57.564,35.892,2:33.456,16.715,2:50.171,14.649,3:04.820,10.151,3:14.971,5.875,3:20.846,3.578,3:24.424,
