POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
41,91,31,3:57.614,+30.603,+0.193,206.4,32,Manthey DK Engineering,LMGT3,,,Porsche 911 GT3 R LMGT3,G,107459,7240,,6250,4368,,,,MANTHEY DK ENG,,James,Cottingham,B,,GBR,,8246,,,01:45:00,None,Timur,Boguslavskiy,S,,,,8872,,,01:45:00,None,Ayhancan,Guven,P,,TUR,,10900,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
42,10,9,3:57.673,+30.662,+0.059,206.4,36,Garage 59,LMGT3,,,McLaren 720S LMGT3 Evo,G,107477,5770,,6249,60,,,,GARAGE 59,,Antares,AU,B,,HKG,AU,10412,,,01:45:00,None,Thomas,Fleming,S,,GBR,,11651,,,01:45:00,None,Marvin,Kirchhofer,P,,GER,,10411,,,00:45:00,None,Alexander,West,B,,SWE,,8800,,,,,Benjamin,Goethe,G,,DEN,,10156,,,,,,,,,,,
43,58,7,3:57.766,+30.755,+0.093,206.3,35,Garage 59,LMGT3,,,McLaren 720S LMGT3 Evo,G,107509,5770,,6249,60,,,,GARAGE 59,,Alexander,West,B,,SWE,,8800,,,01:45:00,None,Finn,Gehrsitz,S,,GER,,10113,,,01:45:00,None,Benjamin,Goethe,G,,DEN,,10156,,,00:45:00,None,Antares,AU,B,,HKG,AU,10412,,,,,Marvin,Kirchhofer,P,,GER,,10411,,,,,,,,,,,
44,32,24,3:57.851,+30.840,+0.085,206.2,33,Team WRT,LMGT3,,,BMW M4 LMGT3 Evo,G,107495,5518,,6290,4354,,,,TEAM WRT,,Darren,Leung,B,,GBR,,11277,,,01:45:00,None,Sean,Galael,S,,INA,,1968,,,01:45:00,None,Augusto,Farfus,P,,BRA,FAF,9022,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
45,13,13,3:57.881,+30.870,+0.030,206.2,31,13 Autosport,LMGT3,,,Corvette Z06 LMGT3.R,G,107479,7462,,6244,4230,,,,13 AUTOSPORT,,Orey,Fidani,B,,CAN,,11536,,,,,Lars,Kern,S,,GER,,10529,,,,,Matthew,Bell,G,,GBR,,204,,,,,,,,,,,,,,,,,,,,,,,
46,150,27,3:57.957,+30.946,+0.076,206.1,28,Richard Mille AF Corse,LMGT3,,,Ferrari 296 LMGT3 Evo,G,107465,6297,,6289,3,,,,RICHARDMILLE AF,,Custodio,Toledo,B,,BRA,,11256,,,,,Lilou,Wadoux,S,,FRA,,10297,,,,,Riccardo,Agostini,G,,ITA,,11366,,,,,,,,,,,,,,,,,,,,,,,
47,88,31,3:58.184,+31.173,+0.227,205.9,32,Proton Competition,LMGT3,,,Ford Mustang LMGT3,G,107458,45,,6246,268,,,,PROTON,,Stefano,Gattuso,B,,ITA,,11678,,,01:45:00,None,Giammarco,Levorato,S,,ITA,,11147,,,01:45:00,None,Logan,Sargeant,P,,USA,,10110,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
48,33,11,3:58.202,+31.191,+0.018,205.9,29,TF Sport,LMGT3,,,Corvette Z06 LMGT3.R,G,107496,364,,6244,4230,,,,TF SPORT,,Benjamin,Keating,B,,USA,,1312,,,01:45:00,None,Jonny,Edgar,S,,GBR,,11280,,,01:45:00,None,Nicky,Catsburg,P,,NED,,9020,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
49,78,4,3:58.223,+31.212,+0.021,205.9,34,Akkodis ASP Team,LMGT3,,,Lexus RC F LMGT3,G,107516,6361,,6248,4443,,,,AKKODIS ASP,,Thomas,van Rompuy,B,,BEL,VRO,10426,,,01:45:00,None,Hadrien,David,S,,FRA,,11284,,,01:45:00,None,Jack,Hawksworth,G,,GBR,,10867,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
50,54,7,3:58.243,+31.232,+0.020,205.9,31,Vista AF Corse,LMGT3,,,Ferrari 296 LMGT3 Evo,G,107507,7463,,6289,3,,,,VISTA AF CORSE,,Thomas,Flohr,B,,SUI,,454,,,01:45:00,None,Francesco,Castellacci,S,,MON,,456,,,01:45:00,None,Davide,Rigon,P,,ITA,,266,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
51,77,30,3:58.272,+31.261,+0.029,205.9,31,Proton Competition,LMGT3,,,Ford Mustang LMGT3,G,107515,45,,6246,268,,,,PROTON,,Eric,Powell,B,,USA,,44100,,,01:45:00,None,Benjamin,Tuck,S,,GBR,,10972,,,01:45:00,None,Sebastian,Priaulx,G,,GBR,,10539,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
52,34,6,3:58.303,+31.292,+0.031,205.8,34,Racing Team Turkey by TF,LMGT3,,,Corvette Z06 LMGT3.R,G,107497,7458,,6244,4230,,,,RTT BY TF,,Peter,Dempsey,B,,IRL,,43215,,,01:45:00,None,Salih,Yoluc,S,,TUR,,1346,,,01:45:00,None,Charles,Eastwood,G,,IRL,,9016,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
53,57,9,3:58.439,+31.428,+0.136,205.7,36,Kessel Racing,LMGT3,,,Ferrari 296 LMGT3 Evo,G,107508,120,,6289,3,,,,KESSEL RACING,,Takeshi,Kimura,B,,JPN,,9416,,,,,Conrad,Laursen,S,,DEN,,10866,,,,,Daniel,Serra,P,,BRA,,500,,,,,,,,,,,,,,,,,,,,,,,
54,27,27,3:58.669,+31.658,+0.230,205.5,27,Heart of Racing Team,LMGT3,,,Aston Martin Vantage AMR LMGT3,G,107491,6366,,6242,260,,,,HEART OF RACING,,Ian,James,B,,USA,,6531,,,01:45:00,None,Zacharie,Robichon,S,,CAN,,10636,,,01:45:00,None,Mattia,Drudi,P,,ITA,,9323,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
55,79,17,3:58.810,+31.799,+0.141,205.4,32,Iron Lynx,LMGT3,,,Mercedes-AMG LMGT3,G,107517,7460,,6294,4314,,,,IRON LYNX,,Johannes,Zelger,B,,ITA,,11597,,,01:45:00,None,Matteo,Cressoni,S,,ITA,,338,,,01:45:00,None,Lin,Hodenius,S,,NED,,11868,,,01:45:00,None,,,,,,,,,,,,,,,,,,,
56,69,10,3:58.845,+31.834,+0.035,205.4,34,Team WRT,LMGT3,,,BMW M4 LMGT3 Evo,G,107513,5518,,6290,4354,,,,TEAM WRT,,Anthony,McIntosh,B,,USA,MCI,11538,,,01:45:00,None,Parker,Thompson,S,,CAN,,11770,,,01:45:00,None,Daniel,Harper,P,,GBR,HAP,44122,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
57,74,28,3:58.934,+31.923,+0.089,205.3,36,Kessel Racing,LMGT3,,,Ferrari 296 LMGT3 Evo,G,107514,120,,6289,3,,,,KESSEL RACING,,Dustin,Blattner,B,,USA,,11628,,,,,Lorenzo,Patrese,S,,ITA,,11261,,,,,Dennis,Marschall,P,,GER,MSL,11288,,,,,,,,,,,,,,,,,,,,,,,
58,61,28,3:59.225,+32.214,+0.291,205.0,34,Iron Lynx,LMGT3,,,Mercedes-AMG LMGT3,G,107511,7459,,6294,4314,,,,IRON LYNX,,Martin,Berry,B,,AUS,,10878,,,01:45:00,None,Rui,Andrade,S,,ANG,ANR,9873,,,01:45:00,None,Maxime,Martin,P,,BEL,MTN,157,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
59,92,19,3:59.402,+32.391,+0.177,204.9,27,The Bend Manthey,LMGT3,,,Porsche 911 GT3 R LMGT3,G,107460,7241,,6250,4368,,,,THEBEND MANTHEY,,Yasser,Shahin,B,,AUS,,43994,,,01:45:00,None,Riccardo,Pera,S,,ITA,ERA,43995,,,01:45:00,None,Richard,Lietz,P,,AUT,,66,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
60,2,23,3:59.569,+32.558,+0.167,204.8,28,TF Sport,LMGT3,,,Corvette Z06 LMGT3.R,G,107469,364,,6244,4230,,,,TF SPORT,,Prince,Jefri Ibrahim,B,,MAS,,11218,,,,,Lorcan,Hanafin,S,,GBR,,10851,,,,,Benjamin,Green,P,,GBR,,12095,,,,,,,,,,,,,,,,,,,,,,,
61,23,27,3:59.915,+32.904,+0.346,204.5,32,Heart of Racing Team,LMGT3,,,Aston Martin Vantage AMR LMGT3,G,107487,6366,,6242,260,,,,HEART OF RACING,,Gray,Newell,B,,USA,,11466,,,01:45:00,None,Eduardo,Barrichello,S,,BRA,,11849,,,01:45:00,None,Jonny,Adam,P,,GBR,,194,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
62,62,27,4:00.346,+33.335,+0.431,204.1,32,Team Qatar by Iron Lynx,LMGT3,,,Mercedes-AMG LMGT3,G,107512,7461,,6294,4314,,,,TEAM QATAR IL,,Abdulla,AL-Khelaifi,B,,QAT,ALK,11855,,,,,Julian,Hanses,S,,GER,,44065,,,,,Giuliano,Alesi,G,,FRA,,44066,,,,,,,,,,,,,,,,,,,,,,,
