TIME_UTC_SECONDS,TIME_UTC_STR,AIR_TEMP,TRACK_TEMP,HUMIDITY,PRESSURE,WIND_SPEED,WIND_DIRECTION,RAIN,AIR_TEMP_UNIT,TRACK_TEMP_UNIT,PRESSURE_UNIT,WIND_SPEED_UNIT,
1781211920,6/11/2026 9:05:20 PM,64.4,74.84,63,1021,10,247,0,ºC,ºC,mbar,KPH,
1781211990,6/11/2026 9:06:30 PM,64.22,74.84,63,1021.1,9,243,0,ºC,ºC,mbar,KPH,
1781212060,6/11/2026 9:07:40 PM,64.22,74.84,63,1021,12,220,0,ºC,ºC,mbar,KPH,
1781212130,6/11/2026 9:08:50 PM,64.22,74.66,63,1020.9,14,255,0,ºC,ºC,mbar,KPH,
1781212200,6/11/2026 9:10:00 PM,64.22,74.66,63,1020.9,8,250,0,ºC,ºC,mbar,KPH,
1781212270,6/11/2026 9:11:10 PM,64.4,74.66,63,1021,11,241,0,ºC,ºC,mbar,KPH,
1781212340,6/11/2026 9:12:20 PM,64.4,74.48,63,1020.9,7,244,0,ºC,ºC,mbar,KPH,
1781212410,6/11/2026 9:13:30 PM,64.22,74.48,63,1021,9,262,0,ºC,ºC,mbar,KPH,
1781212480,6/11/2026 9:14:40 PM,64.22,74.48,63,1020.9,11,228,0,ºC,ºC,mbar,KPH,
1781212550,6/11/2026 9:15:50 PM,64.22,74.48,63,1020.9,9,240,0,ºC,ºC,mbar,KPH,
1781212620,6/11/2026 9:17:00 PM,64.22,74.48,63,1020.9,10,251,0,ºC,ºC,mbar,KPH,
1781212690,6/11/2026 9:18:10 PM,64.22,74.3,63,1020.9,10,248,0,ºC,ºC,mbar,KPH,
1781212760,6/11/2026 9:19:20 PM,64.22,74.3,63,1020.9,10,217,0,ºC,ºC,mbar,KPH,
1781212830,6/11/2026 9:20:30 PM,64.4,74.3,63,1021,7,230,0,ºC,ºC,mbar,KPH,
1781212900,6/11/2026 9:21:40 PM,64.58,74.3,63,1021,9,233,0,ºC,ºC,mbar,KPH,
1781212970,6/11/2026 9:22:50 PM,64.22,74.3,63,1021,7,219,0,ºC,ºC,mbar,KPH,
1781213040,6/11/2026 9:24:00 PM,64.22,74.3,63,1020.9,9,238,0,ºC,ºC,mbar,KPH,
1781213110,6/11/2026 9:25:10 PM,64.4,74.3,63,1020.9,8,239,0,ºC,ºC,mbar,KPH,
1781213180,6/11/2026 9:26:20 PM,64.22,73.94,63,1020.8,9,254,0,ºC,ºC,mbar,KPH,
1781213250,6/11/2026 9:27:30 PM,64.22,73.94,63,1020.9,8,254,0,ºC,ºC,mbar,KPH,
1781213320,6/11/2026 9:28:40 PM,64.22,73.94,63,1021,12,280,0,ºC,ºC,mbar,KPH,
1781213390,6/11/2026 9:29:50 PM,64.22,73.94,63,1020.9,11,267,0,ºC,ºC,mbar,KPH,
