TIME_UTC_SECONDS,TIME_UTC_STR,AIR_TEMP,TRACK_TEMP,HUMIDITY,PRESSURE,WIND_SPEED,WIND_DIRECTION,RAIN,AIR_TEMP_UNIT,TRACK_TEMP_UNIT,PRESSURE_UNIT,WIND_SPEED_UNIT,
1781109921,6/10/2026 4:45:21 PM,67.28,88.16,44,1015.7,6,307,0,ºC,ºC,mbar,KPH,
1781109991,6/10/2026 4:46:31 PM,66.56,88.16,45,1015.9,12,320,0,ºC,ºC,mbar,KPH,
1781110061,6/10/2026 4:47:41 PM,66.38,87.8,45,1015.9,10,334,0,ºC,ºC,mbar,KPH,
1781110131,6/10/2026 4:48:51 PM,66.56,87.44,45,1015.9,9,272,0,ºC,ºC,mbar,KPH,
1781110201,6/10/2026 4:50:01 PM,66.38,87.26,46,1016,9,269,0,ºC,ºC,mbar,KPH,
1781110271,6/10/2026 4:51:11 PM,66.56,86.9,45,1015.9,8,243,0,ºC,ºC,mbar,KPH,
1781110341,6/10/2026 4:52:21 PM,66.02,86.54,45,1015.9,9,263,0,ºC,ºC,mbar,KPH,
1781110411,6/10/2026 4:53:31 PM,66.02,86.36,45,1015.8,9,270,0,ºC,ºC,mbar,KPH,
1781110481,6/10/2026 4:54:41 PM,65.84,86.36,45,1015.9,10,298,0,ºC,ºC,mbar,KPH,
1781110551,6/10/2026 4:55:51 PM,66.38,86.18,46,1016,8,244,0,ºC,ºC,mbar,KPH,
1781110621,6/10/2026 4:57:01 PM,66.2,86.18,45,1015.9,9,271,0,ºC,ºC,mbar,KPH,
1781110691,6/10/2026 4:58:11 PM,65.84,85.64,46,1015.9,10,250,0,ºC,ºC,mbar,KPH,
1781110761,6/10/2026 4:59:21 PM,66.02,85.46,46,1015.9,10,285,0,ºC,ºC,mbar,KPH,
1781110831,6/10/2026 5:00:31 PM,66.02,85.46,46,1015.9,9,226,0,ºC,ºC,mbar,KPH,
1781110901,6/10/2026 5:01:41 PM,65.84,85.28,46,1015.9,9,294,0,ºC,ºC,mbar,KPH,
1781110971,6/10/2026 5:02:51 PM,66.2,85.28,46,1015.9,3,239,0,ºC,ºC,mbar,KPH,
1781111041,6/10/2026 5:04:01 PM,66.56,85.28,46,1015.9,9,272,0,ºC,ºC,mbar,KPH,
1781111111,6/10/2026 5:05:11 PM,66.02,85.28,46,1015.9,11,262,0,ºC,ºC,mbar,KPH,
1781111181,6/10/2026 5:06:21 PM,66.38,85.1,46,1016,9,254,0,ºC,ºC,mbar,KPH,
1781111251,6/10/2026 5:07:31 PM,66.38,85.1,46,1016,9,254,0,ºC,ºC,mbar,KPH,
1781111321,6/10/2026 5:08:41 PM,66.56,84.74,46,1015.9,7,260,0,ºC,ºC,mbar,KPH,
1781111391,6/10/2026 5:09:51 PM,66.56,84.74,45,1015.9,7,273,0,ºC,ºC,mbar,KPH,
1781111461,6/10/2026 5:11:01 PM,66.38,84.74,46,1015.9,7,256,0,ºC,ºC,mbar,KPH,
1781111531,6/10/2026 5:12:11 PM,66.02,84.56,46,1016,10,289,0,ºC,ºC,mbar,KPH,
1781111601,6/10/2026 5:13:21 PM,66.38,84.56,46,1015.9,7,267,0,ºC,ºC,mbar,KPH,
1781111670,6/10/2026 5:14:30 PM,65.84,84.56,47,1016,11,269,0,ºC,ºC,mbar,KPH,
