NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,
1,1,1,3:05.457,0,,2:03.802,0,41.193,0,20.462,0,69.9,3:05.457,15:23:05.457,2:03.802,0:41.193,0:20.462,,Neil Verhagen,0:01:24.745,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,2,1:30.397,0,,33.299,0,38.107,0,18.991,0,143.4,4:35.854,15:24:35.854,0:33.299,0:38.107,0:18.991,191.1,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,3,1:26.703,0,,31.294,0,35.604,0,19.805,0,149.5,6:02.557,15:26:02.557,0:31.294,0:35.604,0:19.805,223.0,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,4,1:23.028,0,,30.399,0,34.500,0,18.129,2,156.2,7:25.585,15:27:25.585,0:30.399,0:34.500,0:18.129,223.9,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,5,1:27.729,0,,30.082,0,35.804,0,21.843,0,147.8,8:53.314,15:28:53.314,0:30.082,0:35.804,0:21.843,224.4,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,6,1:22.716,2,,30.080,2,34.401,2,18.235,0,156.8,10:16.030,15:30:16.030,0:30.080,0:34.401,0:18.235,223.9,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,7,1:22.927,0,,30.119,0,34.575,0,18.233,0,156.4,11:38.957,15:31:38.957,0:30.119,0:34.575,0:18.233,224.4,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,8,4:02.452,0,B,30.429,0,34.518,0,2:57.505,0,53.5,15:41.409,15:35:41.409,0:30.429,0:34.518,2:57.505,224.4,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,9,1:28.089,0,,35.133,0,34.571,0,18.385,0,147.2,17:09.498,15:37:09.498,0:35.133,0:34.571,0:18.385,,Neil Verhagen,0:02:51.641,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,10,1:23.071,0,,30.336,0,34.515,0,18.220,0,156.1,18:32.569,15:38:32.569,0:30.336,0:34.515,0:18.220,222.5,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
