POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,36,10,1:48.697,-,-,179.2,42,Alpine ELF Matmut,HYPERCAR,,,Alpine A480 - Gibson,M,57177,6063,4169,6065,21,70,,,,,Nicolas,LAPIERRE,,,FRA,,96,70,,,,André,NEGRÃO,,,BRA,,8480,32,,,,Matthieu,VAXIVIERE,,,FRA,,7798,70,,,,,,,,,,,,,,,,,,,,,,
2,7,3,1:48.865,+0.168,+0.168,179.0,37,Toyota Gazoo Racing,HYPERCAR,H,,Toyota GR010 HYBRID,M,57167,380,4169,6054,2,121,,,,,Mike,CONWAY,,,GBR,,215,188,,,,Charles,MILESI,,,FRA,,9594,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,8,4,1:49.119,+0.422,+0.254,178.6,43,Toyota Gazoo Racing,HYPERCAR,H,,Toyota GR010 HYBRID,M,57168,380,4169,6054,2,121,,,,,Sébastien,BUEMI,,,CHE,,138,219,,,,Sebastien,OGIER,,,FRA,,10296,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,31,24,1:51.221,+2.524,+2.102,175.2,41,Team WRT,LMP2,,,Oreca 07 - Gibson,G,57174,5518,3,5626,256,23,,,,,Ferdinand,HABSBURG,,,AUT,,10000,17,,,,Charles,MILESI,,,FRA,,9594,70,,,,Sophia,FLOERSCH,,,DEU,,9765,5,,,,,,,,,,,,,,,,,,,,,,
5,28,21,1:51.602,+2.905,+0.381,174.6,31,JOTA,LMP2,,,Oreca 07 - Gibson,G,57172,27,3,5626,256,188,,,,,Jazeman,JAAFAR,,,MYS,,9056,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,21,21,1:52.490,+3.793,+0.888,173.2,30,DragonSpeed,LMP2,P/A,,Oreca 07 - Gibson,G,57170,420,3,5626,256,66,,,,,Sebastian,MONTOYA,,,USA,,10300,66,,,,Ben,HANLEY,,,GBR,,1972,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,20,1:53.578,+4.881,+1.088,171.5,36,Richard Mille Racing Team,LMP2,,,Oreca 07 - Gibson,G,57166,5989,3,5626,256,70,,,,,Lilou,WADOUX-DUCELLIER,,,FRA,,10297,70,,,,Jamie,CHADWICK,,,GBR,,10298,188,,,,Alice,POWELL,,,GBR,,10299,188,,,,Gabriel,AUBRY,,,FRA,,9173,70,,,,,,,,,,,,,,,,
8,51,20,1:57.658,+8.961,+4.080,165.6,40,AF Corse,LMGTE Pro,,,Ferrari 488 GTE Evo,M,57181,16,2,5910,3,119,,,,,Alessandro,PIER GUIDI,,,ITA,,340,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,33,19,1:58.403,+9.706,+0.745,164.5,38,TF Sport,LMGTE Am,,,Aston Martin VANTAGE AMR,M,57175,364,4,5896,260,188,,,,,Gregory,HUFFAKER II,,,USA,,10301,66,,,,Florian,LATORRE,,,FRA,,10279,70,,,,Andrew,WATSON,,,GBR,,9573,188,,,,,,,,,,,,,,,,,,,,,,
10,98,3,1:58.440,+9.743,+0.037,164.5,36,Aston Martin Racing,LMGTE Am,,,Aston Martin Vantage AMR,M,57194,19,4,5896,260,188,,,,,Andrew,WATSON,,,GBR,,9573,188,,,,Nicolai,KJAERGAARD,,,DNK,,10305,57,,,,David,PITTARD,,,GBR,,10306,188,,,,Roman Senna,DE ANGELIS,,,CAN,,10307,40,,,,,,,,,,,,,,,,
