NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,
01,1,1,2:04.243,0,B,29.265,0,54.686,0,40.292,0,118.4,2:04.243,08:47:04.243,0:29.265,0:54.686,0:40.292,,Sebastien Bourdais,0:00:22.294,GTP,,Cadillac Racing,Cadillac,GF,
01,2,2,2:47.319,0,B,1:09.866,0,56.271,0,41.182,0,88.0,4:51.562,08:49:51.562,1:09.866,0:56.271,0:41.182,,Renger van der Zande,0:01:12.688,GTP,,Cadillac Racing,Cadillac,GF,
01,3,3,2:45.885,0,B,1:16.344,0,49.651,0,39.890,0,88.7,7:37.447,08:52:37.447,1:16.344,0:49.651,0:39.890,,Scott Dixon,0:01:19.947,GTP,,Cadillac Racing,Cadillac,GF,
01,1,4,2:26.565,0,B,1:01.401,0,46.806,2,38.358,0,100.4,10:04.012,08:55:04.012,1:01.401,0:46.806,0:38.358,,Sebastien Bourdais,0:01:04.501,GTP,,Cadillac Racing,Cadillac,GF,
01,2,5,2:42.443,0,B,1:15.964,0,47.436,1,39.043,0,90.6,12:46.455,08:57:46.455,1:15.964,0:47.436,0:39.043,,Renger van der Zande,0:01:19.053,GTP,,Cadillac Racing,Cadillac,GF,
01,3,6,2:24.446,0,B,56.413,0,48.428,1,39.605,0,101.9,15:10.901,09:00:10.901,0:56.413,0:48.428,0:39.605,,Scott Dixon,0:01:00.070,GTP,,Cadillac Racing,Cadillac,GF,
01,3,7,3:18.979,0,B,1:22.432,0,1:07.230,0,49.317,0,74.0,18:29.880,09:03:29.880,1:22.432,1:07.230,0:49.317,,Scott Dixon,0:01:24.422,GTP,,Cadillac Racing,Cadillac,GF,
01,3,8,2:51.185,0,B,1:04.269,0,1:02.174,0,44.742,0,86.0,21:21.065,09:06:21.065,1:04.269,1:02.174,0:44.742,,Scott Dixon,0:01:06.080,GTP,,Cadillac Racing,Cadillac,FF,
10,3,1,1:51.310,0,,20.777,0,57.398,0,33.135,2,132.2,1:51.310,08:46:51.310,0:20.777,0:57.398,0:33.135,,Louis Deletraz,0:00:13.626,GTP,,Konica Minolta Acura ARX-06,Acura,GF,
10,3,2,1:39.441,0,B,11.676,2,47.861,2,39.904,0,148.0,3:30.751,08:48:30.751,0:11.676,0:47.861,0:39.904,,Louis Deletraz,,GTP,,Konica Minolta Acura ARX-06,Acura,GF,
11,3,1,6:47.822,0,,5:27.870,0,48.326,0,31.626,0,36.1,6:47.822,08:51:47.822,5:27.870,0:48.326,0:31.626,,Scott Huffaker,0:05:22.084,LMP2,,TDS Racing,ORECA,GF,
11,3,2,1:26.988,0,,10.949,0,45.008,2,31.031,0,169.2,8:14.810,08:53:14.810,0:10.949,0:45.008,0:31.031,,Scott Huffaker,,LMP2,,TDS Racing,ORECA,GF,
11,3,3,1:25.890,2,,9.957,2,46.406,0,29.527,2,171.3,9:40.700,08:54:40.700,0:09.957,0:46.406,0:29.527,,Scott Huffaker,,LMP2,,TDS Racing,ORECA,GF,
11,3,4,1:36.583,0,B,10.395,0,47.138,0,39.050,0,152.4,11:17.283,08:56:17.283,0:10.395,0:47.138,0:39.050,,Scott Huffaker,,LMP2,,TDS Racing,ORECA,GF,
12,2,1,17:23.082,0,B,15:30.527,0,1:05.446,2,47.109,0,14.1,17:23.082,09:02:23.082,15:30.527,1:05.446,0:47.109,,Aaron Telitz,0:15:23.006,GTD,,Vasser Sullivan,Lexus,GF,
13,2,1,2:59.832,0,B,1:23.476,0,52.946,2,43.410,0,81.8,2:59.832,08:47:59.832,1:23.476,0:52.946,0:43.410,,Matthew Bell,0:01:17.605,LMP3,,AWA,Duqueine,GF,
16,2,1,2:14.124,0,,41.931,0,56.306,0,35.887,0,109.7,2:14.124,08:47:14.124,0:41.931,0:56.306,0:35.887,,Zacharie Robichon,0:00:35.817,GTD,B,Wright Motorsports,Porsche,GF,
16,2,2,1:33.400,0,,11.747,0,49.464,0,32.189,0,157.6,3:47.524,08:48:47.524,0:11.747,0:49.464,0:32.189,,Zacharie Robichon,,GTD,B,Wright Motorsports,Porsche,GF,
16,2,3,1:33.133,0,,11.529,0,49.512,0,32.092,1,158.0,5:20.657,08:50:20.657,0:11.529,0:49.512,0:32.092,,Zacharie Robichon,,GTD,B,Wright Motorsports,Porsche,GF,
16,2,4,1:33.009,0,,11.385,0,48.734,0,32.890,0,158.2,6:53.666,08:51:53.666,0:11.385,0:48.734,0:32.890,,Zacharie Robichon,,GTD,B,Wright Motorsports,Porsche,GF,
16,2,5,2:22.575,0,B,11.282,1,48.715,1,1:22.578,0,103.2,9:16.241,08:54:16.241,0:11.282,0:48.715,1:22.578,,Zacharie Robichon,,GTD,B,Wright Motorsports,Porsche,GF,
16,1,6,3:04.141,0,B,29.216,0,56.316,0,1:38.609,0,79.9,12:20.382,08:57:20.382,0:29.216,0:56.316,1:38.609,,Ryan Hardwick,0:01:13.468,GTD,B,Wright Motorsports,Porsche,GF,
16,3,7,1:54.204,0,,28.659,0,51.735,0,33.810,0,128.9,14:14.586,08:59:14.586,0:28.659,0:51.735,0:33.810,,Jan Heylen,0:01:28.064,GTD,B,Wright Motorsports,Porsche,GF,
16,3,8,1:31.696,2,,11.279,0,48.911,0,31.506,2,160.5,15:46.282,09:00:46.282,0:11.279,0:48.911,0:31.506,,Jan Heylen,,GTD,B,Wright Motorsports,Porsche,GF,
16,3,9,2:17.100,0,B,11.227,2,47.703,2,1:18.170,0,107.3,18:03.382,09:03:03.382,0:11.227,0:47.703,1:18.170,,Jan Heylen,,GTD,B,Wright Motorsports,Porsche,GF,
16,1,10,1:56.589,0,,29.192,0,52.886,0,34.511,1,126.2,19:59.971,09:04:59.971,0:29.192,0:52.886,0:34.511,,Ryan Hardwick,0:01:08.676,GTD,B,Wright Motorsports,Porsche,GF,
17,2,1,5:59.401,0,B,4:24.807,0,51.583,2,43.011,0,40.9,5:59.401,08:50:59.401,4:24.807,0:51.583,0:43.011,,Wayne Boyd,0:04:18.060,LMP3,,AWA,Duqueine,GF,
18,2,1,13:20.377,0,,11:42.802,0,1:01.100,0,36.475,0,18.4,13:20.377,08:58:20.377,11:42.802,1:01.100,0:36.475,,Ryan Dalziel,0:11:35.011,LMP2,,Era Motorsport,ORECA,GF,
18,2,2,1:37.330,0,,13.010,0,52.147,0,32.173,0,151.2,14:57.707,08:59:57.707,0:13.010,0:52.147,0:32.173,,Ryan Dalziel,,LMP2,,Era Motorsport,ORECA,GF,
18,2,3,1:38.803,0,B,10.982,0,47.762,0,40.059,0,148.9,16:36.510,09:01:36.510,0:10.982,0:47.762,0:40.059,,Ryan Dalziel,,LMP2,,Era Motorsport,ORECA,GF,
18,2,4,2:44.193,0,,1:19.063,0,54.031,0,31.099,0,89.6,19:20.703,09:04:20.703,1:19.063,0:54.031,0:31.099,,Ryan Dalziel,0:01:21.364,LMP2,,Era Motorsport,ORECA,GF,
18,2,5,1:26.889,2,,10.588,2,46.564,2,29.737,2,169.4,20:47.592,09:05:47.592,0:10.588,0:46.564,0:29.737,,Ryan Dalziel,,LMP2,,Era Motorsport,ORECA,FF,
20,3,1,16:47.694,0,,15:21.042,0,52.969,0,33.683,0,14.6,16:47.694,09:01:47.694,15:21.042,0:52.969,0:33.683,,Anders Fjordbach,0:15:14.967,LMP2,,High Class Racing,ORECA,GF,
20,3,2,1:24.245,0,,9.864,0,44.595,0,29.786,0,174.7,18:11.939,09:03:11.939,0:09.864,0:44.595,0:29.786,,Anders Fjordbach,,LMP2,,High Class Racing,ORECA,GF,
20,3,3,1:22.118,2,,9.788,0,43.250,2,29.080,2,179.2,19:34.057,09:04:34.057,0:09.788,0:43.250,0:29.080,,Anders Fjordbach,,LMP2,,High Class Racing,ORECA,GF,
20,3,4,1:39.629,0,B,9.644,2,47.815,0,42.170,0,147.7,21:13.686,09:06:13.686,0:09.644,0:47.815,0:42.170,,Anders Fjordbach,,LMP2,,High Class Racing,ORECA,FF,
23,1,1,17:13.952,0,,15:33.308,0,1:05.350,0,35.294,2,14.2,17:13.952,09:02:13.952,15:33.308,1:05.350,0:35.294,,Ross Gunn,0:15:24.759,GTDPRO,,Heart of Racing Team,Aston Martin,GF,
23,1,2,2:00.911,0,B,13.945,2,56.837,2,50.129,0,121.7,19:14.863,09:04:14.863,0:13.945,0:56.837,0:50.129,,Ross Gunn,,GTDPRO,,Heart of Racing Team,Aston Martin,GF,
24,1,1,2:03.282,0,B,28.683,0,54.746,0,39.853,0,119.4,2:03.282,08:47:03.282,0:28.683,0:54.746,0:39.853,,Philipp Eng,0:00:21.155,GTP,,BMW M Team RLL,BMW,GF,
24,3,2,2:51.471,0,B,1:09.652,0,59.062,1,42.757,0,85.8,4:54.753,08:49:54.753,1:09.652,0:59.062,0:42.757,,Augusto Farfus,0:01:11.763,GTP,,BMW M Team RLL,BMW,GF,
24,2,3,2:39.470,0,B,1:01.598,0,56.782,1,41.090,0,92.3,7:34.223,08:52:34.223,1:01.598,0:56.782,0:41.090,,Marco Wittmann,0:01:03.863,GTP,,BMW M Team RLL,BMW,GF,
24,1,4,8:16.428,0,B,6:45.285,0,52.584,2,38.559,0,29.6,15:50.651,09:00:50.651,6:45.285,0:52.584,0:38.559,,Philipp Eng,0:06:47.833,GTP,,BMW M Team RLL,BMW,GF,
25,1,1,1:54.415,0,,27.133,0,55.164,0,32.118,1,128.6,1:54.415,08:46:54.415,0:27.133,0:55.164,0:32.118,,Sheldon van der Linde,0:00:19.866,GTP,,BMW M Team RLL,BMW,GF,
25,1,2,1:37.575,0,B,11.180,1,46.901,1,39.494,0,150.8,3:31.990,08:48:31.990,0:11.180,0:46.901,0:39.494,,Sheldon van der Linde,,GTP,,BMW M Team RLL,BMW,GF,
25,3,3,2:46.227,0,,1:27.113,0,49.010,0,30.104,1,88.5,6:18.217,08:51:18.217,1:27.113,0:49.010,0:30.104,,Nick Yelloly,0:01:29.700,GTP,,BMW M Team RLL,BMW,GF,
25,3,4,1:34.797,0,B,10.603,1,45.801,2,38.393,0,155.2,7:53.014,08:52:53.014,0:10.603,0:45.801,0:38.393,,Nick Yelloly,,GTP,,BMW M Team RLL,BMW,GF,
25,2,5,2:48.020,0,,1:30.684,0,47.743,1,29.593,2,87.6,10:41.034,08:55:41.034,1:30.684,0:47.743,0:29.593,,Connor De Phillippi,0:01:34.191,GTP,,BMW M Team RLL,BMW,GF,
25,2,6,1:41.011,0,B,10.375,2,49.185,0,41.451,0,145.7,12:22.045,08:57:22.045,0:10.375,0:49.185,0:41.451,,Connor De Phillippi,,GTP,,BMW M Team RLL,BMW,GF,
27,2,1,13:50.942,0,,12:08.181,0,1:05.935,0,36.826,2,17.7,13:50.942,08:58:50.942,12:08.181,1:05.935,0:36.826,,Marco Sorensen,0:12:00.037,GTD,B,Heart of Racing Team,Aston Martin,GF,
27,2,2,1:47.662,0,B,13.499,2,53.234,2,40.929,0,136.7,15:38.604,09:00:38.604,0:13.499,0:53.234,0:40.929,,Marco Sorensen,,GTD,B,Heart of Racing Team,Aston Martin,GF,
3,1,1,2:01.606,0,B,25.103,0,55.739,2,40.764,0,121.0,2:01.606,08:47:01.606,0:25.103,0:55.739,0:40.764,,Antonio Garcia,0:00:18.701,GTDPRO,,Corvette Racing,Chevrolet,GF,
