NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,
1,1,1,1:51.631,0,,26.769,0,39.596,0,45.266,0,117.2,1:51.631,12:46:51.631,0:26.769,0:39.596,0:45.266,,Bryan Sellers,0:00:12.047,GTD,,Paul Miller Racing,Lamborghini,GF,
1,1,2,1:23.888,0,,11.887,0,30.449,0,41.552,0,155.9,3:15.519,12:48:15.519,0:11.887,0:30.449,0:41.552,,Bryan Sellers,,GTD,,Paul Miller Racing,Lamborghini,GF,
1,1,3,1:27.816,0,,11.783,0,30.372,0,45.661,0,149.0,4:43.335,12:49:43.335,0:11.783,0:30.372,0:45.661,,Bryan Sellers,,GTD,,Paul Miller Racing,Lamborghini,GF,
1,1,4,1:22.479,0,,11.693,0,29.828,0,40.958,0,158.6,6:05.814,12:51:05.814,0:11.693,0:29.828,0:40.958,,Bryan Sellers,,GTD,,Paul Miller Racing,Lamborghini,GF,
1,1,5,1:22.850,0,,11.543,0,29.793,0,41.514,0,157.9,7:28.664,12:52:28.664,0:11.543,0:29.793,0:41.514,,Bryan Sellers,,GTD,,Paul Miller Racing,Lamborghini,GF,
1,1,6,1:21.597,0,,11.602,0,29.634,2,40.361,0,160.3,8:50.261,12:53:50.261,0:11.602,0:29.634,0:40.361,,Bryan Sellers,,GTD,,Paul Miller Racing,Lamborghini,GF,
1,1,7,1:21.584,2,,11.463,2,29.761,0,40.360,2,160.4,10:11.845,12:55:11.845,0:11.463,0:29.761,0:40.360,,Bryan Sellers,,GTD,,Paul Miller Racing,Lamborghini,GF,
1,1,8,1:39.311,0,B,11.738,0,34.470,0,53.103,0,131.7,11:51.156,12:56:51.156,0:11.738,0:34.470,0:53.103,,Bryan Sellers,,GTD,,Paul Miller Racing,Lamborghini,GF,
12,2,1,5:58.521,0,,4:33.828,0,32.078,0,52.615,0,36.5,5:58.521,12:50:58.521,4:33.828,0:32.078,0:52.615,,Zach Veach,0:04:21.787,GTD,,Vasser Sullivan,Lexus,GF,
12,2,2,1:23.237,0,,11.995,0,30.446,0,40.796,0,157.2,7:21.758,12:52:21.758,0:11.995,0:30.446,0:40.796,,Zach Veach,,GTD,,Vasser Sullivan,Lexus,GF,
12,2,3,1:20.829,0,,11.320,0,29.662,0,39.847,0,161.8,8:42.587,12:53:42.587,0:11.320,0:29.662,0:39.847,,Zach Veach,,GTD,,Vasser Sullivan,Lexus,GF,
12,2,4,1:20.209,2,,11.271,2,29.373,2,39.565,3,163.1,10:02.796,12:55:02.796,0:11.271,0:29.373,0:39.565,,Zach Veach,,GTD,,Vasser Sullivan,Lexus,GF,
12,2,5,1:37.612,0,B,11.332,0,31.372,0,54.908,0,134.0,11:40.408,12:56:40.408,0:11.332,0:31.372,0:54.908,,Zach Veach,,GTD,,Vasser Sullivan,Lexus,GF,
14,2,1,4:20.893,0,,3:05.102,0,32.533,0,43.258,0,50.1,4:20.893,12:49:20.893,3:05.102,0:32.533,0:43.258,,Jack Hawksworth,0:02:53.718,GTD,,Vasser Sullivan,Lexus,GF,
