NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,S1_SECONDS,S2_SECONDS,S3_SECONDS,
16,1,1,3:36.991,0,,1:53.179,0,50.216,0,53.596,0,72.7,3:36.991,09:53:36.991,1:53.179,0:50.216,0:53.596,,Ryan HARDWICK,0:01:05.390,LMGTE,,Proton Competition,Porsche,GF,113.179,50.216,53.596,
16,1,2,3:04.641,0,B,50.304,0,1:04.209,0,1:10.128,0,90.7,6:41.632,09:56:41.632,0:50.304,1:04.209,1:10.128,211.4,Ryan HARDWICK,,LMGTE,,Proton Competition,Porsche,RF,50.304,64.209,70.128,
16,1,3,4:36.064,0,,3:01.316,0,43.222,0,51.526,0,60.7,11:17.696,10:01:17.696,3:01.316,0:43.222,0:51.526,,Ryan HARDWICK,0:02:23.678,LMGTE,,Proton Competition,Porsche,GF,181.316,43.222,51.526,
16,1,4,2:08.627,0,,40.516,0,41.198,0,46.913,0,130.2,13:26.323,10:03:26.323,0:40.516,0:41.198,0:46.913,245.5,Ryan HARDWICK,,LMGTE,,Proton Competition,Porsche,GF,40.516,41.198,46.913,
16,1,5,2:05.864,2,,39.315,0,40.184,0,46.365,0,133.1,15:32.187,10:05:32.187,0:39.315,0:40.184,0:46.365,247.7,Ryan HARDWICK,,LMGTE,,Proton Competition,Porsche,GF,39.315,40.184,46.365,
16,1,6,2:06.642,0,,41.101,0,39.919,2,45.622,2,132.3,17:38.829,10:07:38.829,0:41.101,0:39.919,0:45.622,248.8,Ryan HARDWICK,,LMGTE,,Proton Competition,Porsche,GF,41.101,39.919,45.622,
16,1,7,2:59.042,0,B,38.999,2,1:01.234,0,1:18.809,0,93.6,20:37.871,10:10:37.871,0:38.999,1:01.234,1:18.809,250.0,Ryan HARDWICK,,LMGTE,,Proton Competition,Porsche,RF,38.999,61.234,78.809,
44,1,1,2:31.424,0,,58.634,0,43.275,0,49.515,0,104.2,2:31.424,09:52:31.424,0:58.634,0:43.275,0:49.515,,Jens MØLLER,0:00:16.622,LMGTE,,GMB Motorsport,Aston Martin,GF,58.634,43.275,49.515,
44,1,2,2:26.582,0,B,40.062,0,39.828,0,1:06.692,0,114.3,4:58.006,09:54:58.006,0:40.062,0:39.828,1:06.692,233.8,Jens MØLLER,,LMGTE,,GMB Motorsport,Aston Martin,RF,40.062,39.828,66.692,
44,1,3,5:07.603,0,,3:39.497,0,41.762,0,46.344,0,54.5,10:05.609,10:00:05.609,3:39.497,0:41.762,0:46.344,,Jens MØLLER,0:03:02.888,LMGTE,,GMB Motorsport,Aston Martin,GF,219.497,41.762,46.344,
44,1,4,2:10.646,0,,39.949,0,39.542,0,51.155,0,128.2,12:16.255,10:02:16.255,0:39.949,0:39.542,0:51.155,247.1,Jens MØLLER,,LMGTE,,GMB Motorsport,Aston Martin,GF,39.949,39.542,51.155,
44,1,5,2:03.142,2,,39.100,0,38.923,0,45.119,0,136.0,14:19.397,10:04:19.397,0:39.100,0:38.923,0:45.119,239.5,Jens MØLLER,,LMGTE,,GMB Motorsport,Aston Martin,GF,39.100,38.923,45.119,
44,1,6,2:04.540,0,,40.427,0,39.098,0,45.015,2,134.5,16:23.937,10:06:23.937,0:40.427,0:39.098,0:45.015,251.2,Jens MØLLER,,LMGTE,,GMB Motorsport,Aston Martin,GF,40.427,39.098,45.015,
44,1,7,2:02.381,0,,38.428,2,38.818,3,45.135,0,136.9,18:26.318,10:08:26.318,0:38.428,0:38.818,0:45.135,251.7,Jens MØLLER,,LMGTE,,GMB Motorsport,Aston Martin,RF,38.428,38.818,45.135,
