POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,25,5,1:32.957,-,-,180.2,34,Algarve Pro Racing,LMP2,,,Oreca 07 - Gibson,G,77028,92,3,5626,256,184,,,APR,,Kyffin,SIMPSON,S,,BRB,,10845,22,,01:00:00,None,James,ALLEN,G,,AUS,,8384,16,,01:00:00,None,Alexander,LYNN,P,,GBR,,8316,188,,01:00:00,None,,,,,,,,,,,,,,,,,,,
2,65,52,1:33.000,+0.043,+0.043,180.1,76,Panis Racing,LMP2,,,Oreca 07 - Gibson,G,77043,5990,3,5626,256,70,,,PANIS RACING,,Job,VAN UITERT,G,,NLD,,8984,178,,01:00:00,None,Manuel,MALDONADO,S,,GBR,,9880,188,,01:00:00,None,Tijmen,VAN DER HELM,G,,NLD,,10228,178,,01:00:00,None,,,,,,,,,,,,,,,,,,,
3,28,64,1:33.072,+0.115,+0.072,180.0,65,IDEC Sport,LMP2,,,Oreca 07 - Gibson,G,77029,522,3,5626,256,70,,,IDEC SPORT,,Paul,LAFARGUE,S,,FRA,,1552,70,,01:00:00,None,Paul Loup,CHATIN,G,,FRA,,313,70,,01:00:00,None,Laurents,HÖRR,G,,DEU,,9124,5,,01:00:00,None,,,,,,,,,,,,,,,,,,,
4,24,11,1:33.152,+0.195,+0.080,179.8,62,Nielsen Racing,LMP2 Pro/Am,,,Oreca 07 - Gibson,G,77027,5670,4172,5626,256,188,,,NIELSEN RACING,,Rodrigo,SALES,B,,USA,,9754,66,,01:00:00,None,Ben,HANLEY,G,,GBR,,1972,188,,01:00:00,None,Mathias,BECHE,G,,CHE,,151,219,,01:00:00,None,,,,,,,,,,,,,,,,,,,
5,30,58,1:33.171,+0.214,+0.019,179.8,74,Duqueine Team,LMP2,,,Oreca 07 - Gibson,G,77030,5981,3,5626,256,70,,,DUQUEINE,,Nicolas,PINO,S,,GBR,,10281,188,,01:00:00,None,René,BINDER,G,,AUT,,9190,17,,01:00:00,None,Neel,JANI,P,,CHE,,16,219,,01:00:00,None,,,,,,,,,,,,,,,,,,,
6,22,48,1:33.244,+0.287,+0.073,179.6,65,United Autosports USA,LMP2,,,Oreca 07 - Gibson,G,77026,6078,3,5626,256,66,,,UNITED,,Marino,SATO,S,,JPN,,10971,121,,01:00:00,None,Philip,HANSON,G,,GBR,,1946,188,,01:00:00,None,Oliver,JARVIS,P,,GBR,,93,188,,01:00:00,None,,,,,,,,,,,,,,,,,,,
7,81,24,1:33.252,+0.295,+0.008,179.6,55,DragonSpeed USA,LMP2 Pro/Am,,,Oreca 07 - Gibson,G,77047,420,4172,5626,256,66,,,DRAGONSPEED,,Henrik,HEDMAN,B,,USA,,1728,66,,01:00:00,None,Sebastian,MONTOYA,S,,COL,,10300,46,,01:00:00,None,Juan Pablo,MONTOYA,P,,COL,,9177,46,,01:00:00,None,,,,,,,,,,,,,,,,,,,
8,43,6,1:33.289,+0.332,+0.037,179.6,79,Inter Europol Competition,LMP2,,,Oreca 07 - Gibson,G,77035,402,3,5626,256,181,,,INTER EUROPOL,,Rui,ANDRADE,S,,AGO,,9873,7,,01:00:00,None,Olli,CALDWELL,G,,GBR,,10295,188,,01:00:00,None,Jonathan,ABERDEIN,G,,ZAF,,9879,2,,01:00:00,None,,,,,,,,,,,,,,,,,,,
9,99,44,1:33.304,+0.347,+0.015,179.5,71,Proton Competition,LMP2 Pro/Am,,,Oreca 07 - Gibson,G,77051,45,4172,5626,256,5,,,PROTON,,Giorgio,RODA,B,,ITA,,458,119,,01:00:00,None,Jonas,RIED,S,,DEU,,10879,5,,01:00:00,None,Bent,VISCAAL,G,,NLD,,10541,178,,01:00:00,None,,,,,,,,,,,,,,,,,,,
10,20,5,1:33.530,+0.573,+0.226,179.1,68,Algarve Pro Racing,LMP2 Pro/Am,,,Oreca 07 - Gibson,G,77024,92,4172,5626,256,184,,,APR,,Fred,POORDAD,B,,USA,,10335,66,,01:00:00,None,Tristan,VAUTIER,G,,FRA,,530,70,,01:00:00,None,Jack,HAWKSWORTH,G,,USA,,10867,66,,01:00:00,None,,,,,,,,,,,,,,,,,,,
11,34,40,1:33.575,+0.618,+0.045,179.0,58,Racing Team Turkey,LMP2 Pro/Am,,,Oreca 07 - Gibson,G,77032,6058,4172,5626,256,240,,,TEAM TURKEY,,Salih,YOLUC,B,,TUR,,1346,240,,01:00:00,None,Charlie,EASTWOOD,G,,IRL,,9016,116,,01:00:00,None,Louis,DELETRAZ,G,,CHE,,9621,219,,01:00:00,None,,,,,,,,,,,,,,,,,,,
12,37,47,1:33.787,+0.830,+0.212,178.6,57,COOL Racing,LMP2 Pro/Am,,,Oreca 07 - Gibson,G,77034,5790,4172,5626,256,219,,,COOL RACING,,Alexandre,COIGNY,B,,CHE,,8440,219,,01:00:00,None,Malthe,JAKOBSEN,G,,DNK,,9610,57,,01:00:00,None,Nicolas,LAPIERRE,P,,FRA,,96,70,,01:00:00,None,,,,,,,,,,,,,,,,,,,
13,3,18,1:33.830,+0.873,+0.043,178.5,73,DKR Engineering,LMP2 Pro/Am,,,Oreca 07 - Gibson,G,77011,49,4172,5626,256,138,,,DKR ENGINEERING,,Tom,VAN ROMPUY,B,,BEL,,10426,23,,01:00:00,None,Sebastian,ALVAREZ,S,,GBR,,10425,188,,01:00:00,None,Nathanael,BERTHON,G,,FRA,,319,70,,01:00:00,None,,,,,,,,,,,,,,,,,,,
14,21,66,1:33.839,+0.882,+0.009,178.5,68,United Autosports USA,LMP2 Pro/Am,,,Oreca 07 - Gibson,G,77025,6078,4172,5626,256,66,,,UNITED,,Daniel,SCHNEIDER,B,,BRA,,9601,32,,01:00:00,None,Andrew,MEYRICK,G,,GBR,,815,188,,01:00:00,None,Nelson,PIQUET Jr,P,,BRA,,1876,32,,01:00:00,None,,,,,,,,,,,,,,,,,,,
15,47,34,1:33.855,+0.898,+0.016,178.5,57,COOL Racing,LMP2,,,Oreca 07 - Gibson,G,77037,5790,3,5626,256,219,,,COOL RACING,,Vladislav,LOMKO,S,,_,,10868,,,01:00:00,None,Reshad,DE GERUS,G,,FRA,,10416,70,,01:00:00,None,Jose Maria,LOPEZ,P,,ARG,,8418,13,,01:00:00,None,,,,,,,,,,,,,,,,,,,
