POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,65,62,1:33.527,-,-,179.1,65,Panis Racing,LMP2,,,Oreca 07 - Gibson,G,77043,5990,3,5626,256,70,,,PANIS RACING,,Job,VAN UITERT,G,,NLD,,8984,178,,01:00:00,None,Manuel,MALDONADO,S,,GBR,,9880,188,,01:00:00,None,Tijmen,VAN DER HELM,G,,NLD,,10228,178,,01:00:00,None,,,,,,,,,,,,,,,,,,,
2,22,6,1:34.098,+0.571,+0.571,178.0,69,United Autosports USA,LMP2,,,Oreca 07 - Gibson,G,77026,6078,3,5626,256,66,,,UNITED,,Marino,SATO,S,,JPN,,10971,121,,01:00:00,None,Philip,HANSON,G,,GBR,,1946,188,,01:00:00,None,Oliver,JARVIS,P,,GBR,,93,188,,01:00:00,None,,,,,,,,,,,,,,,,,,,
3,21,4,1:34.114,+0.587,+0.016,178.0,62,United Autosports USA,LMP2 Pro/Am,,,Oreca 07 - Gibson,G,77025,6078,4172,5626,256,66,,,UNITED,,Daniel,SCHNEIDER,B,,BRA,,9601,32,,01:00:00,None,Andrew,MEYRICK,G,,GBR,,815,188,,01:00:00,None,Nelson,PIQUET Jr,P,,BRA,,1876,32,,01:00:00,None,,,,,,,,,,,,,,,,,,,
4,37,3,1:34.212,+0.685,+0.098,177.8,65,COOL Racing,LMP2 Pro/Am,,,Oreca 07 - Gibson,G,77034,5790,4172,5626,256,219,,,COOL RACING,,Alexandre,COIGNY,B,,CHE,,8440,219,,01:00:00,None,Malthe,JAKOBSEN,G,,DNK,,9610,57,,01:00:00,None,Nicolas,LAPIERRE,P,,FRA,,96,70,,01:00:00,None,,,,,,,,,,,,,,,,,,,
5,81,54,1:34.251,+0.724,+0.039,177.7,57,DragonSpeed USA,LMP2 Pro/Am,,,Oreca 07 - Gibson,G,77047,420,4172,5626,256,66,,,DRAGONSPEED,,Henrik,HEDMAN,B,,USA,,1728,66,,01:00:00,None,Sebastian,MONTOYA,S,,COL,,10300,46,,01:00:00,None,Juan Pablo,MONTOYA,P,,COL,,9177,46,,01:00:00,None,,,,,,,,,,,,,,,,,,,
6,99,25,1:34.470,+0.943,+0.219,177.3,70,Proton Competition,LMP2 Pro/Am,,,Oreca 07 - Gibson,G,77051,45,4172,5626,256,5,,,PROTON,,Giorgio,RODA,B,,ITA,,458,119,,01:00:00,None,Jonas,RIED,S,,DEU,,10879,5,,01:00:00,None,Bent,VISCAAL,G,,NLD,,10541,178,,,None,,,,,,,,,,,,,,,,,,,
7,28,61,1:34.472,+0.945,+0.002,177.3,66,IDEC Sport,LMP2,,,Oreca 07 - Gibson,G,77029,522,3,5626,256,70,,,IDEC SPORT,,Paul,LAFARGUE,S,,FRA,,1552,70,,01:00:00,None,Paul Loup,CHATIN,G,,FRA,,313,70,,01:00:00,None,Laurents,HÖRR,G,,DEU,,9124,5,,01:00:00,None,,,,,,,,,,,,,,,,,,,
8,25,52,1:34.586,+1.059,+0.114,177.1,67,Algarve Pro Racing,LMP2,,,Oreca 07 - Gibson,G,77028,92,3,5626,256,184,,,APR,,Kyffin,SIMPSON,S,,BRB,,10845,22,,01:00:00,None,James,ALLEN,G,,AUS,,8384,16,,01:00:00,None,Alexander,LYNN,P,,GBR,,8316,188,,01:00:00,None,,,,,,,,,,,,,,,,,,,
9,19,32,1:34.666,+1.139,+0.080,176.9,65,Team Virage,LMP2 Pro/Am,,,Oreca 07 - Gibson,G,77023,5892,4172,5626,256,181,,,VIRAGE,,Alexander,MATTSCHULL,B,,DEU,,9718,5,,01:00:00,None,Ian,RODRIGUEZ,S,,GTM,,10622,82,,01:00:00,None,Tatiana,CALDERON,S,,COL,,9665,46,,01:00:00,None,,,,,,,,,,,,,,,,,,,
10,24,11,1:34.707,+1.180,+0.041,176.9,58,Nielsen Racing,LMP2 Pro/Am,,,Oreca 07 - Gibson,G,77027,5670,4172,5626,256,188,,,NIELSEN RACING,,Rodrigo,SALES,B,,USA,,9754,66,,01:00:00,None,Ben,HANLEY,G,,GBR,,1972,188,,01:00:00,None,Mathias,BECHE,G,,CHE,,151,219,,01:00:00,None,,,,,,,,,,,,,,,,,,,
