POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,3,24,1:44.903,-,-,159.7,26,DKR Engineering,LMP2 Pro/Am,,,Oreca 07 - Gibson,G,77053,49,4172,5626,256,138,,,DKR ENGINEERING,,Joshua,MASON,,,GBR,,,,,,,Laurents,HÖRR,G,,DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,83,37,1:45.577,+0.674,+0.674,158.7,38,AF Corse,LMP2 Pro/Am,,,Oreca 07 - Gibson,G,77090,16,4172,5626,256,119,,,AF CORSE,,Nicolas,VARRONE,S,,ARG,,,,,,,Matthieu,VAXIVIERE,G,,FRA,,7798,70,,01:00:00,None,,,,,,,,,,,,,,,,,,,,,,,,,
3,24,30,1:46.937,+2.034,+1.360,156.6,33,Nielsen Racing,LMP2 Pro/Am,,,Oreca 07 - Gibson,G,77069,5670,4172,5626,256,188,,,NIELSEN RACING,,Christian,BOGLE,S,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,81,30,1:47.955,+3.052,+1.018,155.2,31,DragonSpeed USA,LMP2 Pro/Am,,,Oreca 07 - Gibson,G,77089,420,4172,5626,256,66,,,DRAGONSPEED,,Michael,DINAN,S,,USA,,,66,,,None,Charlie,EASTWOOD,G,,IRL,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,
5,30,51,1:48.088,+3.185,+0.133,155.0,52,Duqueine Team,LMP2,,,Oreca 07 - Gibson,G,77072,5981,3,5626,256,70,,,DUQUEINE,,Carl,WATTANA BENNETT,S,,THA,,,,,01:00:00,None,Jean Karl,VERNAY,,,FRA,,,,,,,Alejandro,GARCIA,S,,MEX,,,,,,,,,,,,,,,,,,,,,,,,,
6,8,59,1:48.358,+3.455,+0.270,154.6,60,Team Virage,LMP3,,,Ligier JS P320 - Nissan,M,77057,5892,6,5981,258,181,,,VIRAGE,,Mihnea,STEFAN,S,,ROU,,,,,,,Ricardo,GARCIA,S,,PRT,,,,,,,George,KING,S,,GBR,,,,,,,,,,,,,,,,,,,,,,,,,
7,22,40,1:48.894,+3.991,+0.536,153.8,41,United Autosports USA,LMP2 Pro/Am,,,Oreca 07 - Gibson,G,77068,6078,3,5626,256,66,,,UNITED,,Bijoy,GARG,S,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,17,40,1:50.011,+5.108,+1.117,152.3,42,COOL Racing,LMP3,,,Ligier JS P320 - Nissan,M,77064,5790,6,5981,258,219,,,COOL RACING,,Alexander,BUKHANTSOV,B,,ARE,,,,,,,James,WINSLOW,S,,GBR,,,,,,,Romain,FAVRE,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,
9,28,48,1:50.296,+5.393,+0.285,151.9,49,IDEC Sport,LMP2,,,Oreca 07 - Gibson,G,77071,522,3,5626,256,70,,,IDEC SPORT,,Mathys,JAUBERT,S,,FRA,,,70,,01:00:00,None,Vladislav,LOMKO,S,,FRA,,,70,,01:00:00,None,Sebastian,ALVAREZ,S,,MEX,,,,,01:00:00,None,Dino,LUNARDI,G,,FRA,,,,,,,,,,,,,,,,,,,
10,99,38,1:50.741,+5.838,+0.445,151.3,39,Proton Competition,LMP2 Pro/Am,,,Oreca 07 - Gibson,G,77093,45,4172,5626,256,5,,,PROTON,,Michael,FASSBENDER,B,,IRL,,,,,,,Giorgio,RODA,B,,ITA,,458,119,,01:00:00,None,Matteo,CAIROLI,P,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,
