POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
11,19,41,1:35.518,+2.067,+0.087,175.4,42,Team Virage,LMP2 Pro/Am,,,Oreca 07 - Gibson,G,77065,5892,4172,5626,256,181,,,VIRAGE,,Viacheslav,GUTAK,S,,,,,,,,,Ian,RODRIGUEZ,S,,GTM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,7,30,1:36.699,+3.248,+1.181,173.2,37,Nielsen Racing,LMP2 Pro/Am,,,Ligier JS P320 - Nissan,M,77056,5670,6,5981,258,188,,,NIELSEN RACING,,John,LOGGIE,B,,ARE,,,,,,,Matthew,BELL,G,,GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,20,48,1:36.701,+3.250,+0.002,173.2,49,Algarve Pro Racing,LMP2 Pro/Am,,,Oreca 07 - Gibson,G,77066,92,4172,5626,256,184,,,APR,,Kriton,LENTOUDIS,B,,GRC,,,,,,,Freddie,TOMLINSON,S,,GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,4,53,1:38.912,+5.461,+2.211,169.4,55,DKR Engineering,LMP3,,,Duqueine M30 - D08 - Nissan,M,77054,49,6,5979,4408,138,,,DKR ENGINEERING,,ROBIN,ROGALSKI,S,,POL,,,,,,,Miguel,CRISTÓVÃO,B,,PRT,,,,,,,Belen,GARCIA,S,,ESP,,,,,,,,,,,,,,,,,,,,,,,,,
15,15,36,1:39.245,+5.794,+0.333,168.8,49,RLR M Sport,LMP3,,,Ligier JS P320 - Nissan,M,77062,530,6,5981,258,188,,,RLR M SPORT,,Mathias,JAKOBSEN,,,DNK,,,,,,,Wyatt,BRICHACEK,S,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,8,67,1:39.395,+5.944,+0.150,168.5,71,Team Virage,LMP3,,,Ligier JS P320 - Nissan,M,77057,5892,6,5981,258,181,,,VIRAGE,,Mihnea,STEFAN,S,,ROU,,,,,,,Ricardo,GARCIA,S,,PRT,,,,,,,George,KING,S,,GBR,,,,,,,,,,,,,,,,,,,,,,,,,
17,13,47,1:39.614,+6.163,+0.219,168.2,70,Inter Europol Competition,LMP3,,,Ligier JS P320 - Nissan,M,77061,402,6,5981,258,181,,,INTER EUROPOL,,Tim,CRESWICK,B,,GBR,,,,,,,Adam,ALI,S,,CAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,31,42,1:39.654,+6.203,+0.040,168.1,47,Racing Spirit of Leman,LMP3,,,Ligier JS P320 - Nissan,M,77073,6194,6,5981,258,219,,,RSL,,Marius,FOSSARD,S,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,17,31,1:40.953,+7.502,+1.299,165.9,52,COOL Racing,LMP3,,,Ligier JS P320 - Nissan,M,77064,5790,6,5981,258,219,,,COOL RACING,,Alexander,BUKHANTSOV,B,,ARE,,,,,,,James,WINSLOW,S,,GBR,,,,,,,Romain,FAVRE,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,
20,51,33,1:42.633,+9.182,+1.680,163.2,35,AF Corse,GT3,,,Ferrari 296 GT3,G,,,10,5910,3,119,,,AF CORSE,,Duncan,CAMERON,B,,GBR,,,,,,,David,PEREL,S,,ZAF,,,,,,,Matthew,GRIFFIN,G,,IRL,,,,,,,,,,,,,,,,,,,,,,,,,
21,11,23,1:43.546,+10.095,+0.913,161.8,27,Eurointernational,LMP3,,,Ligier JS P320 - Nissan,M,77059,512,6,5981,258,119,,,EUROINTER,,Jacek,ZIELONKA,B,,POL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,55,33,1:43.659,+10.208,+0.113,161.6,47,AF Corse,GT3,,,Ferrari 296 GT3,G,,,,,3,219,,,SPIRIT OF RACE,,Custodio,TOLEDIO,B,,USA,,,,,,,Rui,AGUAS,G,,PRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
