POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,66,5,1:41.060,-,-,165.9,8,JMW Motorsport,LMGTE,,,Ferrari F488 GTE Evo,G,70336,35,10,5960,3,188,,,JMW MOTORSPORT,,Martin,BERRY,B,,SGP,,10878,212,,,,Lorcan,HANAFIN,S,,GBR,,10851,188,,,,Jon,LANCASTER,G,,GBR,,282,188,,,,,,,,,,,,,,,,,,,,,,
2,57,8,1:41.173,+0.113,+0.113,165.7,9,Kessel Racing,LMGTE,,,Ferrari 488 GTE Evo,G,70333,120,10,5910,3,219,,,KESSEL RACING,,Takeshi,KIMURA,B,,JPN,,9416,121,,,,Gregory,HUFFAKER II,S,,USA,,10301,66,,,,Frederik,SCHANDORFF,G,,DNK,,10641,57,,,,,,,,,,,,,,,,,,,,,,
3,16,4,1:41.188,+0.128,+0.015,165.7,8,Proton Competition,LMGTE,,,Porsche 911 RSR - 19,G,70312,45,10,5965,4368,5,,,PROTON,,Ryan,HARDWICK,B,,USA,,10846,66,,,,Zacharie,ROBICHON,S,,CAN,,10636,40,,,,Alessio,PICARIELLO,G,,BEL,,9740,23,,,,,,,,,,,,,,,,,,,,,,
4,72,4,1:41.315,+0.255,+0.127,165.5,8,TF Sport,LMGTE,,,Aston Martin Vantage AMR,G,70337,364,10,5896,260,188,,,TF SPORT,,Arnold,ROBIN,B,,FRA,,9302,70,,,,Maxime,ROBIN,S,,FRA,,10861,70,,,,Valentin,HASSE-CLOT,G,,FRA,,10308,70,,,,,,,,,,,,,,,,,,,,,,
5,44,4,1:41.360,+0.300,+0.045,165.4,8,GMB Motorsport,LMGTE,,,Aston Martin Vantage AMR,G,70328,6195,10,6199,,57,,,GMB MOTORSPORT,,Jens,MØLLER,B,,DNK,,960,57,,,,Gustav,BIRCH,S,,DNK,,10534,57,,,,Nicki,THIIM,P,,DNK,,267,57,,,,,,,,,,,,,,,,,,,,,,
6,93,5,1:41.499,+0.439,+0.139,165.2,8,Proton Competition,LMGTE,,,Porsche 911 RSR - 19,G,70341,45,10,5965,4368,5,,,PROTON,,Michael,FASSBENDER,B,,IRL,,9752,116,,,,Martin,RUMP,S,,EST,,10348,65,,,,Richard,LIETZ,P,,AUT,,66,17,,,,,,,,,,,,,,,,,,,,,,
7,50,5,1:41.561,+0.501,+0.062,165.1,8,Formula Racing,LMGTE,,,Ferrari 488 GTE Evo,G,70330,112,10,5910,3,57,,,FORMULA RACING,,Johnny,LAURSEN,B,,DNK,,418,57,,,,Conrad,LAURSEN,S,,DNK,,10866,57,,,,Mikkel,MAC,G,,DNK,,440,57,,,,,,,,,,,,,,,,,,,,,,
8,77,8,1:42.157,+1.097,+0.596,164.1,8,Proton Competition,LMGTE,,,Porsche 911 RSR - 19,G,70338,45,10,5965,4368,5,,,PROTON,,Christian,RIED,B,,DEU,,90,5,,,,Giammarco,LEVORATO,S,,ITA,,11147,119,,,,Julien,ANDLAUER,G,,FRA,,9192,70,,,,,,,,,,,,,,,,,,,,,,
9,55,5,1:42.468,+1.408,+0.311,163.6,9,Spirit of Race,LMGTE,,,Ferrari 488 GTE Evo,G,70332,5546,10,5910,3,219,,,SPIRIT OF RACE,,Duncan,CAMERON,B,,GBR,,327,188,,,,David,PEREL,S,,ZAF,,9590,2,,,,Matthew,GRIFFIN,G,,IRL,,7395,116,,,,,,,,,,,,,,,,,,,,,,
10,51,5,1:42.862,+1.802,+0.394,163.0,9,AF Corse,LMGTE,,,Ferrari 488 GTE Evo,G,70331,16,10,5910,3,119,,,AF CORSE,,Kriton,LENTOUDIS,B,,GRC,,9529,79,,,,Rui,AGUAS,S,,PRT,,86,184,,,,Ulysse,DE PAUW,G,,BEL,,10140,23,,,,,,,,,,,,,,,,,,,,,,
