TIME_UTC_SECONDS,TIME_UTC_STR,AIR_TEMP,TRACK_TEMP,HUMIDITY,PRESSURE,WIND_SPEED,WIND_DIRECTION,RAIN,AIR_TEMP_UNIT,TRACK_TEMP_UNIT,PRESSURE_UNIT,WIND_SPEED_UNIT,
1780171816,5/30/2026 8:10:16 PM,69.09998,100.04,41,29.4931283148,5.2,119,-1,ºF,ºF,inHg,MPH,
1780171896,5/30/2026 8:11:36 PM,69.00008,100.04,41,29.4931283148,1.3,110,-1,ºF,ºF,inHg,MPH,
1780171976,5/30/2026 8:12:56 PM,68.79992,100.04,43,29.4921242914,1.3,76,-1,ºF,ºF,inHg,MPH,
1780172036,5/30/2026 8:13:56 PM,68.79992,99.68,43,29.4921242914,0.6,236,-1,ºF,ºF,inHg,MPH,
1780172096,5/30/2026 8:14:56 PM,68.59994,99.68,43,29.491120268,0.6,153,-1,ºF,ºF,inHg,MPH,
1780172156,5/30/2026 8:15:56 PM,68.59994,99.68,43,29.491120268,0.6,171,-1,ºF,ºF,inHg,MPH,
1780172236,5/30/2026 8:17:16 PM,68.50004,99.86,43,29.4901162446,0,78,-1,ºF,ºF,inHg,MPH,
1780172296,5/30/2026 8:18:16 PM,68.59994,99.68,43,29.4901162446,1.3,177,-1,ºF,ºF,inHg,MPH,
1780172376,5/30/2026 8:19:36 PM,68.70002,99.68,43,29.491120268,0.6,144,-1,ºF,ºF,inHg,MPH,
1780172436,5/30/2026 8:20:36 PM,68.79992,99.68,43,29.4891122212,0,192,-1,ºF,ºF,inHg,MPH,
1780172516,5/30/2026 8:21:56 PM,68.9,99.68,43,29.4881081978,1.3,270,-1,ºF,ºF,inHg,MPH,
1780172576,5/30/2026 8:22:56 PM,68.9,99.5,43,29.4881081978,1.3,314,-1,ºF,ºF,inHg,MPH,
1780172636,5/30/2026 8:23:56 PM,69.20006,99.5,43,29.4871041744,1.9,135,-1,ºF,ºF,inHg,MPH,
1780172716,5/30/2026 8:25:16 PM,69.20006,99.5,43,29.4881081978,1.9,86,-1,ºF,ºF,inHg,MPH,
1780172776,5/30/2026 8:26:16 PM,69.20006,99.5,43,29.4871041744,2.6,69,-1,ºF,ºF,inHg,MPH,
1780172856,5/30/2026 8:27:36 PM,69.20006,99.5,42,29.4861296811,2.6,118,-1,ºF,ºF,inHg,MPH,
1780172916,5/30/2026 8:28:36 PM,69.20006,99.5,41,29.4861296811,1.3,198,-1,ºF,ºF,inHg,MPH,
1780172976,5/30/2026 8:29:36 PM,69.09998,99.5,41,29.4861296811,1.3,187,-1,ºF,ºF,inHg,MPH,
1780173036,5/30/2026 8:30:36 PM,69.29996,99.5,41,29.4861296811,0,84,-1,ºF,ºF,inHg,MPH,
1780173116,5/30/2026 8:31:56 PM,69.29996,99.32,43,29.4871041744,0.6,65,-1,ºF,ºF,inHg,MPH,
1780173176,5/30/2026 8:32:56 PM,69.40004,99.14,43,29.4891122212,0,98,-1,ºF,ºF,inHg,MPH,
1780173236,5/30/2026 8:33:56 PM,69.49994,99.14,43,29.4851256577,2.6,182,-1,ºF,ºF,inHg,MPH,
1780173296,5/30/2026 8:34:56 PM,69.40004,99.14,44,29.4861296811,1.3,51,-1,ºF,ºF,inHg,MPH,
1780173376,5/30/2026 8:36:16 PM,69.09998,99.32,42,29.4851256577,1.3,71,-1,ºF,ºF,inHg,MPH,
1780173436,5/30/2026 8:37:16 PM,69.09998,99.32,42,29.4861296811,2.6,54,-1,ºF,ºF,inHg,MPH,
1780173496,5/30/2026 8:38:16 PM,69.09998,99.14,42,29.4861296811,1.9,90,-1,ºF,ºF,inHg,MPH,
1780173576,5/30/2026 8:39:36 PM,69.20006,99.14,42,29.4861296811,1.3,155,-1,ºF,ºF,inHg,MPH,
1780173656,5/30/2026 8:40:56 PM,69.29996,99.14,42,29.4861296811,1.9,201,-1,ºF,ºF,inHg,MPH,
1780173716,5/30/2026 8:41:56 PM,69.09998,99.14,42,29.4861296811,0.6,30,-1,ºF,ºF,inHg,MPH,
1780173776,5/30/2026 8:42:56 PM,69.00008,99.14,43,29.4851256577,1.3,171,-1,ºF,ºF,inHg,MPH,
1780173856,5/30/2026 8:44:16 PM,68.9,99.14,43,29.4851256577,0,69,-1,ºF,ºF,inHg,MPH,
1780173936,5/30/2026 8:45:36 PM,68.79992,99.14,45,29.4851256577,0.6,117,-1,ºF,ºF,inHg,MPH,
1780174016,5/30/2026 8:46:56 PM,68.59994,98.96,45,29.4841216343,0,207,-1,ºF,ºF,inHg,MPH,
1780174076,5/30/2026 8:47:56 PM,68.70002,98.96,45,29.4841216343,0.6,160,-1,ºF,ºF,inHg,MPH,
1780174136,5/30/2026 8:48:56 PM,68.59994,98.96,45,29.4841216343,3.2,169,-1,ºF,ºF,inHg,MPH,
1780174196,5/30/2026 8:49:56 PM,68.50004,98.96,45,29.4841216343,3.2,137,-1,ºF,ºF,inHg,MPH,
1780174276,5/30/2026 8:51:16 PM,68.50004,99.14,45,29.4841216343,0.6,178,-1,ºF,ºF,inHg,MPH,
1780174336,5/30/2026 8:52:16 PM,68.59994,98.96,44,29.4841216343,0,38,-1,ºF,ºF,inHg,MPH,
1780174396,5/30/2026 8:53:16 PM,68.59994,98.96,44,29.4851256577,0.6,90,-1,ºF,ºF,inHg,MPH,
1780174456,5/30/2026 8:54:16 PM,68.59994,98.96,46,29.4851256577,0.6,88,-1,ºF,ºF,inHg,MPH,
