NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,
1,2,1,1:59.156,0,,1:04.297,0,26.018,0,28.841,0,80.0,1:59.156,11:31:59.156,1:04.297,0:26.018,0:28.841,241.9,Connor de Phillippi,0:00:42.144,GTDPRO,,Paul Miller Racing,BMW,GF,
1,2,2,1:14.463,0,,21.413,0,24.983,0,28.067,0,128.0,3:13.619,11:33:13.619,0:21.413,0:24.983,0:28.067,244.6,Connor de Phillippi,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,2,3,1:13.045,0,,21.189,0,24.419,0,27.437,0,130.5,4:26.664,11:34:26.664,0:21.189,0:24.419,0:27.437,246.6,Connor de Phillippi,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,2,4,1:12.866,0,,20.948,0,24.349,0,27.569,0,130.8,5:39.530,11:35:39.530,0:20.948,0:24.349,0:27.569,246.6,Connor de Phillippi,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,2,5,1:12.381,0,,20.881,0,24.219,0,27.281,0,131.7,6:51.911,11:36:51.911,0:20.881,0:24.219,0:27.281,246.2,Connor de Phillippi,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,2,6,1:12.398,0,,20.985,0,24.231,0,27.182,0,131.6,8:04.309,11:38:04.309,0:20.985,0:24.231,0:27.182,246.2,Connor de Phillippi,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,2,7,1:12.537,0,,21.048,0,24.148,0,27.341,0,131.4,9:16.846,11:39:16.846,0:21.048,0:24.148,0:27.341,246.6,Connor de Phillippi,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,2,8,1:12.575,0,,21.056,0,24.151,0,27.368,0,131.3,10:29.421,11:40:29.421,0:21.056,0:24.151,0:27.368,245.8,Connor de Phillippi,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,2,9,1:12.129,0,,20.841,0,24.086,0,27.202,0,132.1,11:41.550,11:41:41.550,0:20.841,0:24.086,0:27.202,245.8,Connor de Phillippi,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,2,10,1:12.142,0,,20.894,0,24.203,0,27.045,0,132.1,12:53.692,11:42:53.692,0:20.894,0:24.203,0:27.045,247.0,Connor de Phillippi,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,2,11,1:11.753,0,,20.762,1,23.965,1,27.026,1,132.8,14:05.445,11:44:05.445,0:20.762,0:23.965,0:27.026,247.4,Connor de Phillippi,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,2,12,3:17.698,0,B,20.813,0,24.085,0,2:32.800,0,48.2,17:23.143,11:47:23.143,0:20.813,0:24.085,2:32.800,245.8,Connor de Phillippi,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,13,1:25.825,0,,30.573,0,26.611,0,28.641,0,111.0,18:48.968,11:48:48.968,0:30.573,0:26.611,0:28.641,236.3,Neil Verhagen,0:02:17.940,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,14,1:12.624,0,,21.182,0,24.159,0,27.283,0,131.2,20:01.592,11:50:01.592,0:21.182,0:24.159,0:27.283,245.8,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,15,1:12.314,0,,20.894,0,24.135,0,27.285,0,131.8,21:13.906,11:51:13.906,0:20.894,0:24.135,0:27.285,247.0,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,16,1:12.311,0,,20.822,0,24.083,0,27.406,0,131.8,22:26.217,11:52:26.217,0:20.822,0:24.083,0:27.406,245.8,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,17,1:12.145,0,,20.853,0,24.023,0,27.269,0,132.1,23:38.362,11:53:38.362,0:20.853,0:24.023,0:27.269,245.8,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,18,1:12.207,0,,20.940,0,23.927,0,27.340,0,132.0,24:50.569,11:54:50.569,0:20.940,0:23.927,0:27.340,247.0,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,19,1:12.369,0,,21.160,0,23.951,0,27.258,0,131.7,26:02.938,11:56:02.938,0:21.160,0:23.951,0:27.258,247.0,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,20,1:12.298,0,,21.022,0,24.008,0,27.268,0,131.8,27:15.236,11:57:15.236,0:21.022,0:24.008,0:27.268,247.4,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,21,9:00.627,0,B,20.712,0,23.962,0,8:15.953,0,17.6,36:15.863,12:06:15.863,0:20.712,0:23.962,8:15.953,247.4,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,22,1:20.609,0,,28.306,0,24.581,0,27.722,0,118.2,37:36.472,12:07:36.472,0:28.306,0:24.581,0:27.722,245.8,Neil Verhagen,0:08:01.533,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,23,1:13.551,0,,21.101,0,24.554,0,27.896,0,129.6,38:50.023,12:08:50.023,0:21.101,0:24.554,0:27.896,246.2,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,24,1:12.297,0,,21.023,0,23.992,0,27.282,0,131.8,40:02.320,12:10:02.320,0:21.023,0:23.992,0:27.282,247.4,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,25,1:12.090,0,,20.818,0,23.984,0,27.288,0,132.2,41:14.410,12:11:14.410,0:20.818,0:23.984,0:27.288,246.6,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,26,1:11.899,0,,20.824,0,23.883,0,27.192,0,132.6,42:26.309,12:12:26.309,0:20.824,0:23.883,0:27.192,246.2,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,27,1:11.935,0,,20.847,0,23.873,0,27.215,0,132.5,43:38.244,12:13:38.244,0:20.847,0:23.873,0:27.215,246.2,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,28,1:11.737,0,,20.722,0,23.901,0,27.114,0,132.9,44:49.981,12:14:49.981,0:20.722,0:23.901,0:27.114,246.6,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,29,1:11.895,0,,20.686,0,23.920,0,27.289,0,132.6,46:01.876,12:16:01.876,0:20.686,0:23.920,0:27.289,247.0,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,30,1:11.704,0,,20.855,0,23.757,0,27.092,0,132.9,47:13.580,12:17:13.580,0:20.855,0:23.757,0:27.092,247.0,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,31,1:11.815,0,,20.805,0,23.924,0,27.086,0,132.7,48:25.395,12:18:25.395,0:20.805,0:23.924,0:27.086,247.4,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,32,1:11.821,0,,20.778,0,23.904,0,27.139,0,132.7,49:37.216,12:19:37.216,0:20.778,0:23.904,0:27.139,247.0,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,33,2:14.718,0,B,20.865,0,23.922,0,1:29.931,0,70.7,51:51.934,12:21:51.934,0:20.865,0:23.922,1:29.931,247.8,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,34,1:34.315,0,,33.063,0,29.092,0,32.160,0,101.0,53:26.249,12:23:26.249,0:33.063,0:29.092,0:32.160,184.6,Neil Verhagen,0:01:16.355,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,35,1:19.095,0,,22.116,0,27.123,0,29.856,0,120.5,54:45.344,12:24:45.344,0:22.116,0:27.123,0:29.856,184.9,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,36,1:16.151,0,,21.311,0,26.342,0,28.498,0,125.2,56:01.495,12:26:01.495,0:21.311,0:26.342,0:28.498,225.2,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,37,1:22.828,0,,23.003,0,28.008,0,31.817,0,115.1,57:24.323,12:27:24.323,0:23.003,0:28.008,0:31.817,197.5,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,38,1:12.052,0,,20.926,0,24.005,0,27.121,0,132.3,58:36.375,12:28:36.375,0:20.926,0:24.005,0:27.121,245.4,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,39,1:11.502,0,,20.737,0,23.898,0,26.867,0,133.3,59:47.877,12:29:47.877,0:20.737,0:23.898,0:26.867,245.8,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,40,1:12.728,0,,20.626,0,25.033,0,27.069,0,131.0,1:01:00.605,12:31:00.605,0:20.626,0:25.033,0:27.069,247.0,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,41,1:11.282,0,,20.578,0,23.665,0,27.039,0,133.7,1:02:11.887,12:32:11.887,0:20.578,0:23.665,0:27.039,246.2,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,42,1:11.556,0,,20.735,0,23.887,0,26.934,0,133.2,1:03:23.443,12:33:23.443,0:20.735,0:23.887,0:26.934,246.6,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,43,2:58.171,0,B,21.209,0,23.900,0,2:13.062,0,53.5,1:06:21.614,12:36:21.614,0:21.209,0:23.900,2:13.062,247.0,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,44,1:31.890,0,,31.228,0,30.649,0,30.013,0,103.7,1:07:53.504,12:37:53.504,0:31.228,0:30.649,0:30.013,184.4,Neil Verhagen,0:01:58.846,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,45,1:16.726,0,,23.311,0,25.404,0,28.011,0,124.2,1:09:10.230,12:39:10.230,0:23.311,0:25.404,0:28.011,235.6,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,46,1:12.373,0,,21.136,0,23.841,0,27.396,0,131.7,1:10:22.603,12:40:22.603,0:21.136,0:23.841,0:27.396,246.2,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,47,1:12.354,0,,20.877,0,24.136,0,27.341,0,131.7,1:11:34.957,12:41:34.957,0:20.877,0:24.136,0:27.341,248.2,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,48,1:11.915,0,,20.787,0,23.944,0,27.184,0,132.5,1:12:46.872,12:42:46.872,0:20.787,0:23.944,0:27.184,246.2,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,49,1:11.574,0,,20.719,0,23.756,0,27.099,0,133.2,1:13:58.446,12:43:58.446,0:20.719,0:23.756,0:27.099,246.6,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,50,1:11.662,0,,20.779,0,23.936,0,26.947,0,133.0,1:15:10.108,12:45:10.108,0:20.779,0:23.936,0:26.947,246.6,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,51,1:11.021,2,,20.586,0,23.661,0,26.774,2,134.2,1:16:21.129,12:46:21.129,0:20.586,0:23.661,0:26.774,246.6,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,52,1:11.433,0,,20.733,0,23.791,0,26.909,0,133.4,1:17:32.562,12:47:32.562,0:20.733,0:23.791,0:26.909,246.2,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
10,2,1,1:55.004,0,,58.717,0,26.835,0,29.452,0,82.9,1:55.004,11:31:55.004,0:58.717,0:26.835,0:29.452,256.5,Filipe Albuquerque,0:00:28.938,GTP,,Cadillac Wayne Taylor Racing,Cadillac,GF,
10,2,2,1:12.243,0,,20.903,0,24.199,0,27.141,0,131.9,3:07.247,11:33:07.247,0:20.903,0:24.199,0:27.141,284.5,Filipe Albuquerque,,GTP,,Cadillac Wayne Taylor Racing,Cadillac,GF,
10,2,3,1:11.918,0,,20.081,0,24.900,0,26.937,0,132.5,4:19.165,11:34:19.165,0:20.081,0:24.900,0:26.937,285.5,Filipe Albuquerque,,GTP,,Cadillac Wayne Taylor Racing,Cadillac,GF,
10,2,4,1:08.466,0,,19.566,0,22.835,0,26.065,0,139.2,5:27.631,11:35:27.631,0:19.566,0:22.835,0:26.065,286.6,Filipe Albuquerque,,GTP,,Cadillac Wayne Taylor Racing,Cadillac,GF,
10,2,5,1:07.952,0,,19.436,0,22.641,0,25.875,0,140.3,6:35.583,11:36:35.583,0:19.436,0:22.641,0:25.875,287.7,Filipe Albuquerque,,GTP,,Cadillac Wayne Taylor Racing,Cadillac,GF,
10,2,6,1:09.458,0,,19.479,0,23.378,0,26.601,0,137.2,7:45.041,11:37:45.041,0:19.479,0:23.378,0:26.601,287.1,Filipe Albuquerque,,GTP,,Cadillac Wayne Taylor Racing,Cadillac,GF,
10,2,7,1:10.454,0,,20.273,0,23.715,0,26.466,0,135.3,8:55.495,11:38:55.495,0:20.273,0:23.715,0:26.466,287.1,Filipe Albuquerque,,GTP,,Cadillac Wayne Taylor Racing,Cadillac,GF,
10,2,8,1:07.786,0,,19.439,0,22.618,0,25.729,0,140.6,10:03.281,11:40:03.281,0:19.439,0:22.618,0:25.729,287.7,Filipe Albuquerque,,GTP,,Cadillac Wayne Taylor Racing,Cadillac,GF,
