NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,
1,1,1,1:31.419,0,,34.240,0,27.560,0,29.619,0,104.3,1:31.419,16:51:31.419,0:34.240,0:27.560,0:29.619,202.9,Neil Verhagen,0:00:11.768,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,2,1:16.951,0,,22.693,0,25.426,0,28.832,0,123.9,2:48.370,16:52:48.370,0:22.693,0:25.426,0:28.832,232.4,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,3,1:15.196,0,,21.243,0,25.720,0,28.233,0,126.7,4:03.566,16:54:03.566,0:21.243,0:25.720,0:28.233,211.9,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,4,1:12.190,0,,20.971,0,23.948,0,27.271,0,132.0,5:15.756,16:55:15.756,0:20.971,0:23.948,0:27.271,251.0,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,5,1:11.259,0,,20.562,0,23.792,0,26.905,0,133.7,6:27.015,16:56:27.015,0:20.562,0:23.792,0:26.905,251.0,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,6,1:10.387,0,,20.320,0,23.384,0,26.683,0,135.4,7:37.402,16:57:37.402,0:20.320,0:23.384,0:26.683,249.8,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,7,1:10.707,0,,20.501,0,23.455,0,26.751,0,134.8,8:48.109,16:58:48.109,0:20.501,0:23.455,0:26.751,249.0,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,8,1:10.272,0,,20.438,0,23.409,0,26.425,2,135.6,9:58.381,16:59:58.381,0:20.438,0:23.409,0:26.425,251.4,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,9,1:11.192,0,,20.659,0,23.661,0,26.872,0,133.9,11:09.573,17:01:09.573,0:20.659,0:23.661,0:26.872,248.2,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,10,1:10.272,0,,20.412,0,23.352,0,26.508,0,135.6,12:19.845,17:02:19.845,0:20.412,0:23.352,0:26.508,250.6,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,11,1:09.872,0,,20.252,0,23.324,0,26.296,0,136.4,13:29.717,17:03:29.717,0:20.252,0:23.324,0:26.296,249.8,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,12,1:09.961,2,,20.282,2,23.228,2,26.451,0,136.2,14:39.678,17:04:39.678,0:20.282,0:23.228,0:26.451,251.8,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,13,1:58.998,0,B,26.642,0,35.178,0,57.178,0,80.1,16:38.676,17:06:38.676,0:26.642,0:35.178,0:57.178,144.9,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
10,2,1,22:12.755,0,,21:19.041,0,25.612,0,28.102,0,7.2,22:12.755,17:12:12.755,21:19.041,0:25.612,0:28.102,241.5,Filipe Albuquerque,0:20:58.367,GTP,,Cadillac Wayne Taylor Racing,Cadillac,GF,
10,2,2,1:10.841,0,,20.411,0,23.415,0,27.015,0,134.5,23:23.596,17:13:23.596,0:20.411,0:23.415,0:27.015,287.1,Filipe Albuquerque,,GTP,,Cadillac Wayne Taylor Racing,Cadillac,GF,
10,2,3,1:09.184,0,,19.643,0,23.005,0,26.536,0,137.8,24:32.780,17:14:32.780,0:19.643,0:23.005,0:26.536,288.2,Filipe Albuquerque,,GTP,,Cadillac Wayne Taylor Racing,Cadillac,GF,
10,2,4,1:10.404,0,,19.484,0,22.950,0,27.970,0,135.4,25:43.184,17:15:43.184,0:19.484,0:22.950,0:27.970,288.2,Filipe Albuquerque,,GTP,,Cadillac Wayne Taylor Racing,Cadillac,GF,
10,2,5,1:07.665,0,,19.246,0,22.530,0,25.889,0,140.8,26:50.849,17:16:50.849,0:19.246,0:22.530,0:25.889,288.2,Filipe Albuquerque,,GTP,,Cadillac Wayne Taylor Racing,Cadillac,GF,
10,2,6,1:07.003,0,,19.007,0,22.265,0,25.731,0,142.2,27:57.852,17:17:57.852,0:19.007,0:22.265,0:25.731,290.4,Filipe Albuquerque,,GTP,,Cadillac Wayne Taylor Racing,Cadillac,GF,
10,2,7,1:06.599,0,,19.059,0,21.984,0,25.556,0,143.1,29:04.451,17:19:04.451,0:19.059,0:21.984,0:25.556,290.4,Filipe Albuquerque,,GTP,,Cadillac Wayne Taylor Racing,Cadillac,GF,
10,2,8,1:06.464,2,,18.890,0,22.050,0,25.524,2,143.4,30:10.915,17:20:10.915,0:18.890,0:22.050,0:25.524,290.4,Filipe Albuquerque,,GTP,,Cadillac Wayne Taylor Racing,Cadillac,GF,
10,2,9,3:42.196,0,B,18.774,2,21.848,2,3:01.574,0,42.9,33:53.111,17:23:53.111,0:18.774,0:21.848,3:01.574,290.9,Filipe Albuquerque,,GTP,,Cadillac Wayne Taylor Racing,Cadillac,FF,
14,2,1,2:24.600,0,,1:26.178,0,28.120,0,30.302,0,65.9,2:24.600,16:52:24.600,1:26.178,0:28.120,0:30.302,214.3,Benjamin Barnicoat,0:01:02.564,GTDPRO,,Vasser Sullivan Racing,Lexus,GF,
14,2,2,1:18.283,0,,22.474,0,26.987,0,28.822,0,121.7,3:42.883,16:53:42.883,0:22.474,0:26.987,0:28.822,211.3,Benjamin Barnicoat,,GTDPRO,,Vasser Sullivan Racing,Lexus,GF,
14,2,3,1:14.703,0,,21.662,0,25.402,0,27.639,0,127.6,4:57.586,16:54:57.586,0:21.662,0:25.402,0:27.639,239.7,Benjamin Barnicoat,,GTDPRO,,Vasser Sullivan Racing,Lexus,GF,
14,2,4,1:12.317,0,,20.878,0,24.288,0,27.151,0,131.8,6:09.903,16:56:09.903,0:20.878,0:24.288,0:27.151,247.4,Benjamin Barnicoat,,GTDPRO,,Vasser Sullivan Racing,Lexus,GF,
14,2,5,1:11.259,0,,20.590,0,23.765,0,26.904,0,133.7,7:21.162,16:57:21.162,0:20.590,0:23.765,0:26.904,247.0,Benjamin Barnicoat,,GTDPRO,,Vasser Sullivan Racing,Lexus,GF,
14,2,6,1:10.771,0,,20.482,0,23.637,0,26.652,0,134.7,8:31.933,16:58:31.933,0:20.482,0:23.637,0:26.652,247.4,Benjamin Barnicoat,,GTDPRO,,Vasser Sullivan Racing,Lexus,GF,
14,2,7,1:10.727,0,,20.426,0,23.533,0,26.768,0,134.8,9:42.660,16:59:42.660,0:20.426,0:23.533,0:26.768,248.6,Benjamin Barnicoat,,GTDPRO,,Vasser Sullivan Racing,Lexus,GF,
14,2,8,1:10.087,0,,20.322,0,23.475,0,26.290,0,136.0,10:52.747,17:00:52.747,0:20.322,0:23.475,0:26.290,247.8,Benjamin Barnicoat,,GTDPRO,,Vasser Sullivan Racing,Lexus,GF,
14,2,9,1:10.208,0,,20.343,0,23.475,0,26.390,0,135.7,12:02.955,17:02:02.955,0:20.343,0:23.475,0:26.390,247.8,Benjamin Barnicoat,,GTDPRO,,Vasser Sullivan Racing,Lexus,GF,
14,2,10,1:13.580,0,,21.192,0,25.954,0,26.434,0,129.5,13:16.535,17:03:16.535,0:21.192,0:25.954,0:26.434,206.2,Benjamin Barnicoat,,GTDPRO,,Vasser Sullivan Racing,Lexus,GF,
