TIME_UTC_SECONDS,TIME_UTC_STR,AIR_TEMP,TRACK_TEMP,HUMIDITY,PRESSURE,WIND_SPEED,WIND_DIRECTION,RAIN,AIR_TEMP_UNIT,TRACK_TEMP_UNIT,PRESSURE_UNIT,WIND_SPEED_UNIT,
1775912708,4/11/2026 1:05:08 PM,82.36,106.88,27.45,995.9,0.9,333,-999,ºC,ºC,mbar,KPH,
1775912769,4/11/2026 1:06:09 PM,82.4,106.52,27.6,995.9,0.9,316,-999,ºC,ºC,mbar,KPH,
1775912830,4/11/2026 1:07:10 PM,82.58,106.34,27.55,995.8,1.2,236,-999,ºC,ºC,mbar,KPH,
1775912891,4/11/2026 1:08:11 PM,82.54,105.8,27.05,995.8,1.4,356,-999,ºC,ºC,mbar,KPH,
1775912952,4/11/2026 1:09:12 PM,82.51,105.62,26.47,995.8,1.6,355,-999,ºC,ºC,mbar,KPH,
1775913013,4/11/2026 1:10:13 PM,82.49,105.62,25.9,995.8,1.3,314,-999,ºC,ºC,mbar,KPH,
1775913074,4/11/2026 1:11:14 PM,82.47,105.26,25.75,995.8,1.8,347,-999,ºC,ºC,mbar,KPH,
1775913135,4/11/2026 1:12:15 PM,82.45,105.08,25.8,995.9,1.5,355,-999,ºC,ºC,mbar,KPH,
1775913196,4/11/2026 1:13:16 PM,82.4,105.08,25.99,995.8,2.2,355,-999,ºC,ºC,mbar,KPH,
1775913257,4/11/2026 1:14:17 PM,82.38,104.9,26.13,995.8,1.1,326,-999,ºC,ºC,mbar,KPH,
1775913318,4/11/2026 1:15:18 PM,82.35,104.9,26.71,995.8,1.2,0,-999,ºC,ºC,mbar,KPH,
1775913379,4/11/2026 1:16:19 PM,82.29,104.9,26.44,995.9,2.4,356,-999,ºC,ºC,mbar,KPH,
1775913440,4/11/2026 1:17:20 PM,82.2,104.9,26.64,995.8,2.4,2,-999,ºC,ºC,mbar,KPH,
1775913501,4/11/2026 1:18:21 PM,81.93,104.72,26.61,995.8,2.2,333,-999,ºC,ºC,mbar,KPH,
1775913562,4/11/2026 1:19:22 PM,81.73,104.54,26.6,995.9,2.4,8,-999,ºC,ºC,mbar,KPH,
