NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,
007,3,1,3:27.728,0,,1:56.861,0,56.041,0,34.826,0,99.3,3:27.728,11:23:27.728,1:56.861,0:56.041,0:34.826,,Alex Riberas,0:01:35.375,GTDPRO,,Heart of Racing Team,Aston Martin,GF,
007,3,2,1:51.556,0,,26.324,0,52.175,0,33.057,0,184.9,5:19.284,11:25:19.284,0:26.324,0:52.175,0:33.057,,Alex Riberas,,GTDPRO,,Heart of Racing Team,Aston Martin,GF,
007,3,3,2:09.316,0,B,26.208,0,52.934,0,50.174,0,159.5,7:28.600,11:27:28.600,0:26.208,0:52.934,0:50.174,,Alex Riberas,,GTDPRO,,Heart of Racing Team,Aston Martin,RF,
007,3,4,6:29.132,0,,5:03.010,0,53.095,0,33.027,0,53.0,13:57.732,11:33:57.732,5:03.010,0:53.095,0:33.027,,Alex Riberas,0:04:58.036,GTDPRO,,Heart of Racing Team,Aston Martin,GF,
007,3,5,1:49.388,0,,26.042,0,50.679,0,32.667,0,188.6,15:47.120,11:35:47.120,0:26.042,0:50.679,0:32.667,,Alex Riberas,,GTDPRO,,Heart of Racing Team,Aston Martin,GF,
007,3,6,1:49.101,2,,26.029,0,50.498,2,32.574,0,189.0,17:36.221,11:37:36.221,0:26.029,0:50.498,0:32.574,,Alex Riberas,,GTDPRO,,Heart of Racing Team,Aston Martin,GF,
007,3,7,1:49.724,0,,25.959,0,50.994,0,32.771,0,188.0,19:25.945,11:39:25.945,0:25.959,0:50.994,0:32.771,,Alex Riberas,,GTDPRO,,Heart of Racing Team,Aston Martin,GF,
007,3,8,1:49.627,0,,26.432,0,50.736,0,32.459,1,188.1,21:15.572,11:41:15.572,0:26.432,0:50.736,0:32.459,,Alex Riberas,,GTDPRO,,Heart of Racing Team,Aston Martin,GF,
007,3,9,5:18.196,0,B,25.907,1,50.644,0,4:01.645,0,64.8,26:33.768,11:46:33.768,0:25.907,0:50.644,4:01.645,,Alex Riberas,,GTDPRO,,Heart of Racing Team,Aston Martin,GF,
007,2,10,2:13.260,0,,48.633,0,51.701,0,32.926,0,154.8,28:47.028,11:48:47.028,0:48.633,0:51.701,0:32.926,,Roman De Angelis,0:04:00.130,GTDPRO,,Heart of Racing Team,Aston Martin,GF,
007,2,11,1:49.802,0,,25.991,0,51.204,0,32.607,0,187.8,30:36.830,11:50:36.830,0:25.991,0:51.204,0:32.607,,Roman De Angelis,,GTDPRO,,Heart of Racing Team,Aston Martin,GF,
007,2,12,1:49.511,0,,25.729,0,51.345,0,32.437,2,188.3,32:26.341,11:52:26.341,0:25.729,0:51.345,0:32.437,,Roman De Angelis,,GTDPRO,,Heart of Racing Team,Aston Martin,GF,
007,2,13,1:49.585,0,,25.818,0,51.165,1,32.602,0,188.2,34:15.926,11:54:15.926,0:25.818,0:51.165,0:32.602,,Roman De Angelis,,GTDPRO,,Heart of Racing Team,Aston Martin,GF,
007,2,14,1:49.722,0,,25.669,2,51.496,0,32.557,0,188.0,36:05.648,11:56:05.648,0:25.669,0:51.496,0:32.557,,Roman De Angelis,,GTDPRO,,Heart of Racing Team,Aston Martin,GF,
007,2,15,2:38.003,0,B,25.866,0,51.342,0,1:20.795,0,130.5,38:43.651,11:58:43.651,0:25.866,0:51.342,1:20.795,,Roman De Angelis,,GTDPRO,,Heart of Racing Team,Aston Martin,GF,
007,4,16,3:09.397,0,B,54.983,0,1:00.281,0,1:14.133,0,108.9,41:53.048,12:01:53.048,0:54.983,1:00.281,1:14.133,,Ross Gunn,0:01:21.850,GTDPRO,,Heart of Racing Team,Aston Martin,GF,
007,4,17,2:13.636,0,,49.402,0,51.405,0,32.829,0,154.3,44:06.684,12:04:06.684,0:49.402,0:51.405,0:32.829,,Ross Gunn,0:01:11.602,GTDPRO,,Heart of Racing Team,Aston Martin,GF,
007,4,18,1:50.070,0,,25.868,0,51.618,0,32.584,0,187.4,45:56.754,12:05:56.754,0:25.868,0:51.618,0:32.584,,Ross Gunn,,GTDPRO,,Heart of Racing Team,Aston Martin,GF,
007,4,19,1:49.834,0,,25.905,0,51.306,0,32.623,0,187.8,47:46.588,12:07:46.588,0:25.905,0:51.306,0:32.623,,Ross Gunn,,GTDPRO,,Heart of Racing Team,Aston Martin,GF,
007,4,20,1:50.262,0,,25.786,0,51.222,0,33.254,0,187.1,49:36.850,12:09:36.850,0:25.786,0:51.222,0:33.254,,Ross Gunn,,GTDPRO,,Heart of Racing Team,Aston Martin,GF,
007,4,21,1:49.157,0,,25.797,0,50.905,0,32.455,1,189.0,51:26.007,12:11:26.007,0:25.797,0:50.905,0:32.455,,Ross Gunn,,GTDPRO,,Heart of Racing Team,Aston Martin,GF,
007,4,22,2:44.437,0,B,25.763,1,50.875,1,1:27.799,0,125.4,54:10.444,12:14:10.444,0:25.763,0:50.875,1:27.799,,Ross Gunn,,GTDPRO,,Heart of Racing Team,Aston Martin,GF,
007,1,23,2:12.886,0,,48.725,0,51.362,0,32.799,0,155.2,56:23.330,12:16:23.330,0:48.725,0:51.362,0:32.799,,Marco Sorensen,0:01:27.588,GTDPRO,,Heart of Racing Team,Aston Martin,GF,
007,1,24,1:49.569,0,,25.785,1,51.229,0,32.555,1,188.2,58:12.899,12:18:12.899,0:25.785,0:51.229,0:32.555,,Marco Sorensen,,GTDPRO,,Heart of Racing Team,Aston Martin,GF,
007,1,25,1:50.215,0,,26.019,0,51.070,1,33.126,0,187.1,1:00:03.114,12:20:03.114,0:26.019,0:51.070,0:33.126,,Marco Sorensen,,GTDPRO,,Heart of Racing Team,Aston Martin,FF,
021,4,1,3:09.433,0,,1:25.916,0,1:04.849,0,38.668,0,108.9,3:09.433,11:23:09.433,1:25.916,1:04.849,0:38.668,,Sheena Monk,0:01:02.238,GTD,B,Triarsi Competizione,Ferrari,GF,
021,4,2,2:04.528,0,,31.207,0,56.908,0,36.413,0,165.6,5:13.961,11:25:13.961,0:31.207,0:56.908,0:36.413,,Sheena Monk,,GTD,B,Triarsi Competizione,Ferrari,GF,
021,4,3,2:13.978,0,B,27.598,0,55.401,0,50.979,0,153.9,7:27.939,11:27:27.939,0:27.598,0:55.401,0:50.979,,Sheena Monk,,GTD,B,Triarsi Competizione,Ferrari,RF,
021,4,4,7:22.524,0,,5:47.240,0,59.741,0,35.543,0,46.6,14:50.463,11:34:50.463,5:47.240,0:59.741,0:35.543,,Sheena Monk,0:05:39.713,GTD,B,Triarsi Competizione,Ferrari,GF,
021,4,5,1:54.887,0,,27.923,0,52.662,0,34.302,0,179.5,16:45.350,11:36:45.350,0:27.923,0:52.662,0:34.302,,Sheena Monk,,GTD,B,Triarsi Competizione,Ferrari,GF,
021,4,6,1:51.098,0,,26.215,0,51.075,0,33.808,0,185.7,18:36.448,11:38:36.448,0:26.215,0:51.075,0:33.808,,Sheena Monk,,GTD,B,Triarsi Competizione,Ferrari,GF,
021,4,7,1:50.238,0,,25.953,0,51.066,1,33.219,1,187.1,20:26.686,11:40:26.686,0:25.953,0:51.066,0:33.219,,Sheena Monk,,GTD,B,Triarsi Competizione,Ferrari,GF,
