POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,IMSA_CarId,IMSA_TeamId,IMSA_ClassId,IMSA_CarTypeId,IMSA_ManufacturerId,IMSA_TireId,IMSA_SponsorId,IMSA_EventEntryId,*Extra 9,*Extra 10,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_IMSA_DriverId,DRIVER1_IMSA_DriverPlugId,DRIVER1_IMSA_DriverRatingLong,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_IMSA_DriverId,DRIVER2_IMSA_DriverPlugId,DRIVER2_IMSA_DriverRatingLong,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_IMSA_DriverId,DRIVER3_IMSA_DriverPlugId,DRIVER3_IMSA_DriverRatingLong,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_IMSA_DriverId,DRIVER4_IMSA_DriverPlugId,DRIVER4_IMSA_DriverRatingLong,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_IMSA_DriverId,DRIVER5_IMSA_DriverPlugId,DRIVER5_IMSA_DriverRatingLong,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_IMSA_DriverId,DRIVER6_IMSA_DriverPlugId,DRIVER6_IMSA_DriverRatingLong,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
11,22,7,1:38.676,+4.781,+2.100,209.0,8,United Autosports USA,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Rasmus,Lindh,Silver,"Gothenburg, Sweden",SWE,,,,,,,James,Allen,Gold,"Perth, Australia",AUS,,,,,,,Paul,Di Resta,Platinum,Monaco,GBR,,,,,,,Daniel,Goldburg,Bronze,"Delray Beach, FL",USA,,,,,,,,,,,,,,,,,,,
12,52,5,1:39.000,+5.105,+0.324,208.3,10,PR1 Mathiasen Motorsports,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Mathias,BECHE,Gold,Veigy,CHE,,,,,,,Benjamin,Pedersen,Silver,Copenhagen,USA,,,,,,,Ben,Keating,Bronze,"Victoria, TX",USA,,,,,,,Rodrigo,Sales,Bronze,"Crystal Bay, NV",USA,,,,,,,,,,,,,,,,,,,
13,2,7,1:39.203,+5.308,+0.203,207.9,7,United Autosports USA,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Oliver,Jarvis,Platinum,"Newmarket, United Kingdom",GBR,,,,,,,Ben,Hanley,Gold,"Accrington, United Kingdom",GBR,,,,,,,Garnet,Patterson,Silver,Adelaide,AUS,,,,,,,Nick,Boulle,Bronze,"Dallas, TX",USA,,,,,,,,,,,,,,,,,,,
14,73,7,1:39.217,+5.322,+0.014,207.9,8,Pratt Miller Motorsports,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Callum,Ilott,Platinum,"Cambridge, UK",GBR,,,,,,,Chris,Cumming,Bronze,Vancouver,CAN,,,,,,,James,Roe,Silver,Naas,IRL,,,,,,,Pietro,Fittipaldi,Gold,"Miami, FL",BRA,,,,,,,,,,,,,,,,,,,
15,11,5,1:39.389,+5.494,+0.172,207.5,10,TDS RACING,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Charles,Milesi,Gold,"Dijon, France",FRA,,,,,,,Hunter,McElrea,Silver,"Gold Coast, Australia",NZL,,,,,,,Mikkel,Jensen,Platinum,"Aarhus, Denmark",DNK,,,,,,,Steven,Thomas,Bronze,"Carl Junction, MO",USA,,,,,,,,,,,,,,,,,,,
16,99,4,1:39.600,+5.705,+0.211,207.1,7,AO Racing,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Christian,Rasmussen,Gold,"Copenhagen, Denmark",DNK,,,,,,,Jonny,Edgar,Silver,"Asby, United Kingdom",GBR,,,,,,,Dane,Cameron,Platinum,"Huntersville, NC",USA,,,,,,,PJ,Hyett,Bronze,"St Charles, IL",USA,,,,,,,,,,,,,,,,,,,
17,88,8,1:39.754,+5.859,+0.154,206.8,10,Af Corse,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Matthieu,Vaxiviere,Gold,"Bordeaux, France",FRA,,,,,,,Nicklas,Nielsen,Platinum,"Uldum, Denmark",DNK,,,,,,,Dylan,Murry,Silver,"Cumming, GA",USA,,,,,,,Luis,Perez Companc,Bronze,"Buenos Aires, Argentina",ARG,,,,,,,,,,,,,,,,,,,
18,74,7,1:39.768,+5.873,+0.014,206.7,10,Riley,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Felipe,Massa,Platinum,"São Paulo, Brazil",BRA,,,,,,,Josh,Burdon,Silver,"Hobart, Australia",AUS,,,,,,,Felipe,Fraga,Gold,"Palmas, Brazil",BRA,,,,,,,Gar,Robinson,Bronze,"Austin, TX",USA,,,,,,,,,,,,,,,,,,,
19,04,7,1:39.868,+5.973,+0.100,206.5,10,Crowdstrike Racing by APR,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Colton,Herta,Platinum,"Valencia, CA",USA,,,,,,,Toby,Sowery,Silver,"Cambridge, United Kingdom",GBR,,,,,,,Malthe,Jakobsen,Gold,Sennels,DNK,,,,,,,George,Kurtz,Bronze,"Scottsdale, AZ",USA,,,,,,,,,,,,,,,,,,,
20,43,6,1:40.401,+6.506,+0.533,205.4,10,Inter Europol Competition,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Antonio,Felix da Costa,Platinum,"cascais, Portugal",PRT,,,,,,,Bijoy,Garg,Silver,"Atherton, CA",USA,,,,,,,Jon,Field,Bronze,"Nashville, TN",USA,,,,,,,Tom,Dillmann,Gold,"Mulhouse, France",FRA,,,,,,,,,,,,,,,,,,,
21,18,7,1:41.158,+7.263,+0.757,203.9,10,Era Motorsport,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Ryan,Dalziel,Gold,"Glasgow, Scotland",GBR,,,,,,,David Heinemeier,Hansson,Silver,"Malibu, CA",DNK,,,,,,,Paul-Loup,Chatin,Gold,"Chartres, France",FRA,,,,,,,Tobi,Lutke,Bronze,"Toronto, Canada",CAN,,,,,,,,,,,,,,,,,,,
22,8,7,1:41.244,+7.349,+0.086,203.7,10,Tower Motorsports,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Job,Van Uitert,Gold,"Dongen, Netherlands",NLD,,,,,,,Sebastien,Bourdais,Platinum,"Le Mans, France",FRA,,,,,,,Sebastian,Alvarez,Silver,"Mexico City, Mexico",MEX,,,,,,,John,Farano,Bronze,"Toronto, ON",CAN,,,,,,,,,,,,,,,,,,,
23,64,5,1:45.523,+11.628,+4.279,195.5,6,Ford Multimatic Motorsports,GTDPRO,,,Ford Mustang GT3,M,,,,,,,,,,,Austin,Cindric,Gold,"Mooresville, NC",USA,,,,,,,Sebastian,Priaulx,Gold,"Guernsey, United Kingdom",GBR,,,,,,,Mike,Rockenfeller,Platinum,"Altnau, Switzerland",DEU,,,,,,,,,,,,,,,,,,,,,,,,,
24,65,6,1:45.855,+11.960,+0.332,194.8,7,Ford Multimatic Motorsports,GTDPRO,,,Ford Mustang GT3,M,,,,,,,,,,,Dennis,Olsen,Platinum,"Valer, Norway",NOR,,,,,,,Frederic,Vervisch,Gold,"Middelkerke, Belgium",BEL,,,,,,,Christopher,Mies,Platinum,"Erkrath, Germany",DEU,,,,,,,,,,,,,,,,,,,,,,,,,
25,48,4,1:46.005,+12.110,+0.150,194.6,4,Paul Miller Racing,GTDPRO,,,BMW M4 GT3 EVO,M,,,,,,,,,,,Augusto,Farfus,Platinum,Monaco,BRA,,,,,,,Max,Hesse,Gold,"Wernau, Germany",DEU,,,,,,,Jesse,Krohn,Gold,"Helsinki, Finland",FIN,,,,,,,Dan,Harper,Platinum,Belfast,GBR,,,,,,,,,,,,,,,,,,,
26,3,6,1:46.012,+12.117,+0.007,194.6,9,Corvette Racing by Pratt Miller Motorsports,GTDPRO,,,Chevrolet Corvette Z06 GT3.R,M,,,,,,,,,,,Daniel,Juncadella,Platinum,"Barcelona, Spain",ESP,,,,,,,Alexander,Sims,Platinum,"Kidderminster, United Kingdom",GBR,,,,,,,Antonio,Garcia,Platinum,"Madrid, Spain",ESP,,,,,,,,,,,,,,,,,,,,,,,,,
27,9,5,1:46.136,+12.241,+0.124,194.3,7,Pfaff Motorsports,GTDPRO,,,Lamborghini Huracan GT3 EVO2,M,,,,,,,,,,,James,Hinchcliffe,Gold,"Oakville, Canada",CAN,,,,,,,Marco,Mapelli,Platinum,"Lugano, Italy",ITA,,,,,,,Jordan,Pepper,Platinum,"Midrand, South Africa",ZAF,,,,,,,Andrea,Caldarelli,Platinum,"Pescara, Italy",ITA,,,,,,,,,,,,,,,,,,,
28,4,5,1:46.445,+12.550,+0.309,193.8,9,Corvette Racing by Pratt Miller Motorsports,GTDPRO,,,Chevrolet Corvette Z06 GT3.R,M,,,,,,,,,,,Nico,Varrone,Gold,"Escobar, Argentina",ARG,,,,,,,Nicky,Catsburg,Platinum,"Amersfoort, Netherlands",NLD,,,,,,,Tommy,Milner,Platinum,"Middleburg, VA",USA,,,,,,,,,,,,,,,,,,,,,,,,,
29,77,6,1:46.539,+12.644,+0.094,193.6,9,AO Racing,GTDPRO,,,Porsche 911 GT3 R (992),M,,,,,,,,,,,Alessio,Picariello,Gold,"Namur, Belgium",BEL,,,,,,,Klaus,Bachler,Platinum,"Unzmarkt, Austria",AUT,,,,,,,Laurin,Heinrich,Gold,"Würzburg, Germany",DEU,,,,,,,,,,,,,,,,,,,,,,,,,
30,91,7,1:46.579,+12.684,+0.040,193.5,8,Trackhouse by TF Sport,GTDPRO,,,Chevrolet Corvette Z06 GT3.R,M,,,,,,,,,,,Shane,van Gisbergen,Platinum,Auckland,NZL,,,,,,,Scott,McLaughlin,Platinum,"Christchurch, New Zealand",NZL,,,,,,,Connor,Zilisch,Silver,"Mooresville, NC",USA,,,,,,,Ben,Keating,Bronze,"Victoria, TX",USA,,,,,,,,,,,,,,,,,,,
31,75,4,1:46.613,+12.718,+0.034,193.5,6,75 Express,GTDPRO,,,Mercedes-AMG GT3,M,,,,,,,,,,,Maro,Engel,Platinum,Monaco,DEU,,,,,,,Jules,Gounon,Platinum,"Aubenas, France",FRA,,,,,,,Mikael,Grenier,Gold,"Québec, QC",CAN,,,,,,,Kenny,Habul,Bronze,Sydney,AUS,,,,,,,,,,,,,,,,,,,
32,120,6,1:46.634,+12.739,+0.021,193.4,9,Wright Motorsports,GTD,,,Porsche 911 GT3 R (992),M,,,,,,,,,,,Ayhancan,Guven,Platinum,Istanbul,TUR,,,,,,,Tom,Sargent,Silver,"Young, Australia",AUS,,,,,,,Elliott,Skeer,Gold,"San Diego, CA",USA,,,,,,,Adam,Adelson,Silver,"Los Angeles, CA",USA,,,,,,,,,,,,,,,,,,,
33,007,5,1:46.646,+12.751,+0.012,193.4,5,Heart of Racing Team,GTDPRO,,,Aston Martin Vantage GT3 Evo,M,,,,,,,,,,,Marco,Sorensen,Platinum,"Godthaab, Denmark",DNK,,,,,,,Roman,De Angelis,Gold,"Windsor , ON",CAN,,,,,,,Alex,Riberas,Gold,"Barcelona, Spain",ESP,,,,,,,Ross,Gunn,Platinum,"Great Missenden, United Kingdom",GBR,,,,,,,,,,,,,,,,,,,
34,57,7,1:46.652,+12.757,+0.006,193.4,7,Winward Racing,GTD,,,Mercedes-AMG GT3,M,,,,,,,,,,,Lucas,Auer,Platinum,"Kufstein, Austria",AUT,,,,,,,Indy,Dontje,Silver,"Bergen, Netherlands",NLD,,,,,,,Philip,Ellis,Gold,"Munich, Germany",GBR,,,,,,,Russell,Ward,Silver,"Seabrook, TX",USA,,,,,,,,,,,,,,,,,,,
35,69,5,1:46.653,+12.758,+0.001,193.4,9,GetSpeed,GTDPRO,,,Mercedes-AMG GT3,M,,,,,,,,,,,Luca,Stolz,Platinum,"Brachbach, Germany",DEU,,,,,,,Fabian,Schiller,Gold,"Bonn, Germany",DEU,,,,,,,Maxime,Martin,Platinum,"Brussels, Belgium",BEL,,,,,,,Anthony,Bartone,Silver,"Miami, FL",USA,,,,,,,,,,,,,,,,,,,
36,45,4,1:46.658,+12.763,+0.005,193.4,7,Wayne Taylor Racing,GTD,,,Lamborghini Huracan GT3 EVO2,M,,,,,,,,,,,Kyle,Marcelli,Gold,"Toronto, ON",CAN,,,,,,,Graham,Doyle,Silver,"Belleair, FL",USA,,,,,,,Trent,Hindman,Gold,"Ocean Township, NJ",USA,,,,,,,Danny,Formal,Silver,"San Jose, Costa Rica",CRI,,,,,,,,,,,,,,,,,,,
37,12,7,1:46.788,+12.893,+0.130,193.1,7,Vasser Sullivan Racing,GTD,,,Lexus RC F GT3,M,,,,,,,,,,,Kyle,Kirkwood,Gold,"Jupiter, FL",USA,,,,,,,Frankie,Montecalvo,Silver,"Highlands, NJ",USA,,,,,,,Parker,Thompson,Silver,"Red Deer, AB",CAN,,,,,,,Jack,Hawksworth,Gold,"Bradford, United Kingdom",GBR,,,,,,,,,,,,,,,,,,,
38,78,5,1:46.805,+12.910,+0.017,193.1,9,Forte Racing,GTD,,,Lamborghini Huracan GT3 EVO2,M,,,,,,,,,,,Parker,Kligerman,Silver,"Westport, CT",USA,,,,,,,Franck,Perera,Platinum,"Montpellier, France",FRA,,,,,,,Mario,Farnbacher,Gold,"Ansbach, Germany",DEU,,,,,,,Misha,Goikhberg,Silver,"Woodbridge, ON",CAN,,,,,,,,,,,,,,,,,,,
39,19,5,1:46.851,+12.956,+0.046,193.0,7,van der Steur Racing,GTD,B,,Aston Martin Vantage GT3 Evo,M,,,,,,,,,,,Anthony,McIntosh,Bronze,"Milwaukee, WI",USA,,,,,,,Valentin,Hasse-Clot,Gold,"Paris, France",FRA,,,,,,,Rory,van der Steur,Silver,"Chesapeake City, MD",USA,,,,,,,Maxime,Robin,Silver,Le Mans,FRA,,,,,,,,,,,,,,,,,,,
40,81,4,1:46.858,+12.963,+0.007,193.0,7,DragonSpeed,GTDPRO,,,Ferrari 296 GT3,M,,,,,,,,,,,Thomas,Neubauer,Gold,Paris,FRA,,,,,,,Miguel,Molina,Platinum,"Lloret de Mar, Spain",ESP,,,,,,,Davide,Rigon,Platinum,"Cervia, Italy",ITA,,,,,,,Albert,Costa,Platinum,Andorra,ESP,,,,,,,,,,,,,,,,,,,
41,27,4,1:46.905,+13.010,+0.047,192.9,4,Heart of Racing Team,GTD,,,Aston Martin Vantage GT3 Evo,M,,,,,,,,,,,Mattia,Drudi,Platinum,Misano Adriatico,ITA,,,,,,,Zacharie,Robichon,Silver,"Ottawa, ON",CAN,,,,,,,Casper,Stevenson,Silver,London,GBR,,,,,,,Tom,Gamble,Gold,"Nottingham, United Kingdom",GBR,,,,,,,,,,,,,,,,,,,
42,70,3,1:46.928,+13.033,+0.023,192.9,7,Inception Racing,GTD,B,,Ferrari 296 GT3,M,,,,,,,,,,,David,Fumanelli,Gold,Lesmo,ITA,,,,,,,Ollie,Millroy,Silver,"Reading, United Kingdom",GBR,,,,,,,Frederik,Schandorff,Gold,"Aarhus, Denmark",DNK,,,,,,,Brendan,Iribe,Bronze,"Los Angeles, CA",USA,,,,,,,,,,,,,,,,,,,
43,34,5,1:46.959,+13.064,+0.031,192.8,9,Conquest Racing,GTD,,,Ferrari 296 GT3,M,,,,,,,,,,,Giacomo,Altoè,Gold,"Adria, Italy",ITA,,,,,,,Cedric,Sbirrazzuoli,Silver,Monaco,MCO,,,,,,,Daniel,Serra,Platinum,"Sao Paulo, Brazil",BRA,,,,,,,Manny,Franco,Silver,"Milwaukee, WI",USA,,,,,,,,,,,,,,,,,,,
44,1,6,1:46.963,+13.068,+0.004,192.8,6,Paul Miller Racing,GTDPRO,,,BMW M4 GT3 EVO,M,,,,,,,,,,,Kelvin,van der Linde,Platinum,"Johannesburg, South Africa",ZAF,,,,,,,Connor,De Phillippi,Gold,"Cornelius, NC",USA,,,,,,,Neil,Verhagen,Gold,"Mooresville, NC",USA,,,,,,,Madison,Snow,Gold,"Salt Lake City, UT",USA,,,,,,,,,,,,,,,,,,,
45,83,5,1:46.981,+13.086,+0.018,192.8,7,Iron Dames,GTD,,,Porsche 911 GT3 R (992),M,,,,,,,,,,,Karen,Gaillard,Silver,"Riaz, Fribourg",CHE,,,,,,,Michelle,Gatting,Gold,"Vedbaek, Denmark",DNK,,,,,,,Rahel,Frey,Silver,"Aedermannsdorf, Switzerland",SWZ,,,,,,,Sarah,Bovy,Silver,"Brussels, Belgium",BEL,,,,,,,,,,,,,,,,,,,
46,20,5,1:47.115,+13.220,+0.134,192.6,6,Proton Competition,GTDPRO,,,Porsche 911 GT3 R (992),M,,,,,,,,,,,Richard,Lietz,Platinum,"Ybbsitz, Austria",AUT,,,,,,,Thomas,Preining,Platinum,"Linz, Austria",AUT,,,,,,,Matteo,Cressoni,Silver,"Volta Mantovana, Italy",ITA,,,,,,,Claudio,Schiavoni,Bronze,"Bologna, Italy",ITA,,,,,,,,,,,,,,,,,,,
47,021,4,1:47.189,+13.294,+0.074,192.4,7,Triarsi Competizione,GTD,B,,Ferrari 296 GT3,M,,,,,,,,,,,James,Calado,Platinum,"Cardiff, United Kingdom",GBR,,,,,,,Mike,Skeen,Silver,"Charlotte, NC",USA,,,,,,,Stevan,McAleer,Gold,"Glasgow, Scotland",GBR,,,,,,,Sheena,Monk,Bronze,"Newtown, PA",USA,,,,,,,,,,,,,,,,,,,
48,44,5,1:47.280,+13.385,+0.091,192.3,9,Magnus Racing,GTD,B,,Aston Martin Vantage GT3 Evo,M,,,,,,,,,,,Nicki,Thiim,Platinum,"Sonderborg, Denmark",DNK,,,,,,,Spencer,Pumpelly,Silver,"Atlanta, GA",USA,,,,,,,Andy,Lally,Gold,"Northport, NY",USA,,,,,,,John,Potter,Bronze,"Salt Lake City, UT",USA,,,,,,,,,,,,,,,,,,,
49,96,6,1:47.281,+13.386,+0.001,192.3,8,Turner Motorsport,GTD,,,BMW M4 GT3 EVO,M,,,,,,,,,,,Jens,Klingmann,Gold,"Heidelberg, Germany",DEU,,,,,,,Jake,Walker,Silver,"Phoenixville, PA",USA,,,,,,,Patrick,Gallagher,Silver,"Thornville, OH",USA,,,,,,,Robby,Foley,Gold,"Randolph, NJ",USA,,,,,,,,,,,,,,,,,,,
50,14,6,1:47.281,+13.386,+0.000,192.3,7,Vasser Sullivan Racing,GTDPRO,,,Lexus RC F GT3,M,,,,,,,,,,,Townsend,Bell,Gold,"San Luis Obispo, CA",USA,,,,,,,Kyle,Kirkwood,Gold,"Jupiter, FL",USA,,,,,,,Aaron,Telitz,Gold,"Birchwood, WI",USA,,,,,,,Ben,Barnicoat,Platinum,"Chesterfield, United Kingdom",GBR,,,,,,,,,,,,,,,,,,,
51,21,5,1:47.382,+13.487,+0.101,192.1,9,Af Corse,GTD,,,Ferrari 296 GT3,M,,,,,,,,,,,Kei,Cozzolino,Gold,"Tokyo, Japan",JPN,,,,,,,Alessandro,Pier Guidi,Platinum,"Tortona, Italy",ITA,,,,,,,Lilou,Wadoux Ducellier,Silver,"Amiens, France",FRA,,,,,,,Simon,Mann,Silver,"Lausanne, Switzerland",USA,,,,,,,,,,,,,,,,,,,
52,36,5,1:47.592,+13.697,+0.210,191.7,9,DXDT Racing,GTD,,,Chevrolet Corvette Z06 GT3.R,M,,,,,,,,,,,Pipo,Derani,Platinum,"São Paulo, Brazil",BRA,,,,,,,Charlie,Eastwood,Gold,"Belfast, Northern Ireland",IRL,,,,,,,Alec,Udell,Silver,"Austin, TX",USA,,,,,,,Salih,Yoluc,Silver,"London, United Kingdom",TUR,,,,,,,,,,,,,,,,,,,
