POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,31,WRT,Sean GELAEL,Robin FRIJNS,René RAST,,Oreca 07 - Gibson,G,LMP2,,,Classified,39,2:28'07.175,,,6,2'07.648,197.5,,
2,36,Alpine ELF Team,André NEGRÃO,Nicolas LAPIERRE,Matthieu VAXIVIERE,,Alpine A480 - Gibson,M,HYPERCAR,,,Classified,39,2:28'08.633,1.458,1.458,5,2'06.051,200.0,,
3,7,Toyota Gazoo Racing,Mike CONWAY,Kamui KOBAYASHI,Jose Maria LOPEZ,,Toyota GR010 HYBRID,M,HYPERCAR,H,,Classified,39,2:28'11.129,3.954,2.496,5,2'05.624,200.7,,
4,9,Prema Orlen Team,Robert KUBICA,Louis DELETRAZ,Lorenzo COLOMBO,,Oreca 07 - Gibson,G,LMP2,,,Classified,39,2:28'13.804,6.629,2.675,7,2'07.865,197.2,,
5,708,Glickenhaus Racing,Olivier PLA,Romain DUMAS,Luis Felipe DERANI,,Glickenhaus 007 LMH,M,HYPERCAR,,,Classified,39,2:28'14.689,7.514,0.885,5,2'05.448,201.0,,
6,22,United Autosports USA,Philip HANSON,Filipe ALBUQUERQUE,William OWEN,,Oreca 07 - Gibson,G,LMP2,,,Classified,39,2:28'15.456,8.281,0.767,5,2'07.859,197.2,,
7,23,United Autosports USA,Alexander LYNN,Oliver JARVIS,Joshua PIERSON,,Oreca 07 - Gibson,G,LMP2,,,Classified,39,2:28'16.140,8.965,0.684,5,2'08.264,196.6,,
8,5,Team Penske,Dane CAMERON,Emmanuel COLLARD,Felipe NASR,,Oreca 07 - Gibson,G,LMP2,,,Classified,39,2:28'18.546,11.371,2.406,6,2'08.238,196.6,,
9,83,AF Corse,François PERRODO,Nicklas NIELSEN,Alessio ROVERA,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,39,2:28'19.509,12.334,0.963,8,2'07.878,197.2,,
10,38,JOTA,Roberto GONZALEZ,Antonio Felix DA COSTA,William STEVENS,,Oreca 07 - Gibson,G,LMP2,,,Classified,39,2:28'21.049,13.874,1.540,5,2'06.955,198.6,,
11,1,Richard Mille Racing Team,Lilou WADOUX,Sébastien OGIER,Charles MILESI,,Oreca 07 - Gibson,G,LMP2,,,Classified,39,2:28'29.585,22.410,8.536,8,2'08.397,196.4,,
12,34,Inter Europol Competition,Jakub SMIECHOWSKI,Alex BRUNDLE,Esteban GUTIERREZ,,Oreca 07 - Gibson,G,LMP2,,,Classified,39,2:28'30.406,23.231,0.821,7,2'09.072,195.3,,
13,41,Realteam by WRT,Rui ANDRADE,Ferdinand HABSBURG,Norman NATO,,Oreca 07 - Gibson,G,LMP2,,,Classified,39,2:28'31.812,24.637,1.406,8,2'08.616,196.0,,
14,35,Ultimate,Jean-Baptiste LAHAYE,Matthieu LAHAYE,François HERIAU,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,39,2:28'32.831,25.656,1.019,7,2'10.427,193.3,,
15,45,Algarve Pro Racing,Steven THOMAS,James ALLEN,René BINDER,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,39,2:28'35.133,27.958,2.302,21,2'08.549,196.1,,
16,28,JOTA,Oliver RASMUSSEN,Edward JONES,Jonathan ABERDEIN,,Oreca 07 - Gibson,G,LMP2,,,Classified,39,2:28'35.614,28.439,0.481,6,2'08.616,196.0,,
17,10,Vector Sport,Nico MÜLLER,Ryan CULLEN,Sebastien BOURDAIS,,Oreca 07 - Gibson,G,LMP2,,,Classified,39,2:28'36.466,29.291,0.852,9,2'08.359,196.4,,
18,52,AF Corse,Miguel MOLINA,Antonio FUOCO,,,Ferrari 488 GTE Evo,M,LMGTE Pro,,,Classified,39,2:28'51.606,44.431,15.140,11,2'15.983,185.4,,
