NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,S1_SECONDS,S2_SECONDS,S3_SECONDS,
1,3,1,3:58.550,0,,2:11.244,0,1:03.611,0,43.695,0,103.9,3:58.550,14:03:58.550,2:11.244,1:03.611,0:43.695,256.8,Charles MILESI,0:01:37.961,LMP2,,Richard Mille Racing Team,Oreca,GF,131.244,63.611,43.695,
1,3,2,2:05.305,2,,36.122,0,56.762,2,32.421,2,201.2,6:03.855,14:06:03.855,0:36.122,0:56.762,0:32.421,294.5,Charles MILESI,,LMP2,,Richard Mille Racing Team,Oreca,GF,36.122,56.762,32.421,
1,3,3,2:12.227,0,,36.086,2,1:02.657,0,33.484,0,190.7,8:16.082,14:08:16.082,0:36.086,1:02.657,0:33.484,292.1,Charles MILESI,,LMP2,,Richard Mille Racing Team,Oreca,GF,36.086,62.657,33.484,
1,3,4,3:26.026,0,B,36.096,0,1:20.186,0,1:29.744,0,122.4,11:42.108,14:11:42.108,0:36.096,1:20.186,1:29.744,296.1,Charles MILESI,,LMP2,,Richard Mille Racing Team,Oreca,FCY,36.096,80.186,89.744,
1,2,5,8:18.648,0,,6:26.259,0,1:17.268,0,35.121,0,50.6,20:00.756,14:20:00.756,6:26.259,1:17.268,0:35.121,79.4,Sébastien OGIER,0:05:06.567,LMP2,,Richard Mille Racing Team,Oreca,GF,386.259,77.268,35.121,
1,2,6,2:10.756,0,,37.021,0,1:00.115,0,33.620,0,192.8,22:11.512,14:22:11.512,0:37.021,1:00.115,0:33.620,289.7,Sébastien OGIER,,LMP2,,Richard Mille Racing Team,Oreca,GF,37.021,60.115,33.620,
1,2,7,2:09.174,0,,36.480,1,59.421,0,33.273,1,195.2,24:20.686,14:24:20.686,0:36.480,0:59.421,0:33.273,291.3,Sébastien OGIER,,LMP2,,Richard Mille Racing Team,Oreca,GF,36.480,59.421,33.273,
1,2,8,2:09.168,0,,36.588,0,59.120,0,33.460,0,195.2,26:29.854,14:26:29.854,0:36.588,0:59.120,0:33.460,290.5,Sébastien OGIER,,LMP2,,Richard Mille Racing Team,Oreca,GF,36.588,59.120,33.460,
1,2,9,2:09.488,0,,36.487,0,59.306,0,33.695,0,194.7,28:39.342,14:28:39.342,0:36.487,0:59.306,0:33.695,295.3,Sébastien OGIER,,LMP2,,Richard Mille Racing Team,Oreca,GF,36.487,59.306,33.695,
1,2,10,2:10.513,0,,36.698,0,1:00.383,0,33.432,0,193.2,30:49.855,14:30:49.855,0:36.698,1:00.383,0:33.432,275.0,Sébastien OGIER,,LMP2,,Richard Mille Racing Team,Oreca,GF,36.698,60.383,33.432,
1,2,11,2:10.180,0,,36.602,0,59.439,0,34.139,0,193.7,33:00.035,14:33:00.035,0:36.602,0:59.439,0:34.139,292.1,Sébastien OGIER,,LMP2,,Richard Mille Racing Team,Oreca,GF,36.602,59.439,34.139,
1,2,12,2:15.186,0,B,36.683,0,58.988,1,39.515,0,186.5,35:15.221,14:35:15.221,0:36.683,0:58.988,0:39.515,292.1,Sébastien OGIER,,LMP2,,Richard Mille Racing Team,Oreca,GF,36.683,58.988,39.515,
1,1,13,3:22.521,0,,1:48.702,0,1:00.218,0,33.601,0,124.5,38:37.742,14:38:37.742,1:48.702,1:00.218,0:33.601,259.9,Lilou WADOUX,0:01:21.339,LMP2,,Richard Mille Racing Team,Oreca,GF,108.702,60.218,33.601,
1,1,14,2:09.858,0,,36.937,0,59.396,0,33.525,0,194.2,40:47.600,14:40:47.600,0:36.937,0:59.396,0:33.525,292.1,Lilou WADOUX,,LMP2,,Richard Mille Racing Team,Oreca,GF,36.937,59.396,33.525,
1,1,15,2:09.875,0,,37.445,0,59.168,0,33.262,1,194.1,42:57.475,14:42:57.475,0:37.445,0:59.168,0:33.262,289.7,Lilou WADOUX,,LMP2,,Richard Mille Racing Team,Oreca,GF,37.445,59.168,33.262,
1,1,16,2:09.887,0,,36.640,1,58.801,1,34.446,0,194.1,45:07.362,14:45:07.362,0:36.640,0:58.801,0:34.446,292.9,Lilou WADOUX,,LMP2,,Richard Mille Racing Team,Oreca,GF,36.640,58.801,34.446,
1,1,17,2:10.234,0,,36.811,0,59.976,0,33.447,0,193.6,47:17.596,14:47:17.596,0:36.811,0:59.976,0:33.447,294.5,Lilou WADOUX,,LMP2,,Richard Mille Racing Team,Oreca,GF,36.811,59.976,33.447,
1,1,18,2:10.097,0,,37.056,0,59.582,0,33.459,0,193.8,49:27.693,14:49:27.693,0:37.056,0:59.582,0:33.459,292.1,Lilou WADOUX,,LMP2,,Richard Mille Racing Team,Oreca,GF,37.056,59.582,33.459,
1,1,19,2:12.437,0,,38.547,0,59.851,0,34.039,0,190.4,51:40.130,14:51:40.130,0:38.547,0:59.851,0:34.039,289.0,Lilou WADOUX,,LMP2,,Richard Mille Racing Team,Oreca,GF,38.547,59.851,34.039,
1,1,20,2:11.524,0,,37.406,0,1:00.650,0,33.468,0,191.7,53:51.654,14:53:51.654,0:37.406,1:00.650,0:33.468,288.2,Lilou WADOUX,,LMP2,,Richard Mille Racing Team,Oreca,GF,37.406,60.650,33.468,
