POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,7,Toyota Gazoo Racing,Mike CONWAY,Kamui KOBAYASHI,Jose Maria LOPEZ,,Toyota GR010 HYBRID,M,HYPERCAR,H,,Classified,52,3:04'18.833,,,5,2'05.624,200.7,,
2,31,WRT,Sean GELAEL,Robin FRIJNS,René RAST,,Oreca 07 - Gibson,G,LMP2,,,Classified,52,3:04'35.237,16.404,16.404,6,2'07.648,197.5,,
3,23,United Autosports USA,Alexander LYNN,Oliver JARVIS,Joshua PIERSON,,Oreca 07 - Gibson,G,LMP2,,,Classified,52,3:04'36.227,17.394,0.990,5,2'08.264,196.6,,
4,708,Glickenhaus Racing,Olivier PLA,Romain DUMAS,Luis Felipe DERANI,,Glickenhaus 007 LMH,M,HYPERCAR,,,Classified,52,3:05'05.881,47.048,29.654,5,2'05.448,201.0,,
5,36,Alpine ELF Team,André NEGRÃO,Nicolas LAPIERRE,Matthieu VAXIVIERE,,Alpine A480 - Gibson,M,HYPERCAR,,,Classified,52,3:05'12.533,53.700,6.652,5,2'06.051,200.0,,
6,22,United Autosports USA,Philip HANSON,Filipe ALBUQUERQUE,William OWEN,,Oreca 07 - Gibson,G,LMP2,,,Classified,52,3:05'25.749,1'06.916,13.216,5,2'07.859,197.2,,
7,9,Prema Orlen Team,Robert KUBICA,Louis DELETRAZ,Lorenzo COLOMBO,,Oreca 07 - Gibson,G,LMP2,,,Classified,52,3:06'12.411,1'53.578,46.662,7,2'07.865,197.2,,
8,41,Realteam by WRT,Rui ANDRADE,Ferdinand HABSBURG,Norman NATO,,Oreca 07 - Gibson,G,LMP2,,,Classified,52,3:06'33.456,2'14.623,21.045,8,2'08.616,196.0,,
9,34,Inter Europol Competition,Jakub SMIECHOWSKI,Alex BRUNDLE,Esteban GUTIERREZ,,Oreca 07 - Gibson,G,LMP2,,,Classified,52,3:06'45.121,2'26.288,11.665,7,2'09.072,195.3,,
10,10,Vector Sport,Nico MÜLLER,Ryan CULLEN,Sebastien BOURDAIS,,Oreca 07 - Gibson,G,LMP2,,,Classified,52,3:06'52.590,2'33.757,7.469,9,2'08.359,196.4,,
