POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,64,Nielsen Racing,Kriton LENTOUDIS,Cem BOLUKBASI,Alex QUINN,,Oreca 07 - Gibson,M,LMP2,,,Classified,79,3:01'39.643,,,76,1'49.768,176.8,,
2,4,Crowdstrike Racing by APR,George KURTZ,Malthe JAKOBSEN,Louis DELETRAZ,,Oreca 07 - Gibson,M,LMP2,,,Classified,79,3:01'49.007,9.364,9.364,52,1'50.279,176.0,,
3,47,Cetilar Racing,Roberto LACORTE,Charles MILESI,Antonio FUOCO,,Oreca 07 - Gibson,M,LMP2,,,Classified,79,3:01'49.282,9.639,0.275,40,1'50.361,175.8,,
4,70,Vector Sport RLR,Daniel SCHNEIDER,Vladislav LOMKO,Jacob ABEL,,Oreca 07 - Gibson,M,LMP2,,,Classified,79,3:01'53.055,13.412,3.773,42,1'49.667,176.9,,
5,20,Algarve Pro Racing,John FALB,Matthias KAISER,Sami MEGUETOUNIF,,Oreca 07 - Gibson,M,LMP2,,,Classified,79,3:01'55.048,15.405,1.993,78,1'49.984,176.4,,
6,3,DKR Engineering,Alexander MATTSCHULL,Griffin PEEBLES,Mathias BECHE,,Oreca 07 - Gibson,M,LMP2,,,Classified,79,3:01'57.129,17.486,2.081,43,1'50.256,176.0,,
7,25,Algarve Pro Racing,Michael JENSEN,Enzo TRULLI,Tom DILLMANN,,Oreca 07 - Gibson,M,LMP2,,,Classified,79,3:02'02.916,23.273,5.787,74,1'49.394,177.4,,
8,5,United Autosports,Giorgio RODA,Gregoire SAUCY,Mikkel JENSEN,,Oreca 07 - Gibson,M,LMP2,,,Classified,79,3:02'03.876,24.233,0.960,39,1'49.978,176.4,,
9,88,Proton Competition,Horst FELBERMAYR JR,Horst Felix FELBERMAYR,Lorenzo FLUXA,,Oreca 07 - Gibson,M,LMP2,,,Classified,79,3:02'06.083,26.440,2.207,74,1'49.755,176.8,,
10,30,RD Limited,James SWEETNAM,James ALLEN,Tristan VAUTIER,,Oreca 07 - Gibson,M,LMP2,,,Classified,79,3:02'14.780,35.137,8.697,73,1'48.095,179.5,,
11,22,Proton Competition,Stefan AUST,Jonas RIED,Felipe LASER,,Oreca 07 - Gibson,M,LMP2,,,Classified,79,3:02'18.525,38.882,3.745,75,1'49.965,176.5,,
12,43,Inter Europol Competition,Georgios KOLOVOS,Nolan SIEGEL,Bijoy GARG,,Oreca 07 - Gibson,M,LMP2,,,Classified,79,3:02'52.372,1'12.729,33.847,43,1'50.676,175.3,,
13,45,Ponos Racing,Yorikatsu TSUJIKO,Kei COZZOLINO,Marino SATO,,Oreca 07 - Gibson,M,LMP2,,,Classified,79,3:03'08.466,1'28.823,16.094,45,1'50.210,176.1,,
14,49,High Class Racing,Jens Reno MOLLER,Gustavo MENEZES,Theodor JENSEN,,Oreca 07 - Gibson,M,LMP2,,,Classified,79,3:03'14.932,1'35.289,6.466,44,1'50.305,175.9,,
15,44,ARC Bratislava,Miro KONOPKA,Yann EHRLACHER,Matthieu VAXIVIERE,,Oreca 07 - Gibson,M,LMP2,,,Classified,78,3:03'01.206,1 Laps,1 Laps,72,1'49.427,177.3,,
16,29,Forestier Racing by VPS,Nick ADCOCK,Lucas FECURY,Luciano MORANO,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,76,3:01'25.822,3 Laps,2 Laps,73,2'00.411,161.1,,
17,13,Inter Europol Competition,Alex BUKHANTSOV,Chun Ting CHOU,Henry CUBIDES,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,76,3:01'35.272,3 Laps,9.450,5,1'59.839,161.9,,
18,8,Team Virage,Romain VOZNIAK,Vic STEVENS,Aditya PATEL,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,76,3:01'44.393,3 Laps,9.121,7,1'59.923,161.8,,
19,23,23Events Racing,Louis STERN,Matteo QUINTARELLI,Isaac BARASHI,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,76,3:03'07.939,3 Laps,1'23.546,75,1'59.250,162.7,,
20,71,23Events Racing,Terrence WOODWARD,Matus RYBA,Ibrahim BADAWY,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,76,3:03'23.939,3 Laps,16.000,74,1'58.272,164.1,,
21,94,High Class Racing,Tim WHALE,Philip LINDBERG,Callum VOISIN,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,75,3:01'38.804,4 Laps,1 Laps,54,2'00.584,160.9,,
22,17,CLX Motorsport,Alexander JACOBY,Kevin RABIN,Paul LANCHERE,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,75,3:01'43.691,4 Laps,4.887,3,1'59.819,161.9,,
23,66,JMR,Yasser SHAHIN,Prince Abu Bakar IBRAHIM,Alexander SIMS,,Corvette Z06 GT3.R,M,GT,,,Classified,75,3:02'03.263,4 Laps,19.572,39,2'02.477,158.4,,
24,1,Team Virage,Ajith KUMAR,Narain KARTHIKEYAN,Julien GERBI,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,75,3:03'17.679,4 Laps,1'14.416,73,2'00.167,161.5,,
25,74,Kessel Racing,Dustin Scott BLATTNER,Chris LULHAM,Dennis MARSCHALL,,Ferrari 296 GT3,M,GT,,,Classified,75,3:03'23.779,4 Laps,6.100,70,2'00.674,160.8,,
26,10,Manthey,Antares AU,Loek HARTOG,Klaus BACHLER,,Porsche 911 GT3 R,M,GT,,,Classified,75,3:03'26.625,4 Laps,2.846,72,2'00.890,160.5,,
27,54,Vista AF Corse,Nigel SCHOONDERWOERD,Francesco CASTELLACCI,Yelmer BUURMAN,,Ferrari 296 GT3,M,GT,,,Classified,74,3:01'33.225,5 Laps,1 Laps,70,2'01.395,159.8,,
28,9,GetSpeed,Steve JANS,Anthony BARTONE,Fabian SCHILLER,,Mercedes-AMG GT3 Evo,M,GT,,,Classified,74,3:01'35.912,5 Laps,2.687,73,2'02.045,159.0,,
29,15,Kessel Racing,Dylan MEDLER,Memo GIDLEY,Alessandro BALZAN,,Ferrari 296 GT3,M,GT,,,Classified,74,3:01'40.394,5 Laps,4.482,68,2'01.744,159.4,,
30,37,QMMF by GetSpeed,Abdulla ALI AL-KHELAIFI,Ghanim Salah AL-MAADHEED,Lucas AUER,,Mercedes-AMG GT3 Evo,M,GT,,,Classified,74,3:01'41.532,5 Laps,1.138,39,2'01.396,159.8,,
31,56,Ecurie Ecosse Blackthorn,Giacomo PETROBELLI,Kobe PAUWELS,Jonathan ADAM,,Aston Martin Vantage AMR GT3,M,GT,,,Classified,74,3:01'52.247,5 Laps,10.715,66,2'00.388,161.2,,
32,28,Team WRT,Sergey STOLYAROV,Gabriele PIANA,Augusto FARFUS,,BMW M4 GT3,M,GT,,,Classified,74,3:01'52.672,5 Laps,0.425,5,2'02.018,159.0,,
33,34,Racing Team Turkey,Tom VAN ROMPUY,Salih YOLUC,Charlie EASTWOOD,,Corvette Z06 GT3.R,M,GT,,,Classified,74,3:01'57.176,5 Laps,4.504,44,2'03.206,157.5,,
34,92,Manthey,Francois HERIAU,Riccardo PERA,Richard LIETZ,,Porsche 911 GT3 R,M,GT,,,Classified,74,3:02'22.540,5 Laps,25.364,68,2'00.439,161.1,,
35,21,AF Corse,Simon MANN,Darren LEUNG,Alessio ROVERA,,Ferrari 296 GT3,M,GT,,,Classified,74,3:02'29.334,5 Laps,6.794,68,2'00.983,160.4,,
36,77,Proton Competition, BANKCY,Huub VAN EIJNDHOVEN,Harry KING,,Porsche 911 GT3 R,M,GT,,,Classified,74,3:02'51.365,5 Laps,22.031,70,2'01.524,159.7,,
37,51,AF Corse,Charly SAMANI,Sean GALAEL,Davide RIGON,,Ferrari 296 GT3,M,GT,,,Classified,74,3:02'56.929,5 Laps,5.564,68,2'01.367,159.9,,
38,87,Origine Motorsport,Bo YUAN,Hongli YE,Laurin HEINRICH,,Porsche 911 GT3 R,M,GT,,,Classified,74,3:02'57.052,5 Laps,0.123,3,2'02.149,158.9,,
39,26,Bretton Racing,Jacek ZIELONKA,Lenny RIED,Lucas FLUXA,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,74,3:03'19.361,5 Laps,22.309,74,2'00.142,161.5,,
40,59,United Autosports,Andrey MUKOVOZ,Aleksei NESOV,Wayne BOYD,,McLaren 720S GT3,M,GT,,,Classified,74,3:03'25.290,5 Laps,5.929,71,2'00.842,160.6,,
41,99,JMR,Prince Jefri IBRAHIM,Jordan LOVE,Ben GREEN,,Corvette Z06 GT3.R,M,GT,,,Classified,73,3:01'49.210,6 Laps,1 Laps,73,2'01.382,159.9,,
42,50,Amerasian Fragrance by AF Racing,Gregory Slatin BENNETT,Carl Wattana BENNETT,Tommaso MOSCA,,Ferrari 296 GT3,M,GT,,,Classified,70,3:00'28.660,9 Laps,3 Laps,41,2'02.264,158.7,,
43,85,R-ACE GP,Danial FROST,Shahan SARKISSIAN,Lena BULHER,,Duqueine D09 - Toyota,M,LMP3,,,Classified,62,2:29'46.393,17 Laps,8 Laps,11,2'00.979,160.4,,
44,11,TF Sport,Blake MCDONALD,Matthew BELL,James ROE,,Corvette Z06 GT3.R,M,GT,,,Classified,55,2:04'29.968,24 Laps,7 Laps,40,2'02.087,158.9,,
45,6,United Autosports,Phil FAYER,Benjamin HANLEY,Paul DI RESTA,,Oreca 07 - Gibson,M,LMP2,,,Classified,28,56'20.143,51 Laps,27 Laps,4,1'53.313,171.2,,
46,69,Team WRT,Anthony MCINTOSH,Parker THOMPSON,Daniel HARPER,,BMW M4 GT3,M,GT,,,Classified,5,3:02'13.983,74 Laps,23 Laps,5,2'01.520,159.7,,
