NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,S1_SECONDS,S2_SECONDS,S3_SECONDS,
1,3,1,2:42.967,0,,56.757,0,1:03.129,0,43.081,0,116.5,2:42.967,10:07:42.967,0:56.757,1:03.129,0:43.081,156.5,Julien Gerbi,0:00:05.163,LMP3,,Team Virage,Ligier,GF,56.757,63.129,43.081,
1,3,2,2:26.517,0,,50.332,0,56.237,0,39.948,0,132.4,5:09.484,10:10:09.484,0:50.332,0:56.237,0:39.948,160.0,Julien Gerbi,,LMP3,,Team Virage,Ligier,GF,50.332,56.237,39.948,
1,3,3,2:25.853,2,,48.539,0,57.639,0,39.675,2,133.0,7:35.337,10:12:35.337,0:48.539,0:57.639,0:39.675,203.4,Julien Gerbi,,LMP3,,Team Virage,Ligier,GF,48.539,57.639,39.675,
1,3,4,2:31.990,0,B,45.758,2,52.226,2,54.006,0,127.7,10:07.327,10:15:07.327,0:45.758,0:52.226,0:54.006,223.6,Julien Gerbi,,LMP3,,Team Virage,Ligier,FF,45.758,52.226,54.006,
11,2,1,3:19.440,0,,1:53.857,0,50.758,0,34.825,0,95.2,3:19.440,10:08:19.440,1:53.857,0:50.758,0:34.825,243.8,Matthew Bell,0:01:08.657,GT,,TF Sport,Corvette,GF,113.857,50.758,34.825,
11,2,2,2:03.180,2,,41.221,0,48.306,0,33.653,2,157.5,5:22.620,10:10:22.620,0:41.221,0:48.306,0:33.653,250.0,Matthew Bell,,GT,,TF Sport,Corvette,GF,41.221,48.306,33.653,
13,2,1,3:52.539,0,,2:18.116,0,56.278,0,38.145,0,81.6,3:52.539,10:08:52.539,2:18.116,0:56.278,0:38.145,174.5,Chun Ting Chou,0:01:25.311,LMP3,,Inter Europol Competition,Ligier,GF,138.116,56.278,38.145,
13,2,2,2:08.874,2,,43.134,2,51.415,2,34.325,2,150.6,6:01.413,10:11:01.413,0:43.134,0:51.415,0:34.325,216.4,Chun Ting Chou,,LMP3,,Inter Europol Competition,Ligier,GF,43.134,51.415,34.325,
13,2,3,2:21.471,0,,49.899,0,53.655,0,37.917,0,137.2,8:22.884,10:13:22.884,0:49.899,0:53.655,0:37.917,185.6,Chun Ting Chou,,LMP3,,Inter Europol Competition,Ligier,GF,49.899,53.655,37.917,
13,2,4,3:20.762,0,B,47.441,0,1:32.873,0,1:00.448,0,96.7,11:43.646,10:16:43.646,0:47.441,1:32.873,1:00.448,78.8,Chun Ting Chou,,LMP3,,Inter Europol Competition,Ligier,FF,47.441,92.873,60.448,
15,3,1,2:42.617,0,,1:15.261,0,52.319,0,35.037,0,116.7,2:42.617,10:07:42.617,1:15.261,0:52.319,0:35.037,200.7,Alessandro Balzan,0:00:30.059,GT,,Kessel Racing,Ferrari,GF,75.261,52.319,35.037,
15,3,2,2:03.729,0,,41.583,0,48.573,0,33.573,0,156.8,4:46.346,10:09:46.346,0:41.583,0:48.573,0:33.573,248.8,Alessandro Balzan,,GT,,Kessel Racing,Ferrari,GF,41.583,48.573,33.573,
