NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,S1_SECONDS,S2_SECONDS,S3_SECONDS,
1,1,1,2:51.654,0,,50.579,0,56.648,0,1:04.427,0,110.6,2:51.654,14:12:40.044,0:50.579,0:56.648,1:04.427,233.8,Ajith Kumar,,LMP3,,Team Virage,Ligier,SF,50.579,56.648,64.427,
1,1,2,3:05.145,0,,1:23.128,0,1:06.356,0,35.661,0,104.8,5:56.799,14:15:45.189,1:23.128,1:06.356,0:35.661,171.7,Ajith Kumar,,LMP3,,Team Virage,Ligier,GF,83.128,66.356,35.661,
1,1,3,2:16.117,0,B,41.072,0,49.023,1,46.022,0,142.6,8:12.916,14:18:01.306,0:41.072,0:49.023,0:46.022,241.1,Ajith Kumar,,LMP3,,Team Virage,Ligier,GF,41.072,49.023,46.022,
1,1,4,8:02.515,0,B,5:23.818,0,1:35.854,0,1:02.843,0,40.2,16:15.431,14:26:03.821,5:23.818,1:35.854,1:02.843,,Ajith Kumar,0:04:10.083,LMP3,,Team Virage,Ligier,GF,323.818,95.854,62.843,
1,1,5,4:17.680,0,,2:42.747,0,55.612,0,39.321,0,75.3,20:33.111,14:30:21.501,2:42.747,0:55.612,0:39.321,179.1,Ajith Kumar,0:01:44.593,LMP3,,Team Virage,Ligier,SF,162.747,55.612,39.321,
1,1,6,3:42.709,0,,59.899,0,1:38.465,0,1:04.345,0,87.1,24:15.820,14:34:04.210,0:59.899,1:38.465,1:04.345,,Ajith Kumar,,LMP3,,Team Virage,Ligier,SF,59.899,98.465,64.345,
1,1,7,4:07.821,0,,1:26.022,0,1:33.831,0,1:07.968,0,78.3,28:23.641,14:38:12.031,1:26.022,1:33.831,1:07.968,,Ajith Kumar,,LMP3,,Team Virage,Ligier,SF,86.022,93.831,67.968,
1,1,8,2:50.501,0,,1:04.620,0,59.007,0,46.874,0,113.8,31:14.142,14:41:02.532,1:04.620,0:59.007,0:46.874,169.0,Ajith Kumar,,LMP3,,Team Virage,Ligier,GF,64.620,59.007,46.874,
1,1,9,2:10.549,0,,43.341,0,50.019,0,37.189,0,148.6,33:24.691,14:43:13.081,0:43.341,0:50.019,0:37.189,235.8,Ajith Kumar,,LMP3,,Team Virage,Ligier,GF,43.341,50.019,37.189,
1,1,10,2:05.689,0,,42.164,0,49.248,0,34.277,0,154.4,35:30.380,14:45:18.770,0:42.164,0:49.248,0:34.277,241.6,Ajith Kumar,,LMP3,,Team Virage,Ligier,GF,42.164,49.248,34.277,
1,1,11,2:04.588,0,,41.066,0,49.428,0,34.094,0,155.7,37:34.968,14:47:23.358,0:41.066,0:49.428,0:34.094,244.9,Ajith Kumar,,LMP3,,Team Virage,Ligier,GF,41.066,49.428,34.094,
1,1,12,2:04.475,0,,41.210,0,49.206,0,34.059,1,155.9,39:39.443,14:49:27.833,0:41.210,0:49.206,0:34.059,242.7,Ajith Kumar,,LMP3,,Team Virage,Ligier,GF,41.210,49.206,34.059,
1,1,13,2:05.573,0,,40.797,1,49.968,0,34.808,0,154.5,41:45.016,14:51:33.406,0:40.797,0:49.968,0:34.808,240.5,Ajith Kumar,,LMP3,,Team Virage,Ligier,GF,40.797,49.968,34.808,
1,1,14,2:18.009,0,,41.209,0,49.111,0,47.689,0,140.6,44:03.025,14:53:51.415,0:41.209,0:49.111,0:47.689,242.2,Ajith Kumar,,LMP3,,Team Virage,Ligier,FCY,41.209,49.111,47.689,
1,1,15,4:04.839,0,,1:26.056,0,1:33.906,0,1:04.877,0,79.3,48:07.864,14:57:56.254,1:26.056,1:33.906,1:04.877,,Ajith Kumar,,LMP3,,Team Virage,Ligier,FCY,86.056,93.906,64.877,
1,1,16,2:13.238,0,,47.989,0,49.999,0,35.250,0,145.6,50:21.102,15:00:09.492,0:47.989,0:49.999,0:35.250,211.8,Ajith Kumar,,LMP3,,Team Virage,Ligier,GF,47.989,49.999,35.250,
1,1,17,3:08.128,0,B,1:34.991,0,52.557,0,40.580,0,103.1,53:29.230,15:03:17.620,1:34.991,0:52.557,0:40.580,220.9,Ajith Kumar,,LMP3,,Team Virage,Ligier,GF,94.991,52.557,40.580,
1,3,18,1:21:33.174,0,B,1:20:02.529,0,51.567,0,39.078,0,4.0,2:15:02.404,16:24:50.794,1:20:02.529,0:51.567,0:39.078,210.5,Julien Gerbi,1:19:16.867,LMP3,,Team Virage,Ligier,GF,4802.529,51.567,39.078,
1,3,19,2:27.444,0,,1:02.248,0,49.370,0,35.826,0,131.6,2:17:29.848,16:27:18.238,1:02.248,0:49.370,0:35.826,235.3,Julien Gerbi,0:00:21.060,LMP3,,Team Virage,Ligier,GF,62.248,49.370,35.826,
1,3,20,2:07.777,0,,43.427,0,50.115,0,34.235,0,151.9,2:19:37.625,16:29:26.015,0:43.427,0:50.115,0:34.235,217.3,Julien Gerbi,,LMP3,,Team Virage,Ligier,GF,43.427,50.115,34.235,
1,3,21,2:03.674,0,,40.901,0,49.189,0,33.584,0,156.9,2:21:41.299,16:31:29.689,0:40.901,0:49.189,0:33.584,244.9,Julien Gerbi,,LMP3,,Team Virage,Ligier,GF,40.901,49.189,33.584,
1,3,22,2:02.466,0,,40.739,0,48.092,0,33.635,0,158.4,2:23:43.765,16:33:32.155,0:40.739,0:48.092,0:33.635,243.2,Julien Gerbi,,LMP3,,Team Virage,Ligier,GF,40.739,48.092,33.635,
1,3,23,2:03.342,0,,40.184,0,49.289,0,33.869,0,157.3,2:25:47.107,16:35:35.497,0:40.184,0:49.289,0:33.869,242.2,Julien Gerbi,,LMP3,,Team Virage,Ligier,GF,40.184,49.289,33.869,
1,3,24,2:01.749,0,,40.349,0,47.953,0,33.447,0,159.4,2:27:48.856,16:37:37.246,0:40.349,0:47.953,0:33.447,235.3,Julien Gerbi,,LMP3,,Team Virage,Ligier,GF,40.349,47.953,33.447,
