POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,49,High Class Racing,Jens Reno MOLLER,Gustavo MENEZES,Theodor JENSEN,,Oreca 07 - Gibson,M,LMP2,,,Classified,31,1:00'14.993,,,4,1'51.952,173.3,,
2,5,United Autosports,Giorgio RODA,Gregoire SAUCY,Mikkel JENSEN,,Oreca 07 - Gibson,M,LMP2,,,Classified,31,1:00'16.789,1.796,1.796,5,1'51.661,173.8,,
3,20,Algarve Pro Racing,John FALB,Matthias KAISER,Sami MEGUETOUNIF,,Oreca 07 - Gibson,M,LMP2,,,Classified,31,1:00'18.160,3.167,1.371,4,1'52.074,173.1,,
4,4,Crowdstrike Racing by APR,George KURTZ,Malthe JAKOBSEN,Louis DELETRAZ,,Oreca 07 - Gibson,M,LMP2,,,Classified,31,1:00'18.367,3.374,0.207,4,1'52.098,173.1,,
5,25,Algarve Pro Racing,Michael JENSEN,Enzo TRULLI,Tom DILLMANN,,Oreca 07 - Gibson,M,LMP2,,,Classified,31,1:00'19.845,4.852,1.478,18,1'52.767,172.1,,
6,88,Proton Competition,Horst FELBERMAYR JR,Horst Felix FELBERMAYR,Lorenzo FLUXA,,Oreca 07 - Gibson,M,LMP2,,,Classified,31,1:00'28.359,13.366,8.514,4,1'52.835,172.0,,
7,30,RD Limited,James SWEETNAM,James ALLEN,Tristan VAUTIER,,Oreca 07 - Gibson,M,LMP2,,,Classified,31,1:00'29.253,14.260,0.894,9,1'52.857,171.9,,
8,47,Cetilar Racing,Roberto LACORTE,Charles MILESI,Antonio FUOCO,,Oreca 07 - Gibson,M,LMP2,,,Classified,31,1:00'29.660,14.667,0.407,5,1'52.873,171.9,,
9,3,DKR Engineering,Alexander MATTSCHULL,Griffin PEEBLES,Mathias BECHE,,Oreca 07 - Gibson,M,LMP2,,,Classified,31,1:00'36.524,21.531,6.864,5,1'53.267,171.3,,
10,44,ARC Bratislava,Miro KONOPKA,Yann EHRLACHER,Matthieu VAXIVIERE,,Oreca 07 - Gibson,M,LMP2,,,Classified,31,1:00'36.842,21.849,0.318,9,1'53.577,170.8,,
11,43,Inter Europol Competition,Georgios KOLOVOS,Nolan SIEGEL,Bijoy GARG,,Oreca 07 - Gibson,M,LMP2,,,Classified,31,1:00'48.961,33.968,12.119,5,1'51.933,173.4,,
12,70,Vector Sport RLR,Daniel SCHNEIDER,Vladislav LOMKO,Jacob ABEL,,Oreca 07 - Gibson,M,LMP2,,,Classified,31,1:00'55.545,40.552,6.584,4,1'53.688,170.7,,
13,22,Proton Competition,Stefan AUST,Jonas RIED,Felipe LASER,,Oreca 07 - Gibson,M,LMP2,,,Classified,31,1:01'15.378,1'00.385,19.833,7,1'53.271,171.3,,
14,64,Nielsen Racing,Kriton LENTOUDIS,Cem BOLUKBASI,Alex QUINN,,Oreca 07 - Gibson,M,LMP2,,,Classified,31,1:01'54.883,1'39.890,39.505,2,1'54.827,169.0,,
15,45,Ponos Racing,Yorikatsu TSUJIKO,Kei COZZOLINO,Marino SATO,,Oreca 07 - Gibson,M,LMP2,,,Classified,31,1:01'55.283,1'40.290,0.400,3,1'54.477,169.5,,
16,17,CLX Motorsport,Alexander JACOBY,Kevin RABIN,Paul LANCHERE,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,30,1:00'36.306,1 Laps,1 Laps,3,1'59.819,161.9,,
17,13,Inter Europol Competition,Alex BUKHANTSOV,Chun Ting CHOU,Henry CUBIDES,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,30,1:00'39.443,1 Laps,3.137,5,1'59.839,161.9,,
18,94,High Class Racing,Tim WHALE,Philip LINDBERG,Callum VOISIN,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,30,1:01'06.909,1 Laps,27.466,11,2'00.745,160.7,,
19,23,23Events Racing,Louis STERN,Matteo QUINTARELLI,Isaac BARASHI,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,30,1:01'10.627,1 Laps,3.718,7,2'01.190,160.1,,
20,29,Forestier Racing by VPS,Nick ADCOCK,Lucas FECURY,Luciano MORANO,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,30,1:01'12.060,1 Laps,1.433,13,2'01.026,160.3,,
21,85,R-ACE GP,Danial FROST,Shahan SARKISSIAN,Lena BULHER,,Duqueine D09 - Toyota,M,LMP3,,,Classified,30,1:01'22.539,1 Laps,10.479,11,2'00.979,160.4,,
