POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,29,Forestier Racing by Panis,Louis ROUSSET,Oliver GRAY,Esteban MASSON,,Oreca 07 - Gibson,G,LMP2,,,Classified,126,4:00'05.880,,,114,1'32.791,190.5,,
2,22,United Autosports,Griffin PEEBLES,Grégoire SAUCY,Benjamin HANLEY,,Oreca 07 - Gibson,G,LMP2,,,Classified,126,4:00'57.474,51.594,51.594,44,1'33.372,189.3,,
3,25,Algarve Pro Racing,Matthias KAISER,Tristan VAUTIER,Jake HUGHES,,Oreca 07 - Gibson,G,LMP2,,,Classified,126,4:01'04.886,59.006,7.412,18,1'34.402,187.2,,
4,18,IDEC Sport,Jamie CHADWICK,Valerio RINICELLA,Laurents HÖRR,,Oreca 07 - Gibson,G,LMP2,,,Classified,126,4:01'10.452,1'04.572,5.566,29,1'33.137,189.7,,
5,7,Vector Sport,Jens Reno MØLLER,Cem BÖLÜKBASI,Lorenzo FLUXA,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,126,4:01'15.908,1'10.028,5.456,43,1'33.952,188.1,,
6,20,Algarve Pro Racing,Michael JENSEN,Enzo TRULLI,Malthe JAKOBSEN,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,126,4:01'20.011,1'14.131,4.103,46,1'32.765,190.5,,
7,21,United Autosports,Daniel SCHNEIDER,Marino SATO,Oliver JARVIS,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,126,4:01'21.435,1'15.555,1.424,46,1'33.459,189.1,,
8,24,Nielsen Racing,Edward PEARSON,Roy NISSANY,Jack DOOHAN,,Oreca 07 - Gibson,G,LMP2,,,Classified,126,4:01'22.842,1'16.962,1.407,89,1'34.405,187.2,,
9,19,Rossa Racing by Virage,John FALB,Manuel ESPIRITO SANTO,Rik KOEN,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,126,4:01'28.195,1'22.315,5.353,45,1'33.430,189.2,,
10,83,AF Corse,François PERRODO,Matthieu VAXIVIERE,Antonio FUOCO,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,126,4:01'29.632,1'23.752,1.437,45,1'33.074,189.9,,
11,47,CLX Motorsport,Georgios KOLOVOS,Ferdinand HABSBURG,Charles MILESI,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,126,4:01'33.625,1'27.745,3.993,45,1'33.351,189.3,,
12,30,Duqueine Team,Giorgio RODA,Richard VERSCHOOR,Doriane PIN,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,126,4:01'34.409,1'28.529,0.784,46,1'33.486,189.0,,
13,34,Inter Europol Competition,Bijoy GARG,Reshad DE GÉRUS,,,Oreca 07 - Gibson,G,LMP2,,,Classified,125,4:01'15.804,1 Laps,1 Laps,7,1'34.066,187.9,,
14,9,Proton Competition,Jonas RIED,Sebastian PRIAULX,Mike ROCKENFELLER,,Oreca 07 - Gibson,G,LMP2,,,Classified,125,4:01'16.154,1 Laps,0.350,67,1'34.641,186.7,,
15,3,DKR Engineering,Jean GLORIEUX,Marlon HERNANDEZ,Maceo CAPIETTO,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,125,4:01'19.198,1 Laps,3.044,44,1'32.735,190.6,,
16,99,AO by TF,PJ HYETT,Louis DELÉTRAZ,Dane CAMERON,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,125,4:01'26.848,1 Laps,7.650,47,1'32.936,190.2,,
17,37,CLX Motorsport,Adrien CLOSMENIL,Theodor JENSEN,Ian AGUILERA,,Oreca 07 - Gibson,G,LMP2,,,Classified,125,4:01'28.802,1 Laps,1.954,92,1'33.040,189.9,,
18,43,Inter Europol Competition,Jakub SMIECHOWSKI,Tom DILLMANN,Nicholas YELLOLY,,Oreca 07 - Gibson,G,LMP2,,,Classified,125,4:01'38.004,1 Laps,9.202,112,1'33.353,189.3,,
19,88,Proton Competition,Horst FELBERMAYR,Horst Felix FELBERMAYR,Rene BINDER,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,124,4:00'39.900,2 Laps,1 Laps,43,1'33.932,188.1,,
20,27,Nielsen Racing,Kriton LENTOUDIS,Alex QUINN,James ALLEN,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,121,4:00'36.841,5 Laps,3 Laps,65,1'32.860,190.3,,
