POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,22,United Autosports,Griffin PEEBLES,Grégoire SAUCY,Benjamin HANLEY,,Oreca 07 - Gibson,G,LMP2,,,Classified,57,2:01'11.504,,,44,1'33.372,189.3,,
2,29,Forestier Racing by Panis,Louis ROUSSET,Oliver GRAY,Esteban MASSON,,Oreca 07 - Gibson,G,LMP2,,,Classified,57,2:01'25.437,13.933,13.933,44,1'33.293,189.4,,
3,25,Algarve Pro Racing,Matthias KAISER,Tristan VAUTIER,Jake HUGHES,,Oreca 07 - Gibson,G,LMP2,,,Classified,57,2:01'30.874,19.370,5.437,18,1'34.402,187.2,,
4,18,IDEC Sport,Jamie CHADWICK,Valerio RINICELLA,Laurents HÖRR,,Oreca 07 - Gibson,G,LMP2,,,Classified,57,2:01'41.980,30.476,11.106,29,1'33.137,189.7,,
5,9,Proton Competition,Jonas RIED,Sebastian PRIAULX,Mike ROCKENFELLER,,Oreca 07 - Gibson,G,LMP2,,,Classified,57,2:01'42.656,31.152,0.676,43,1'34.913,186.2,,
6,10,Vector Sport,Ryan CULLEN,Vladislav LOMKO,Pietro FITTIPALDI,,Oreca 07 - Gibson,G,LMP2,,,Classified,57,2:01'44.936,33.432,2.280,6,1'34.841,186.3,,
7,34,Inter Europol Competition,Bijoy GARG,Reshad DE GÉRUS,,,Oreca 07 - Gibson,G,LMP2,,,Classified,57,2:01'45.312,33.808,0.376,7,1'34.066,187.9,,
8,88,Proton Competition,Horst FELBERMAYR,Horst Felix FELBERMAYR,Rene BINDER,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,57,2:01'51.035,39.531,5.723,43,1'33.932,188.1,,
9,21,United Autosports,Daniel SCHNEIDER,Marino SATO,Oliver JARVIS,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,57,2:01'52.404,40.900,1.369,46,1'33.459,189.1,,
10,20,Algarve Pro Racing,Michael JENSEN,Enzo TRULLI,Malthe JAKOBSEN,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,57,2:01'53.132,41.628,0.728,46,1'32.765,190.5,,
11,7,Vector Sport,Jens Reno MØLLER,Cem BÖLÜKBASI,Lorenzo FLUXA,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,57,2:01'53.839,42.335,0.707,43,1'33.952,188.1,,
12,83,AF Corse,François PERRODO,Matthieu VAXIVIERE,Antonio FUOCO,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,57,2:02'04.151,52.647,10.312,45,1'33.074,189.9,,
13,3,DKR Engineering,Jean GLORIEUX,Marlon HERNANDEZ,Maceo CAPIETTO,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,57,2:02'05.944,54.440,1.793,44,1'32.735,190.6,,
14,24,Nielsen Racing,Edward PEARSON,Roy NISSANY,Jack DOOHAN,,Oreca 07 - Gibson,G,LMP2,,,Classified,57,2:02'08.338,56.834,2.394,6,1'34.461,187.1,,
15,30,Duqueine Team,Giorgio RODA,Richard VERSCHOOR,Doriane PIN,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,57,2:02'14.797,1'03.293,6.459,46,1'33.486,189.0,,
16,19,Rossa Racing by Virage,John FALB,Manuel ESPIRITO SANTO,Rik KOEN,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,57,2:02'17.714,1'06.210,2.917,45,1'33.430,189.2,,
17,47,CLX Motorsport,Georgios KOLOVOS,Ferdinand HABSBURG,Charles MILESI,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,57,2:02'48.121,1'36.617,30.407,45,1'33.351,189.3,,
18,43,Inter Europol Competition,Jakub SMIECHOWSKI,Tom DILLMANN,Nicholas YELLOLY,,Oreca 07 - Gibson,G,LMP2,,,Classified,56,2:00'55.046,1 Laps,1 Laps,52,1'34.297,187.4,,
19,27,Nielsen Racing,Kriton LENTOUDIS,Alex QUINN,James ALLEN,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,56,2:01'14.864,1 Laps,19.818,42,1'33.491,189.0,,
20,37,CLX Motorsport,Adrien CLOSMENIL,Theodor JENSEN,Ian AGUILERA,,Oreca 07 - Gibson,G,LMP2,,,Classified,56,2:01'16.195,1 Laps,1.331,19,1'33.347,189.3,,
21,99,AO by TF,PJ HYETT,Louis DELÉTRAZ,Dane CAMERON,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,56,2:01'47.305,1 Laps,31.110,47,1'32.936,190.2,,
22,14,TDS Racing,Steven THOMAS,Sami MEGUETOUNIF,Scott HUFFAKER II,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,55,1:54'58.437,2 Laps,1 Laps,43,1'33.561,188.9,,
23,33,TF Sport,Blake MCDONALD,Alec UDELL,Charlie EASTWOOD,,Corvette Z06 LMGT3.R,G,LMGT3,,,Classified,55,2:02'43.904,2 Laps,7'45.467,43,1'44.221,169.6,,
24,62,Team Qatar by Iron Lynx,Abdulla Ali AL-KHELAIFI,Julian HANSES,Maxime MARTIN,,Mercedes-AMG LMGT3,G,LMGT3,,,Classified,55,2:02'45.781,2 Laps,1.877,44,1'44.133,169.7,,
25,75,Proton Competition,Matthew KURZEJEWSKI,Thomas SARGENT,Richard LIETZ,,Porsche 911 GT3 R LMGT3,G,LMGT3,,,Classified,55,2:02'51.963,2 Laps,6.182,43,1'44.841,168.6,,
26,54,High Class Racing,Max MORITZ,Anders FJORDBACH,Klaus BACHLER,,Porsche 911 GT3 R LMGT3,G,LMGT3,,,Classified,54,2:01'12.008,3 Laps,1 Laps,29,1'44.950,168.4,,
27,74,Kessel Racing,Andrew GILBERT,Fran RUEDA,Romain LEROUX,,Ferrari 296 LMGT3 Evo,G,LMGT3,,,Classified,54,2:01'14.450,3 Laps,2.442,44,1'45.647,167.3,,
28,77,Proton Competition,Martin BERRY,Huub VAN EIJNDHOVEN,Harry KING,,Porsche 911 GT3 R LMGT3,G,LMGT3,,,Classified,54,2:01'17.658,3 Laps,3.208,43,1'45.404,167.7,,
29,85,R-ace GP,Fabien MICHAL,Pierre-Alexandre PROVOST,Hugo SCHWARZE,,Duqueine D09 - Toyota,M,LMP3,,,Classified,54,2:01'41.083,3 Laps,23.425,45,1'41.673,173.8,,
30,17,CLX Motorsport,Paul LANCHERE,Alexander JACOBY,Louis IGLESIAS,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,54,2:01'57.753,3 Laps,16.670,47,1'41.963,173.3,,
31,11,Eurointernational,Matthew Richard BELL,Douwe DEDECKER,Max VAN DER SNEL,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,54,2:01'58.204,3 Laps,0.451,43,1'42.172,173.0,,
32,86,GR Racing,Michael WAINWRIGHT,Lorcan HANAFIN,Mex JANSEN,,Ferrari 296 LMGT3 Evo,G,LMGT3,,,Classified,54,2:02'00.777,3 Laps,2.573,47,1'43.125,171.4,,
33,51,AF Corse,Charles-Henri SAMANI,Conrad LAURSEN,Davide RIGON,,Ferrari 296 LMGT3 Evo,G,LMGT3,,,Classified,54,2:02'02.473,3 Laps,1.696,44,1'43.416,170.9,,
34,50,Richard Mille AF Corse,Custodio TOLEDO,Lilou WADOUX,Riccardo AGOSTINI,,Ferrari 296 LMGT3 Evo,G,LMGT3,,,Classified,54,2:02'05.189,3 Laps,2.716,50,1'43.765,170.3,,
35,5,Rinaldi Racing,Jose FERNANDES CAUTELA,Alvise RODELLA,Mikkel Gaarde PEDERSEN,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,54,2:02'13.737,3 Laps,8.548,42,1'42.615,172.2,,
36,55,Spirit of Race,Duncan CAMERON,David PEREL,Matthew GRIFFIN,,Ferrari 296 LMGT3 Evo,G,LMGT3,,,Classified,54,2:02'16.767,3 Laps,3.030,46,1'44.405,169.3,,
