NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,S1_SECONDS,S2_SECONDS,S3_SECONDS,
18,1,1,4:08.478,0,,1:36.757,0,1:39.571,0,52.150,0,99.7,4:08.478,15:28:08.478,1:36.757,1:39.571,0:52.150,123.3, BOYER,,FCT,,Ravé Classic,,GF,96.757,99.571,52.150,
18,1,2,3:20.441,0,,56.568,0,1:34.077,0,49.796,0,125.8,7:28.919,15:31:28.919,0:56.568,1:34.077,0:49.796,163.2, BOYER,,FCT,,Ravé Classic,,GF,56.568,94.077,49.796,
18,1,3,3:06.400,0,,52.622,0,1:25.117,0,48.661,0,135.3,10:35.319,15:34:35.319,0:52.622,1:25.117,0:48.661,189.8, BOYER,,FCT,,Ravé Classic,,GF,52.622,85.117,48.661,
18,1,4,3:07.607,0,,52.677,0,1:26.327,0,48.603,0,134.4,13:42.926,15:37:42.926,0:52.677,1:26.327,0:48.603,187.5, BOYER,,FCT,,Ravé Classic,,GF,52.677,86.327,48.603,
18,1,5,3:17.403,0,,1:00.014,0,1:27.813,0,49.576,0,127.7,17:00.329,15:41:00.329,1:00.014,1:27.813,0:49.576,182.4, BOYER,,FCT,,Ravé Classic,,GF,60.014,87.813,49.576,
18,1,6,3:04.249,2,,52.448,0,1:24.360,2,47.441,2,136.8,20:04.578,15:44:04.578,0:52.448,1:24.360,0:47.441,195.9, BOYER,,FCT,,Ravé Classic,,GF,52.448,84.360,47.441,
18,1,7,3:06.581,0,,52.084,2,1:24.798,0,49.699,0,135.1,23:11.159,15:47:11.159,0:52.084,1:24.798,0:49.699,199.6, BOYER,,FCT,,Ravé Classic,,GF,52.084,84.798,49.699,
18,1,8,7:01.252,0,B,4:48.219,0,1:25.341,0,47.692,0,59.9,30:12.411,15:54:12.411,4:48.219,1:25.341,0:47.692,172.8, BOYER,0:03:27.782,FCT,,Ravé Classic,,FF,288.219,85.341,47.692,
198,1,1,3:59.411,0,,1:34.173,0,1:32.425,0,52.813,0,103.5,3:59.411,15:27:59.411,1:34.173,1:32.425,0:52.813,144.7, HARDONNIERE,,FC1,,JH Racing Team,,GF,94.173,92.425,52.813,
198,1,2,3:11.773,0,,57.618,0,1:25.816,2,48.339,2,131.5,7:11.184,15:31:11.184,0:57.618,1:25.816,0:48.339,173.1, HARDONNIERE,,FC1,,JH Racing Team,,GF,57.618,85.816,48.339,
198,1,3,3:09.027,0,,53.207,0,1:26.979,0,48.841,0,133.4,10:20.211,15:34:20.211,0:53.207,1:26.979,0:48.841,171.7, HARDONNIERE,,FC1,,JH Racing Team,,GF,53.207,86.979,48.841,
198,1,4,3:07.416,2,,52.993,2,1:25.887,0,48.536,0,134.5,13:27.627,15:37:27.627,0:52.993,1:25.887,0:48.536,188.5, HARDONNIERE,,FC1,,JH Racing Team,,GF,52.993,85.887,48.536,
198,1,5,3:14.027,0,,54.609,0,1:29.640,0,49.778,0,130.0,16:41.654,15:40:41.654,0:54.609,1:29.640,0:49.778,190.8, HARDONNIERE,,FC1,,JH Racing Team,,GF,54.609,89.640,49.778,
198,1,6,3:10.715,0,,53.261,0,1:28.159,0,49.295,0,132.2,19:52.369,15:43:52.369,0:53.261,1:28.159,0:49.295,185.5, HARDONNIERE,,FC1,,JH Racing Team,,GF,53.261,88.159,49.295,
198,1,7,3:12.701,0,,53.662,0,1:29.083,0,49.956,0,130.8,23:05.070,15:47:05.070,0:53.662,1:29.083,0:49.956,186.8, HARDONNIERE,,FC1,,JH Racing Team,,GF,53.662,89.083,49.956,
198,1,8,3:12.235,0,,53.805,0,1:28.431,0,49.999,0,131.2,26:17.305,15:50:17.305,0:53.805,1:28.431,0:49.999,192.8, HARDONNIERE,,FC1,,JH Racing Team,,GF,53.805,88.431,49.999,
198,1,9,3:09.457,0,,53.124,0,1:26.946,0,49.387,0,133.1,29:26.762,15:53:26.762,0:53.124,1:26.946,0:49.387,198.1, HARDONNIERE,,FC1,,JH Racing Team,,GF,53.124,86.946,49.387,
198,1,10,3:09.968,0,,53.205,0,1:27.261,0,49.502,0,132.7,32:36.730,15:56:36.730,0:53.205,1:27.261,0:49.502,185.2, HARDONNIERE,,FC1,,JH Racing Team,,FF,53.205,87.261,49.502,
2,1,1,2:55.467,0,,47.144,0,1:22.766,0,45.557,0,141.2,2:55.467,15:26:55.467,0:47.144,1:22.766,0:45.557,173.1, TERRIOU,,FC1,,Garage Terriou,,GF,47.144,82.766,45.557,
2,1,2,2:51.963,0,,48.099,0,1:19.804,0,44.060,0,146.6,5:47.430,15:29:47.430,0:48.099,1:19.804,0:44.060,194.2, TERRIOU,,FC1,,Garage Terriou,,GF,48.099,79.804,44.060,
2,1,3,2:49.761,3,,47.347,0,1:18.527,2,43.887,0,148.5,8:37.191,15:32:37.191,0:47.347,1:18.527,0:43.887,194.5, TERRIOU,,FC1,,Garage Terriou,,GF,47.347,78.527,43.887,
2,1,4,2:50.928,0,,47.294,0,1:19.466,0,44.168,0,147.5,11:28.119,15:35:28.119,0:47.294,1:19.466,0:44.168,197.7, TERRIOU,,FC1,,Garage Terriou,,GF,47.294,79.466,44.168,
2,1,5,2:50.593,0,,46.997,3,1:19.754,0,43.842,3,147.8,14:18.712,15:38:18.712,0:46.997,1:19.754,0:43.842,197.7, TERRIOU,,FC1,,Garage Terriou,,GF,46.997,79.754,43.842,
22,1,1,3:35.079,0,,1:10.560,0,1:34.806,0,49.713,0,115.2,3:35.079,15:27:35.079,1:10.560,1:34.806,0:49.713,132.0, GAYER / PAULEN,,FC2,,BG-BC,,GF,70.560,94.806,49.713,
