POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,43,Inter Europol Competition,Jakub SMIECHOWSKI,Tom DILLMANN,Nicholas YELLOLY,,Oreca 07 - Gibson,G,LMP2,,,Classified,24,1:00'45.373,,,5,2'06.387,165.8,,
2,25,Algarve Pro Racing,Matthias KAISER,Lorenzo FLUXA,Théo POURCHAIRE,,Oreca 07 - Gibson,G,LMP2,,,Classified,24,1:00'47.742,2.369,2.369,5,2'06.393,165.8,,
3,24,Nielsen Racing,Cem BÖLÜKBASI,Ferdinand HABSBURG,Filipe ALBUQUERQUE,,Oreca 07 - Gibson,G,LMP2,,,Classified,24,1:00'48.392,3.019,0.650,16,2'08.356,163.3,,
4,27,Nielsen Racing,Anthony WELLS,James ALLEN,Sergio SETTE CAMARA,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,24,1:00'49.251,3.878,0.859,5,2'06.713,165.4,,
5,30,Duqueine Team,Francesco SIMONAZZI,Roy NISSANY,Reshad DE GÉRUS,,Oreca 07 - Gibson,G,LMP2,,,Classified,24,1:00'49.659,4.286,0.408,15,2'09.132,162.3,,
6,47,CLX Motorsport,Manuel ESPIRITO SANTO,Enzo FITTIPALDI,Luis Felipe DERANI,,Oreca 07 - Gibson,G,LMP2,,,Classified,24,1:00'50.730,5.357,1.071,15,2'09.790,161.5,,
7,18,IDEC Sport,Jamie CHADWICK,Mathys JAUBERT,Daniel JUNCADELLA,,Oreca 07 - Gibson,G,LMP2,,,Classified,24,1:00'51.547,6.174,0.817,16,2'10.304,160.8,,
8,68,M Racing,Stéphane TRIBAUDINI,Quentin ANTONEL,,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,24,1:00'53.256,7.883,1.709,5,2'14.841,155.4,,
9,9,Iron Lynx - Proton,Jonas RIED,Maceo CAPIETTO,Matteo CAIROLI,,Oreca 07 - Gibson,G,LMP2,,,Classified,24,1:00'53.819,8.446,0.563,14,2'09.598,161.7,,
10,20,Algarve Pro Racing,Kriton LENTOUDIS,Alexander QUINN,Olli CALDWELL,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,24,1:00'55.978,10.605,2.159,14,2'14.548,155.7,,
11,34,Inter Europol Competition,Pedro PERINO,Jean-Baptiste SIMMENAUER,Luca GHIOTTO,,Oreca 07 - Gibson,G,LMP2,,,Classified,24,1:00'56.550,11.177,0.572,14,2'09.656,161.6,,
12,10,Vector Sport,Ryan CULLEN,Vladislav LOMKO,Pietro FITTIPALDI,,Oreca 07 - Gibson,G,LMP2,,,Classified,24,1:00'57.504,12.131,0.954,19,2'10.123,161.0,,
13,21,United Autosports,Daniel SCHNEIDER,Marino SATO,Oliver JARVIS,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,24,1:01'03.319,17.946,5.815,14,2'12.961,157.6,,
14,77,Proton Competition,Giorgio RODA,René BINDER,Bent VISCAAL,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,24,1:02'09.387,1'24.014,1'06.068,20,2'11.614,159.2,,
15,29,TDS Racing,Rodrigo SALES,Mathias BECHE,Clément NOVALAK,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,24,1:02'18.466,1'33.093,9.079,11,2'14.016,156.4,,
16,99,AO by TF,PJ HYETT,Louis DELÉTRAZ,Dane CAMERON,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,24,1:02'19.782,1'34.409,1.316,10,2'12.720,157.9,,
17,12,WTM by Rinaldi Racing,Torsten KRATZ,Leonard WEISS,Griffin PEEBLES,,Duqueine D09 - Toyota,M,LMP3,,,Classified,24,1:02'21.073,1'35.700,1.291,5,2'16.099,154.0,,
18,35,Ultimate,Louis STERN,Jean-Baptiste LAHAYE,Matthieu LAHAYE,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,24,1:02'31.779,1'46.406,10.706,6,2'18.813,151.0,,
19,48,VDS Panis Racing,Oliver GRAY,Charles MILESI,Esteban MASSON,,Oreca 07 - Gibson,G,LMP2,,,Classified,23,1:00'45.970,1 Laps,1 Laps,12,2'08.143,163.5,,
20,22,United Autosports,Manuel MALDONADO,Grégoire SAUCY,Benjamin HANLEY,,Oreca 07 - Gibson,G,LMP2,,,Classified,23,1:00'46.489,1 Laps,0.519,11,2'10.778,160.2,,
21,28,IDEC Sport,Paul LAFARGUE,Job VAN UITERT,Paul-Loup CHATIN,,Oreca 07 - Gibson,G,LMP2,,,Classified,23,1:00'47.123,1 Laps,0.634,13,2'10.449,160.6,,
22,3,DKR Engineering,Georgios KOLOVOS,Laurents HÖRR,Thomas LAURENT,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,23,1:00'52.265,1 Laps,5.142,14,2'15.706,154.4,,
23,55,Spirit of Race,Duncan CAMERON,David PEREL,Matthew GRIFFIN,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,23,1:00'59.203,1 Laps,6.938,5,2'24.579,144.9,,
24,17,CLX Motorsport,Paul LANCHERE,Adrien CLOSMENIL,Theodor JENSEN,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,23,1:01'00.699,1 Laps,1.496,13,2'16.599,153.4,,
25,4,DKR Engineering,Antti RAMMO,Wyatt BRICHACEK,Mikkel Gaarde PEDERSEN,,Ginetta G61-LT-P325-EVO - Toyota,M,LMP3,,,Classified,23,1:02'22.994,1 Laps,1'22.295,11,2'18.747,151.0,,
26,15,RLR M Sport,Michael JENSEN,Nick ADCOCK,Gillian HENRION,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,23,1:02'24.695,1 Laps,1.701,12,2'21.733,147.9,,
27,31,Racing Spirit of Leman,Jacques WOLFF,Jean-Ludovic FOUBERT,Marius FOSSARD,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,23,1:02'25.701,1 Laps,1.006,18,2'20.471,149.2,,
28,11,Eurointernational,Fabien MICHAL,Ian AGUILERA,,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,23,1:02'26.393,1 Laps,0.692,19,2'21.030,148.6,,
29,63,Iron Lynx,Martin BERRY,Lorcan HANAFIN,Fabian SCHILLER,,Mercedes -AMG LMGT3,G,LMGT3,,,Classified,23,1:02'29.445,1 Laps,3.052,19,2'23.454,146.1,,
30,82,TF Sport,Hiroshi KOIZUMI,Rui ANDRADE,Charlie EASTWOOD,,Corvette Z06 LMGT3.R,G,LMGT3,,,Classified,23,1:02'31.183,1 Laps,1.738,13,2'25.124,144.4,,
31,51,AF Corse,Charles-Henri SAMANI,Conrad LAURSEN,Davide RIGON,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,23,1:02'36.760,1 Laps,5.577,12,2'26.514,143.0,,
32,59,Racing Spirit of Leman,Clément MATEU,Erwan BASTARD,Valentin HASSE CLOT,,Aston Martin Vantage AMR LMGT3,G,LMGT3,,,Classified,23,1:02'37.051,1 Laps,0.291,10,2'25.083,144.4,,
33,74,Kessel Racing,Andrew GILBERT,Fran RUEDA,Miguel MOLINA,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,23,1:02'38.160,1 Laps,1.109,5,2'24.842,144.7,,
34,88,Inter Europol Competition,Timothy CRESWICK,Douwe DEDECKER,Reece GOLD,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,23,1:02'38.853,1 Laps,0.693,8,2'20.770,148.9,,
35,50,Richard Mille AF Corse,Custodio TOLEDO,Lilou WADOUX,Riccardo AGOSTINI,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,23,1:02'40.157,1 Laps,1.304,14,2'25.270,144.3,,
36,86,GR Racing,Michael WAINWRIGHT,Riccardo PERA,Tom FLEMING,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,23,1:02'41.445,1 Laps,1.288,14,2'26.036,143.5,,
37,23,United Autosports,Michael BIRCH,Garnet PATTERSON,Wayne BOYD,,McLaren 720S LMGT3 Evo,G,LMGT3,,,Classified,22,1:01'02.233,2 Laps,1 Laps,12,2'27.651,141.9,,
38,66,JMW Motorsport,Scott NOBLE,Jason HART,Gianmaria BRUNI,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,22,1:02'09.154,2 Laps,1'06.921,17,2'25.714,143.8,,
39,57,Kessel Racing,Takeshi KIMURA,Ben TUCK,James CALADO,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,22,1:02'18.096,2 Laps,8.942,5,2'26.285,143.3,,
40,85,Iron Dames,Célia MARTIN,Sarah BOVY,Michelle GATTING,,Porsche 911 GT3 R LMGT3,G,LMGT3,,,Classified,22,1:02'21.992,2 Laps,3.896,5,2'20.962,148.7,,
41,60,Proton Competition,Christian RIED,Matteo CRESSONI,Alessio PICARIELLO,,Porsche 911 GT3 R LMGT3,G,LMGT3,,,Classified,22,1:02'34.633,2 Laps,12.641,5,2'27.846,141.7,,
42,37,CLX - Pure Rxcing,Aliaksandr MALYKHIN,Tristan VAUTIER,Tom BLOMQVIST,,Oreca 07 - Gibson,G,LMP2,,,Classified,20,49'11.339,4 Laps,2 Laps,5,2'06.744,165.3,,
43,83,AF Corse,François PERRODO,Matthieu VAXIVIERE,Nicklas NIELSEN,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,15,1:02'22.724,9 Laps,5 Laps,11,2'15.114,155.1,,
44,8,Team Virage,Jacek ZIELONKA,Daniel NOGALES,Rik KOEN,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,1,3'38.197,23 Laps,14 Laps,,,,,
