POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,3,DKR Engineering,Alexander MATTSCHULL,Griffin PEEBLES,Mathias BECHE,,Oreca 07 - Gibson,M,LMP2,,,Classified,23,2:01'14.709,,,12,1'44.530,181.9,,
2,9,GetSpeed,Steve JANS,Anthony BARTONE,Fabian SCHILLER,,Mercedes-AMG GT3 Evo,M,GT,,,Classified,23,2:01'56.033,41.324,41.324,23,1'54.856,165.5,,
3,37,QMMF by GetSpeed,Abdulla ALI AL-KHELAIFI,Ghanim Salah AL-MAADHEED,Lucas AUER,,Mercedes-AMG GT3 Evo,M,GT,,,Classified,23,2:01'57.152,42.443,1.119,23,1'55.327,164.8,,
4,69,Team WRT,Anthony MCINTOSH,Parker THOMPSON,Daniel HARPER,,BMW M4 GT3,M,GT,,,Classified,23,2:01'58.460,43.751,1.308,23,1'55.310,164.9,,
5,28,Team WRT,Rinat SALIKHOV,Gabriele PIANA,Augusto FARFUS,,BMW M4 GT3,M,GT,,,Classified,23,2:01'59.173,44.464,0.713,22,1'55.034,165.3,,
6,74,Kessel Racing,Dustin Scott BLATTNER,Chris LULHAM,Dennis MARSCHALL,,Ferrari 296 GT3,M,GT,,,Classified,23,2:02'01.488,46.779,2.315,23,1'55.211,165.0,,
7,11,TF Sport,Blake MCDONALD,Matthew BELL,James ROE,,Corvette Z06 GT3.R,M,GT,,,Classified,23,2:02'02.743,48.034,1.255,23,1'56.043,163.8,,
8,34,Racing Team Turkey,Tom VAN ROMPUY,Salih YOLUC,Charlie EASTWOOD,,Corvette Z06 GT3.R,M,GT,,,Classified,23,2:02'04.777,50.068,2.034,22,1'56.017,163.9,,
9,56,Ecurie Ecosse Blackthorn,Giacomo PETROBELLI,Jonathan ADAM,Kobe PAUWELS,,Aston Martin Vantage AMR GT3,M,GT,,,Classified,23,2:02'07.478,52.769,2.701,13,1'55.852,164.1,,
10,10,Manthey,Antares AU,Loek HARTOG,Klaus BACHLER,,Porsche 911 GT3 R,M,GT,,,Classified,23,2:02'08.919,54.210,1.441,11,1'57.043,162.4,,
11,5,United Autosports,Giorgio RODA,Gregoire SAUCY,Mikkel JENSEN,,Oreca 07 - Gibson,M,LMP2,,,Classified,23,2:02'09.473,54.764,0.554,2,1'43.441,183.8,,
12,59,United Autosports,Andrey MUKOVOZ,Aleksei NESOV,Wayne BOYD,,McLaren 720S GT3,M,GT,,,Classified,23,2:02'09.673,54.964,0.200,14,1'57.171,162.3,,
13,92,Manthey,Francois HERIAU,Riccardo PERA,Richard LIETZ,,Porsche 911 GT3 R,M,GT,,,Classified,23,2:02'10.464,55.755,0.791,22,1'57.434,161.9,,
14,21,AF Corse,Simon MANN,Darren LEUNG,Alessio ROVERA,,Ferrari 296 GT3,M,GT,,,Classified,23,2:02'11.070,56.361,0.606,22,1'56.453,163.3,,
15,20,Algarve Pro Racing,John FALB,Matthias KAISER,Sami MEGUETOUNIF,,Oreca 07 - Gibson,M,LMP2,,,Classified,23,2:02'13.624,58.915,2.554,11,1'45.035,181.0,,
16,49,High Class Racing,Jens Reno MOLLER,Gustavo MENEZES,Theodor JENSEN,,Oreca 07 - Gibson,M,LMP2,,,Classified,23,2:02'14.084,59.375,0.460,23,1'43.870,183.0,,
17,4,Crowdstrike Racing by APR,George KURTZ,Malthe JAKOBSEN,Louis DELETRAZ,,Oreca 07 - Gibson,M,LMP2,,,Classified,23,2:02'14.460,59.751,0.376,12,1'45.684,179.9,,
18,43,Inter Europol Competition,Georgios KOLOVOS,Nolan SIEGEL,Bijoy GARG,,Oreca 07 - Gibson,M,LMP2,,,Classified,23,2:02'18.051,1'03.342,3.591,12,1'44.953,181.1,,
19,77,Proton Competition, BANKCY,Huub VAN EIJNDHOVEN,Harry KING,,Porsche 911 GT3 R,M,GT,,,Classified,23,2:02'18.059,1'03.350,0.008,22,1'57.825,161.4,,
20,6,United Autosports,Phil FAYER,Benjamin HANLEY,Paul DI RESTA,,Oreca 07 - Gibson,M,LMP2,,,Classified,23,2:02'24.407,1'09.698,6.348,23,1'43.869,183.0,,
21,50,Amerasian Fragrance by AF Racing,Gregory Slatin BENNETT,Carl Wattana BENNETT,Tommaso MOSCA,,Ferrari 296 GT3,M,GT,,,Classified,23,2:02'24.477,1'09.768,0.070,16,1'58.444,160.5,,
22,70,Vector Sport RLR,Daniel SCHNEIDER,Vladislav LOMKO,Jacob ABEL,,Oreca 07 - Gibson,M,LMP2,,,Classified,23,2:02'28.782,1'14.073,4.305,23,1'43.336,184.0,,
23,51,AF Corse,Charly SAMANI,Sean GALAEL,Davide RIGON,,Ferrari 296 GT3,M,GT,,,Classified,23,2:02'35.131,1'20.422,6.349,21,1'59.173,159.5,,
24,44,ARC Bratislava,Miro KONOPKA,Yann EHRLACHER,Matthieu VAXIVIERE,,Oreca 07 - Gibson,M,LMP2,,,Classified,23,2:02'37.525,1'22.816,2.394,23,1'43.625,183.5,,
25,47,Cetilar Racing,Roberto LACORTE,Charles MILESI,Antonio FUOCO,,Oreca 07 - Gibson,M,LMP2,,,Classified,23,2:02'39.594,1'24.885,2.069,12,1'46.923,177.8,,
26,22,Proton Competition,Stefan AUST,Jonas RIED,Felipe LASER,,Oreca 07 - Gibson,M,LMP2,,,Classified,23,2:02'41.027,1'26.318,1.433,23,1'43.655,183.4,,
27,45,Ponos Racing,Yorikatsu TSUJIKO,Kei COZZOLINO,Marino SATO,,Oreca 07 - Gibson,M,LMP2,,,Classified,23,2:02'44.211,1'29.502,3.184,23,1'43.740,183.3,,
28,88,Proton Competition,Horst FELBERMAYR JR,Horst Felix FELBERMAYR,Lorenzo FLUXA,,Oreca 07 - Gibson,M,LMP2,,,Classified,23,2:02'45.296,1'30.587,1.085,9,1'47.241,177.3,,
29,64,Nielsen Racing,Kriton LENTOUDIS,Cem BOLUKBASI,Alex QUINN,,Oreca 07 - Gibson,M,LMP2,,,Classified,23,2:02'49.579,1'34.870,4.283,15,1'46.476,178.6,,
30,54,Vista AF Corse,Custodio TOLEDO,Francesco CASTELLACCI,Riccardo AGOSTINI,,Ferrari 296 GT3,M,GT,,,Classified,23,2:02'51.341,1'36.632,1.762,21,1'58.527,160.4,,
31,30,RD Limited,Fred POORDAD,James ALLEN,Tristan VAUTIER,,Oreca 07 - Gibson,M,LMP2,,,Classified,23,2:03'22.263,2'07.554,30.922,9,1'46.674,178.2,,
32,17,CLX Motorsport,Alexander JACOBY,Kevin RABIN,Paul LANCHERE,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,23,2:03'30.133,2'15.424,7.870,21,1'53.381,167.7,,
33,8,Team Virage,Romain VOZNIAK,Vic STEVENS,Aditya PATEL,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,23,2:03'37.441,2'22.732,7.308,23,1'54.057,166.7,,
34,26,Bretton Racing,Jacek ZIELONKA,Theo MICOURIS,Haydn CHANCE,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,23,2:03'40.826,2'26.117,3.385,23,1'55.168,165.1,,
35,87,Origine Motorsport,Bo YUAN,Hongli YE,Laurin HEINRICH,,Porsche 911 GT3 R,M,GT,,,Classified,23,2:03'41.323,2'26.614,0.497,23,1'55.337,164.8,,
36,71,23Events Racing,Terrence WOODWARD,Matus RYBA,Ibrahim BADAWY,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,23,2:03'41.979,2'27.270,0.656,14,1'54.408,166.2,,
37,13,Inter Europol Competition,Alex BUKHANTSOV,Chun Ting CHOU,Henry CUBIDES,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,23,2:03'42.480,2'27.771,0.501,13,1'54.494,166.0,,
38,94,High Class Racing,Tim WHALE,Philip LINDBERG,Callum VOISIN,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,23,2:03'44.562,2'29.853,2.082,23,1'54.977,165.4,,
39,85,R-ACE GP,Fabien MICHAL,Pierre-Alexandre PROVOST,Zack SCOULAR,,Duqueine D09 - Toyota,M,LMP3,,,Classified,23,2:03'47.244,2'32.535,2.682,23,1'53.949,166.8,,
40,23,23Events Racing,Louis STERN,Matteo QUINTARELLI,Isaac BARASHI,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,23,2:03'48.579,2'33.870,1.335,23,1'54.152,166.5,,
41,29,Forestier Racing by VPS,Nick ADCOCK,Lucas FECURY,Luciano MORANO,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,22,2:02'18.461,1 Laps,1 Laps,13,1'53.936,166.9,,
42,25,Algarve Pro Racing,Michael JENSEN,Enzo TRULLI,Tom DILLMANN,,Oreca 07 - Gibson,M,LMP2,,,Classified,17,38'47.200,6 Laps,5 Laps,12,1'45.829,179.6,,
