POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,5,United Autosports,Giorgio RODA,Gregoire SAUCY,Mikkel JENSEN,,Oreca 07 - Gibson,M,LMP2,,,Classified,34,1:01'08.812,,,16,1'43.498,183.7,,
2,20,Algarve Pro Racing,John FALB,Matthias KAISER,Sami MEGUETOUNIF,,Oreca 07 - Gibson,M,LMP2,,,Classified,34,1:01'10.872,2.060,2.060,6,1'43.915,183.0,,
3,49,High Class Racing,Jens Reno MOLLER,Gustavo MENEZES,Theodor JENSEN,,Oreca 07 - Gibson,M,LMP2,,,Classified,34,1:01'25.805,16.993,14.933,6,1'44.078,182.7,,
4,3,DKR Engineering,Alexander MATTSCHULL,Griffin PEEBLES,Mathias BECHE,,Oreca 07 - Gibson,M,LMP2,,,Classified,34,1:01'31.967,23.155,6.162,5,1'44.789,181.4,,
5,25,Algarve Pro Racing,Michael JENSEN,Enzo TRULLI,Tom DILLMANN,,Oreca 07 - Gibson,M,LMP2,,,Classified,34,1:01'32.501,23.689,0.534,18,1'44.627,181.7,,
6,43,Inter Europol Competition,Georgios KOLOVOS,Nolan SIEGEL,Bijoy GARG,,Oreca 07 - Gibson,M,LMP2,,,Classified,34,1:01'45.879,37.067,13.378,7,1'44.653,181.7,,
7,30,RD Limited,Fred POORDAD,James ALLEN,Tristan VAUTIER,,Oreca 07 - Gibson,M,LMP2,,,Classified,34,1:01'52.085,43.273,6.206,8,1'45.200,180.7,,
8,4,Crowdstrike Racing by APR,George KURTZ,Malthe JAKOBSEN,Louis DELETRAZ,,Oreca 07 - Gibson,M,LMP2,,,Classified,34,1:01'52.632,43.820,0.547,6,1'44.151,182.5,,
9,6,United Autosports,Phil FAYER,Benjamin HANLEY,Paul DI RESTA,,Oreca 07 - Gibson,M,LMP2,,,Classified,34,1:02'04.579,55.767,11.947,4,1'44.990,181.1,,
10,70,Vector Sport RLR,Daniel SCHNEIDER,Vladislav LOMKO,Jacob ABEL,,Oreca 07 - Gibson,M,LMP2,,,Classified,34,1:02'11.316,1'02.504,6.737,33,1'45.727,179.8,,
11,88,Proton Competition,Horst FELBERMAYR JR,Horst Felix FELBERMAYR,Lorenzo FLUXA,,Oreca 07 - Gibson,M,LMP2,,,Classified,34,1:02'12.270,1'03.458,0.954,6,1'44.819,181.4,,
12,45,Ponos Racing,Yorikatsu TSUJIKO,Kei COZZOLINO,Marino SATO,,Oreca 07 - Gibson,M,LMP2,,,Classified,34,1:02'17.397,1'08.585,5.127,7,1'45.262,180.6,,
13,22,Proton Competition,Stefan AUST,Jonas RIED,Felipe LASER,,Oreca 07 - Gibson,M,LMP2,,,Classified,34,1:02'24.829,1'16.017,7.432,5,1'45.341,180.5,,
14,44,ARC Bratislava,Miro KONOPKA,Yann EHRLACHER,Matthieu VAXIVIERE,,Oreca 07 - Gibson,M,LMP2,,,Classified,34,1:02'31.846,1'23.034,7.017,9,1'46.609,178.3,,
15,64,Nielsen Racing,Kriton LENTOUDIS,Cem BOLUKBASI,Alex QUINN,,Oreca 07 - Gibson,M,LMP2,,,Classified,34,1:02'40.723,1'31.911,8.877,8,1'46.204,179.0,,
16,47,Cetilar Racing,Roberto LACORTE,Charles MILESI,Antonio FUOCO,,Oreca 07 - Gibson,M,LMP2,,,Classified,33,1:01'07.765,1 Laps,1 Laps,4,1'42.043,186.3,,
17,17,CLX Motorsport,Alexander JACOBY,Kevin RABIN,Paul LANCHERE,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,33,1:02'39.978,1 Laps,1'32.213,3,1'52.645,168.8,,
18,13,Inter Europol Competition,Alex BUKHANTSOV,Chun Ting CHOU,Henry CUBIDES,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,33,1:02'48.436,1 Laps,8.458,32,1'52.665,168.7,,
19,1,Team Virage,Ajith KUMAR,Narain KARTHIKEYAN,Julien GERBI,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,33,1:02'49.697,1 Laps,1.261,9,1'52.761,168.6,,
20,8,Team Virage,Romain VOZNIAK,Vic STEVENS,Aditya PATEL,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,33,1:02'50.649,1 Laps,0.952,7,1'52.972,168.3,,
21,71,23Events Racing,Terrence WOODWARD,Matus RYBA,Ibrahim BADAWY,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,32,1:01'16.917,2 Laps,1 Laps,5,1'53.502,167.5,,
22,29,Forestier Racing by VPS,Nick ADCOCK,Lucas FECURY,Luciano MORANO,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,32,1:01'24.355,2 Laps,7.438,9,1'53.840,167.0,,
23,85,R-ACE GP,Fabien MICHAL,Pierre-Alexandre PROVOST,Zack SCOULAR,,Duqueine D09 - Toyota,M,LMP3,,,Classified,32,1:01'27.133,2 Laps,2.778,30,1'53.614,167.3,,
24,23,23Events Racing,Louis STERN,Matteo QUINTARELLI,Isaac BARASHI,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,32,1:01'30.153,2 Laps,3.020,10,1'53.543,167.4,,
25,26,Bretton Racing,Jacek ZIELONKA,Theo MICOURIS,Haydn CHANCE,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,32,1:01'44.506,2 Laps,14.353,16,1'54.285,166.4,,
26,37,QMMF by GetSpeed,Abdulla ALI AL-KHELAIFI,Ghanim Salah AL-MAADHEED,Lucas AUER,,Mercedes-AMG GT3 Evo,M,GT,,,Classified,32,1:02'02.981,2 Laps,18.475,6,1'54.962,165.4,,
27,9,GetSpeed,Steve JANS,Anthony BARTONE,Fabian SCHILLER,,Mercedes-AMG GT3 Evo,M,GT,,,Classified,32,1:02'03.292,2 Laps,0.311,5,1'54.782,165.6,,
28,56,Ecurie Ecosse Blackthorn,Giacomo PETROBELLI,Jonathan ADAM,Kobe PAUWELS,,Aston Martin Vantage AMR GT3,M,GT,,,Classified,32,1:02'07.531,2 Laps,4.239,4,1'55.381,164.8,,
29,69,Team WRT,Anthony MCINTOSH,Parker THOMPSON,Daniel HARPER,,BMW M4 GT3,M,GT,,,Classified,32,1:02'07.715,2 Laps,0.184,3,1'55.420,164.7,,
30,28,Team WRT,Rinat SALIKHOV,Gabriele PIANA,Augusto FARFUS,,BMW M4 GT3,M,GT,,,Classified,32,1:02'19.899,2 Laps,12.184,7,1'55.551,164.5,,
31,87,Origine Motorsport,Bo YUAN,Hongli YE,Laurin HEINRICH,,Porsche 911 GT3 R,M,GT,,,Classified,32,1:02'32.786,2 Laps,12.887,22,1'55.949,164.0,,
32,11,TF Sport,Blake MCDONALD,Matthew BELL,James ROE,,Corvette Z06 GT3.R,M,GT,,,Classified,32,1:02'41.538,2 Laps,8.752,13,1'56.175,163.6,,
33,34,Racing Team Turkey,Tom VAN ROMPUY,Salih YOLUC,Charlie EASTWOOD,,Corvette Z06 GT3.R,M,GT,,,Classified,31,1:00'44.386,3 Laps,1 Laps,16,1'56.037,163.8,,
34,74,Kessel Racing,Dustin Scott BLATTNER,Chris LULHAM,Dennis MARSCHALL,,Ferrari 296 GT3,M,GT,,,Classified,31,1:00'46.198,3 Laps,1.812,6,1'56.123,163.7,,
35,10,Manthey,Antares AU,Loek HARTOG,Klaus BACHLER,,Porsche 911 GT3 R,M,GT,,,Classified,31,1:00'49.978,3 Laps,3.780,22,1'56.291,163.5,,
36,21,AF Corse,Simon MANN,Darren LEUNG,Alessio ROVERA,,Ferrari 296 GT3,M,GT,,,Classified,31,1:00'52.389,3 Laps,2.411,21,1'56.221,163.6,,
37,92,Manthey,Francois HERIAU,Riccardo PERA,Richard LIETZ,,Porsche 911 GT3 R,M,GT,,,Classified,31,1:01'09.647,3 Laps,17.258,6,1'56.862,162.7,,
38,15,Kessel Racing,Dylan MEDLER,Memo GIDLEY,Alessandro BALZAN,,Ferrari 296 GT3,M,GT,,,Classified,31,1:01'10.576,3 Laps,0.929,22,1'56.833,162.7,,
39,77,Proton Competition, BANKCY,Huub VAN EIJNDHOVEN,Harry KING,,Porsche 911 GT3 R,M,GT,,,Classified,31,1:01'26.395,3 Laps,15.819,10,1'56.988,162.5,,
40,59,United Autosports,Andrey MUKOVOZ,Aleksei NESOV,Wayne BOYD,,McLaren 720S GT3,M,GT,,,Classified,31,1:01'28.690,3 Laps,2.295,28,1'56.389,163.3,,
41,66,JMR,Prince Jefri IBRAHIM,Prince Abu Bakar IBRAHIM,Alexander SIMS,,Corvette Z06 GT3.R,M,GT,,,Classified,31,1:01'31.721,3 Laps,3.031,15,1'56.908,162.6,,
42,54,Vista AF Corse,Custodio TOLEDO,Francesco CASTELLACCI,Riccardo AGOSTINI,,Ferrari 296 GT3,M,GT,,,Classified,31,1:02'02.500,3 Laps,30.779,11,1'57.713,161.5,,
43,51,AF Corse,Charly SAMANI,Sean GALAEL,Davide RIGON,,Ferrari 296 GT3,M,GT,,,Classified,30,59'59.226,4 Laps,1 Laps,11,1'57.716,161.5,,
44,50,Amerasian Fragrance by AF Racing,Gregory Slatin BENNETT,Carl Wattana BENNETT,Tommaso MOSCA,,Ferrari 296 GT3,M,GT,,,Classified,30,1:00'04.700,4 Laps,5.474,10,1'57.512,161.8,,
45,94,High Class Racing,Tim WHALE,Philip LINDBERG,Callum VOISIN,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,26,50'01.993,8 Laps,4 Laps,10,1'53.520,167.5,,
