TIME_UTC_SECONDS,TIME_UTC_STR,AIR_TEMP,TRACK_TEMP,HUMIDITY,PRESSURE,WIND_SPEED,WIND_DIRECTION,RAIN,AIR_TEMP_UNIT,TRACK_TEMP_UNIT,PRESSURE_UNIT,WIND_SPEED_UNIT,
1778328055,5/9/2026 12:00:55 PM,65.12,91.4,42,969.7,5,84,0,ºC,ºC,mbar,KPH,
1778328120,5/9/2026 12:02:00 PM,64.94,91.04,42,969.7,5,81,0,ºC,ºC,mbar,KPH,
1778328185,5/9/2026 12:03:05 PM,65.12,90.86,42,969.7,5,109,0,ºC,ºC,mbar,KPH,
1778328246,5/9/2026 12:04:06 PM,64.94,90.5,43,969.6,7,99,0,ºC,ºC,mbar,KPH,
1778328311,5/9/2026 12:05:11 PM,64.94,90.14,42,969.6,3,123,0,ºC,ºC,mbar,KPH,
1778328371,5/9/2026 12:06:11 PM,65.12,89.78,42,969.6,3,105,0,ºC,ºC,mbar,KPH,
1778328435,5/9/2026 12:07:15 PM,65.12,89.6,41,969.6,3,125,0,ºC,ºC,mbar,KPH,
1778328500,5/9/2026 12:08:20 PM,64.76,89.24,42,969.6,5,68,0,ºC,ºC,mbar,KPH,
1778328565,5/9/2026 12:09:25 PM,65.12,88.88,41,969.7,5,82,0,ºC,ºC,mbar,KPH,
1778328625,5/9/2026 12:10:25 PM,64.58,88.7,41,969.7,8,64,0,ºC,ºC,mbar,KPH,
1778328685,5/9/2026 12:11:25 PM,64.58,88.34,40,969.7,5,76,0,ºC,ºC,mbar,KPH,
1778328750,5/9/2026 12:12:30 PM,64.94,88.16,41,969.6,3,77,0,ºC,ºC,mbar,KPH,
1778328810,5/9/2026 12:13:30 PM,65.12,87.98,40,969.6,5,114,0,ºC,ºC,mbar,KPH,
1778328875,5/9/2026 12:14:35 PM,65.3,87.98,40,969.6,5,87,0,ºC,ºC,mbar,KPH,
1778328935,5/9/2026 12:15:35 PM,64.76,87.8,40,969.6,6,136,0,ºC,ºC,mbar,KPH,
1778328995,5/9/2026 12:16:35 PM,64.94,87.8,40,969.6,1,140,0,ºC,ºC,mbar,KPH,
1778329060,5/9/2026 12:17:40 PM,64.94,87.44,40,969.7,3,129,0,ºC,ºC,mbar,KPH,
1778329120,5/9/2026 12:18:40 PM,64.76,87.44,40,969.5,3,126,0,ºC,ºC,mbar,KPH,
1778329180,5/9/2026 12:19:40 PM,65.12,87.26,40,969.5,3,118,0,ºC,ºC,mbar,KPH,
1778329245,5/9/2026 12:20:45 PM,64.76,87.08,40,969.5,3,121,0,ºC,ºC,mbar,KPH,
1778329305,5/9/2026 12:21:45 PM,64.4,87.08,41,969.5,5,117,0,ºC,ºC,mbar,KPH,
1778329370,5/9/2026 12:22:50 PM,64.76,86.9,41,969.5,3,109,0,ºC,ºC,mbar,KPH,
1778329430,5/9/2026 12:23:50 PM,64.76,86.54,41,969.5,3,108,0,ºC,ºC,mbar,KPH,
1778329495,5/9/2026 12:24:55 PM,64.94,86.54,41,969.4,5,152,0,ºC,ºC,mbar,KPH,
1778329560,5/9/2026 12:26:00 PM,65.12,86.36,39,969.4,7,111,0,ºC,ºC,mbar,KPH,
1778329620,5/9/2026 12:27:00 PM,64.94,86.18,40,969.4,3,77,0,ºC,ºC,mbar,KPH,
1778329685,5/9/2026 12:28:05 PM,65.12,86.18,40,969.4,3,65,0,ºC,ºC,mbar,KPH,
1778329751,5/9/2026 12:29:11 PM,65.84,86.0,40,969.5,0,74,0,ºC,ºC,mbar,KPH,
1778329811,5/9/2026 12:30:11 PM,66.2,86.0,39,969.3,0,70,0,ºC,ºC,mbar,KPH,
1778329875,5/9/2026 12:31:15 PM,66.2,86.0,40,969.4,1,46,0,ºC,ºC,mbar,KPH,
1778329935,5/9/2026 12:32:15 PM,66.2,86.0,39,969.4,3,309,0,ºC,ºC,mbar,KPH,
1778330000,5/9/2026 12:33:20 PM,65.48,86.0,39,969.3,6,306,0,ºC,ºC,mbar,KPH,
1778330060,5/9/2026 12:34:20 PM,65.12,85.64,39,969.4,7,329,0,ºC,ºC,mbar,KPH,
1778330120,5/9/2026 12:35:20 PM,65.12,85.64,40,969.3,6,314,0,ºC,ºC,mbar,KPH,
1778330180,5/9/2026 12:36:20 PM,65.12,85.46,39,969.3,5,314,0,ºC,ºC,mbar,KPH,
1778330245,5/9/2026 12:37:25 PM,64.94,85.46,39,969.4,5,326,0,ºC,ºC,mbar,KPH,
1778330305,5/9/2026 12:38:25 PM,64.76,85.28,40,969.4,5,339,0,ºC,ºC,mbar,KPH,
1778330370,5/9/2026 12:39:30 PM,64.94,85.28,40,969.4,3,347,0,ºC,ºC,mbar,KPH,
1778330435,5/9/2026 12:40:35 PM,66.02,85.28,39,969.4,6,216,0,ºC,ºC,mbar,KPH,
1778330495,5/9/2026 12:41:35 PM,65.84,85.28,38,969.4,3,243,0,ºC,ºC,mbar,KPH,
1778330560,5/9/2026 12:42:40 PM,66.2,85.28,38,969.3,3,196,0,ºC,ºC,mbar,KPH,
1778330625,5/9/2026 12:43:45 PM,66.2,85.28,37,969.4,6,160,0,ºC,ºC,mbar,KPH,
1778330685,5/9/2026 12:44:45 PM,65.84,85.1,37,969.3,5,141,0,ºC,ºC,mbar,KPH,
1778330750,5/9/2026 12:45:50 PM,66.2,85.1,38,969.3,7,164,0,ºC,ºC,mbar,KPH,
1778330815,5/9/2026 12:46:55 PM,65.66,85.1,38,969.2,6,308,0,ºC,ºC,mbar,KPH,
1778330880,5/9/2026 12:48:00 PM,66.38,85.1,38,969.3,7,211,0,ºC,ºC,mbar,KPH,
1778330940,5/9/2026 12:49:00 PM,65.48,85.1,38,969.3,6,273,0,ºC,ºC,mbar,KPH,
1778331005,5/9/2026 12:50:05 PM,65.48,85.28,38,969.3,6,337,0,ºC,ºC,mbar,KPH,
1778331070,5/9/2026 12:51:10 PM,65.84,85.64,39,969.3,11,333,0,ºC,ºC,mbar,KPH,
1778331135,5/9/2026 12:52:15 PM,66.38,86.0,39,969.3,6,306,0,ºC,ºC,mbar,KPH,
1778331200,5/9/2026 12:53:20 PM,67.46,86.36,38,969.2,3,37,0,ºC,ºC,mbar,KPH,
1778331265,5/9/2026 12:54:25 PM,66.38,86.9,40,969.3,6,340,0,ºC,ºC,mbar,KPH,
1778331330,5/9/2026 12:55:30 PM,66.2,87.26,44,969.3,5,320,0,ºC,ºC,mbar,KPH,
1778331390,5/9/2026 12:56:30 PM,66.92,87.98,44,969.3,5,335,0,ºC,ºC,mbar,KPH,
1778331450,5/9/2026 12:57:30 PM,68.36,88.7,43,969.3,5,315,0,ºC,ºC,mbar,KPH,
1778331510,5/9/2026 12:58:30 PM,67.64,89.06,45,969.2,6,296,0,ºC,ºC,mbar,KPH,
1778331570,5/9/2026 12:59:30 PM,67.28,89.78,44,969.2,10,312,0,ºC,ºC,mbar,KPH,
1778331630,5/9/2026 1:00:30 PM,67.1,90.5,43,969.3,13,322,0,ºC,ºC,mbar,KPH,
1778331690,5/9/2026 1:01:30 PM,66.56,90.86,45,969.2,12,315,0,ºC,ºC,mbar,KPH,
1778331755,5/9/2026 1:02:35 PM,66.38,91.4,45,969.1,10,328,0,ºC,ºC,mbar,KPH,
1778331820,5/9/2026 1:03:40 PM,66.92,91.76,45,969.2,8,319,0,ºC,ºC,mbar,KPH,
1778331885,5/9/2026 1:04:45 PM,67.1,91.94,45,969.2,12,333,0,ºC,ºC,mbar,KPH,
1778331950,5/9/2026 1:05:50 PM,67.28,92.3,44,969.2,8,334,0,ºC,ºC,mbar,KPH,
1778332015,5/9/2026 1:06:55 PM,66.56,92.3,44,969.3,8,320,0,ºC,ºC,mbar,KPH,
1778332080,5/9/2026 1:08:00 PM,66.92,91.94,45,969.2,8,319,0,ºC,ºC,mbar,KPH,
1778332145,5/9/2026 1:09:05 PM,66.74,91.94,46,969.2,11,313,0,ºC,ºC,mbar,KPH,
1778332205,5/9/2026 1:10:05 PM,66.74,91.76,45,969.2,7,288,0,ºC,ºC,mbar,KPH,
1778332265,5/9/2026 1:11:05 PM,67.1,91.58,45,969.3,5,307,0,ºC,ºC,mbar,KPH,
1778332325,5/9/2026 1:12:05 PM,67.1,91.58,45,969.3,5,307,0,ºC,ºC,mbar,KPH,
1778332385,5/9/2026 1:13:05 PM,66.56,90.86,45,969.1,6,318,0,ºC,ºC,mbar,KPH,
1778332451,5/9/2026 1:14:11 PM,65.3,90.14,46,969,11,326,0,ºC,ºC,mbar,KPH,
1778332511,5/9/2026 1:15:11 PM,66.56,89.96,46,969.1,8,317,0,ºC,ºC,mbar,KPH,
