TIME_UTC_SECONDS,TIME_UTC_STR,AIR_TEMP,TRACK_TEMP,HUMIDITY,PRESSURE,WIND_SPEED,WIND_DIRECTION,RAIN,AIR_TEMP_UNIT,TRACK_TEMP_UNIT,PRESSURE_UNIT,WIND_SPEED_UNIT,
1778243421,5/8/2026 12:30:21 PM,58.1,70.88,56,970.3,0,91,0,ºC,ºC,mbar,KPH,
1778243481,5/8/2026 12:31:21 PM,58.46,70.88,55,970.4,0,89,0,ºC,ºC,mbar,KPH,
1778243546,5/8/2026 12:32:26 PM,58.46,70.88,56,970.3,1,61,0,ºC,ºC,mbar,KPH,
1778243611,5/8/2026 12:33:31 PM,58.1,70.88,55,970.4,3,337,0,ºC,ºC,mbar,KPH,
1778243671,5/8/2026 12:34:31 PM,58.28,70.88,56,970.4,5,279,0,ºC,ºC,mbar,KPH,
1778243736,5/8/2026 12:35:36 PM,58.64,70.7,55,970.4,1,255,0,ºC,ºC,mbar,KPH,
1778243801,5/8/2026 12:36:41 PM,58.46,70.88,54,970.3,3,141,0,ºC,ºC,mbar,KPH,
1778243866,5/8/2026 12:37:46 PM,58.46,70.88,54,970.3,3,102,0,ºC,ºC,mbar,KPH,
1778243926,5/8/2026 12:38:46 PM,58.1,70.88,54,970.3,5,94,0,ºC,ºC,mbar,KPH,
1778243986,5/8/2026 12:39:46 PM,57.92,70.88,54,970.3,3,99,0,ºC,ºC,mbar,KPH,
1778244046,5/8/2026 12:40:46 PM,58.1,70.88,54,970.2,3,88,0,ºC,ºC,mbar,KPH,
1778244111,5/8/2026 12:41:51 PM,58.1,70.88,55,970.3,3,112,0,ºC,ºC,mbar,KPH,
1778244176,5/8/2026 12:42:56 PM,58.28,70.88,54,970.3,5,86,0,ºC,ºC,mbar,KPH,
1778244236,5/8/2026 12:43:56 PM,57.92,70.88,53,970.3,8,78,0,ºC,ºC,mbar,KPH,
