NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,S1_SECONDS,S2_SECONDS,S3_SECONDS,
12,1,1,3:23.288,0,,1:14.458,0,1:25.017,0,43.813,0,121.9,3:23.288,12:08:23.288,1:14.458,1:25.017,0:43.813,162.2,Maik Rosenberg,0:00:34.269,PRO-AM,,Team GP Elite,,GF,74.458,85.017,43.813,
12,1,2,2:37.813,0,,45.699,0,1:12.189,0,39.925,0,159.8,6:01.101,12:11:01.101,0:45.699,1:12.189,0:39.925,219.8,Maik Rosenberg,,PRO-AM,,Team GP Elite,,GF,45.699,72.189,39.925,
12,1,3,2:24.518,0,,40.745,0,1:07.135,0,36.638,0,174.5,8:25.619,12:13:25.619,0:40.745,1:07.135,0:36.638,263.6,Maik Rosenberg,,PRO-AM,,Team GP Elite,,GF,40.745,67.135,36.638,
12,1,4,2:24.039,0,,40.441,0,1:06.810,0,36.788,0,175.1,10:49.658,12:15:49.658,0:40.441,1:06.810,0:36.788,265.6,Maik Rosenberg,,PRO-AM,,Team GP Elite,,GF,40.441,66.810,36.788,
12,1,5,2:24.581,0,,40.562,0,1:07.181,0,36.838,0,174.4,13:14.239,12:18:14.239,0:40.562,1:07.181,0:36.838,263.6,Maik Rosenberg,,PRO-AM,,Team GP Elite,,GF,40.562,67.181,36.838,
12,1,6,2:27.233,0,,40.500,0,1:08.178,0,38.555,0,171.3,15:41.472,12:20:41.472,0:40.500,1:08.178,0:38.555,262.4,Maik Rosenberg,,PRO-AM,,Team GP Elite,,GF,40.500,68.178,38.555,
12,1,7,2:25.609,0,,41.020,0,1:07.553,0,37.036,0,173.2,18:07.081,12:23:07.081,0:41.020,1:07.553,0:37.036,259.2,Maik Rosenberg,,PRO-AM,,Team GP Elite,,GF,41.020,67.553,37.036,
12,1,8,6:16.064,0,B,4:03.226,0,1:25.904,0,46.934,0,67.0,24:23.145,12:29:23.145,4:03.226,1:25.904,0:46.934,184.3,Maik Rosenberg,0:03:06.308,PRO-AM,,Team GP Elite,,GF,243.226,85.904,46.934,
12,1,9,2:32.774,0,,45.077,0,1:09.907,0,37.790,0,165.0,26:55.919,12:31:55.919,0:45.077,1:09.907,0:37.790,239.2,Maik Rosenberg,,PRO-AM,,Team GP Elite,,GF,45.077,69.907,37.790,
12,1,10,2:24.489,0,,40.430,0,1:07.183,0,36.876,0,174.5,29:20.408,12:34:20.408,0:40.430,1:07.183,0:36.876,264.3,Maik Rosenberg,,PRO-AM,,Team GP Elite,,GF,40.430,67.183,36.876,
