POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,20,BMW M Team WRT,Robin FRIJNS,René RAST,Sheldon VAN DER LINDE,,BMW M Hybrid V8,M,HYPERCAR,,,Classified,82,3:02'06.550,,,52,2'04.391,202.7,,
2,8,Toyota Racing,Sébastien BUEMI,Brendon HARTLEY,Ryo HIRAKAWA,,Toyota TR010 Hybrid,M,HYPERCAR,,,Classified,82,3:02'29.983,23.433,23.433,44,2'05.061,201.6,,
3,35,Alpine Endurance Team,António FÉLIX DA COSTA,Charles MILESI,Ferdinand HABSBURG,,Alpine A424,M,HYPERCAR,,,Classified,82,3:02'50.922,44.372,20.939,55,2'04.878,201.9,,
4,12,Cadillac Hertz Team Jota,Will STEVENS,Norman NATO,Louis DELÉTRAZ,,Cadillac V-Series.R,M,HYPERCAR,,,Classified,82,3:02'59.269,52.719,8.347,22,2'04.891,201.9,,
5,009,Aston Martin Thor Team,Alex RIBERAS,Marco SØRENSEN,,,Aston Martin Valkyrie,M,HYPERCAR,,,Classified,82,3:03'01.918,55.368,2.649,56,2'04.594,202.4,,
6,50,Ferrari AF Corse,Antonio FUOCO,Miguel MOLINA,Nicklas NIELSEN,,Ferrari 499P,M,HYPERCAR,,,Classified,82,3:03'03.669,57.119,1.751,58,2'04.728,202.2,,
7,94,Peugeot Totalenergies,Loïc DUVAL,Malthe JAKOBSEN,Théo POURCHAIRE,,Peugeot 9X8,M,HYPERCAR,,,Classified,82,3:03'12.947,1'06.397,9.278,3,2'05.092,201.6,,
8,51,Ferrari AF Corse,Alessandro PIER GUIDI,James CALADO,Antonio GIOVINAZZI,,Ferrari 499P,M,HYPERCAR,,,Classified,82,3:03'16.036,1'09.486,3.089,58,2'04.866,201.9,,
9,15,BMW M Team WRT,Kevin MAGNUSSEN,Raffaele MARCIELLO,Dries VANTHOOR,,BMW M Hybrid V8,M,HYPERCAR,,,Classified,82,3:03'18.002,1'11.452,1.966,24,2'05.068,201.6,,
10,36,Alpine Endurance Team,Frédéric MAKOWIECKI,Jules GOUNON,Victor MARTINS,,Alpine A424,M,HYPERCAR,,,Classified,82,3:03'20.521,1'13.971,2.519,68,2'05.074,201.6,,
