TIME_UTC_SECONDS,TIME_UTC_STR,AIR_TEMP,TRACK_TEMP,HUMIDITY,PRESSURE,WIND_SPEED,WIND_DIRECTION,RAIN,AIR_TEMP_UNIT,TRACK_TEMP_UNIT,PRESSURE_UNIT,WIND_SPEED_UNIT,
1778311796,5/9/2026 7:29:56 AM,55.76,48.74,62,971.3,3,158,0,ºC,ºC,mbar,KPH,
1778311856,5/9/2026 7:30:56 AM,56.12,48.74,63,971.3,3,155,0,ºC,ºC,mbar,KPH,
1778311921,5/9/2026 7:32:01 AM,56.3,48.74,61,971.3,5,157,0,ºC,ºC,mbar,KPH,
1778311986,5/9/2026 7:33:06 AM,56.48,48.74,62,971.3,3,145,0,ºC,ºC,mbar,KPH,
1778312046,5/9/2026 7:34:06 AM,56.84,48.74,61,971.3,7,135,0,ºC,ºC,mbar,KPH,
1778312111,5/9/2026 7:35:11 AM,57.02,49.1,59,971.3,5,141,0,ºC,ºC,mbar,KPH,
1778312176,5/9/2026 7:36:16 AM,57.02,49.1,60,971.3,6,134,0,ºC,ºC,mbar,KPH,
1778312241,5/9/2026 7:37:21 AM,57.2,49.1,59,971.3,8,144,0,ºC,ºC,mbar,KPH,
1778312306,5/9/2026 7:38:26 AM,57.2,49.28,59,971.3,7,145,0,ºC,ºC,mbar,KPH,
1778312371,5/9/2026 7:39:31 AM,57.2,49.28,59,971.4,8,136,0,ºC,ºC,mbar,KPH,
1778312436,5/9/2026 7:40:36 AM,57.38,49.64,58,971.3,7,157,0,ºC,ºC,mbar,KPH,
1778312496,5/9/2026 7:41:36 AM,57.38,50.0,59,971.3,6,145,0,ºC,ºC,mbar,KPH,
1778312556,5/9/2026 7:42:36 AM,57.56,50.36,58,971.3,6,150,0,ºC,ºC,mbar,KPH,
1778312621,5/9/2026 7:43:41 AM,57.56,50.54,58,971.3,7,140,0,ºC,ºC,mbar,KPH,
1778312686,5/9/2026 7:44:46 AM,57.74,51.08,58,971.3,7,146,0,ºC,ºC,mbar,KPH,
1778312751,5/9/2026 7:45:51 AM,57.74,51.44,58,971.3,6,151,0,ºC,ºC,mbar,KPH,
1778312815,5/9/2026 7:46:55 AM,57.74,51.98,58,971.3,8,142,0,ºC,ºC,mbar,KPH,
1778312880,5/9/2026 7:48:00 AM,57.92,52.34,57,971.3,5,154,0,ºC,ºC,mbar,KPH,
1778312946,5/9/2026 7:49:06 AM,58.28,53.24,57,971.2,7,164,0,ºC,ºC,mbar,KPH,
1778313010,5/9/2026 7:50:10 AM,58.64,53.78,57,971.3,8,153,0,ºC,ºC,mbar,KPH,
1778313075,5/9/2026 7:51:15 AM,58.46,54.14,56,971.3,7,159,0,ºC,ºC,mbar,KPH,
1778313135,5/9/2026 7:52:15 AM,58.1,54.68,58,971.3,8,134,0,ºC,ºC,mbar,KPH,
1778313196,5/9/2026 7:53:16 AM,58.28,54.86,57,971.3,6,159,0,ºC,ºC,mbar,KPH,
1778313256,5/9/2026 7:54:16 AM,58.46,55.4,57,971.3,5,148,0,ºC,ºC,mbar,KPH,
1778313316,5/9/2026 7:55:16 AM,58.64,55.58,56,971.3,8,151,0,ºC,ºC,mbar,KPH,
1778313381,5/9/2026 7:56:21 AM,58.82,55.94,56,971.3,3,153,0,ºC,ºC,mbar,KPH,
1778313441,5/9/2026 7:57:21 AM,58.82,56.3,55,971.3,8,141,0,ºC,ºC,mbar,KPH,
1778313501,5/9/2026 7:58:21 AM,58.64,56.66,56,971.2,6,139,0,ºC,ºC,mbar,KPH,
1778313566,5/9/2026 7:59:26 AM,59.0,56.84,54,971.2,3,169,0,ºC,ºC,mbar,KPH,
1778313626,5/9/2026 8:00:26 AM,59.0,57.38,54,971.3,6,165,0,ºC,ºC,mbar,KPH,
1778313690,5/9/2026 8:01:30 AM,59.0,57.56,54,971.2,6,147,0,ºC,ºC,mbar,KPH,
1778313755,5/9/2026 8:02:35 AM,59.18,57.74,54,971.2,3,150,0,ºC,ºC,mbar,KPH,
1778313820,5/9/2026 8:03:40 AM,59.36,58.28,54,971.3,6,157,0,ºC,ºC,mbar,KPH,
1778313885,5/9/2026 8:04:45 AM,59.0,58.46,54,971.2,8,146,0,ºC,ºC,mbar,KPH,
1778313950,5/9/2026 8:05:50 AM,59.18,58.64,54,971.3,5,154,0,ºC,ºC,mbar,KPH,
1778314010,5/9/2026 8:06:50 AM,59.36,59.18,53,971.2,6,161,0,ºC,ºC,mbar,KPH,
1778314070,5/9/2026 8:07:50 AM,59.54,59.36,51,971.2,6,120,0,ºC,ºC,mbar,KPH,
1778314130,5/9/2026 8:08:50 AM,59.72,59.54,53,971.2,6,142,0,ºC,ºC,mbar,KPH,
1778314195,5/9/2026 8:09:55 AM,59.36,59.9,52,971.2,7,138,0,ºC,ºC,mbar,KPH,
