TIME_UTC_SECONDS,TIME_UTC_STR,AIR_TEMP,TRACK_TEMP,HUMIDITY,PRESSURE,WIND_SPEED,WIND_DIRECTION,RAIN,AIR_TEMP_UNIT,TRACK_TEMP_UNIT,PRESSURE_UNIT,WIND_SPEED_UNIT,
1778155207,5/7/2026 12:00:07 PM,53.6,68.54,64,968.5,3,85,0,ºC,ºC,mbar,KPH,
1778155267,5/7/2026 12:01:07 PM,53.42,68.9,65,968.6,5,73,0,ºC,ºC,mbar,KPH,
1778155332,5/7/2026 12:02:12 PM,53.6,68.9,65,968.6,5,49,0,ºC,ºC,mbar,KPH,
1778155392,5/7/2026 12:03:12 PM,53.24,69.08,65,968.5,5,69,0,ºC,ºC,mbar,KPH,
1778155452,5/7/2026 12:04:12 PM,53.78,69.08,64,968.5,0,100,0,ºC,ºC,mbar,KPH,
1778155517,5/7/2026 12:05:17 PM,53.96,69.26,64,968.6,0,119,0,ºC,ºC,mbar,KPH,
1778155582,5/7/2026 12:06:22 PM,53.78,69.26,64,968.6,3,337,0,ºC,ºC,mbar,KPH,
1778155642,5/7/2026 12:07:22 PM,53.42,69.26,64,968.6,3,320,0,ºC,ºC,mbar,KPH,
1778155702,5/7/2026 12:08:22 PM,53.6,69.44,64,968.6,3,181,0,ºC,ºC,mbar,KPH,
1778155762,5/7/2026 12:09:22 PM,53.96,69.44,64,968.6,1,156,0,ºC,ºC,mbar,KPH,
1778155827,5/7/2026 12:10:27 PM,54.32,69.44,64,968.6,0,171,0,ºC,ºC,mbar,KPH,
1778155892,5/7/2026 12:11:32 PM,54.32,69.44,64,968.6,0,327,0,ºC,ºC,mbar,KPH,
1778155952,5/7/2026 12:12:32 PM,54.14,69.44,65,968.6,3,294,0,ºC,ºC,mbar,KPH,
1778156017,5/7/2026 12:13:37 PM,54.32,69.44,65,968.6,1,285,0,ºC,ºC,mbar,KPH,
1778156082,5/7/2026 12:14:42 PM,54.68,69.44,64,968.6,1,93,0,ºC,ºC,mbar,KPH,
1778156147,5/7/2026 12:15:47 PM,53.42,69.8,64,968.7,6,302,0,ºC,ºC,mbar,KPH,
1778156207,5/7/2026 12:16:47 PM,53.6,69.8,65,968.6,3,296,0,ºC,ºC,mbar,KPH,
1778156272,5/7/2026 12:17:52 PM,52.7,69.8,64,968.6,6,294,0,ºC,ºC,mbar,KPH,
1778156332,5/7/2026 12:18:52 PM,52.88,69.8,64,968.6,6,311,0,ºC,ºC,mbar,KPH,
1778156392,5/7/2026 12:19:52 PM,53.06,69.8,64,968.6,7,310,0,ºC,ºC,mbar,KPH,
1778156457,5/7/2026 12:20:57 PM,52.7,69.8,63,968.7,6,299,0,ºC,ºC,mbar,KPH,
1778156522,5/7/2026 12:22:02 PM,53.06,69.8,62,968.6,3,302,0,ºC,ºC,mbar,KPH,
1778156587,5/7/2026 12:23:07 PM,53.42,69.98,62,968.6,3,288,0,ºC,ºC,mbar,KPH,
1778156652,5/7/2026 12:24:12 PM,53.78,69.8,62,968.6,3,294,0,ºC,ºC,mbar,KPH,
1778156717,5/7/2026 12:25:17 PM,53.42,69.8,62,968.6,3,310,0,ºC,ºC,mbar,KPH,
1778156782,5/7/2026 12:26:22 PM,53.96,69.98,61,968.6,0,292,0,ºC,ºC,mbar,KPH,
1778156842,5/7/2026 12:27:22 PM,53.96,69.98,60,968.6,3,74,0,ºC,ºC,mbar,KPH,
1778156902,5/7/2026 12:28:22 PM,53.96,69.98,60,968.7,3,91,0,ºC,ºC,mbar,KPH,
1778156962,5/7/2026 12:29:22 PM,54.14,69.98,62,968.6,1,29,0,ºC,ºC,mbar,KPH,
