POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,38,3,1:48.625,-,-,179.4,27,Hertz Team JOTA,HYPERCAR,H,,Porsche 963,M,77893,6292,4169,6176,4368,188,,,,,Norman,NATO,,,FRA,,9032,70,,,,William,STEVENS,,,GBR,,,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,3,1:49.444,+0.819,+0.819,178.0,36,Cadillac Racing,HYPERCAR,H,,Cadillac V-Series.R,M,77860,6290,4169,6203,4097,66,,,,,Nicolas,VARRONE,,,ARG,,9853,13,,,,Kyffin,SIMPSON,,,GBR,,10845,22,,,,Alex,LYNN,,,GBR,,,188,,,,,,,,,,,,,,,,,,,,,,
3,51,2,1:49.560,+0.935,+0.116,177.8,37,Ferrari AF Corse,HYPERCAR,H,,Ferrari 499P,M,77880,6293,4169,6192,3,119,,,,,Lilou,WADOUX,,,FRA,,10297,70,,,,Shwartzman,ROBERT,,,ISR,,11259,118,,,,Alessandro,PIER GUIDI,,,ITA,,,119,,,,,,,,,,,,,,,,,,,,,,
4,99,4,1:49.704,+1.079,+0.144,177.6,29,Proton Competition,HYPERCAR,H,,Porsche 963,M,77894,45,4169,6176,4368,5,,,,,René,BINDER,,,AUT,,9190,17,,,,Julien,ANDLAUER,,,FRA,,9192,70,,,,Neel,JANI,,,DEU,,,5,,,,,,,,,,,,,,,,,,,,,,
5,93,3,1:50.123,+1.498,+0.419,176.9,41,Peugeot TotalEnergies,HYPERCAR,H,,Peugeot 9X8,M,77890,6151,4169,6112,4014,70,,,,,Mikkel,JENSEN,,,DNK,,8276,57,,,,Stoffel,VANDOORNE,,,BEL,,9520,23,,,,Malthe,JAKOBSEN,,,DNK,,9610,57,,,,,,,,,,,,,,,,,,,,,,
6,5,6,1:50.464,+1.839,+0.341,176.4,34,Porsche Penske Motorsport,HYPERCAR,H,,Porsche 963,M,77862,6283,4169,6176,4368,5,,,,,Laurens,VANTHOOR,,,BEL,,1124,23,,,,Thomas,PREINING,,,AUT,,9329,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,94,18,1:51.553,+2.928,+1.089,174.7,37,Peugeot TotalEnergies,HYPERCAR,H,,Peugeot 9X8,M,77891,6151,4169,6112,4014,70,,,,,Stoffel,VANDOORNE,,,BEL,,9520,23,,,,Malthe,JAKOBSEN,,,DNK,,9610,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,7,19,1:51.728,+3.103,+0.175,174.4,35,Toyota Gazoo Racing,HYPERCAR,H,,Toyota GR010 HYBRID,M,77864,380,4169,6054,2,121,,,,,Jose Maria,LOPEZ,,,ARG,,8418,13,,,,Joshua,PIERSON,,,USA,,10331,66,,,,Jack,HAWKSWORTH,,,USA,,10867,66,,,,Ben,BARNICOAT,,,GBR,,9429,188,,,,,,,,,,,,,,,,
9,4,5,1:53.304,+4.679,+1.576,172.0,35,Floyd Vanwall Racing Team,HYPERCAR,,,Vanwall Vandervell 680,M,77861,6291,4169,6196,4441,17,,,,,Job,VAN UITERT,,,NLD,,8984,178,,,,Esteban,GUERRIERI,,,ARG,,10869,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,34,24,1:54.283,+5.658,+0.979,170.5,27,Inter Europol Competition,LMP2,,,Oreca 07 - Gibson,G,77875,402,3,5626,256,181,,,,,Clement,NOVALAK,,,FRA,,11254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
