NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,
01,1,1,5:58.402,0,,4:56.649,0,40.476,0,21.277,0,36.2,5:58.402,09:20:58.402,4:56.649,0:40.476,0:21.277,,Renger van der Zande,0:04:17.217,GTP,,Cadillac Racing,Cadillac,GF,
01,1,2,1:33.171,0,,35.564,0,38.354,0,19.253,0,139.2,7:31.573,09:22:31.573,0:35.564,0:38.354,0:19.253,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,3,1:21.879,0,,30.003,0,34.282,0,17.594,0,158.4,8:53.452,09:23:53.452,0:30.003,0:34.282,0:17.594,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,4,1:24.511,0,,29.277,0,38.124,0,17.110,0,153.4,10:17.963,09:25:17.963,0:29.277,0:38.124,0:17.110,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,5,1:16.503,0,,27.563,0,32.076,0,16.864,0,169.5,11:34.466,09:26:34.466,0:27.563,0:32.076,0:16.864,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,6,1:15.905,0,,27.185,0,31.876,0,16.844,0,170.8,12:50.371,09:27:50.371,0:27.185,0:31.876,0:16.844,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,7,1:15.147,0,,27.066,0,31.435,0,16.646,0,172.5,14:05.518,09:29:05.518,0:27.066,0:31.435,0:16.646,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,8,1:16.738,0,,26.935,0,31.771,0,18.032,0,169.0,15:22.256,09:30:22.256,0:26.935,0:31.771,0:18.032,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,9,1:15.195,0,,27.265,0,31.235,0,16.695,0,172.4,16:37.451,09:31:37.451,0:27.265,0:31.235,0:16.695,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,10,1:20.493,0,,27.946,0,36.012,0,16.535,0,161.1,17:57.944,09:32:57.944,0:27.946,0:36.012,0:16.535,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,11,1:14.265,0,,26.776,1,30.960,0,16.529,0,174.6,19:12.209,09:34:12.209,0:26.776,0:30.960,0:16.529,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,12,1:15.492,0,,27.372,0,31.397,0,16.723,0,171.8,20:27.701,09:35:27.701,0:27.372,0:31.397,0:16.723,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,13,8:04.033,0,B,27.051,0,31.515,0,7:05.467,0,26.8,28:31.734,09:43:31.734,0:27.051,0:31.515,7:05.467,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,14,1:25.270,0,,34.642,0,33.425,0,17.203,0,152.1,29:57.004,09:44:57.004,0:34.642,0:33.425,0:17.203,,Renger van der Zande,0:06:59.005,GTP,,Cadillac Racing,Cadillac,GF,
01,1,15,1:18.182,0,,29.236,0,32.180,0,16.766,0,165.8,31:15.186,09:46:15.186,0:29.236,0:32.180,0:16.766,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,16,1:15.526,0,,27.302,0,31.670,0,16.554,0,171.7,32:30.712,09:47:30.712,0:27.302,0:31.670,0:16.554,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,17,1:14.974,0,,26.884,0,31.609,0,16.481,0,172.9,33:45.686,09:48:45.686,0:26.884,0:31.609,0:16.481,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,18,1:14.878,0,,27.006,0,31.349,0,16.523,0,173.2,35:00.564,09:50:00.564,0:27.006,0:31.349,0:16.523,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,19,1:14.225,0,,26.871,0,30.881,0,16.473,0,174.7,36:14.789,09:51:14.789,0:26.871,0:30.881,0:16.473,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,20,1:13.908,0,,26.791,0,30.751,1,16.366,1,175.4,37:28.697,09:52:28.697,0:26.791,0:30.751,0:16.366,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,21,3:50.407,0,B,27.210,0,31.688,0,2:51.509,0,56.3,41:19.104,09:56:19.104,0:27.210,0:31.688,2:51.509,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,22,1:30.302,0,,36.897,0,35.972,0,17.433,0,143.6,42:49.406,09:57:49.406,0:36.897,0:35.972,0:17.433,,Renger van der Zande,0:02:45.411,GTP,,Cadillac Racing,Cadillac,GF,
01,1,23,1:17.901,0,,28.053,0,32.775,0,17.073,0,166.4,44:07.307,09:59:07.307,0:28.053,0:32.775,0:17.073,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,24,1:16.638,0,,27.772,0,31.877,0,16.989,0,169.2,45:23.945,10:00:23.945,0:27.772,0:31.877,0:16.989,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,25,1:19.339,0,,27.353,0,35.356,0,16.630,0,163.4,46:43.284,10:01:43.284,0:27.353,0:35.356,0:16.630,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,26,1:17.242,0,,27.558,0,32.732,0,16.952,0,167.9,48:00.526,10:03:00.526,0:27.558,0:32.732,0:16.952,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,27,1:14.716,0,,26.940,0,31.126,0,16.650,0,173.5,49:15.242,10:04:15.242,0:26.940,0:31.126,0:16.650,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,28,1:26.083,0,,34.704,0,31.713,0,19.666,0,150.6,50:41.325,10:05:41.325,0:34.704,0:31.713,0:19.666,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,29,1:15.236,0,,27.253,0,31.301,0,16.682,0,172.3,51:56.561,10:06:56.561,0:27.253,0:31.301,0:16.682,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,30,3:37.883,0,B,26.965,0,31.236,0,2:39.682,0,59.5,55:34.444,10:10:34.444,0:26.965,0:31.236,2:39.682,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,31,1:24.296,0,,33.610,0,33.794,0,16.892,0,153.8,56:58.740,10:11:58.740,0:33.610,0:33.794,0:16.892,,Sebastien Bourdais,0:02:33.571,GTP,,Cadillac Racing,Cadillac,GF,
01,2,32,1:14.774,0,,27.079,0,31.236,0,16.459,0,173.4,58:13.514,10:13:13.514,0:27.079,0:31.236,0:16.459,,Sebastien Bourdais,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,33,1:18.464,0,,27.570,0,33.482,0,17.412,0,165.2,59:31.978,10:14:31.978,0:27.570,0:33.482,0:17.412,,Sebastien Bourdais,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,34,1:15.097,0,,27.007,0,31.580,0,16.510,0,172.7,1:00:47.075,10:15:47.075,0:27.007,0:31.580,0:16.510,,Sebastien Bourdais,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,35,1:15.799,0,,26.845,0,31.979,0,16.975,0,171.1,1:02:02.874,10:17:02.874,0:26.845,0:31.979,0:16.975,,Sebastien Bourdais,,GTP,,Cadillac Racing,Cadillac,GF,
