POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,IMSA_CarId,IMSA_TeamId,IMSA_ClassId,IMSA_CarTypeId,IMSA_ManufacturerId,IMSA_TireId,IMSA_SponsorId,IMSA_EventEntryId,*Extra 9,*Extra 10,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_IMSA_DriverId,DRIVER1_IMSA_DriverPlugId,DRIVER1_IMSA_DriverRatingLong,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_IMSA_DriverId,DRIVER2_IMSA_DriverPlugId,DRIVER2_IMSA_DriverRatingLong,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_IMSA_DriverId,DRIVER3_IMSA_DriverPlugId,DRIVER3_IMSA_DriverRatingLong,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_IMSA_DriverId,DRIVER4_IMSA_DriverPlugId,DRIVER4_IMSA_DriverRatingLong,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_IMSA_DriverId,DRIVER5_IMSA_DriverPlugId,DRIVER5_IMSA_DriverRatingLong,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_IMSA_DriverId,DRIVER6_IMSA_DriverPlugId,DRIVER6_IMSA_DriverRatingLong,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,7,5,1:34.175,-,-,209.2,31,Porsche Penske Motorsport,GTP,,,Porsche 963,M,2190,200,44,193,112,3,,17419,,,Dane,Cameron,Platinum,,USA,,54,1,Platinum,,,Felipe,Nasr,Platinum,,BRA,,1598,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,31,21,1:34.347,+0.172,+0.172,208.8,35,Whelen Cadillac Racing,GTP,,,Cadillac V-Series.R,M,2711,344,44,200,7646,3,,17425,,,Pipo,Derani,Platinum,,BRA,,1083,3,Platinum,,,Jack,Aitken,Platinum,,GBR,,2986,4,Platinum,,,Tom,Blomqvist,Platinum,,MCO,,1718,2,Platinum,,,,,,,,,,,,,,,,,,,,,
3,10,10,1:34.452,+0.277,+0.105,208.6,32,Wayne Taylor Racing with Andretti,GTP,,,Acura ARX-06,M,2528,277,44,195,7641,3,,17423,,,Ricky,Taylor,Platinum,,USA,,608,1,Platinum,,,Filipe,Albuquerque,Platinum,,PRT,,1194,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,24,19,1:34.575,+0.400,+0.123,208.3,33,BMW M Team RLL,GTP,,,BMW M Hybrid V8,M,2154,395,44,190,74,3,,17421,,,Jesse,Krohn,Gold,,FIN,,2414,2,Gold,,,Philipp,Eng,Platinum,,AUT,,883,1,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,6,17,1:34.756,+0.581,+0.181,207.9,33,Porsche Penske Motorsport,GTP,,,Porsche 963,M,2189,200,44,193,112,3,,17418,,,Nick,Tandy,Platinum,,GBR,,124,1,Platinum,,,Mathieu,Jaminet,Platinum,,LUX,,2707,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,01,11,1:34.869,+0.694,+0.113,207.6,33,Cadillac Racing,GTP,,,Cadillac V-Series.R,M,2709,339,44,200,7646,3,,17422,,,Renger,van der Zande,Platinum,,NLD,,3170,1,Platinum,,,Sebastien,Bourdais,Platinum,,FRA,,602,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,85,12,1:35.045,+0.870,+0.176,207.3,31,JDC-Miller MotorSports,GTP,,,Porsche 963,M,2538,15,44,193,112,3,,17426,,,Tijmen,van der Helm,Gold,,NLD,,2687,1,Gold,,,Richard,Westbrook,Platinum,,GBR,,3198,2,Platinum,,,Phil,Hanson,Gold,,GBR,,2754,3,Gold,,,,,,,,,,,,,,,,,,,,,
8,5,23,1:35.251,+1.076,+0.206,206.8,40,Proton Competition Mustang Sampling,GTP,,,Porsche 963,M,2632,536,44,193,112,3,,17428,,,Gianmaria,Bruni,Platinum,,ITA,,22,1,Platinum,,,Bent,Viscaal,Gold,,NLD,,3368,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,63,14,1:35.347,+1.172,+0.096,206.6,38,Lamborghini Iron Lynx,GTP,,,Lamborghini SC63,M,2542,511,44,233,1609,3,,17427,,,Matteo,Cairoli,Platinum,,ITA,,1298,1,Platinum,,,Andrea,Caldarelli,Platinum,,ITA,,1228,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,25,22,1:35.477,+1.302,+0.130,206.3,35,BMW M Team RLL,GTP,,,BMW M Hybrid V8,M,2155,395,44,190,74,3,,17420,,,Connor,De Phillippi,Gold,,USA,,698,2,Gold,,,Nick,Yelloly,Platinum,,GBR,,2205,1,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,9,1:35.531,+1.356,+0.054,206.2,41,TDS Racing,LMP2,,,ORECA LMP2 07,M,2166,335,28,85,7637,3,,17429,,,Steven,Thomas,Bronze,,USA,,1919,1,Bronze,,,Mikkel,Jensen,Platinum,,DNK,,2088,2,Platinum,,,Hunter,McElrea,Silver,,AUS,,3187,4,Silver,,,,,,,,,,,,,,,,,,,,,
