NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,
01,1,1,1:39.731,0,,23.618,0,38.356,0,37.757,0,197.5,1:39.731,11:12:28.269,0:23.618,0:38.356,0:37.757,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,2,1:35.315,0,,22.063,0,36.056,0,37.196,0,206.7,3:15.046,11:14:03.584,0:22.063,0:36.056,0:37.196,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,3,1:37.230,0,,21.968,0,37.684,0,37.578,0,202.6,4:52.276,11:15:40.814,0:21.968,0:37.684,0:37.578,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,4,2:08.690,0,,22.155,0,46.029,0,1:00.506,0,153.1,7:00.966,11:17:49.504,0:22.155,0:46.029,1:00.506,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,FCY,
01,1,5,3:33.175,0,,51.107,0,1:23.120,0,1:18.948,0,92.4,10:34.141,11:21:22.679,0:51.107,1:23.120,1:18.948,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,FCY,
01,1,6,3:32.197,0,,57.061,0,1:27.417,0,1:07.719,0,92.8,14:06.338,11:24:54.876,0:57.061,1:27.417,1:07.719,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,7,1:37.392,0,,22.678,0,37.161,0,37.553,0,202.3,15:43.730,11:26:32.268,0:22.678,0:37.161,0:37.553,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,8,1:35.713,0,,21.923,0,36.409,0,37.381,0,205.8,17:19.443,11:28:07.981,0:21.923,0:36.409,0:37.381,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,9,1:34.933,0,,21.817,0,35.904,0,37.212,0,207.5,18:54.376,11:29:42.914,0:21.817,0:35.904,0:37.212,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,10,1:35.355,0,,22.276,0,35.993,0,37.086,0,206.6,20:29.731,11:31:18.269,0:22.276,0:35.993,0:37.086,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,11,1:36.770,0,,21.948,0,37.026,0,37.796,0,203.6,22:06.501,11:32:55.039,0:21.948,0:37.026,0:37.796,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,12,1:37.628,0,,22.032,0,37.496,0,38.100,0,201.8,23:44.129,11:34:32.667,0:22.032,0:37.496,0:38.100,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,13,1:37.047,0,,22.676,0,36.872,0,37.499,0,203.0,25:21.176,11:36:09.714,0:22.676,0:36.872,0:37.499,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,14,1:37.359,0,,21.958,0,37.417,0,37.984,0,202.3,26:58.535,11:37:47.073,0:21.958,0:37.417,0:37.984,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,15,1:37.546,0,,21.886,0,37.577,0,38.083,0,201.9,28:36.081,11:39:24.619,0:21.886,0:37.577,0:38.083,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
