25,57,Classified,139,6:01:52.445,9 Laps,+3.623,137,1:46.976,184.1,WINWARD RACING,GTD,,,Mercedes-AMG GT3,M,2330,304,4,224,7643,3,,17386,,,Russell,Ward,Silver,,USA,,1252,1,Silver,,,Philip,Ellis,Gold,,GBR,,1936,2,Gold,,,Indy,Dontje,Silver,,NLD,,3192,3,Silver,,,,,,,,,,,,,,,,,,,,,
26,120,Classified,139,6:01:53.329,9 Laps,+0.884,107,1:46.773,184.5,Wright Motorsports,GTD,,,Porsche 911 GT3 R (992),M,2546,111,4,192,112,3,,17404,,,Adam,Adelson,Silver,,USA,,2868,1,Silver,,,Elliott,Skeer,Silver,,USA,,788,2,Silver,,,Jan,Heylen,Gold,,USA,,184,3,Gold,,,,,,,,,,,,,,,,,,,,,
27,34,Classified,139,6:01:54.096,9 Laps,+0.767,115,1:46.538,184.9,Conquest Racing,GTD,,,Ferrari 296 GT3,M,2536,284,4,191,106,3,,17398,,,Manny,Franco,Silver,,USA,,2584,1,Silver,,,Albert,Costa Balboa,Platinum,,ESP,,3213,2,Platinum,,,Cedric,Sbirrazzuoli,Silver,,MCO,,3182,4,Silver,,,,,,,,,,,,,,,,,,,,,
28,44,Classified,139,6:01:55.336,9 Laps,+1.240,105,1:46.623,184.7,Magnus Racing,GTD,B,,Aston Martin Vantage GT3 Evo,M,1554,32,4,18,73,3,,17393,,,John,Potter,Bronze,,USA,,670,1,Bronze,,,Andy,Lally,Gold,,USA,,25,2,Gold,,,Spencer,Pumpelly,Silver,,USA,,64,3,Silver,,,,,,,,,,,,,,,,,,,,,
29,12,Classified,139,6:01:55.559,9 Laps,+0.223,105,1:45.745,186.3,VasserSullivan,GTD,,,Lexus RC F GT3,M,931,336,4,46,7644,3,,17400,,,Frankie,Montecalvo,Silver,,USA,,1279,1,Silver,,,Parker,Thompson,Silver,,CAN,,1877,2,Silver,,,Aaron,Telitz,Gold,,USA,,1780,3,Gold,,,,,,,,,,,,,,,,,,,,,
30,96,Classified,139,6:01:58.714,9 Laps,+3.155,133,1:46.469,185.0,Turner Motorsport,GTD,,,BMW M4 GT3,M,1553,38,4,111,74,3,,17395,,,Robby,Foley,Gold,,USA,,1302,2,Gold,,,Patrick,Gallagher,Silver,,USA,,1593,1,Silver,,,Jake,Walker,Silver,,USA,,2949,4,Silver,,,,,,,,,,,,,,,,,,,,,
31,80,Classified,139,6:01:59.300,9 Laps,+0.586,134,1:46.639,184.7,Lone Star Racing,GTD,,,Mercedes-AMG GT3,M,2596,224,4,224,7643,3,,17406,,,Salih,Yoluc,Silver,,TUR,,3259,1,Silver,,,Rui,Pinto de Andrade,Silver,,PRT,,2764,2,Silver,,,Scott,Andrews,Gold,,AUS,,1657,3,Gold,,,,,,,,,,,,,,,,,,,,,
32,21,Classified,139,6:01:59.731,9 Laps,+0.431,109,1:46.223,185.4,AF Corse,GTD,B,,Ferrari 296 GT3,M,2172,333,4,191,106,3,,17392,,,Simon,Mann,Silver,,CHE,,2435,1,Silver,,,Francois,Heriau,Bronze,,FRA,,2749,2,Bronze,,,Miguel,Molina,Platinum,,ESP,,1611,3,Platinum,,,,,,,,,,,,,,,,,,,,,
33,13,Classified,139,6:02:02.404,9 Laps,+2.673,133,1:47.149,183.8,AWA,GTD,B,,Chevrolet Corvette Z06 GT3.R,M,2514,217,4,232,105,3,,17387,,,Orey,Fidani,Bronze,,CAN,,973,1,Bronze,,,Matthew,Bell,Gold,,GBR,,424,2,Gold,,,Lars,Kern,Silver,,DEU,,1785,3,Silver,,,,,,,,,,,,,,,,,,,,,
34,86,Classified,139,6:02:02.721,9 Laps,+0.317,134,1:47.056,184.0,MDK Motorsports,GTD,,,Porsche 911 GT3 R (992),M,2543,428,4,192,112,3,,17403,,,Kerong,Li,Silver,,CHN,,2627,1,Silver,,,Anders,Fjordbach,Silver,,DNK,,3177,2,Silver,,,Klaus,Bachler,Platinum,,AUT,,663,3,Platinum,,,,,,,,,,,,,,,,,,,,,
35,023,Classified,139,6:02:04.539,9 Laps,+1.818,93,1:46.227,185.4,Triarsi Competizione,GTD,B,,Ferrari 296 GT3,M,2153,458,4,191,106,3,,17401,,,Onofrio,Triarsi,Silver,,USA,,1463,1,Silver,,,Charles,Scardina,Bronze,,USA,,2609,2,Bronze,,,Alessio,Rovera,Platinum,,ITA,,2741,4,Platinum,,,,,,,,,,,,,,,,,,,,,
36,43,Classified,139,6:02:07.416,9 Laps,+2.877,49,1:47.565,183.1,Andretti Motorsports,GTD,,,Porsche 911 GT3 R (992),M,2533,500,4,192,112,3,,17397,,,Jarett,Andretti,Silver,,USA,,2292,1,Silver,,,Gabby,Chaves,Gold,,USA,,600,2,Gold,,,Scott,Hargrove,Silver,,CAN,,275,3,Silver,,,,,,,,,,,,,,,,,,,,,
37,4,Classified,139,6:02:17.553,9 Laps,+10.137,9,1:46.419,185.1,Corvette Racing by Pratt Miller Motorsports,GTDPRO,,,Chevrolet Corvette Z06 GT3.R,M,2526,23,41,232,105,3,,17413,,,Tommy,Milner,Platinum,,USA,,15,1,Platinum,,,Nicky,Catsburg,Platinum,,NLD,,3183,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,32,Classified,139,6:02:30.448,9 Laps,+12.895,94,1:46.199,185.5,Korthoff/Preston Motorsports,GTD,,,Mercedes-AMG GT3,M,2517,497,4,224,7643,3,,17388,,,Mike,Skeen,Silver,,USA,,830,4,Silver,,,Mikael,Grenier,Gold,,CAN,,1624,3,Gold,,,Kenton,Koch,Silver,,USA,,2239,1,Silver,,,,,,,,,,,,,,,,,,,,,
39,70,Classified,139,6:02:38.113,9 Laps,+7.665,105,1:45.872,186.1,Inception Racing,GTD,B,,McLaren 720S GT3 EVO,M,1520,388,4,81,7651,3,,17399,,,Brendan,Iribe,Bronze,,USA,,2622,1,Bronze,,,Frederik,Schandorff,Gold,,DNK,,3179,2,Gold,,,Ollie,Millroy,Silver,,GBR,,2621,3,Silver,,,,,,,,,,,,,,,,,,,,,
40,1,Classified,139,6:02:41.270,9 Laps,+3.157,48,1:46.066,185.7,Paul Miller Racing,GTDPRO,,,BMW M4 GT3,M,2522,34,41,111,74,3,,17410,,,Bryan,Sellers,Gold,,USA,,18,1,Gold,,,Madison,Snow,Gold,,USA,,155,2,Gold,,,Neil,Verhagen,Gold,,USA,,2286,3,Gold,,,,,,,,,,,,,,,,,,,,,
41,45,Classified,138,6:02:09.319,10 Laps,1 Lap,113,1:47.011,184.1,Wayne Taylor Racing with Andretti,GTD,,,Lamborghini Huracan GT3 EVO2,M,2530,277,4,194,1609,3,,17394,,,Kyle,Marcelli,Gold,,CAN,,88,1,Gold,,,Danny,Formal,Silver,,CRI,,2130,2,Silver,,,Graham,Doyle,Silver,,USA,,3104,3,Silver,,,,,,,,,,,,,,,,,,,,,
42,66,Classified,137,6:02:01.430,11 Laps,1 Lap,116,1:46.821,184.4,Gradient Racing,GTD,B,,Acura NSX GT3,M,1416,328,4,43,7641,3,,17390,,,Sheena,Monk,Bronze,,USA,,1532,3,Bronze,,,Tati,Calderon,Silver,,COL,,3209,4,Silver,,,Stevan,McAleer,Gold,,GBR,,460,2,Gold,,,,,,,,,,,,,,,,,,,,,
43,10,Classified,134,5:33:28.564,14 Laps,3 Laps,10,1:35.328,206.6,Wayne Taylor Racing with Andretti,GTP,,,Acura ARX-06,M,2528,277,44,195,7641,3,,17423,,,Ricky,Taylor,Platinum,,USA,,608,1,Platinum,,,Filipe,Albuquerque,Platinum,,PRT,,1194,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,19,Classified,131,5:48:18.240,17 Laps,3 Laps,107,1:46.513,184.9,Iron Lynx,GTDPRO,,,Lamborghini Huracan GT3 EVO2,M,2541,462,41,194,1609,3,,17417,,,Franck,Perera,Platinum,,FRA,,1617,4,Platinum,,,Jordan,Pepper,Platinum,,ZAF,,3014,3,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,11,Classified,125,4:21:29.230,23 Laps,6 Laps,118,1:36.628,203.9,TDS Racing,LMP2,,,ORECA LMP2 07,M,2166,335,28,85,7637,3,,17429,,,Steven,Thomas,Bronze,,USA,,1919,1,Bronze,,,Mikkel,Jensen,Platinum,,DNK,,2088,2,Platinum,,,Hunter,McElrea,Silver,,AUS,,3187,4,Silver,,,,,,,,,,,,,,,,,,,,,
46,65,Classified,124,6:01:58.367,24 Laps,1 Lap,118,1:46.644,184.7,Ford Multimatic Motorsports,GTDPRO,,,Ford Mustang GT3,M,2535,498,41,231,107,3,,17415,,,Joey,Hand,Gold,,USA,,37,1,Gold,,,Dirk,Mueller,Platinum,,CHE,,36,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,81,Classified,122,4:12:05.452,26 Laps,2 Laps,122,1:36.528,204.1,DragonSpeed,LMP2,,,ORECA LMP2 07,M,2586,528,28,85,7637,3,,17441,,,Eric,Lux,Bronze,,USA,,96,1,Bronze,,,Rasmus,Lindh,Silver,,SWE,,2101,2,Silver,,,Nico,Varrone,Gold,,ARG,,2932,3,Gold,,,,,,,,,,,,,,,,,,,,,
48,62,Classified,122,4:31:54.645,26 Laps,+19:49.193,11,1:46.012,185.8,Risi Competizione,GTDPRO,,,Ferrari 296 GT3,M,2518,26,41,191,106,3,,17407,,,Daniel,Serra,Platinum,,BRA,,687,1,Platinum,,,Davide,Rigon,Platinum,,ITA,,679,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,78,Classified,117,4:12:54.166,31 Laps,5 Laps,115,1:46.347,185.2,Forte Racing,GTD,,,Lamborghini Huracan GT3 EVO2,M,2531,499,4,194,1609,3,,17396,,,Misha,Goikhberg,Silver,,CAN,,168,1,Silver,,,Loris,Spinelli,Gold,,ITA,,2901,2,Gold,,,Devlin,Defrancesco,Silver,,USA,,1625,3,Silver,,,,,,,,,,,,,,,,,,,,,
50,63,Classified,107,3:44:34.191,41 Laps,10 Laps,10,1:35.686,205.9,Lamborghini Iron Lynx,GTP,,,Lamborghini SC63,M,2542,511,44,233,1609,3,,17427,,,Matteo,Cairoli,Platinum,,ITA,,1298,1,Platinum,,,Andrea,Caldarelli,Platinum,,ITA,,1228,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,83,Classified,94,3:24:02.061,54 Laps,13 Laps,49,1:48.298,181.9,Iron Dames,GTD,B,,Lamborghini Huracan GT3 EVO2,M,2539,501,4,194,1609,3,,17402,,,Rahel,Frey,Silver,,CHE,,1550,1,Silver,,,Michelle,Gatting,Gold,,DNK,,3053,2,Gold,,,Sarah,Bovy,Bronze,,BEL,,3005,3,Bronze,,,,,,,,,,,,,,,,,,,,,
52,27,Classified,83,3:00:23.422,65 Laps,11 Laps,50,1:46.906,184.3,Heart of Racing Team,GTD,B,,Aston Martin Vantage GT3 Evo,M,1510,294,4,18,73,3,,17389,,,Roman,De Angelis,Gold,,CAN,,1379,1,Gold,,,Zacharie,Robichon,Silver,,CAN,,1176,2,Silver,,,Ian,James,Bronze,,USA,,453,3,Bronze,,,,,,,,,,,,,,,,,,,,,
53,55,Classified,82,2:52:10.696,66 Laps,1 Lap,54,1:47.457,183.3,Proton Competition,GTD,B,,Ford Mustang GT3,M,2549,461,4,231,107,3,,17405,,,Ryan,Hardwick,Bronze,,USA,,1256,1,Bronze,,,Giammarco,Levorato,Silver,,ITA,,3257,3,,,,Corey,Lewis,Silver,,USA,,763,4,Silver,,,,,,,,,,,,,,,,,,,,,
54,33,Classified,65,2:07:02.279,83 Laps,17 Laps,53,1:38.221,200.6,Sean Creech Motorsport,LMP2,,,Ligier  LMP2,M,2532,286,28,52,7650,3,,17439,,,Joao,Barbosa,Gold,,USA,,182,1,Gold,,,Jonny,Edgar,Silver,,GBR,,3205,4,Silver,,,Lance,Willsey,Bronze,,USA,,664,2,Bronze,,,,,,,,,,,,,,,,,,,,,
55,47,Classified,15,31:06.142,133 Laps,50 Laps,8,1:49.416,180.0,CETILAR RACING,GTD,B,,Ferrari 296 GT3,M,2171,337,4,191,106,3,,17391,,,Roberto,Lacorte,Bronze,,ITA,,2452,1,Bronze,,,Giorgio,Sernagiotto,Silver,,ITA,,2767,2,Silver,,,Antonio,Fuoco,Platinum,,MCO,,2766,3,Platinum,,,,,,,,,,,,,,,,,,,,,
56,18,Classified,1,1:52.841,147 Laps,14 Laps,0,,,Era Motorsport,LMP2,,,ORECA LMP2 07,M,761,291,28,85,7637,3,,17437,,,Dwight,Merriman,Bronze,,USA,,1930,1,Bronze,,,Ryan,Dalziel,Gold,,GBR,,192,2,Gold,,,Connor,Zilisch,Silver,,USA,,2624,3,Silver,,,,,,,,,,,,,,,,,,,,,
