POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,88,8,4:27.038,-,-,183.7,8,CLRT,992,992,,992 GT3 Cup,,,,,,,,,,,,Franck,Leherpeur,,,FRA,,,,,,,Olivier,Baharian,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,94,8,4:27.702,+0.664,+0.664,183.2,8,SPEED LOVER,992,992,,992 GT3 Cup,,,,,,,,,,,,John,de Wilde,,,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,28,5,4:31.098,+4.060,+3.396,180.9,8,MARTINET BY ALMERAS,992,992,,992 GT3 Cup,,,,,,,,,,,,Jean,Glorieux,,,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,33,8,4:33.485,+6.447,+2.387,179.4,8,CLRT,992,992,,992 GT3 Cup,,,,,,,,,,,,Marlon,Hernandez,,,FRA,,,,,,,Thierry,Blaise,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,65,8,4:33.510,+6.472,+0.025,179.3,8,PORSCHE LORIENT RACING,992,992,,992 GT3 Cup,,,,,,,,,,,,Hervé,Tremblaye,,,FRA,,,,,,,Frédéric,Ancel,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,47,7,4:34.095,+7.057,+0.585,179.0,7,HRT PERFORMANCE,992,992,,992 GT3 Cup,,,,,,,,,,,,Axel,Sartingen,,,GEU,,,,,,,Kim André,Hauschild,,,DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,83,4,4:35.421,+8.383,+1.326,178.1,6,HUBER RACING,992,992,,992 GT3 Cup,,,,,,,,,,,,Bashar,Mardini,,,UAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,30,7,4:35.642,+8.604,+0.221,178.0,7,BERTO MOTEURS,992,992,,992 GT3 Cup,,,,,,,,,,,,Sébastien,Lajoux,,,FRA,,,,,,,Philippe,Bonnel,,,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,84,7,4:35.748,+8.710,+0.106,177.9,7,HUBER RACING,992,992,,992 GT3 Cup,,,,,,,,,,,,Kai,Pfister,,,DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,34,7,4:36.277,+9.239,+0.529,177.6,7,MANTHEY RACING,992,992,,992 GT3 Cup,,,,,,,,,,,,Gabriele,Rindone,,,LUX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,100,7,4:36.371,+9.333,+0.094,177.5,7,PORSCHE LORIENT RACING,992,992,,992 GT3 Cup,,,,,,,,,,,,Ludovic,Loeul,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,22,6,4:36.503,+9.465,+0.132,177.4,6,CLRT,992,992,,992 GT3 Cup,,,,,,,,,,,,Jean Philippe,Gambaro,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,35,7,4:36.513,+9.475,+0.010,177.4,7,MANTHEY RACING,992,992,,992 GT3 Cup,,,,,,,,,,,,Fuad,Sawaya,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,93,8,4:37.426,+10.388,+0.913,176.8,8,SPEED LOVER,992,992,,992 GT3 Cup,,,,,,,,,,,,P.J.,Hyett,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,36,7,4:38.076,+11.038,+0.650,176.4,7,MANTHEY RACING,992,992,,992 GT3 Cup,,,,,,,,,,,,Alexander,Schwarzer,,,DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,7,7,4:38.657,+11.619,+0.581,176.0,7,RACING TECHNOLOGY,992,992,,992 GT3 Cup,,,,,,,,,,,,Denis,Papin,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,61,7,4:39.074,+12.036,+0.417,175.8,7,EARL BAMBER MOTORSPORT,R,R,,991 GT3 R,,,,,,,,,,,,Adrian,D'Silva,,,MYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,24,7,4:39.333,+12.295,+0.259,175.6,7,TINSEAU RACING,992,992,,992 GT3 Cup,,,,,,,,,,,,Julien,Jacquel,,,FRA,,,,,,,Michael,Blanchemain,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
