POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,8,Toyota Gazoo Racing,Sébastien BUEMI,Brendon HARTLEY,Ryo HIRAKAWA,,Toyota GR010 HYBRID,M,HYPERCAR,H,,Classified,380,24:02'07.996,,,56,3'27.906,235.9,,
2,7,Toyota Gazoo Racing,Mike CONWAY,Kamui KOBAYASHI,Jose Maria LOPEZ,,Toyota GR010 HYBRID,M,HYPERCAR,H,,Classified,380,24:04'09.218,2'01.222,2'01.222,371,3'27.749,236.1,,
3,709,Glickenhaus Racing,Ryan BRISCOE,Richard WESTBROOK,Franck MAILLEUX,,Glickenhaus 007 LMH,M,HYPERCAR,,,Classified,375,24:02'09.625,5 Laps,5 Laps,353,3'28.227,235.6,,
4,708,Glickenhaus Racing,Olivier PLA,Romain DUMAS,Luis Felipe DERANI,,Glickenhaus 007 LMH,M,HYPERCAR,,,Classified,370,24:04'07.641,10 Laps,5 Laps,348,3'27.765,236.1,,
5,38,JOTA,Roberto GONZALEZ,Antonio Felix DA COSTA,William STEVENS,,Oreca 07 - Gibson,G,LMP2,,,Classified,369,24:02'12.363,11 Laps,1 Laps,295,3'31.721,231.7,,
6,9,Prema Orlen Team,Robert KUBICA,Louis DELETRAZ,Lorenzo COLOMBO,,Oreca 07 - Gibson,G,LMP2,,,Classified,369,24:04'34.283,11 Laps,2'21.920,137,3'32.335,231.0,,
7,28,JOTA,Oliver RASMUSSEN,Edward JONES,Jonathan ABERDEIN,,Oreca 07 - Gibson,G,LMP2,,,Classified,368,24:02'12.423,12 Laps,1 Laps,173,3'32.750,230.6,,
8,13,TDS Racing x Vaillante,Nyck DE VRIES,Mathias BECHE,Tijmen VAN DER HELM,,Oreca 07 - Gibson,G,LMP2,,,Classified,368,24:03'06.649,12 Laps,54.226,274,3'31.728,231.7,,
9,5,Team Penske,Dane CAMERON,Emmanuel COLLARD,Felipe NASR,,Oreca 07 - Gibson,G,LMP2,,,Classified,368,24:03'31.822,12 Laps,25.173,299,3'31.910,231.5,,
10,23,United Autosports USA,Alexander LYNN,Oliver JARVIS,Joshua PIERSON,,Oreca 07 - Gibson,G,LMP2,,,Classified,368,24:04'42.738,12 Laps,1'10.916,299,3'32.436,230.9,,
11,37,COOL Racing,Yifei YE,Ricky TAYLOR,Niklas KRUETTEN,,Oreca 07 - Gibson,G,LMP2,,,Classified,367,24:04'55.347,13 Laps,1 Laps,286,3'31.421,232.0,,
12,48,IDEC Sport,Paul LAFARGUE,Paul Loup CHATIN,Patrick PILET,,Oreca 07 - Gibson,G,LMP2,,,Classified,366,24:02'31.743,14 Laps,1 Laps,292,3'31.601,231.8,,
13,1,Richard Mille Racing Team,Lilou WADOUX,Sébastien OGIER,Charles MILESI,,Oreca 07 - Gibson,G,LMP2,,,Classified,366,24:04'14.706,14 Laps,1'42.963,353,3'33.513,229.7,,
14,22,United Autosports USA,Philip HANSON,Filipe ALBUQUERQUE,Will OWEN,,Oreca 07 - Gibson,G,LMP2,,,Classified,366,24:04'25.531,14 Laps,10.825,254,3'32.628,230.7,,
15,32,Team WRT,Rolf INEICHEN,Mirko BORTOLOTTI,Dries VANTHOOR,,Oreca 07 - Gibson,G,LMP2,,,Classified,366,24:04'27.465,14 Laps,1.934,218,3'30.946,232.5,,
16,65,Panis Racing,Julien CANAL,Nicolas JAMIN,Job VAN UITERT,,Oreca 07 - Gibson,G,LMP2,,,Classified,366,24:05'17.854,14 Laps,50.389,281,3'31.097,232.4,,
17,34,Inter Europol Competition,Jakub SMIECHOWSKI,Alex BRUNDLE,Esteban GUTIERREZ,,Oreca 07 - Gibson,G,LMP2,,,Classified,365,24:05'17.662,15 Laps,1 Laps,326,3'33.663,229.6,,
18,43,Inter Europol Competition,David HEINEMEIER-HANSSON,Fabio SCHERER,Pietro FITTIPALDI,,Oreca 07 - Gibson,G,LMP2,,,Classified,364,24:03'21.865,16 Laps,1 Laps,363,3'33.137,230.2,,
19,45,Algarve Pro Racing,Steven THOMAS,James ALLEN,René BINDER,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,363,24:02'19.197,17 Laps,1 Laps,7,3'32.629,230.7,,
20,24,Nielsen Racing,Rodrigo SALES,Matthew BELL,Ben HANLEY,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,362,24:04'08.004,18 Laps,1 Laps,288,3'33.562,229.7,,
21,41,Realteam by WRT,Rui ANDRADE,Ferdinand HABSBURG,Norman NATO,,Oreca 07 - Gibson,G,LMP2,,,Classified,362,24:04'28.719,18 Laps,20.715,312,3'30.918,232.6,,
22,3,DKR Engineering,Laurents HORR,Jean GLORIEUX,Alexandre COUGNAUD,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,362,24:04'32.884,18 Laps,4.165,288,3'33.601,229.7,,
23,36,Alpine ELF Team,André NEGRÃO,Nicolas LAPIERRE,Matthieu VAXIVIERE,,Alpine A480 - Gibson,M,HYPERCAR,,,Classified,362,24:04'37.074,18 Laps,4.190,351,3'30.030,233.6,,
24,83,AF Corse,François PERRODO,Nicklas NIELSEN,Alessio ROVERA,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,361,24:02'25.963,19 Laps,1 Laps,143,3'32.949,230.4,,
25,47,Algarve Pro Racing,Sophia FLOERSCH,John FALB,Jack AITKEN,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,361,24:04'43.281,19 Laps,2'17.318,305,3'31.652,231.8,,
26,44,ARC Bratislava,Miroslav KONOPKA,Bent VISCAAL,Tristan VAUTIER,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,360,24:03'14.756,20 Laps,1 Laps,347,3'32.229,231.1,,
27,10,Vector Sport,Nico MÜLLER,Ryan CULLEN,Sebastien BOURDAIS,,Oreca 07 - Gibson,G,LMP2,,,Classified,357,24:02'42.505,23 Laps,3 Laps,345,3'31.115,232.4,,
28,91,Porsche GT Team,Gianmaria BRUNI,Richard LIETZ,Frédéric MAKOWIECKI,,Porsche 911 RSR - 19,M,LMGTE Pro,,,Classified,350,24:04'52.108,30 Laps,7 Laps,269,3'49.060,214.2,,
29,51,AF Corse,Alessandro PIER GUIDI,James CALADO,Daniel SERRA,,Ferrari 488 GTE Evo,M,LMGTE Pro,,,Classified,350,24:05'34.792,30 Laps,42.684,279,3'49.109,214.1,,
30,52,AF Corse,Miguel MOLINA,Antonio FUOCO,Davide RIGON,,Ferrari 488 GTE Evo,M,LMGTE Pro,,,Classified,349,24:05'36.840,31 Laps,1 Laps,277,3'49.196,214.0,,
31,92,Porsche GT Team,Michael CHRISTENSEN,Kevin ESTRE,Laurens VANTHOOR,,Porsche 911 RSR - 19,M,LMGTE Pro,,,Classified,348,24:04'02.137,32 Laps,1 Laps,276,3'48.356,214.8,,
32,74,Riley Motorsports,Felipe FRAGA,Sam BIRD,Shane VAN GISBERGEN,,Ferrari 488 GTE Evo,M,LMGTE Pro,,,Classified,347,24:04'12.735,33 Laps,1 Laps,259,3'49.391,213.8,,
33,39,Graff Racing,Eric TROUILLET,Sébastien PAGE,David DROUX,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,344,24:04'41.286,36 Laps,3 Laps,333,3'33.267,230.0,,
34,33,TF Sport,Ben KEATING,Henrique CHAVES,Marco SØRENSEN,,Aston Martin VANTAGE AMR,M,LMGTE Am,,,Classified,343,24:03'37.664,37 Laps,1 Laps,277,3'53.266,210.3,,
35,79,WeatherTech Racing,Cooper MACNEIL,Julien ANDLAUER,Thomas MERRILL,,Porsche 911 RSR - 19,M,LMGTE Am,,,Classified,343,24:04'22.110,37 Laps,44.446,272,3'50.445,212.9,,
36,98,Northwest AMR,Paul DALLA LANA,David PITTARD,Nicki THIIM,,Aston Martin VANTAGE AMR,M,LMGTE Am,,,Classified,342,24:05'22.088,38 Laps,1 Laps,322,3'52.908,210.6,,
37,86,GR Racing,Michael WAINWRIGHT,Riccardo PERA,Benjamin BARKER,,Porsche 911 RSR - 19,M,LMGTE Am,,,Classified,340,24:04'24.064,40 Laps,2 Laps,109,3'50.848,212.5,,
38,88,Dempsey - Proton Racing,Fred POORDAD,Maxwell ROOT,Jan HEYLEN,,Porsche 911 RSR - 19,M,LMGTE Am,,,Classified,340,24:04'51.138,40 Laps,27.074,319,3'51.067,212.3,,
39,54,AF Corse,Thomas FLOHR,Francesco CASTELLACCI,Nicholas CASSIDY,,Ferrari 488 GTE Evo,M,LMGTE Am,,,Classified,340,24:05'00.725,40 Laps,9.587,312,3'52.722,210.8,,
40,85,Iron Dames,Rahel FREY,Michelle GATTING,Sarah BOVY,,Ferrari 488 GTE Evo,M,LMGTE Am,,,Classified,339,24:02'10.199,41 Laps,1 Laps,303,3'54.044,209.6,,
41,21,AF Corse,Simon MANN,Christoph ULRICH,Toni VILANDER,,Ferrari 488 GTE Evo,M,LMGTE Am,,,Classified,339,24:03'17.392,41 Laps,1'07.193,273,3'53.254,210.3,,
42,61,AF Corse,Louis PRETTE,Conrad GRUNEWALD,Vincent ABRIL,,Ferrari 488 GTE Evo,M,LMGTE Am,,,Classified,339,24:03'29.454,41 Laps,12.062,272,3'52.742,210.8,,
43,55,Spirit of Race,Duncan CAMERON,Matthew GRIFFIN,David PEREL,,Ferrari 488 GTE Evo,M,LMGTE Am,,,Classified,339,24:04'17.500,41 Laps,48.046,161,3'53.722,209.9,,
44,99,Hardpoint Motorsport,Andrew HARYANTO,Alessio PICARIELLO,Martin RUMP,,Porsche 911 RSR - 19,M,LMGTE Am,,,Classified,338,24:04'54.909,42 Laps,1 Laps,334,3'51.332,212.0,,
45,57,Kessel Racing,Takeshi KIMURA,Frederik SCHANDORFF,Mikkel JENSEN,,Ferrari 488 GTE Evo,M,LMGTE Am,,,Classified,336,24:02'53.572,44 Laps,2 Laps,259,3'53.398,210.2,,
46,80,Iron Lynx,Matteo CRESSONI,Giancarlo FISICHELLA,Richard HEISTAND,,Ferrari 488 GTE Evo,M,LMGTE Am,,,Classified,336,24:04'38.387,44 Laps,1'44.815,175,3'53.640,210.0,,
47,77,Dempsey - Proton Racing,Christian RIED,Sebastian PRIAULX,Harry TINCKNELL,,Porsche 911 RSR - 19,M,LMGTE Am,,,Classified,336,24:05'08.645,44 Laps,30.258,185,3'51.438,212.0,,
48,35,Ultimate,Jean-Baptiste LAHAYE,Matthieu LAHAYE,François HERIAU,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,335,24:02'31.404,45 Laps,1 Laps,173,3'35.842,227.3,,
49,27,CD Sport,Christophe CRESP,Michael JENSEN,Steven PALETTE,,Ligier JSP217 - Gibson,G,LMP2,P/A,,Classified,333,24:03'10.353,47 Laps,2 Laps,326,3'36.478,226.6,,
50,66,JMW Motorsport,Renger VAN DER ZANDE,Mark KVAMME,Jason HART,,Ferrari 488 GTE Evo,M,LMGTE Am,,,Classified,331,24:02'42.326,49 Laps,2 Laps,140,3'55.041,208.7,,
51,93,Proton Competition,Michael FASSBENDER,Matt CAMPBELL,Zacharie ROBICHON,,Porsche 911 RSR - 19,M,LMGTE Am,,,Classified,329,24:04'51.791,51 Laps,2 Laps,49,3'51.745,211.7,,
52,30,Duqueine Team,Richard BRADLEY,Guillermo ROJAS,Reshad DE GERUS,,Oreca 07 - Gibson,G,LMP2,,,Classified,326,24:04'20.481,54 Laps,3 Laps,252,3'32.436,230.9,,
53,75,Iron Lynx,Pierre EHRET,Christian HOOK,Nicolas VARRONE,,Ferrari 488 GTE Evo,M,LMGTE Am,,,Classified,324,24:03'56.592,56 Laps,2 Laps,269,3'54.093,209.5,,
54,60,Iron Lynx,Claudio SCHIAVONI,Alessandro BALZAN,Raffaele GIAMMARIA,,Ferrari 488 GTE Evo,M,LMGTE Am,,,Not classified,289,20:49'43.957,91 Laps,35 Laps,258,3'53.765,209.8,,
