POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,8,Toyota Gazoo Racing,Sébastien BUEMI,Brendon HARTLEY,Ryo HIRAKAWA,,Toyota GR010 HYBRID,M,HYPERCAR,H,,Classified,147,9:03'27.935,,,56,3'27.906,235.9,,
2,7,Toyota Gazoo Racing,Mike CONWAY,Kamui KOBAYASHI,Jose Maria LOPEZ,,Toyota GR010 HYBRID,M,HYPERCAR,H,,Classified,147,9:03'55.703,27.768,27.768,129,3'28.047,235.8,,
3,709,Glickenhaus Racing,Ryan BRISCOE,Richard WESTBROOK,Franck MAILLEUX,,Glickenhaus 007 LMH,M,HYPERCAR,,,Classified,146,9:05'44.758,1 Laps,1 Laps,40,3'29.263,234.4,,
4,38,JOTA,Roberto GONZALEZ,Antonio Felix DA COSTA,William STEVENS,,Oreca 07 - Gibson,G,LMP2,,,Classified,143,9:03'33.790,4 Laps,3 Laps,121,3'32.418,230.9,,
5,9,Prema Orlen Team,Robert KUBICA,Louis DELETRAZ,Lorenzo COLOMBO,,Oreca 07 - Gibson,G,LMP2,,,Classified,143,9:06'58.647,4 Laps,3'24.857,137,3'32.335,231.0,,
6,65,Panis Racing,Julien CANAL,Nicolas JAMIN,Job VAN UITERT,,Oreca 07 - Gibson,G,LMP2,,,Classified,142,9:03'09.251,5 Laps,1 Laps,33,3'33.870,229.4,,
7,31,WRT,Sean GELAEL,Robin FRIJNS,René RAST,,Oreca 07 - Gibson,G,LMP2,,,Classified,142,9:03'33.549,5 Laps,24.298,131,3'32.136,231.2,,
8,5,Team Penske,Dane CAMERON,Emmanuel COLLARD,Felipe NASR,,Oreca 07 - Gibson,G,LMP2,,,Classified,142,9:04'05.254,5 Laps,31.705,68,3'32.961,230.3,,
9,37,COOL Racing,Yifei YE,Ricky TAYLOR,Niklas KRUETTEN,,Oreca 07 - Gibson,G,LMP2,,,Classified,142,9:04'41.773,5 Laps,36.519,110,3'32.634,230.7,,
10,43,Inter Europol Competition,David HEINEMEIER-HANSSON,Fabio SCHERER,Pietro FITTIPALDI,,Oreca 07 - Gibson,G,LMP2,,,Classified,142,9:05'02.484,5 Laps,20.711,137,3'34.206,229.0,,
11,28,JOTA,Oliver RASMUSSEN,Edward JONES,Jonathan ABERDEIN,,Oreca 07 - Gibson,G,LMP2,,,Classified,142,9:05'02.674,5 Laps,0.190,128,3'33.657,229.6,,
12,13,TDS Racing x Vaillante,Nyck DE VRIES,Mathias BECHE,Tijmen VAN DER HELM,,Oreca 07 - Gibson,G,LMP2,,,Classified,142,9:05'03.499,5 Laps,0.825,68,3'32.262,231.1,,
13,23,United Autosports USA,Alexander LYNN,Oliver JARVIS,Joshua PIERSON,,Oreca 07 - Gibson,G,LMP2,,,Classified,142,9:05'33.440,5 Laps,29.941,120,3'32.961,230.3,,
14,32,Team WRT,Rolf INEICHEN,Mirko BORTOLOTTI,Dries VANTHOOR,,Oreca 07 - Gibson,G,LMP2,,,Classified,142,9:06'18.837,5 Laps,45.397,123,3'32.864,230.4,,
15,34,Inter Europol Competition,Jakub SMIECHOWSKI,Alex BRUNDLE,Esteban GUTIERREZ,,Oreca 07 - Gibson,G,LMP2,,,Classified,142,9:06'27.867,5 Laps,9.030,67,3'34.779,228.4,,
16,708,Glickenhaus Racing,Olivier PLA,Romain DUMAS,Luis Felipe DERANI,,Glickenhaus 007 LMH,M,HYPERCAR,,,Classified,142,9:06'37.960,5 Laps,10.093,44,3'28.110,235.7,,
