POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,8,Toyota Gazoo Racing,Sébastien BUEMI,Brendon HARTLEY,Ryo HIRAKAWA,,Toyota GR010 HYBRID,M,HYPERCAR,H,,Classified,228,14:03'47.516,,,56,3'27.906,235.9,,
2,7,Toyota Gazoo Racing,Mike CONWAY,Kamui KOBAYASHI,Jose Maria LOPEZ,,Toyota GR010 HYBRID,M,HYPERCAR,H,,Classified,228,14:04'22.261,34.745,34.745,129,3'28.047,235.8,,
3,709,Glickenhaus Racing,Ryan BRISCOE,Richard WESTBROOK,Franck MAILLEUX,,Glickenhaus 007 LMH,M,HYPERCAR,,,Classified,226,14:07'35.262,2 Laps,2 Laps,40,3'29.263,234.4,,
4,38,JOTA,Roberto GONZALEZ,Antonio Felix DA COSTA,William STEVENS,,Oreca 07 - Gibson,G,LMP2,,,Classified,222,14:05'36.528,6 Laps,4 Laps,121,3'32.418,230.9,,
5,9,Prema Orlen Team,Robert KUBICA,Louis DELETRAZ,Lorenzo COLOMBO,,Oreca 07 - Gibson,G,LMP2,,,Classified,221,14:05'24.819,7 Laps,1 Laps,137,3'32.335,231.0,,
6,708,Glickenhaus Racing,Olivier PLA,Romain DUMAS,Luis Felipe DERANI,,Glickenhaus 007 LMH,M,HYPERCAR,,,Classified,221,14:06'04.391,7 Laps,39.572,44,3'28.110,235.7,,
7,5,Team Penske,Dane CAMERON,Emmanuel COLLARD,Felipe NASR,,Oreca 07 - Gibson,G,LMP2,,,Classified,221,14:07'26.474,7 Laps,1'22.083,68,3'32.961,230.3,,
8,28,JOTA,Oliver RASMUSSEN,Edward JONES,Jonathan ABERDEIN,,Oreca 07 - Gibson,G,LMP2,,,Classified,221,14:07'29.971,7 Laps,3.497,173,3'32.750,230.6,,
9,13,TDS Racing x Vaillante,Nyck DE VRIES,Mathias BECHE,Tijmen VAN DER HELM,,Oreca 07 - Gibson,G,LMP2,,,Classified,221,14:07'38.015,7 Laps,8.044,68,3'32.262,231.1,,
10,31,WRT,Sean GELAEL,Robin FRIJNS,René RAST,,Oreca 07 - Gibson,G,LMP2,,,Classified,221,14:07'46.652,7 Laps,8.637,131,3'32.136,231.2,,
11,37,COOL Racing,Yifei YE,Ricky TAYLOR,Niklas KRUETTEN,,Oreca 07 - Gibson,G,LMP2,,,Classified,221,14:07'50.887,7 Laps,4.235,110,3'32.634,230.7,,
12,65,Panis Racing,Julien CANAL,Nicolas JAMIN,Job VAN UITERT,,Oreca 07 - Gibson,G,LMP2,,,Classified,220,14:03'30.374,8 Laps,1 Laps,185,3'33.259,230.0,,
13,43,Inter Europol Competition,David HEINEMEIER-HANSSON,Fabio SCHERER,Pietro FITTIPALDI,,Oreca 07 - Gibson,G,LMP2,,,Classified,220,14:05'09.561,8 Laps,1'39.187,137,3'34.206,229.0,,
14,23,United Autosports USA,Alexander LYNN,Oliver JARVIS,Joshua PIERSON,,Oreca 07 - Gibson,G,LMP2,,,Classified,220,14:05'19.548,8 Laps,9.987,120,3'32.961,230.3,,
15,32,Team WRT,Rolf INEICHEN,Mirko BORTOLOTTI,Dries VANTHOOR,,Oreca 07 - Gibson,G,LMP2,,,Classified,220,14:06'43.826,8 Laps,1'24.278,218,3'30.946,232.5,,
16,1,Richard Mille Racing Team,Lilou WADOUX,Sébastien OGIER,Charles MILESI,,Oreca 07 - Gibson,G,LMP2,,,Classified,220,14:07'24.143,8 Laps,40.317,157,3'33.761,229.5,,
