POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,83,4,4:04.165,-,-,200.9,5,HUBER RACING,992,992,,992 GT3 Cup,,,,,,,,,,,,Bashar,Mardini,,,UAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,33,3,4:04.529,+0.364,+0.364,200.6,5,CLRT,992,992,,992 GT3 Cup,,,,,,,,,,,,Marlon,Hernandez,,,FRA,,,,,,,Thierry,Blaise,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,28,3,4:04.727,+0.562,+0.198,200.4,5,MARTINET BY ALMERAS,992,992,,992 GT3 Cup,,,,,,,,,,,,Jean,Glorieux,,,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,94,4,4:06.381,+2.216,+1.654,199.1,5,SPEED LOVER,992,992,,992 GT3 Cup,,,,,,,,,,,,John,de Wilde,,,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,22,3,4:07.579,+3.414,+1.198,198.1,5,CLRT,992,992,,992 GT3 Cup,,,,,,,,,,,,Jean Philippe,Gambaro,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,88,5,4:07.585,+3.420,+0.006,198.1,5,CLRT,992,992,,992 GT3 Cup,,,,,,,,,,,,Franck,Leherpeur,,,FRA,,,,,,,Olivier,Baharian,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,100,5,4:08.234,+4.069,+0.649,197.6,5,PORSCHE LORIENT RACING,992,992,,992 GT3 Cup,,,,,,,,,,,,Ludovic,Loeul,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,30,3,4:08.356,+4.191,+0.122,197.5,5,BERTO MOTEURS,992,992,,992 GT3 Cup,,,,,,,,,,,,Sébastien,Lajoux,,,FRA,,,,,,,Philippe,Bonnel,,,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,20,5,4:08.388,+4.223,+0.032,197.5,5,IMSA PERFORMANCE,992,992,,992 GT3 Cup,,,,,,,,,,,,Stéphane,Girardot,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,35,5,4:08.639,+4.474,+0.251,197.3,5,MANTHEY RACING,992,992,,992 GT3 Cup,,,,,,,,,,,,Fuad,Sawaya,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,89,5,4:09.094,+4.929,+0.455,196.9,5,PARKER RACING,R,R,,991 GT3 R,,,,,,,,,,,,Nick,Jones,,,GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,34,5,4:09.110,+4.945,+0.016,196.9,5,MANTHEY RACING,992,992,,992 GT3 Cup,,,,,,,,,,,,Gabriele,Rindone,,,LUX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,84,5,4:09.396,+5.231,+0.286,196.7,5,HUBER RACING,992,992,,992 GT3 Cup,,,,,,,,,,,,Kai,Pfister,,,DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,93,3,4:09.425,+5.260,+0.029,196.7,5,SPEED LOVER,992,992,,992 GT3 Cup,,,,,,,,,,,,P.J.,Hyett,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,14,4,4:10.380,+6.215,+0.955,195.9,5,IMSA PERFORMANCE,R,R,,991 GT3 R,,,,,,,,,,,,Arnaud,Pierre,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,36,4,4:10.539,+6.374,+0.159,195.8,5,MANTHEY RACING,992,992,,992 GT3 Cup,,,,,,,,,,,,Alexander,Schwarzer,,,DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,7,3,4:10.658,+6.493,+0.119,195.7,5,RACING TECHNOLOGY,992,992,,992 GT3 Cup,,,,,,,,,,,,Denis,Papin,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,91,4,4:11.318,+7.153,+0.660,195.2,5,ID RACING,992,992,,992 GT3 Cup,,,,,,,,,,,,Jeronimo,Guzman,,,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,9,5,4:12.183,+8.018,+0.865,194.5,5,RACING TECHNOLOGY,992,992,,992 GT3 Cup,,,,,,,,,,,,Jean Yves,Charge,,,FRA,,,,,,,Roger,Didier,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,66,5,4:12.272,+8.107,+0.089,194.4,5,CLRT,992,992,,992 GT3 Cup,,,,,,,,,,,,Howard,Blank,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,5,5,4:13.033,+8.868,+0.761,193.9,5,PORSCHE ZENTRUM 5 SEEN,R,R,,991 GT3 R,,,,,,,,,,,,Jörg,Dreisow,,,DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,92,4,4:13.192,+9.027,+0.159,193.7,5,SPEED LOVER,992,992,,992 GT3 Cup,,,,,,,,,,,,Dominique,Bastien,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,61,5,4:13.771,+9.606,+0.579,193.3,5,EARL BAMBER MOTORSPORT,R,R,,991 GT3 R,,,,,,,,,,,,Adrian,D'Silva,,,MYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,45,5,4:14.364,+10.199,+0.593,192.8,5,BERTO MOTEURS,992,992,,992 GT3 Cup,,,,,,,,,,,,Boris,Gimond,,,FRA,,,,,,,Yves,Provins,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,79,4,4:14.627,+10.462,+0.263,192.6,5,GDL RACING,992,992,,992 GT3 Cup,,,,,,,,,,,,Steve,Liquorish,,,GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,4,4,4:14.632,+10.467,+0.005,192.6,5,911 IMPACT,R,R,,991 GT3 R,,,,,,,,,,,,Olivier,Rabot,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,49,4,4:15.104,+10.939,+0.472,192.3,5,HRT PERFORMANCE,992,992,,992 GT3 Cup,,,,,,,,,,,,Aurelijus,Rusteika,,,LTU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,47,5,4:15.293,+11.128,+0.189,192.1,5,HRT PERFORMANCE,992,992,,992 GT3 Cup,,,,,,,,,,,,Axel,Sartingen,,,GEU,,,,,,,Kim André,Hauschild,,,DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,77,4,4:15.372,+11.207,+0.079,192.1,5,CLRT,992,992,,992 GT3 Cup,,,,,,,,,,,,Bruce,Belloeil,,,FRA,,,,,,,Tugdual,Rabreau,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,46,5,4:15.884,+11.719,+0.512,191.7,5,HRT PERFORMANCE,992,992,,992 GT3 Cup,,,,,,,,,,,,Gregg,Gorski,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,99,4,4:15.910,+11.745,+0.026,191.7,4,CLRT,992,992,,992 GT3 Cup,,,,,,,,,,,,Fabrice,Notari,,,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,32,5,4:15.942,+11.777,+0.032,191.7,5,ID RACING,992,992,,992 GT3 Cup,,,,,,,,,,,,Mohammad J.,Alkazemi,,,KWT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,37,5,4:16.665,+12.500,+0.723,191.1,5,MANTHEY RACING,992,992,,992 GT3 Cup,,,,,,,,,,,,Luc,Vanderfeesten,,,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,82,4,4:17.270,+13.105,+0.605,190.7,5,GDL RACING,991-2,991-2,,991 GT3 Cup phase II,,,,,,,,,,,,Stefano,Borghi,,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,21,4,4:17.284,+13.119,+0.014,190.7,5,BERTO MOTEURS,991-2,991-2,,991 GT3 Cup phase II,,,,,,,,,,,,David,Sarny,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,90,5,4:18.179,+14.014,+0.895,190.0,5,ID RACING,992,992,,992 GT3 Cup,,,,,,,,,,,,Mark,Thomas,,,CAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,48,3,4:18.195,+14.030,+0.016,190.0,5,HRT PERFORMANCE,992,992,,992 GT3 Cup,,,,,,,,,,,,Kerong,Li,,,CHN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,24,4,4:18.707,+14.542,+0.512,189.6,5,TINSEAU RACING,992,992,,992 GT3 Cup,,,,,,,,,,,,Julien,Jacquel,,,FRA,,,,,,,Michael,Blanchemain,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,6,4,4:19.203,+15.038,+0.496,189.2,5,PORSCHE ZENTRUM 5 SEEN,991-2,991-2,,991 GT3 Cup phase II,,,,,,,,,,,,Sebastian,Schmitt,,,DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,19,4,4:19.634,+15.469,+0.431,188.9,5,BERTO MOTEURS,991-2,991-2,,991 GT3 Cup phase II,,,,,,,,,,,,Laurent,Cochard,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,44,3,4:20.383,+16.218,+0.749,188.4,5,RACING TECHNOLOGY,992,992,,991 GT3 Cup phase II,,,,,,,,,,,,Cyril,Caillo,,,FRA,,,,,,,Jean Luc,Deblangey,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,29,3,4:20.528,+16.363,+0.145,188.3,5,MARTINET BY ALMERAS,992,992,,992 GT3 Cup,,,,,,,,,,,,Julien,Froment,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,72,5,4:21.095,+16.930,+0.567,187.9,5,GLINCHE RACING,981,981,,981 Cayman Clubsport,,,,,,,,,,,,Hervé,Glinche,,,FRA,,,,,,,Lucas,Glinche,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,50,3,4:21.216,+17.051,+0.121,187.8,5,IMSA PERFORMANCE,992,992,,992 GT3 Cup,,,,,,,,,,,,Michel,Ettouati,,,FRA,,,,,,,Franck,Racinet,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,8,4,4:22.240,+18.075,+1.024,187.1,4,BERTO MOTEURS,991-2,991-2,,991 GT3 Cup phase II,,,,,,,,,,,,Vincent,Isavard,,,FRA,,,,,,,François,Thevenet,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,70,4,4:22.492,+18.327,+0.252,186.9,4,REMPP RACING,981,981,,981 Cayman Clubsport,,,,,,,,,,,,Rodolphe,Gabrion,,,FRA,,,,,,,Fabian,Bouche,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,43,5,4:22.731,+18.566,+0.239,186.7,5,DSR RACING,991-2,991-2,,991 GT3 Cup phase II,,,,,,,,,,,,Lionel,Rigaud,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,62,4,4:26.615,+22.450,+3.884,184.0,4,AD MOMENTUM RACING by VTP,718,718,,981 Cayman Clubsport,,,,,,,,,,,,Ioannis,Plagos,,,GRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,64,4,4:27.531,+23.366,+0.916,183.4,5,CG MOTORSPORT,718,718,,718 Cayman Clubsport,,,,,,,,,,,,Dimitri,Verza,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,73,4,4:28.040,+23.875,+0.509,183.0,4,911 IMPACT,718,718,,718 Cayman Clubsport,,,,,,,,,,,,Laurent,Nuss,,,FRA,,,,,,,Romuald,Valichon,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,67,5,4:28.448,+24.283,+0.408,182.7,5,RIVIERA MOTORSPORT,718,718,,718 Cayman Clubsport,,,,,,,,,,,,Jean Charles,Carminati,,,FRA,,,,,,,Julien,Goujat,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,56,4,4:29.337,+25.172,+0.889,182.1,4,DS EVENTS,981,981,,981 Cayman Clubsport,,,,,,,,,,,,Patrice,Garrouste,,,FRA,,,,,,,Etienne,Garrouste,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,111,4,4:30.097,+25.932,+0.760,181.6,4,RACING TECHNOLOGY,718,718,,718 Cayman Clubsport,,,,,,,,,,,,Frédéric,Perriat,,,FRA,,,,,,,Stéphane,Brémard,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,80,4,4:30.675,+26.510,+0.578,181.2,4,GDL RACING,991-2,991-2,,991 GT3 Cup phase II,,,,,,,,,,,,Roberto,Fecchio,,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,3,4,4:30.737,+26.572,+0.062,181.2,4,DBG MOTORSPORT,991-1,991-1,,991 GT3 Cup phase I,,,,,,,,,,,,Jacques,Beaurain,,,FRA,,,,,,,Daniel,Gérarduzzi,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,76,4,4:30.787,+26.622,+0.050,181.2,4,CG MOTORSPORT,718,718,,718 Cayman Clubsport,,,,,,,,,,,,Bertrand,Dumarcet,,,FRA,,,,,,,Damien,Legrez,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,11,4,4:31.428,+27.263,+0.641,180.7,4,RACING TECHNOLOGY,991-2,991-2,,991 GT3 Cup phase II,,,,,,,,,,,,Jérôme,Miloé,,,FRA,,,,,,,Jean Louis,Miloé,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,16,4,4:32.690,+28.525,+1.262,179.9,4,911 IMPACT,R,R,,991 GT3 R,,,,,,,,,,,,Christophe,Calice,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,12,4,4:34.460,+30.295,+1.770,178.7,4,BERTO MOTEURS,991-1,991-1,,991 GT3 Cup phase I,,,,,,,,,,,,Jean Marc,Lesage,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,15,4,4:35.113,+30.948,+0.653,178.3,4,911 IMPACT,981,981,,981 Cayman Clubsport,,,,,,,,,,,,Romain,Walheer,,,BEL,,,,,,,Marc-Ed,Crassaerts,,,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,23,3,4:35.734,+31.569,+0.621,177.9,4,TINSEAU RACING,981,981,,981 Cayman Clubsport,,,,,,,,,,,,Bernard,Coisne,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,27,4,4:36.072,+31.907,+0.338,177.7,4,911 IMPACT,991-2,991-2,,991 GT3 Cup phase II,,,,,,,,,,,,Michel,Nourry,,,FRA,,,,,,,Michael,De Cock,,,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,25,3,4:38.997,+34.832,+2.925,175.8,4,BERTO MOTEURS,991-1,991-1,,991 GT3 Cup phase I,,,,,,,,,,,,Christophe,Mayeur,,,FRA,,,,,,,Guillaume,Bedra,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,85,4,4:41.624,+37.459,+2.627,174.2,4,HUBER RACING,981,981,,981 Cayman Clubsport,,,,,,,,,,,,Stefan,Kiefer,,,DEU,,,,,,,David,Kiefer,,,DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,81,3,4:42.130,+37.965,+0.506,173.9,4,GDL RACING,991-2,991-2,,991 GT3 Cup phase II,,,,,,,,,,,,Jim,Michaelian,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,86,4,4:42.691,+38.526,+0.561,173.5,4,HUBER RACING,981,981,,981 Cayman Clubsport,,,,,,,,,,,,Stefano,Höge,,,DEU,,,,,,,Gunther,Höge,,,DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,68,4,4:44.758,+40.593,+2.067,172.3,4,CG MOTORSPORT,981,981,,981 Cayman Clubsport,,,,,,,,,,,,Didier,Jardin,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,57,4,4:46.756,+42.591,+1.998,171.1,4,DS EVENTS,981,981,,981 Cayman Clubsport,,,,,,,,,,,,Guillaume,Raynaud,,,FRA,,,,,,,Gérard,Zanoni,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
