POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,83,Classified,7,38:52.215,-,-,3,4:03.657,201.3,HUBER RACING,992,992,,992 GT3 Cup,,,,,,,,,,,,Bashar,Mardini,,,UAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,28,Classified,7,38:53.379,+1.164,+1.164,3,4:03.458,201.5,MARTINET BY ALMERAS,992,992,,992 GT3 Cup,,,,,,,,,,,,Jean,Glorieux,,,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,94,Classified,7,38:53.673,+1.458,+0.294,2,4:04.953,200.3,SPEED LOVER,992,992,,992 GT3 Cup,,,,,,,,,,,,John,de Wilde,,,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,22,Classified,7,38:55.433,+3.218,+1.760,3,4:07.219,198.4,CLRT,992,992,,992 GT3 Cup,,,,,,,,,,,,Jean Philippe,Gambaro,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,33,Classified,7,38:56.819,+4.604,+1.386,3,4:03.428,201.5,CLRT,992,992,,992 GT3 Cup,,,,,,,,,,,,Marlon,Hernandez,,,FRA,,,,,,,Thierry,Blaise,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,100,Classified,7,38:58.126,+5.911,+1.307,3,4:07.069,198.5,PORSCHE LORIENT RACING,992,992,,992 GT3 Cup,,,,,,,,,,,,Ludovic,Loeul,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,84,Classified,7,38:59.396,+7.181,+1.270,3,4:08.225,197.6,HUBER RACING,992,992,,992 GT3 Cup,,,,,,,,,,,,Kai,Pfister,,,DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,89,Classified,7,39:02.804,+10.589,+3.408,2,4:08.093,197.7,PARKER RACING,R,R,,991 GT3 R,,,,,,,,,,,,Nick,Jones,,,GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,20,Classified,7,39:03.068,+10.853,+0.264,2,4:09.374,196.7,IMSA PERFORMANCE,992,992,,992 GT3 Cup,,,,,,,,,,,,Stéphane,Girardot,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,36,Classified,7,39:04.448,+12.233,+1.380,2,4:09.191,196.9,MANTHEY RACING,992,992,,992 GT3 Cup,,,,,,,,,,,,Alexander,Schwarzer,,,DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,14,Classified,7,39:07.021,+14.806,+2.573,2,4:10.449,195.9,IMSA PERFORMANCE,R,R,,991 GT3 R,,,,,,,,,,,,Arnaud,Pierre,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,93,Classified,7,39:07.992,+15.777,+0.971,2,4:09.519,196.6,SPEED LOVER,992,992,,992 GT3 Cup,,,,,,,,,,,,P.J.,Hyett,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,7,Classified,7,39:08.218,+16.003,+0.226,2,4:12.053,194.6,RACING TECHNOLOGY,992,992,,992 GT3 Cup,,,,,,,,,,,,Denis,Papin,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,9,Classified,7,39:08.266,+16.051,+0.048,2,4:13.153,193.8,RACING TECHNOLOGY,992,992,,992 GT3 Cup,,,,,,,,,,,,Jean Yves,Charge,,,FRA,,,,,,,Roger,Didier,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,61,Classified,7,39:08.760,+16.545,+0.494,2,4:13.423,193.6,EARL BAMBER MOTORSPORT,R,R,,991 GT3 R,,,,,,,,,,,,Adrian,D'Silva,,,MYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,91,Classified,7,39:09.325,+17.110,+0.565,2,4:10.655,195.7,ID RACING,992,992,,992 GT3 Cup,,,,,,,,,,,,Jeronimo,Guzman,,,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,92,Classified,7,39:18.889,+26.674,+9.564,2,4:13.017,193.9,SPEED LOVER,992,992,,992 GT3 Cup,,,,,,,,,,,,Dominique,Bastien,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,5,Classified,7,39:20.994,+28.779,+2.105,2,4:12.302,194.4,PORSCHE ZENTRUM 5 SEEN,R,R,,991 GT3 R,,,,,,,,,,,,Jörg,Dreisow,,,DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,79,Classified,7,39:21.027,+28.812,+0.033,2,4:14.700,192.6,GDL RACING,992,992,,992 GT3 Cup,,,,,,,,,,,,Steve,Liquorish,,,GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,32,Classified,7,39:23.923,+31.708,+2.896,2,4:14.036,193.1,ID RACING,992,992,,992 GT3 Cup,,,,,,,,,,,,Mohammad J.,Alkazemi,,,KWT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,66,Classified,7,39:28.085,+35.870,+4.162,2,4:19.037,189.4,CLRT,992,992,,992 GT3 Cup,,,,,,,,,,,,Howard,Blank,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
