POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,7,Toyota Gazoo Racing,Mike CONWAY,Kamui KOBAYASHI,Jose Maria LOPEZ,,Toyota GR010 HYBRID,M,HYPERCAR,H,,Classified,17,1:01'49.066,,,8,3'29.224,234.5,,
2,8,Toyota Gazoo Racing,Sébastien BUEMI,Brendon HARTLEY,Ryo HIRAKAWA,,Toyota GR010 HYBRID,M,HYPERCAR,H,,Classified,17,1:01'53.268,4.202,4.202,3,3'28.923,234.8,,
3,708,Glickenhaus Racing,Olivier PLA,Romain DUMAS,Luis Felipe DERANI,,Glickenhaus 007 LMH,M,HYPERCAR,,,Classified,17,1:02'13.907,24.841,20.639,8,3'29.897,233.7,,
4,709,Glickenhaus Racing,Ryan BRISCOE,Richard WESTBROOK,Franck MAILLEUX,,Glickenhaus 007 LMH,M,HYPERCAR,,,Classified,17,1:02'18.614,29.548,4.707,7,3'30.376,233.2,,
5,36,Alpine ELF Team,André NEGRÃO,Nicolas LAPIERRE,Matthieu VAXIVIERE,,Alpine A480 - Gibson,M,HYPERCAR,,,Classified,17,1:02'20.098,31.032,1.484,8,3'30.044,233.5,,
6,38,JOTA,Roberto GONZALEZ,Antonio Felix DA COSTA,William STEVENS,,Oreca 07 - Gibson,G,LMP2,,,Classified,17,1:02'56.879,1'07.813,36.781,4,3'33.654,229.6,,
7,9,Prema Orlen Team,Robert KUBICA,Louis DELETRAZ,Lorenzo COLOMBO,,Oreca 07 - Gibson,G,LMP2,,,Classified,17,1:03'02.501,1'13.435,5.622,4,3'33.341,229.9,,
8,5,Team Penske,Dane CAMERON,Emmanuel COLLARD,Felipe NASR,,Oreca 07 - Gibson,G,LMP2,,,Classified,17,1:03'12.960,1'23.894,10.459,6,3'33.853,229.4,,
9,32,Team WRT,Rolf INEICHEN,Mirko BORTOLOTTI,Dries VANTHOOR,,Oreca 07 - Gibson,G,LMP2,,,Classified,17,1:03'13.550,1'24.484,0.590,7,3'34.198,229.0,,
10,1,Richard Mille Racing,Lilou WADOUX,Sébastien OGIER,Charles MILESI,,Oreca 07 - Gibson,G,LMP2,,,Classified,17,1:03'19.098,1'30.032,5.548,7,3'34.017,229.2,,
11,65,Panis Racing,Julien CANAL,Nicolas JAMIN,Job VAN UITERT,,Oreca 07 - Gibson,G,LMP2,,,Classified,17,1:03'21.807,1'32.741,2.709,7,3'34.052,229.2,,
12,37,COOL Racing,Yifei YE,Ricky TAYLOR,Niklas KRUETTEN,,Oreca 07 - Gibson,G,LMP2,,,Classified,17,1:03'23.345,1'34.279,1.538,4,3'34.485,228.7,,
13,43,Inter Europol Competition,David HEINEMEIER-HANSSON,Fabio SCHERER,Pietro FITTIPALDI,,Oreca 07 - Gibson,G,LMP2,,,Classified,17,1:03'26.347,1'37.281,3.002,8,3'34.988,228.2,,
14,34,Inter Europol Competition,Jakub SMIECHOWSKI,Alex BRUNDLE,Esteban GUTIERREZ,,Oreca 07 - Gibson,G,LMP2,,,Classified,17,1:03'34.236,1'45.170,7.889,4,3'34.869,228.3,,
15,24,Nielsen Racing,Rodrigo SALES,Matthew BELL,Ben HANLEY,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,17,1:03'44.551,1'55.485,10.315,4,3'34.751,228.4,,
16,83,AF Corse,François PERRODO,Nicklas NIELSEN,Alessio ROVERA,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,17,1:03'48.153,1'59.087,3.602,6,3'35.543,227.6,,
17,30,Duqueine Team,Richard BRADLEY,Guillermo ROJAS,Reshad DE GERUS,,Oreca 07 - Gibson,G,LMP2,,,Classified,17,1:03'54.253,2'05.187,6.100,4,3'35.853,227.3,,
18,48,IDEC Sport,Paul LAFARGUE,Paul Loup CHATIN,Patrick PILET,,Oreca 07 - Gibson,G,LMP2,,,Classified,17,1:03'55.652,2'06.586,1.399,7,3'34.507,228.7,,
19,45,Algarve Pro Racing,Steven THOMAS,James ALLEN,René BINDER,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,17,1:03'57.652,2'08.586,2.000,7,3'32.629,230.7,,
20,10,Vector Sport,Nico MÜLLER,Ryan CULLEN,Sébastien BOURDAIS,,Oreca 07 - Gibson,G,LMP2,,,Classified,17,1:04'04.870,2'15.804,7.218,4,3'34.877,228.3,,
21,23,United Autosports USA,Alexander LYNN,Oliver JARVIS,Joshua PIERSON,,Oreca 07 - Gibson,G,LMP2,,,Classified,17,1:04'06.790,2'17.724,1.920,6,3'33.397,229.9,,
22,28,JOTA,Oliver RASMUSSEN,Edward JONES,Jonathan ABERDEIN,,Oreca 07 - Gibson,G,LMP2,,,Classified,17,1:04'15.652,2'26.586,8.862,4,3'34.165,229.0,,
23,44,ARC Bratislava,Miroslav KONOPKA,Bent VISCAAL,Tristan VAUTIER,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,17,1:04'30.310,2'41.244,14.658,6,3'34.746,228.4,,
24,3,DKR Engineering,Laurents HORR,Jean GLORIEUX,Alexandre COUGNAUD,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,17,1:04'33.228,2'44.162,2.918,14,3'34.107,229.1,,
25,13,TDS Racing x Vaillante,Nyck DE VRIES,Mathias BECHE,Tijmen VAN DER HELM,,Oreca 07 - Gibson,G,LMP2,,,Classified,17,1:04'53.364,3'04.298,20.136,3,3'34.516,228.7,,
26,31,WRT,Sean GELAEL,Robin FRIJNS,René RAST,,Oreca 07 - Gibson,G,LMP2,,,Classified,16,1:00'59.943,1 Laps,1 Laps,6,3'33.153,230.1,,
27,39,Graff Racing,Eric TROUILLET,Sébastien PAGE,David DROUX,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,16,1:01'41.667,1 Laps,41.724,14,3'41.276,221.7,,
28,27,CD Sport,Christophe CRESP,Michael JENSEN,Steven PALETTE,,Ligier JSP217 - Gibson,G,LMP2,P/A,,Classified,16,1:01'46.405,1 Laps,4.738,6,3'39.896,223.1,,
29,35,Ultimate,Jean-Baptiste LAHAYE,Matthieu LAHAYE,François HERIAU,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,16,1:01'47.704,1 Laps,1.299,6,3'36.847,226.2,,
30,64,Corvette Racing,Tommy MILNER,Nick TANDY,Alexander SIMS,,Chevrolet Corvette C8.R,M,LMGTE Pro,,,Classified,16,1:03'47.343,1 Laps,1'59.639,10,3'50.045,213.2,,
31,63,Corvette Racing,Antonio GARCIA,Jordan TAYLOR,Nicky CATSBURG,,Chevrolet Corvette C8.R,M,LMGTE Pro,,,Classified,16,1:03'51.535,1 Laps,4.192,8,3'49.971,213.3,,
32,92,Porsche GT Team,Michael CHRISTENSEN,Kevin ESTRE,Laurens VANTHOOR,,Porsche 911 RSR - 19,M,LMGTE Pro,,,Classified,16,1:03'55.887,1 Laps,4.352,4,3'50.270,213.0,,
33,91,Porsche GT Team,Gianmaria BRUNI,Richard LIETZ,Frédéric MAKOWIECKI,,Porsche 911 RSR - 19,M,LMGTE Pro,,,Classified,16,1:04'16.049,1 Laps,20.162,7,3'50.490,212.8,,
34,51,AF Corse,Alessandro PIER GUIDI,James CALADO,Daniel SERRA,,Ferrari 488 GTE Evo,M,LMGTE Pro,,,Classified,16,1:04'23.826,1 Laps,7.777,4,3'51.030,212.3,,
35,52,AF Corse,Miguel MOLINA,Antonio FUOCO,Davide RIGON,,Ferrari 488 GTE Evo,M,LMGTE Pro,,,Classified,16,1:04'31.192,1 Laps,7.366,4,3'51.385,212.0,,
36,74,Riley Motorsports,Felipe FRAGA,Sam BIRD,Shane VAN GISBERGEN,,Ferrari 488 GTE Evo,M,LMGTE Pro,,,Classified,16,1:04'39.169,1 Laps,7.977,3,3'52.962,210.6,,
37,99,Hardpoint Motorsport,Andrew HARYANTO,Alessio PICARIELLO,Martin RUMP,,Porsche 911 RSR - 19,M,LMGTE Am,,,Classified,16,1:04'42.434,1 Laps,3.265,4,3'52.134,211.3,,
38,46,Team Project 1,Matteo CAIROLI,Mikkel PEDERSEN,Nicolas LEUTWILER,,Porsche 911 RSR - 19,M,LMGTE Am,,,Classified,16,1:04'42.865,1 Laps,0.431,4,3'51.318,212.1,,
39,79,WeatherTech Racing,Cooper MACNEIL,Julien ANDLAUER,Thomas MERRILL,,Porsche 911 RSR - 19,M,LMGTE Am,,,Classified,16,1:04'51.518,1 Laps,8.653,8,3'52.246,211.2,,
40,77,Dempsey - Proton Racing,Christian RIED,Sebastian PRIAULX,Harry TINCKNELL,,Porsche 911 RSR - 19,M,LMGTE Am,,,Classified,16,1:04'58.489,1 Laps,6.971,3,3'53.167,210.4,,
41,41,Realteam by WRT,Rui ANDRADE,Ferdinand HABSBURG,Norman NATO,,Oreca 07 - Gibson,G,LMP2,,,Classified,16,1:04'59.684,1 Laps,1.195,8,3'34.207,229.0,,
42,98,Northwest AMR,Paul DALLA LANA,David PITTARD,Nicki THIIM,,Aston Martin VANTAGE AMR,M,LMGTE Am,,,Classified,16,1:05'09.415,1 Laps,9.731,6,3'53.762,209.8,,
43,88,Dempsey - Proton Racing,Fred POORDAD,Maxwell ROOT,Jan HEYLEN,,Porsche 911 RSR - 19,M,LMGTE Am,,,Classified,16,1:05'11.332,1 Laps,1.917,10,3'53.589,210.0,,
44,61,AF Corse,Louis PRETTE,Conrad GRUNEWALD,Vincent ABRIL,,Ferrari 488 GTE Evo,M,LMGTE Am,,,Classified,16,1:05'18.066,1 Laps,6.734,7,3'54.422,209.3,,
45,57,Kessel Racing,Takeshi KIMURA,Frederik SCHANDORFF,Mikkel JENSEN,,Ferrari 488 GTE Evo,M,LMGTE Am,,,Classified,16,1:05'20.777,1 Laps,2.711,6,3'54.260,209.4,,
46,33,TF Sport,Ben KEATING,Henrique CHAVES,Marco SØRENSEN,,Aston Martin VANTAGE AMR,M,LMGTE Am,,,Classified,15,1:01'29.404,2 Laps,1 Laps,7,3'54.137,209.5,,
47,59,Inception Racing,Alexander WEST,Côme LEDOGAR,Marvin KLEIN,,Ferrari 488 GTE Evo,M,LMGTE Am,,,Classified,15,1:01'29.880,2 Laps,0.476,4,3'55.105,208.6,,
48,56,Team Project 1,Brendan IRIBE,Oliver MILLROY,Ben BARNICOAT,,Porsche 911 RSR - 19,M,LMGTE Am,,,Classified,15,1:01'31.712,2 Laps,1.832,7,3'52.627,210.9,,
49,21,AF Corse,Simon MANN,Christoph ULRICH,Toni VILANDER,,Ferrari 488 GTE Evo,M,LMGTE Am,,,Classified,15,1:01'34.741,2 Laps,3.029,6,3'54.950,208.8,,
50,55,Spirit of Race,Duncan CAMERON,Matthew GRIFFIN,David PEREL,,Ferrari 488 GTE Evo,M,LMGTE Am,,,Classified,15,1:01'38.620,2 Laps,3.879,6,3'55.356,208.4,,
51,86,GR Racing,Michael WAINWRIGHT,Riccardo PERA,Benjamin BARKER,,Porsche 911 RSR - 19,M,LMGTE Am,,,Classified,15,1:01'39.464,2 Laps,0.844,5,3'52.342,211.1,,
52,777,D'Station Racing,Satoshi HOSHINO,Tomonobu FUJII,Charles FAGG,,Aston Martin VANTAGE AMR,M,LMGTE Am,,,Classified,15,1:01'42.624,2 Laps,3.160,9,3'54.823,208.9,,
53,54,AF Corse,Thomas FLOHR,Francesco CASTELLACCI,Nick CASSIDY,,Ferrari 488 GTE Evo,M,LMGTE Am,,,Classified,15,1:01'45.507,2 Laps,2.883,10,3'54.812,208.9,,
54,80,Iron Lynx,Matteo CRESSONI,Giancarlo FISICHELLA,Richard HEISTAND,,Ferrari 488 GTE Evo,M,LMGTE Am,,,Classified,15,1:01'46.944,2 Laps,1.437,9,3'55.471,208.3,,
55,75,Iron Lynx,Pierre EHRET,Christian HOOK,Nicolas VARRONE,,Ferrari 488 GTE Evo,M,LMGTE Am,,,Classified,15,1:01'48.370,2 Laps,1.426,10,3'55.741,208.1,,
56,93,Proton Competition,Michael FASSBENDER,Matt CAMPBELL,Zacharie ROBICHON,,Porsche 911 RSR - 19,M,LMGTE Am,,,Classified,15,1:02'08.932,2 Laps,20.562,7,3'52.404,211.1,,
57,71,Spirit of Race,Franck DEZOTEUX,Pierre RAGUES,Gabriel AUBRY,,Ferrari 488 GTE Evo,M,LMGTE Am,,,Classified,15,1:02'11.620,2 Laps,2.688,7,3'54.777,208.9,,
58,85,Iron Dames,Rahel FREY,Michelle GATTING,Sarah BOVY,,Ferrari 488 GTE Evo,M,LMGTE Am,,,Classified,15,1:02'37.979,2 Laps,26.359,12,3'57.280,206.7,,
59,22,United Autosports USA,Philip HANSON,Filipe ALBUQUERQUE,Will OWEN,,Oreca 07 - Gibson,G,LMP2,,,Classified,15,1:03'05.332,2 Laps,27.353,15,3'34.879,228.3,,
60,66,JMW Motorsport,Renger VAN DER ZANDE,Mark KVAMME,Jason HART,,Ferrari 488 GTE Evo,M,LMGTE Am,,,Classified,15,1:03'51.216,2 Laps,45.884,15,3'59.842,204.5,,
61,60,Iron Lynx,Claudio SCHIAVONI,Alessandro BALZAN,Raffaele GIAMMARIA,,Ferrari 488 GTE Evo,M,LMGTE Am,,,Classified,15,1:04'15.670,2 Laps,24.454,12,4'03.828,201.2,,
62,47,Algarve Pro Racing,Sophia FLOERSCH,John FALB,Jack AITKEN,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,12,1:03'25.687,5 Laps,3 Laps,4,3'36.453,226.6,,
