POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,8,Toyota Gazoo Racing,Sébastien BUEMI,Brendon HARTLEY,Ryo HIRAKAWA,,Toyota GR010 HYBRID,M,HYPERCAR,H,,Classified,65,4:00'43.331,,,56,3'27.906,235.9,,
2,7,Toyota Gazoo Racing,Mike CONWAY,Kamui KOBAYASHI,Jose Maria LOPEZ,,Toyota GR010 HYBRID,M,HYPERCAR,H,,Classified,65,4:00'44.323,0.992,0.992,45,3'28.635,235.1,,
3,708,Glickenhaus Racing,Olivier PLA,Romain DUMAS,Luis Felipe DERANI,,Glickenhaus 007 LMH,M,HYPERCAR,,,Classified,65,4:02'17.013,1'33.682,1'32.690,44,3'28.110,235.7,,
4,709,Glickenhaus Racing,Ryan BRISCOE,Richard WESTBROOK,Franck MAILLEUX,,Glickenhaus 007 LMH,M,HYPERCAR,,,Classified,65,4:04'50.287,4'06.956,2'33.274,40,3'29.263,234.4,,
5,38,JOTA,Roberto GONZALEZ,Antonio Felix DA COSTA,William STEVENS,,Oreca 07 - Gibson,G,LMP2,,,Classified,64,4:03'37.714,1 Laps,1 Laps,43,3'32.855,230.5,,
6,28,JOTA,Oliver RASMUSSEN,Edward JONES,Jonathan ABERDEIN,,Oreca 07 - Gibson,G,LMP2,,,Classified,63,4:01'40.050,2 Laps,1 Laps,4,3'34.165,229.0,,
7,32,Team WRT,Rolf INEICHEN,Mirko BORTOLOTTI,Dries VANTHOOR,,Oreca 07 - Gibson,G,LMP2,,,Classified,63,4:01'41.914,2 Laps,1.864,7,3'34.198,229.0,,
8,1,Richard Mille Racing,Lilou WADOUX,Sébastien OGIER,Charles MILESI,,Oreca 07 - Gibson,G,LMP2,,,Classified,63,4:01'56.620,2 Laps,14.706,7,3'34.017,229.2,,
9,65,Panis Racing,Julien CANAL,Nicolas JAMIN,Job VAN UITERT,,Oreca 07 - Gibson,G,LMP2,,,Classified,63,4:02'03.316,2 Laps,6.696,33,3'33.870,229.4,,
10,5,Team Penske,Dane CAMERON,Emmanuel COLLARD,Felipe NASR,,Oreca 07 - Gibson,G,LMP2,,,Classified,63,4:02'03.630,2 Laps,0.314,6,3'33.853,229.4,,
11,37,COOL Racing,Yifei YE,Ricky TAYLOR,Niklas KRUETTEN,,Oreca 07 - Gibson,G,LMP2,,,Classified,63,4:02'05.572,2 Laps,1.942,43,3'34.325,228.9,,
12,43,Inter Europol Competition,David HEINEMEIER-HANSSON,Fabio SCHERER,Pietro FITTIPALDI,,Oreca 07 - Gibson,G,LMP2,,,Classified,63,4:02'07.451,2 Laps,1.879,8,3'34.988,228.2,,
13,9,Prema Orlen Team,Robert KUBICA,Louis DELETRAZ,Lorenzo COLOMBO,,Oreca 07 - Gibson,G,LMP2,,,Classified,63,4:02'10.938,2 Laps,3.487,4,3'33.341,229.9,,
14,31,WRT,Sean GELAEL,Robin FRIJNS,René RAST,,Oreca 07 - Gibson,G,LMP2,,,Classified,63,4:02'19.590,2 Laps,8.652,39,3'32.591,230.7,,
15,34,Inter Europol Competition,Jakub SMIECHOWSKI,Alex BRUNDLE,Esteban GUTIERREZ,,Oreca 07 - Gibson,G,LMP2,,,Classified,63,4:02'28.138,2 Laps,8.548,4,3'34.869,228.3,,
16,23,United Autosports USA,Alexander LYNN,Oliver JARVIS,Joshua PIERSON,,Oreca 07 - Gibson,G,LMP2,,,Classified,63,4:02'33.445,2 Laps,5.307,6,3'33.397,229.9,,
17,13,TDS Racing x Vaillante,Nyck DE VRIES,Mathias BECHE,Tijmen VAN DER HELM,,Oreca 07 - Gibson,G,LMP2,,,Classified,63,4:04'14.865,2 Laps,1'41.420,25,3'34.016,229.2,,
18,36,Alpine ELF Team,André NEGRÃO,Nicolas LAPIERRE,Matthieu VAXIVIERE,,Alpine A480 - Gibson,M,HYPERCAR,,,Classified,62,3:52'33.644,3 Laps,1 Laps,8,3'30.044,233.5,,
19,39,Graff Racing,Eric TROUILLET,Sébastien PAGE,David DROUX,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,62,4:01'00.715,3 Laps,8'27.071,51,3'35.550,227.6,,
20,41,Realteam by WRT,Rui ANDRADE,Ferdinand HABSBURG,Norman NATO,,Oreca 07 - Gibson,G,LMP2,,,Classified,62,4:01'14.269,3 Laps,13.554,34,3'32.591,230.7,,
21,83,AF Corse,François PERRODO,Nicklas NIELSEN,Alessio ROVERA,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,62,4:01'43.588,3 Laps,29.319,47,3'34.537,228.6,,
22,45,Algarve Pro Racing,Steven THOMAS,James ALLEN,René BINDER,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,62,4:02'08.846,3 Laps,25.258,7,3'32.629,230.7,,
23,48,IDEC Sport,Paul LAFARGUE,Paul Loup CHATIN,Patrick PILET,,Oreca 07 - Gibson,G,LMP2,,,Classified,62,4:03'17.352,3 Laps,1'08.506,44,3'34.157,229.1,,
24,24,Nielsen Racing,Rodrigo SALES,Matthew BELL,Ben HANLEY,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,62,4:03'20.177,3 Laps,2.825,4,3'34.751,228.4,,
25,3,DKR Engineering,Laurents HORR,Jean GLORIEUX,Alexandre COUGNAUD,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,62,4:03'28.474,3 Laps,8.297,14,3'34.107,229.1,,
26,22,United Autosports USA,Philip HANSON,Filipe ALBUQUERQUE,Will OWEN,,Oreca 07 - Gibson,G,LMP2,,,Classified,62,4:03'34.852,3 Laps,6.378,42,3'33.276,230.0,,
27,44,ARC Bratislava,Miroslav KONOPKA,Bent VISCAAL,Tristan VAUTIER,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,62,4:04'23.187,3 Laps,48.335,6,3'34.746,228.4,,
28,35,Ultimate,Jean-Baptiste LAHAYE,Matthieu LAHAYE,François HERIAU,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,61,4:00'30.608,4 Laps,1 Laps,6,3'36.847,226.2,,
29,27,CD Sport,Christophe CRESP,Michael JENSEN,Steven PALETTE,,Ligier JSP217 - Gibson,G,LMP2,P/A,,Classified,60,4:01'45.976,5 Laps,1 Laps,6,3'39.896,223.1,,
30,63,Corvette Racing,Antonio GARCIA,Jordan TAYLOR,Nicky CATSBURG,,Chevrolet Corvette C8.R,M,LMGTE Pro,,,Classified,60,4:02'46.427,5 Laps,1'00.451,8,3'49.971,213.3,,
31,91,Porsche GT Team,Gianmaria BRUNI,Richard LIETZ,Frédéric MAKOWIECKI,,Porsche 911 RSR - 19,M,LMGTE Pro,,,Classified,60,4:03'18.305,5 Laps,31.878,7,3'50.490,212.8,,
32,92,Porsche GT Team,Michael CHRISTENSEN,Kevin ESTRE,Laurens VANTHOOR,,Porsche 911 RSR - 19,M,LMGTE Pro,,,Classified,60,4:03'29.621,5 Laps,11.316,32,3'50.107,213.2,,
